Gene = Uggt
Position 745: 3.6424857433492817e-07
Position 12: 2.8464161300470163e-07
Position 777: 1.7351854335580941e-07
Position 768: 4.969307387527922e-10
Position 804: 1.4142792531865642e-10
Position 600: 2.4559535804422036e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 614: 0.9675780374585858
Position 4828: 0.48930868578294456
Position 3406: 0.16185384534132502
Position 5152: 0.09123703249511299
Position 3954: 0.02451383328515372
Position 1985: 0.022199907163160608
Position 577: 0.019383871944818182
Position 4723: 0.019001743905628442
Position 245: 0.018021605198796534
Position 5100: 0.011912636780628686
Position 4696: 0.01076374959845404
Position 155: 0.009077816851051882
Position 897: 0.008524708926978248
Position 3411: 0.008111681313785741
Position 3268: 0.007973284110478663
Position 3438: 0.007787436400955144
Position 921: 0.007319705077396746
Position 714: 0.0046782974522543855
Position 4276: 0.0044566222577347315
Position 3797: 0.0043824356280968615
Position 1517: 0.004084528866868111
Position 799: 0.004066462521315307
Position 276: 0.0034654572325964073
Position 4260: 0.0030418680475715622
Position 3427: 0.0029945785626106494
Position 5430: 0.0026240573448108517
Position 5264: 0.002591679294868293
Position 745: 0.002513097968231112
Position 3068: 0.002448455775082279
Position 2148: 0.002301826885887431
Position 2445: 0.0022033981108079627
Position 3362: 0.0018916290693202094
Position 4508: 0.0017970519028888536
Position 1925: 0.001602139963707727
Position 3833: 0.0015603106924629506
Position 1422: 0.0015353646432782729
Position 1759: 0.0015199780524817923
Position 1003: 0.0014459710814388874
Position 2638: 0.0014184739335228996
Position 3214: 0.001407796318088764
Position 5456: 0.0012946317476814871
Position 1213: 0.0012111981317731667
Position 733: 0.001183778954581441
Position 1198: 0.0011775206511656163
Position 4012: 0.0011319044594480852
Position 2075: 0.001064749194082667
Position 693: 0.0008255059112034029
Position 1856: 0.0007646946467080785
Position 1724: 0.0007039663445048924
Position 3544: 0.0006999029398963783
Position 280: 0.0006138949426533367
Position 1441: 0.0005844135674855718
Position 2959: 0.0005726611987605426
Position 1007: 0.0005503986993980881
Position 865: 0.0005468344858907987
Position 3639: 0.0004949623854560589
Position 2818: 0.00039981857268047967
Position 551: 0.00033932870874253944
Position 1904: 0.00030997913708947627
Position 631: 0.00029514172520540166
Position 2078: 0.0002828668196081485
Position 2368: 0.0002780203284878585
Position 2680: 0.00027205610001812953
Position 2602: 0.00025066526145885263
Position 2763: 0.0002476195362339905
Position 1355: 0.000231589456281986
Position 2778: 0.00021739098391616933
Position 194: 0.00021734067691445833
Position 2837: 0.00021240373881835595
Position 1821: 0.00020289678398104733
Position 2159: 0.00019242314189551638
Position 2202: 0.00017842048587960526
Position 2289: 0.0001779199974571022
Position 2605: 0.00013562790052395606
Position 1321: 0.00012565944232435
Position 822: 0.00012245462039893053
Position 1994: 0.0001185281910909655
Position 1108: 0.00010006256198508392
Position 322: 9.531112895154127e-05
Position 1279: 7.472507975606719e-05
Position 1057: 3.7361344353385694e-05
Position 870: 2.899601362031009e-05
Position 282: 1.999407262353882e-05
Position 966: 1.8281914467280433e-05
Position 446: 1.330771705472649e-05
Position 515: 1.2744492688564268e-05
Position 367: 6.432999070760784e-06
Position 1307: 2.726030963333587e-06
Position 71: 2.3263708756558506e-06
Position 468: 2.2701427221111666e-06
Position 1363: 2.150738549913705e-06
Position 91: 1.6745856628459304e-06
Position 1243: 9.766114084014697e-07
Position 1225: 9.376006009777574e-07
Position 406: 6.530297487901684e-07
Position 54: 5.901244711158066e-07
Position 126: 4.816296024912669e-07
Position 349: 4.210338018632003e-07
Position 454: 1.642418260343188e-07
Position 844: 7.744140378496784e-08
Position 781: 3.8430171161320554e-08
Position 768: 3.934099405343886e-09
Position 765: 3.327681787647391e-09
Position 649: 2.447019432767042e-09
Position 123: 2.592779273344494e-10
Position 364: 9.754785450132064e-14
Position 109: 2.4044424803275607e-15
Position 131: 1.1428657465589516e-15
Position 138: 7.017943313717401e-16
