Gene = Pfas
Position 407: 0.0014595100782827614
Position 3354: 0.0014574537619607628
Position 1078: 0.0011626538546267889
Position 205: 0.0009509621834521708
Position 1033: 0.000800954151140326
Position 4500: 0.000782253141975698
Position 2180: 0.0006797248665786988
Position 1171: 0.0006783349101022075
Position 1174: 0.0006396344619593819
Position 2816: 0.0006258874775212152
Position 259: 0.0005902471843334947
Position 934: 0.0005065096649470405
Position 4547: 0.0004284197159975591
Position 4442: 0.0003896987574180828
Position 1285: 0.0002996767036449089
Position 985: 0.0002890741442562426
Position 1400: 0.0002837729961825733
Position 947: 0.00024403530042410888
Position 769: 0.00022970985344087275
Position 4090: 0.000198511250928052
Position 2166: 0.00019590333412815417
Position 1351: 0.00017744565285174928
Position 4688: 0.00017632353251927123
Position 4223: 0.00016377751734235406
Position 453: 0.00014901786090573433
Position 1552: 0.00012695175780153418
Position 1356: 0.00011906443958271034
Position 4310: 0.00011345964509479128
Position 383: 0.00010107051821541717
Position 4460: 9.637179329388684e-05
Position 1365: 9.583894115877357e-05
Position 280: 9.217737221092871e-05
Position 875: 8.707571033223523e-05
Position 297: 7.092935770777843e-05
Position 2366: 7.012326831853284e-05
Position 1003: 3.5920006016795984e-05
Position 1111: 3.5821005481148394e-05
Position 309: 3.345827018024925e-05
Position 102: 2.7636905562472185e-05
Position 292: 2.406244526491513e-05
Position 4048: 2.1494654496850584e-05
Position 2255: 2.144841826621186e-05
Position 4163: 1.6407473858153817e-05
Position 1709: 1.5339491020706374e-05
Position 4252: 1.4738363173845567e-05
Position 583: 1.1398465985576052e-05
Position 4768: 7.501608178617154e-06
Position 393: 6.705949578081362e-06
Position 1909: 2.6776099125243773e-06
Position 1949: 1.0943925587394487e-06
Position 1858: 1.0105396181701503e-06
Position 134: 4.630867011432107e-07
Position 666: 7.38435955480983e-08
Position 107: 7.693392733504081e-11
Position 128: 6.847021451485713e-11
