Gene = Rint1
Position 1354: 3.842595170006015e-05
Position 1508: 3.378362191453307e-05
Position 1410: 3.3243371604393504e-05
Position 785: 3.260753066442199e-05
Position 1057: 2.97206526906237e-05
Position 1131: 2.8257802861637314e-05
Position 1196: 2.672694225978169e-05
Position 2565: 2.4541167660355852e-05
Position 1013: 2.3838721242201746e-05
Position 718: 2.1047387057688818e-05
Position 818: 1.9529718497920308e-05
Position 967: 1.8092983025337034e-05
Position 2433: 1.6454754328824703e-05
Position 499: 1.6348846644016735e-05
Position 421: 1.5232778156097817e-05
Position 1646: 1.383059843950721e-05
Position 316: 1.2071344599503233e-05
Position 763: 1.0328517627954929e-05
Position 1094: 9.439071166972915e-06
Position 644: 8.832600717924602e-06
Position 842: 8.664945813958837e-06
Position 1544: 8.15365458587997e-06
Position 1248: 5.262126039891783e-06
Position 1221: 4.4157225492663295e-06
Position 1262: 2.0433144733359674e-06
Position 1232: 1.949283286640572e-06
Position 460: 1.82313080207583e-06
Position 1268: 1.738323815331696e-06
Position 897: 4.61197919737986e-07
Position 182: 3.070751961197313e-07
Position 174: 2.6322099829156205e-07
Position 212: 7.74392788548064e-08
Position 186: 3.750974146183402e-08
Position 235: 2.5753252151679666e-08
Position 135: 2.248037983590383e-08
Position 225: 1.0223317792407452e-08
Position 200: 6.550590409006442e-09
Position 433: 6.101335645195461e-09
Position 162: 5.570907217931331e-09
Position 165: 1.976419021437514e-09
Position 415: 5.818670504709986e-10
Position 400: 5.622933317524031e-10
Position 429: 4.782730212395798e-10
Position 470: 2.8277248523471964e-10
Position 439: 2.29276032241433e-10
Position 448: 1.6291513581492092e-10
Position 442: 2.6531313266412425e-11
Position 391: 2.553965170932915e-11
