Gene = ringer
Position 219: 0.006128297005486491
Position 4630: 0.006073225068415874
Position 3563: 0.005919898829911662
Position 4349: 0.005790803251700137
Position 1727: 0.0057627979881262024
Position 261: 0.005501978025728074
Position 4406: 0.0034952732233485533
Position 2810: 0.0031547566060500325
Position 2749: 0.0030121322139498347
Position 284: 0.002742394351699679
Position 1951: 0.002449929312646557
Position 264: 0.0023627575750567106
Position 1633: 0.002128111603097674
Position 690: 0.0020969899150305627
Position 497: 0.002033499869228622
Position 1588: 0.0019900607259014094
Position 878: 0.0016247145234852846
Position 2967: 0.0009382293306017472
Position 661: 0.0009183012719209886
Position 4609: 0.000883005203441708
Position 4579: 0.0007720027653539659
Position 1942: 0.000705412234645474
Position 3659: 0.0006464713311518165
Position 1089: 0.00041092091750177925
Position 620: 0.0004093985914489453
Position 1482: 0.0004005922574852521
Position 3341: 0.0003847163226495916
Position 378: 0.0003798191265747868
Position 216: 0.000336960225838051
Position 279: 0.0003302133302071938
Position 458: 0.0003292169463652496
Position 1487: 0.000311905960684026
Position 1235: 0.000299122499109072
Position 4470: 0.0002909154787740244
Position 4243: 0.00027420787154846046
Position 3962: 0.00022889579747858256
Position 1437: 0.0002038349240936326
Position 1288: 0.0001892405774310251
Position 4542: 0.00018311177277845805
Position 101: 0.00017872367302734034
Position 232: 0.00015855908379137692
Position 3998: 0.00015769356980020597
Position 4549: 0.00015141386706636582
Position 584: 0.00014422240034273948
Position 1035: 0.0001313243721360728
Position 2017: 9.196603098483147e-05
Position 3069: 7.021446066998282e-05
Position 1073: 6.772628607886926e-05
Position 1132: 5.187064546654285e-05
Position 163: 4.912017395424076e-05
Position 1406: 4.070781762425245e-05
Position 281: 3.357023890624793e-05
Position 258: 3.353004956161664e-05
Position 571: 2.797400233212192e-05
Position 533: 2.0110145663428916e-05
Position 366: 1.7173105842880646e-05
Position 2027: 1.4500494018521361e-05
Position 449: 1.2878288199827075e-05
Position 504: 1.0865468931981313e-05
Position 3863: 7.5043026958098165e-06
Position 522: 3.8764127943081035e-06
Position 3965: 3.8124841756263654e-06
Position 3951: 2.4735064593748705e-06
Position 60: 1.7445887504817973e-06
Position 4076: 1.454266579010155e-06
Position 134: 1.0031734527482041e-06
Position 794: 7.395700823686086e-07
Position 4070: 3.2531170086809783e-07
Position 1608: 2.1611372198573392e-07
Position 3850: 2.0981686930418682e-07
Position 3948: 1.7179629190442132e-07
Position 4150: 8.06365721092508e-08
Position 4126: 7.05003668068514e-08
Position 1599: 6.385301472309802e-08
Position 46: 1.672486600270697e-08
Position 227: 3.90063709470384e-11
Position 150: 1.5791729346096915e-11
Position 338: 4.95809873398609e-12
