Gene = Tmc
Position 8119: 0.0020896385127771124
Position 15217: 0.0019643795268841366
Position 5010: 0.0019180773987935741
Position 325: 0.0018615112590619036
Position 1197: 0.001823663620571894
Position 6821: 0.0018000317835385584
Position 7299: 0.0017567719389021718
Position 1092: 0.0015299932830016216
Position 1460: 0.001527341560527776
Position 8436: 0.001516941940105505
Position 4879: 0.0015051805634337598
Position 11230: 0.0014437516906795102
Position 6920: 0.0014200127769279267
Position 3342: 0.001277520814864759
Position 8744: 0.0012741700308491176
Position 7672: 0.0011905315638616426
Position 7637: 0.001072614492872026
Position 6791: 0.0010560957064832037
Position 8524: 0.0009634805771229351
Position 3556: 0.0008500795097866662
Position 10507: 0.0008464650297907129
Position 4681: 0.0008051567003610008
Position 7286: 0.0007977688378998195
Position 14129: 0.0007253462328251246
Position 8396: 0.0006669634653586416
Position 9808: 0.0006475461168882829
Position 3604: 0.0006041732314427293
Position 1775: 0.0005710230962202036
Position 1828: 0.0004961961121594393
Position 5059: 0.00044446172535215047
Position 2119: 0.0004274976363087029
Position 10367: 0.0004040620736846245
Position 10428: 0.00037821408394058715
Position 238: 0.0003655495404586541
Position 8344: 0.0003404072744697618
Position 8190: 0.0003287401041162029
Position 9754: 0.0003246754851316085
Position 10036: 0.00028530378270814053
Position 9149: 0.0002654655787700464
Position 7897: 0.00025660314212185253
Position 6332: 0.00024734221271836235
Position 7680: 0.00024379982768077166
Position 10421: 0.000234706323986913
Position 13788: 0.00021467518713732693
Position 14624: 0.00021051776715861825
Position 962: 0.00018750262455228845
Position 6864: 0.00018091595295242934
Position 196: 0.00016878112217613505
Position 2115: 0.00016356030709986728
Position 9449: 0.00015293790464294962
Position 7240: 0.00014789518808426192
Position 15039: 0.0001279606314175137
Position 10253: 0.00011931582056849281
Position 2741: 0.00011153781289797749
Position 7821: 0.00010627526860467626
Position 6382: 9.576341577868521e-05
Position 9600: 9.434751075462158e-05
Position 7244: 8.113030985073433e-05
Position 14174: 8.036854208040963e-05
Position 7360: 6.920328076752226e-05
Position 7793: 6.0192899348258126e-05
Position 14267: 5.843971012363326e-05
Position 14656: 4.867983579768803e-05
Position 1230: 4.794471505716109e-05
Position 9389: 4.784870953645591e-05
Position 7384: 4.478914007511231e-05
Position 10086: 3.662908198559586e-05
Position 8403: 3.429488419463478e-05
Position 44: 3.327282659253604e-05
Position 15483: 2.239166923974931e-05
Position 7232: 2.2017895957601136e-05
Position 918: 2.174131877393265e-05
Position 15379: 2.145359199273745e-05
Position 7396: 2.0224568459771004e-05
Position 16057: 2.010174978535818e-05
Position 8004: 1.8652135107377143e-05
Position 33: 1.8248657480296263e-05
Position 9697: 1.7120466880347512e-05
Position 9730: 1.5358939635629895e-05
Position 1449: 1.4409512441018266e-05
Position 316: 1.4079552608820608e-05
Position 8123: 1.2996714530606719e-05
Position 7308: 1.274788746115588e-05
Position 10067: 1.2534398974330416e-05
Position 1208: 1.216152994153371e-05
Position 14035: 1.1229153515053038e-05
Position 578: 1.0963617859647925e-05
Position 16042: 1.0803902554797035e-05
Position 904: 1.0191422587431856e-05
Position 8315: 1.0037436945151692e-05
Position 1234: 9.61955849423561e-06
Position 8440: 9.353019306074738e-06
Position 8374: 7.679825360930086e-06
Position 10430: 7.402605745058756e-06
Position 37: 7.128667418141172e-06
Position 1763: 6.627725757161811e-06
Position 8180: 6.539985676643953e-06
Position 10004: 5.852936750976558e-06
Position 9685: 5.556456449224717e-06
Position 9733: 5.391752880091883e-06
Position 15114: 5.2802879174178746e-06
Position 1560: 5.10077145504131e-06
Position 13977: 4.734048500674738e-06
Position 1387: 3.246049533808748e-06
Position 828: 2.977380795722727e-06
Position 781: 2.5596574365599133e-06
Position 1513: 2.5439298252839716e-06
Position 14418: 2.2801068354585264e-06
Position 14348: 2.257367524247664e-06
Position 8296: 2.0143217748886976e-06
Position 511: 2.0052936632499066e-06
Position 625: 1.998215679753282e-06
Position 1201: 1.5883208927103077e-06
Position 1133: 1.5022176309118881e-06
Position 9717: 1.446511210628946e-06
Position 8084: 1.2944229885291288e-06
Position 1239: 1.1543344802036138e-06
Position 3: 9.458467921383665e-07
Position 35: 8.756817067523118e-07
Position 3000: 7.848042037709848e-07
Position 3003: 6.755923027022844e-07
Position 8659: 6.00168909707498e-07
Position 594: 5.622637693788231e-07
Position 534: 5.256781361571257e-07
Position 9942: 4.7576797629250736e-07
Position 1212: 4.652336073457429e-07
Position 8836: 3.3695447877615784e-07
Position 445: 3.183398339326453e-07
Position 10203: 2.75823894574265e-07
Position 9664: 2.500866850065083e-07
Position 72: 2.3492765929002049e-07
Position 933: 2.1563971357029424e-07
Position 849: 1.4005857402370423e-07
Position 70: 1.1268464326957374e-07
Position 814: 6.927540881378119e-08
Position 1687: 6.305579189121882e-08
Position 160: 6.052858848014513e-08
Position 7: 5.715434113291413e-08
Position 3050: 3.94954927411009e-08
Position 7860: 3.701785777661473e-08
Position 30: 2.4912637975337537e-08
Position 710: 2.0097382222675602e-08
Position 659: 1.7533845890855332e-08
Position 921: 1.6772470503673098e-08
Position 9540: 1.6709444389980914e-08
Position 14386: 1.658626702677725e-08
Position 816: 1.577128614796108e-08
Position 778: 9.870364195516964e-09
Position 13: 8.737780896133642e-09
Position 9534: 8.409661746867859e-09
Position 14327: 8.250456241722256e-09
Position 14276: 5.692697183007747e-09
Position 729: 4.8668318585359605e-09
Position 606: 4.263380875330737e-09
Position 14676: 3.1956459903733123e-09
Position 13995: 2.7379157424841024e-09
Position 9948: 8.335599809951684e-10
Position 14436: 3.4170817762234627e-10
Position 10134: 1.8846285873182367e-10
Position 7851: 1.4757371379738493e-10
Position 390: 6.980797807284466e-11
Position 261: 6.5439740489171e-11
Position 819: 5.7013925333149877e-11
Position 570: 1.4683164445892852e-11
Position 241: 1.0295632896658985e-11
Position 541: 3.886258980943199e-12
Position 246: 1.1007106497514924e-12
Position 297: 1.1874126049877506e-15
Position 9931: 7.365120568419697e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 9895: 0.9998880049804693
Position 13853: 0.9968609069742899
Position 9498: 0.9956544149303572
Position 8628: 0.991014788380301
Position 14478: 0.9900471882816603
Position 9656: 0.985675460290867
Position 8251: 0.9694321286570956
Position 7166: 0.9664289402467612
Position 7562: 0.9512273923604148
Position 14085: 0.8797747314848093
Position 13616: 0.8137837792287933
Position 6077: 0.7889113457286876
Position 9340: 0.7609280086773217
Position 13439: 0.7185595878581592
Position 6286: 0.6120626590426687
Position 10115: 0.5651342288918654
Position 7948: 0.34624829215498176
Position 7984: 0.32631683685232454
Position 7732: 0.2913309664765506
Position 6667: 0.22999638087583113
Position 10997: 0.22654346120088403
Position 10669: 0.2027354468754323
Position 13249: 0.20260220153610264
Position 5489: 0.13307304780261955
Position 6647: 0.13193183042996628
Position 11423: 0.13014714322767068
Position 9299: 0.1208720189827914
Position 14230: 0.11391139044606449
Position 10419: 0.11347249674317036
Position 13667: 0.10501249944677042
Position 2821: 0.10020192199253139
Position 4913: 0.056019630144366436
Position 7860: 0.05441044943195229
Position 8902: 0.03178764137506318
Position 12420: 0.026310652507339823
Position 2789: 0.026059634739084726
Position 2786: 0.018652161797185336
Position 9380: 0.01845223440681002
Position 10173: 0.01724480938939035
Position 6032: 0.016816761318706252
Position 9025: 0.01668873768192689
Position 9207: 0.015188649072553686
Position 10615: 0.014668801439286273
Position 5699: 0.01339711008494033
Position 1286: 0.011170872104765125
Position 10711: 0.010982522839989906
Position 12448: 0.00983071011713958
Position 7383: 0.009124698586578222
Position 1614: 0.00822722491742141
Position 9165: 0.006833874849176386
Position 11606: 0.006698315765316416
Position 7719: 0.006628179776290872
Position 14501: 0.0059669566334628575
Position 2740: 0.005900334337116685
Position 6565: 0.005833920124066015
Position 1025: 0.005263675162842134
Position 6715: 0.005258810815222427
Position 8983: 0.005120393247174513
Position 755: 0.00487888312561963
Position 6470: 0.0048368584215506966
Position 12619: 0.004614480886283317
Position 954: 0.004562836488561059
Position 8266: 0.0044569218554197385
Position 6568: 0.0043535353957810325
Position 4987: 0.004109905496934913
Position 893: 0.003911304082354319
Position 5782: 0.0038705408129930856
Position 11687: 0.0038095004528027076
Position 14233: 0.00370255204470055
Position 9162: 0.0033937670129644704
Position 10387: 0.0032560846948818593
Position 11193: 0.003164007543194932
Position 5114: 0.0027084399903303472
Position 5194: 0.002562399036021554
Position 1005: 0.0024496193239605894
Position 14504: 0.002073438032293041
Position 8958: 0.002071327858732975
Position 841: 0.0020313236164978257
Position 1317: 0.001911779295197822
Position 3808: 0.0018737340296339825
Position 1930: 0.0018464026945811778
Position 729: 0.001717109904446104
Position 8804: 0.0016680352100525275
Position 1358: 0.0016488646675134702
Position 8559: 0.001523549779365034
Position 6288: 0.001494314101389455
Position 3125: 0.0013921773387387227
Position 3489: 0.0012692377836107192
Position 1361: 0.0012295804292080054
Position 8870: 0.0011762343515087333
Position 10099: 0.001088566298934872
Position 2926: 0.0010524179622364935
Position 15449: 0.0009259457837115151
Position 11306: 0.0008757657617074694
Position 778: 0.0008626333837109045
Position 921: 0.00073492136876278
Position 10181: 0.0007217341601281782
Position 16199: 0.0007019705162805477
Position 6694: 0.0006674024216001826
Position 6299: 0.0006195220141639427
Position 4547: 0.0005292747091912776
Position 6672: 0.0005128533473563184
Position 15333: 0.00047648879118307246
Position 2799: 0.00046849718255361037
Position 1382: 0.0004659737228391135
Position 1338: 0.0004622216343840332
Position 8286: 0.00045564762372542113
Position 8816: 0.0004410272958190631
Position 1300: 0.00040647560847638267
Position 14201: 0.00040601990024205
Position 2649: 0.00039465098770982313
Position 15820: 0.0003500883365917061
Position 2838: 0.0003492005535611683
Position 4811: 0.0003330639595297132
Position 4536: 0.0003295714564042117
Position 10713: 0.00032852846507912465
Position 9675: 0.0003190958794977669
Position 849: 0.0003116455351691631
Position 2706: 0.00030279854121824287
Position 8681: 0.0002723408530488398
Position 8087: 0.0002686069733702812
Position 3870: 0.00026586200419106737
Position 14209: 0.00025210064595627816
Position 2861: 0.00025126465000599067
Position 8640: 0.00024903648172524943
Position 6414: 0.00023440491665944557
Position 15114: 0.00022991532813034724
Position 1518: 0.00022480504617764186
Position 8935: 0.0002111232401112099
Position 15509: 0.0001981772835385002
Position 3049: 0.00019284293795426795
Position 2256: 0.00019244921582665454
Position 3064: 0.0001911683112784584
Position 16145: 0.00018176735730186002
Position 6611: 0.00017575827245754324
Position 577: 0.00017369623756306735
Position 2847: 0.00016645364302566185
Position 14771: 0.0001573864963519553
Position 4086: 0.00014926685885121517
Position 9177: 0.00014392818077873165
Position 4067: 0.00014372577308537245
Position 15907: 0.00013108868148425072
Position 8292: 0.0001278027609843923
Position 237: 0.0001255552791979619
Position 14124: 0.0001240349548208169
Position 2601: 0.00012086528752178908
Position 1592: 0.0001154617405106045
Position 3134: 0.00010785439363297485
Position 4870: 9.362775455847105e-05
Position 14645: 8.860300978823089e-05
Position 8016: 8.664611294146365e-05
Position 6669: 8.339768019952221e-05
Position 2686: 8.053484753444921e-05
Position 1497: 7.827006011345238e-05
Position 10200: 7.780207782516458e-05
Position 3110: 7.094934647104347e-05
Position 958: 6.563937117311374e-05
Position 6545: 6.470954268531664e-05
Position 1030: 6.378498942151558e-05
Position 10271: 6.091775163262534e-05
Position 1153: 5.943381945639433e-05
Position 95: 5.887026724427354e-05
Position 16126: 5.544645851126183e-05
Position 7756: 5.3574373255301666e-05
Position 9481: 4.492427559167761e-05
Position 15694: 3.8151104204796235e-05
Position 14327: 3.618430357417341e-05
Position 3154: 3.28736053315471e-05
Position 3249: 3.1879822101529326e-05
Position 14690: 2.9934828720532087e-05
Position 139: 2.586847323048343e-05
Position 15670: 2.462117826946176e-05
Position 3328: 2.406451659234779e-05
Position 8718: 2.3587325339971454e-05
Position 9677: 2.273826003634737e-05
Position 10236: 2.201434958972963e-05
Position 6393: 2.1123242318027132e-05
Position 8655: 2.0564458925725274e-05
Position 7601: 1.7160672330671674e-05
Position 10253: 1.5842327386001645e-05
Position 14480: 1.5766972438715314e-05
Position 15269: 1.537756089771242e-05
Position 2703: 1.5173083072733485e-05
Position 15919: 1.3459648707000781e-05
Position 1727: 1.3171932882771244e-05
Position 7869: 1.2757216048400558e-05
Position 15719: 1.1013717866580676e-05
Position 15691: 1.0076049204404665e-05
Position 15597: 9.723091196556947e-06
Position 933: 8.710574791166982e-06
Position 9914: 7.861005754018367e-06
Position 1182: 6.933338391411844e-06
Position 3401: 6.6167860446446595e-06
Position 1288: 6.062717489049632e-06
Position 15173: 5.2802879174178746e-06
Position 7624: 4.942312265090478e-06
Position 15042: 4.88546723489593e-06
Position 2588: 4.432848305043742e-06
Position 6579: 4.329011501265966e-06
Position 1412: 4.180509959609503e-06
Position 1458: 3.903086536762825e-06
Position 1335: 3.5534307712763437e-06
Position 3419: 3.3614111249136676e-06
Position 6446: 3.1748737929768006e-06
Position 961: 2.9380329031665196e-06
Position 642: 2.8110037002365235e-06
Position 271: 2.78793436915246e-06
Position 268: 1.927645751353866e-06
Position 195: 1.8858986310610883e-06
Position 114: 1.6780841860972973e-06
Position 1015: 1.2848145764355258e-06
Position 8566: 1.210192424810412e-06
Position 10185: 1.1098769835580814e-06
Position 191: 9.94713912736682e-07
Position 903: 9.690735668675608e-07
Position 1208: 9.156244946912737e-07
Position 2498: 8.89622502191901e-07
Position 1464: 6.206306046078243e-07
Position 516: 5.952775323526088e-07
Position 2043: 5.324688842535056e-07
Position 8507: 4.5199457035776667e-07
Position 9902: 4.442487488873773e-07
Position 1161: 4.008136384039591e-07
Position 625: 3.557698902869029e-07
Position 459: 3.136564634550476e-07
Position 1683: 2.866622346155684e-07
Position 982: 2.7409304864279237e-07
Position 1186: 2.689991319862784e-07
Position 619: 2.624447072710665e-07
Position 593: 2.5121501375571026e-07
Position 413: 2.259889905235453e-07
Position 423: 2.2176838572093753e-07
Position 635: 2.207757827222176e-07
Position 524: 1.8968177168686265e-07
Position 8671: 1.867806780967649e-07
Position 9992: 9.577384125645986e-08
Position 8436: 8.547719925452611e-08
Position 10024: 4.1827565588909986e-08
Position 120: 1.5046522877158007e-08
Position 603: 8.623692087491081e-09
Position 316: 7.805186177101982e-09
Position 9832: 7.109050307771083e-09
Position 9931: 3.6422562252022223e-09
Position 8432: 2.2095987546318205e-09
Position 274: 7.510419626194093e-10
Position 292: 4.3282212824241055e-10
Position 147: 7.724949705410151e-11
Position 353: 5.83994052716903e-11
Position 70: 4.1505790101470433e-11
Position 160: 2.341483255980628e-11
Position 277: 2.3427329261512744e-12
Position 111: 1.8681857056533953e-12
