Gene = Wnk
Position 1085: 0.00015447965030147557
Position 3108: 0.00014586482612225998
Position 1045: 0.00014522993980934555
Position 1001: 0.0001369287730946946
Position 658: 0.00013673209547813539
Position 667: 0.00013230498430489448
Position 9453: 0.00013112756908801522
Position 311: 0.0001280769063038935
Position 2353: 0.0001242339819668216
Position 227: 0.0001151193758905197
Position 566: 9.698516260817156e-05
Position 3279: 8.395184291689627e-05
Position 9209: 7.040494017324873e-05
Position 2288: 6.557743751918834e-05
Position 1699: 5.799705092929817e-05
Position 390: 5.623134169947817e-05
Position 8677: 5.371187703483238e-05
Position 94: 5.275549311697274e-05
Position 3404: 5.2345140546628624e-05
Position 1708: 5.208442805112357e-05
Position 349: 5.192466905500391e-05
Position 2082: 4.729455969621201e-05
Position 10607: 4.51321251007113e-05
Position 3037: 3.728518299462145e-05
Position 636: 3.009907071933555e-05
Position 2109: 2.934073890223e-05
Position 3042: 2.5506007042150225e-05
Position 330: 2.4553266771955092e-05
Position 9572: 2.362821786162136e-05
Position 9344: 2.3131310533233065e-05
Position 9887: 1.9691113460663033e-05
Position 1624: 1.84591176476124e-05
Position 12: 1.8209798193238462e-05
Position 10616: 1.779013382316446e-05
Position 10552: 1.3794535787932417e-05
Position 251: 1.3194914882936437e-05
Position 245: 1.2471909715272854e-05
Position 755: 1.168036636353666e-05
Position 761: 1.0900435136513565e-05
Position 648: 9.331558311064778e-06
Position 9632: 8.890378152607233e-06
Position 456: 8.776525440084174e-06
Position 281: 8.197439700024972e-06
Position 135: 5.768196394934645e-06
Position 9474: 5.113055212567852e-06
Position 1010: 4.9689186097322405e-06
Position 605: 4.609938241163439e-06
Position 9170: 4.114151048908085e-06
Position 908: 2.7786487166542784e-06
Position 914: 2.0439789124811736e-06
Position 1209: 1.6136377803446424e-06
Position 3347: 6.473301257100579e-07
Position 71: 5.081075817121177e-07
Position 1239: 3.4681869028818866e-07
Position 1217: 2.2097314785582534e-07
Position 3421: 1.602856030090938e-07
Position 1164: 1.265927024437447e-07
Position 1295: 1.0359980894310265e-07
Position 3060: 4.5857893823810085e-08
Position 1228: 4.150799335710444e-08
Position 468: 4.0354377931010927e-08
Position 221: 3.249109699458873e-08
Position 2965: 2.2905951094714487e-08
Position 439: 1.8272417883797718e-08
Position 1158: 6.994255341074071e-09
Position 1071: 5.031152721310181e-10
Position 1103: 3.2114228919992915e-10
Position 1069: 4.7763367126733565e-12
Position 1013: 3.0571315778669975e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2955: 0.9952631049579709
Position 8630: 0.9910201637110774
Position 10304: 0.9880062655901142
Position 3189: 0.9653195050040928
Position 10430: 0.9322528302494434
Position 7539: 0.9034374221308721
Position 6075: 0.9021820793391354
Position 10659: 0.8594127841248576
Position 1334: 0.6187757629328727
Position 747: 0.47996554398654523
Position 9124: 0.30622976258685825
Position 5356: 0.26118827817464907
Position 6782: 0.2494441202619765
Position 976: 0.18550398400726148
Position 3525: 0.15766907759850216
Position 6258: 0.1570499245900047
Position 422: 0.147900872457239
Position 9934: 0.12047481910874769
Position 5751: 0.10601518417287978
Position 6279: 0.09082314027999966
Position 1352: 0.06482001495882948
Position 10099: 0.06410692752113054
Position 1067: 0.05411036161017773
Position 9883: 0.052256659996003985
Position 10666: 0.051785452341114084
Position 1112: 0.029498990998182442
Position 6515: 0.023464649160819563
Position 10680: 0.023349181056939727
Position 159: 0.022424204126635414
Position 9207: 0.021198846532349463
Position 2554: 0.02029898887503214
Position 6399: 0.01888173953422828
Position 9679: 0.018667800770021774
Position 2793: 0.01533775010818118
Position 2109: 0.014760132899314873
Position 1171: 0.01237143530946899
Position 6607: 0.012336515939368081
Position 8077: 0.012312556398745783
Position 1924: 0.011860051954050089
Position 4624: 0.011298634071642402
Position 10240: 0.01075274989737152
Position 648: 0.00960550819994559
Position 10449: 0.008920654564797821
Position 427: 0.007985389887563204
Position 10439: 0.007447494800263805
Position 1427: 0.006618481731808082
Position 10496: 0.006508720226438845
Position 10102: 0.0062080071972048035
Position 7137: 0.006197358525516907
Position 6662: 0.006124762541927116
Position 1412: 0.0052902637202187595
Position 7161: 0.005265213053534506
Position 1184: 0.00512761969222507
Position 3223: 0.0046311182539095054
Position 9973: 0.004477600942523583
Position 9556: 0.0044759797549944694
Position 6893: 0.004463710508636088
Position 10734: 0.004316919108145288
Position 221: 0.004316414799518308
Position 8437: 0.004281513493659983
Position 6553: 0.004136879544144635
Position 7470: 0.003975234007070106
Position 9595: 0.003712732309999281
Position 9427: 0.003659768131226879
Position 6470: 0.003639240015778304
Position 10458: 0.003443303722516544
Position 2500: 0.0031331786883321416
Position 674: 0.0031315614644850656
Position 1472: 0.002780262179199511
Position 10715: 0.002772162506031017
Position 6659: 0.0027327143669508827
Position 9736: 0.0026994901487166247
Position 10689: 0.0023691885323954822
Position 1776: 0.002127188748010745
Position 1249: 0.002012931308570148
Position 6579: 0.0019976594846921915
Position 6943: 0.0019681626251543158
Position 6809: 0.001880116589506572
Position 7293: 0.0016380277790914847
Position 1302: 0.0014327628079550778
Position 2328: 0.0013690837851262697
Position 8997: 0.0012557208425673489
Position 1041: 0.0012082155985042742
Position 151: 0.0011789909958743172
Position 8944: 0.0011664566478072672
Position 10807: 0.0011548264754342662
Position 1834: 0.0011034513073465838
Position 9412: 0.0010301485909034603
Position 1097: 0.0010103103616609743
Position 2128: 0.0009970836665453154
Position 6923: 0.0009731270403578213
Position 6297: 0.000784262726035752
Position 227: 0.0007659502398551211
Position 3345: 0.0007257387456057152
Position 1491: 0.000711316563005451
Position 545: 0.000694831119048834
Position 2915: 0.0006329503043057316
Position 384: 0.0006223753821971435
Position 8697: 0.0006157018022711668
Position 483: 0.0006144097519041896
Position 2082: 0.00043254284176735114
Position 9646: 0.0004054165253433498
Position 1085: 0.0003921895743194183
Position 1735: 0.00037965703031034195
Position 1001: 0.000365839526818413
Position 1356: 0.0003297836887700617
Position 821: 0.0003096824443351619
Position 10273: 0.00029150014474193993
Position 6112: 0.00027307314178843915
Position 1600: 0.00022263641411480472
Position 10523: 0.0001900792485102212
Position 6107: 0.00018528760982026863
Position 10740: 0.00015399524186519872
Position 450: 0.00015257227668397794
Position 10743: 0.0001396095458355025
Position 10839: 0.00013856757563829138
Position 10774: 0.0001294399831313407
Position 2961: 0.000127505164466267
Position 432: 0.0001270105913142856
Position 1785: 0.00011795941081864783
Position 563: 0.0001092081860964406
Position 388: 0.00010322282445467054
Position 468: 8.910937112970985e-05
Position 654: 8.334348093300993e-05
Position 10331: 7.203516875477487e-05
Position 10313: 5.693518408542371e-05
Position 271: 4.018064321539038e-05
Position 658: 3.9408982314552243e-05
Position 10328: 3.0824423972638005e-05
Position 239: 2.906445952531369e-05
Position 519: 2.646831040054171e-05
Position 497: 1.7635159535076657e-05
Position 1253: 1.75728966475816e-05
Position 119: 1.6962533637249584e-05
Position 291: 1.149486394089449e-05
Position 850: 9.144836839468021e-06
Position 437: 8.988282627446028e-06
Position 823: 7.732298914122792e-06
Position 456: 4.243867886255771e-06
Position 590: 2.7024941524662484e-06
Position 10539: 2.6545732158863953e-06
Position 1885: 1.9248861633656534e-06
Position 330: 1.6442971850524576e-07
Position 99: 1.6153699691997933e-08
Position 303: 1.1073556184252329e-08
Position 306: 8.265819932407293e-10
Position 286: 6.728790422990759e-11
Position 233: 4.6294747443278545e-12
