Gene = bdl
Position 713: 0.0001499694907882509
Position 993: 0.00013166013984635392
Position 6068: 0.00012879424935843212
Position 7251: 0.00012364150430651925
Position 629: 0.00011921066760140248
Position 1626: 0.00010842986337235518
Position 6588: 0.00010502977611092675
Position 5952: 9.936510773314236e-05
Position 5613: 9.798216114755342e-05
Position 5463: 9.525027113802493e-05
Position 6311: 8.929297428305991e-05
Position 1690: 8.40083652649031e-05
Position 5793: 7.594159552130841e-05
Position 1216: 6.437685375238649e-05
Position 6061: 6.33946205048829e-05
Position 6356: 6.27459070906779e-05
Position 1957: 6.0538616525008084e-05
Position 5770: 5.047372459344487e-05
Position 6927: 4.283325849455567e-05
Position 2519: 4.26725130179502e-05
Position 313: 4.202776628788326e-05
Position 5009: 3.593668705599413e-05
Position 1451: 3.278915325289172e-05
Position 1248: 3.257914911085372e-05
Position 1609: 3.247786052176073e-05
Position 6511: 2.726060065211011e-05
Position 5872: 2.663912428094533e-05
Position 373: 2.408540159010638e-05
Position 5454: 1.8808088455128835e-05
Position 962: 1.749883687732351e-05
Position 1710: 1.740159774386099e-05
Position 466: 1.691202407838909e-05
Position 360: 1.4218971662335907e-05
Position 5539: 1.408961277831887e-05
Position 1663: 1.387427268436976e-05
Position 637: 1.2430089540491632e-05
Position 370: 1.2051595448322084e-05
Position 999: 9.888799291664365e-06
Position 5983: 9.589443086360033e-06
Position 277: 7.453688525883931e-06
Position 1923: 7.2937476489812565e-06
Position 5547: 2.43071821975674e-06
Position 852: 2.4288611126512465e-06
Position 6957: 2.39121771728865e-06
Position 308: 1.6374257590837662e-06
Position 491: 1.2103725134533426e-06
Position 572: 1.0752357164553053e-06
Position 330: 1.0619796409251813e-06
Position 6867: 1.0420822336785098e-06
Position 448: 9.665109828278104e-07
Position 6727: 5.854404019335622e-07
Position 159: 2.721956792309362e-07
Position 1028: 1.7999511985495961e-07
Position 1051: 8.075977206156051e-08
Position 6807: 6.408232606625604e-08
Position 67: 4.3743116692568476e-08
Position 299: 4.275630253269494e-08
Position 184: 1.8305211999916526e-08
Position 120: 1.4593440807719443e-08
Position 610: 2.7740208585056788e-09
Position 473: 1.2072615493010592e-09
Position 52: 5.850970964977157e-10
Position 3661: 3.146949619708656e-10
Position 602: 1.7963943573635536e-10
Position 485: 9.235881577452965e-11
Position 321: 6.285215394599308e-11
Position 591: 3.108194390268854e-11
Position 199: 1.9043461684623163e-11
Position 580: 3.853886313294645e-13
