Gene = TfAP-2
Position 26135: 4.7045068443409165e-05
Position 25733: 4.605533272051598e-05
Position 25292: 4.073313295494656e-05
Position 26294: 3.391411912819675e-05
Position 24631: 3.3710231558356996e-05
Position 25220: 3.203311243949459e-05
Position 25437: 2.525503317142593e-05
Position 25725: 2.3026181332008317e-05
Position 25508: 2.0563189651976316e-05
Position 26090: 1.975501174737777e-05
Position 26248: 1.838632578521704e-05
Position 25970: 1.6980753509954566e-05
Position 25444: 7.983790746966463e-06
Position 26079: 7.561248303732325e-06
Position 26087: 4.205317223402593e-06
Position 25571: 4.041221599894471e-06
Position 25346: 3.5707526922207407e-06
Position 25277: 1.3990315874112347e-06
Position 26320: 6.126680802376434e-07
Position 25935: 5.964763104984703e-07
Position 25318: 4.563351645321344e-07
Position 25206: 3.1031075065382145e-07
Position 25383: 3.0450713956220204e-07
Position 25299: 2.8068026013617493e-07
Position 26084: 4.3737858903183786e-08
Position 26054: 7.525234790968311e-09
Position 25995: 4.228290851715206e-09
Position 26081: 2.311782902734658e-09
Position 26030: 6.822949301933887e-11
Position 25770: 1.436749544605428e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 22590: 0.9999999999999982
Position 26015: 0.9990129807948378
Position 25416: 0.9987531141557923
Position 22890: 0.9928440274148241
Position 25784: 0.9708594626383585
Position 25166: 0.9141807562940849
Position 24314: 0.8658405353477516
Position 24848: 0.485110686191832
Position 24590: 0.1716124153127412
Position 23380: 0.09366031292668399
Position 23115: 0.06916844348477369
Position 25092: 0.039001307431865785
Position 23540: 0.03390141590188506
Position 24349: 0.024438969172361973
Position 25805: 0.01639281450358187
Position 26339: 0.015946930947757197
Position 25596: 0.01067453677014587
Position 25739: 0.010555067267394025
Position 26480: 0.009365242051148331
Position 23403: 0.00883497944689304
Position 24871: 0.008772645433632284
Position 24782: 0.008130011808671705
Position 24352: 0.0070784806492016775
Position 26151: 0.006466753529089335
Position 23705: 0.005912083844623613
Position 25001: 0.005674962061758073
Position 24151: 0.005246051033156919
Position 24018: 0.004521788317235773
Position 23482: 0.0037442333278510436
Position 24634: 0.0036627139602822246
Position 23305: 0.0031706687628879258
Position 25794: 0.0013683490506120604
Position 23674: 0.0009844711472784672
Position 24677: 0.0006475776057573937
Position 23908: 0.0006040206810829545
Position 26194: 0.00043840014680775067
Position 25491: 0.00038826725034938795
Position 23716: 0.0003285381068312222
Position 25232: 0.0003026298319735944
Position 25136: 0.00028822364674743
Position 23314: 0.0002706448003345167
Position 25069: 0.00024345338910911296
Position 23130: 0.00024205304866053325
Position 26243: 0.0002133885690479336
Position 23343: 0.00017061282123086396
Position 23257: 0.00014705341257257424
Position 25187: 0.00013642518689724532
Position 25850: 0.00011751946791921197
Position 26051: 8.959654091495e-05
Position 26427: 8.499134354918372e-05
Position 25818: 8.220942032132779e-05
Position 26366: 7.433818458519924e-05
Position 26463: 7.411446077853215e-05
Position 25600: 5.819623084801643e-05
Position 25215: 4.699655294194362e-05
Position 25176: 3.42183411886777e-05
Position 25276: 2.2575894257379494e-05
Position 25874: 1.7764917080397836e-05
Position 25796: 7.5521077671145315e-06
Position 25558: 6.769847715787036e-06
Position 25725: 5.925791437276878e-06
Position 24682: 5.205352602291283e-06
Position 25423: 3.1632924993567024e-06
Position 26248: 2.763974469706648e-06
Position 25429: 2.72186665091981e-06
Position 26373: 2.4960232629794723e-06
Position 25678: 7.859455491955372e-07
Position 25456: 3.6791590535277747e-07
Position 25843: 1.712401902184011e-07
Position 25952: 6.666210405189346e-08
Position 25639: 5.4127780212854856e-08
Position 25681: 4.562110373224062e-08
Position 26030: 1.2628991894750192e-09
