Gene = Lon
Position 2584: 3.820817915346736e-05
Position 1191: 3.365504113888819e-05
Position 3328: 3.242553491086103e-05
Position 2533: 3.078191170780112e-05
Position 1456: 2.9306468201849483e-05
Position 2368: 2.8671853206104485e-05
Position 2841: 2.5872594365423583e-05
Position 2086: 2.5288980905379155e-05
Position 1977: 1.878093485762812e-05
Position 2176: 1.7907203157514916e-05
Position 2272: 1.6947793309596385e-05
Position 1901: 1.4332472451545924e-05
Position 3318: 1.3796277978116342e-05
Position 2503: 1.145750434157038e-05
Position 903: 1.134201358358056e-05
Position 1852: 1.0173060784740655e-05
Position 2890: 9.544714810340671e-06
Position 446: 8.200112239544865e-06
Position 2854: 7.991179568767379e-06
Position 4095: 7.854237167882006e-06
Position 1814: 7.742471699464514e-06
Position 2380: 7.250916050891685e-06
Position 1701: 6.365991650535733e-06
Position 2230: 5.647852166238935e-06
Position 2850: 5.54279785524819e-06
Position 1912: 4.932354657246744e-06
Position 714: 4.780157026251532e-06
Position 275: 4.657698736021497e-06
Position 2893: 4.520959687356784e-06
Position 88: 4.4559544752350655e-06
Position 2194: 3.253004462523652e-06
Position 3377: 3.2272940729911506e-06
Position 138: 3.153034470922683e-06
Position 2515: 2.4946302002050032e-06
Position 2140: 2.2297911342496046e-06
Position 2510: 2.116019053862661e-06
Position 1935: 2.0728356206645654e-06
Position 3705: 1.7949770062073367e-06
Position 717: 1.6930179155970058e-06
Position 1687: 1.6632926419866906e-06
Position 2320: 1.1259281754372224e-06
Position 2377: 7.002366199612931e-07
Position 286: 6.48810041631713e-07
Position 2128: 6.11537651799487e-07
Position 2137: 5.500332142239926e-07
Position 202: 4.041627821719913e-07
Position 1927: 3.903783025405366e-07
Position 99: 3.636388759502517e-07
Position 2425: 2.06810774650319e-07
Position 3411: 1.7183239225455298e-07
Position 450: 1.6274080235340865e-07
Position 3452: 1.1424593504887406e-07
Position 3458: 7.024010072602695e-08
Position 419: 2.1662210869973994e-08
Position 2596: 8.362706616276565e-09
Position 460: 1.3797727592541699e-09
Position 293: 9.794832416171954e-10
Position 258: 3.4400940562337455e-10
Position 2541: 2.0636581595746159e-10
