Gene = Plp
Position 15468: 0.00026229864849939194
Position 18967: 0.00025841715669304313
Position 18809: 0.0002454167473443061
Position 25422: 0.00022796833649989148
Position 12679: 0.00021416109847656413
Position 12374: 0.00019324226920068666
Position 13447: 0.00018841097004033538
Position 20802: 0.00018730164328769366
Position 20045: 0.00018425246316876615
Position 28557: 0.000177051685333959
Position 171: 0.0001664165316159176
Position 20601: 0.00015920554241408383
Position 13355: 0.0001524464833438769
Position 20056: 0.0001466525667701692
Position 13680: 0.00013176871702416673
Position 27188: 0.00013144568061418914
Position 123: 0.0001273508014994665
Position 25173: 0.00011323453163840808
Position 12324: 0.0001013714026198578
Position 14553: 9.621662149349943e-05
Position 20462: 8.557167158612521e-05
Position 12544: 6.929454689385748e-05
Position 45: 4.731671856090979e-05
Position 13520: 3.700597782168695e-05
Position 13114: 3.634486620698875e-05
Position 21422: 3.20303542075988e-05
Position 20416: 2.9686704761534454e-05
Position 203: 2.713714068715471e-05
Position 12757: 2.563416007518975e-05
Position 13235: 2.3905316789198375e-05
Position 13617: 2.277523982193013e-05
Position 314: 2.1795238544814365e-05
Position 12480: 2.0761566421438812e-05
Position 12387: 2.066325980335492e-05
Position 14540: 1.9712589117708315e-05
Position 22442: 1.8994889444685853e-05
Position 176: 1.6924960503378743e-05
Position 13585: 1.6133751144823973e-05
Position 585: 1.470578516564512e-05
Position 95: 1.447920847844505e-05
Position 7225: 1.4445912968038888e-05
Position 22385: 1.245656969314723e-05
Position 631: 1.0939622728577878e-05
Position 14256: 9.745082157833978e-06
Position 19151: 8.888056450020934e-06
Position 13833: 8.296974698834749e-06
Position 3379: 8.251323897318247e-06
Position 74: 6.631373572548562e-06
Position 6: 6.549600349060557e-06
Position 466: 5.000337044635493e-06
Position 12: 4.567484998470035e-06
Position 19040: 4.0539045137914405e-06
Position 13026: 3.734496188939991e-06
Position 637: 3.266496928249243e-06
Position 481: 3.079190584767983e-06
Position 12918: 2.5156696712536644e-06
Position 24367: 2.1927928623936113e-06
Position 79: 1.8568873085589417e-06
Position 14106: 1.8345345405095135e-06
Position 618: 1.5494254992193572e-06
Position 14768: 1.1716045667804828e-06
Position 40: 1.0697856467486403e-06
Position 1160: 1.0621337114644662e-06
Position 1124: 9.467165425611623e-07
Position 488: 9.238475093606833e-07
Position 972: 8.450766842967199e-07
Position 13987: 7.958780900280896e-07
Position 1322: 7.958144720469854e-07
Position 14558: 7.775057919381463e-07
Position 27392: 6.462261276251251e-07
Position 27442: 6.302260791151404e-07
Position 13883: 6.206190625484737e-07
Position 27461: 5.798124952742488e-07
Position 1004: 5.757974888970002e-07
Position 621: 5.436817393027731e-07
Position 1037: 5.195222864036661e-07
Position 3382: 4.918458436788864e-07
Position 14206: 4.031872034192589e-07
Position 748: 3.532113042881063e-07
Position 14122: 2.635161974917646e-07
Position 13993: 2.628550037045702e-07
Position 871: 2.487472599840257e-07
Position 10163: 2.4603815064171424e-07
Position 13760: 2.2776623456114747e-07
Position 10338: 2.219925400798829e-07
Position 394: 1.4510197155865264e-07
Position 10778: 1.4203479974223448e-07
Position 13703: 1.3971725231587462e-07
Position 10413: 1.3709272573853216e-07
Position 497: 1.076731984582458e-07
Position 505: 1.0450962057651545e-07
Position 578: 9.812628925124836e-08
Position 960: 9.762557166295832e-08
Position 179: 9.427415294321859e-08
Position 428: 8.713181921917447e-08
Position 979: 8.019324949354988e-08
Position 20491: 6.702914941321861e-08
Position 540: 6.375309981218467e-08
Position 529: 5.754447912151133e-08
Position 400: 5.0289653074233896e-08
Position 562: 1.8066556916507863e-08
Position 12668: 1.632943986400488e-08
Position 20500: 1.3762182255481981e-08
Position 491: 9.256015991710911e-09
Position 512: 7.289961752030818e-09
Position 625: 5.265181438770303e-09
Position 451: 4.65907565861958e-09
Position 609: 2.5700875504037942e-09
Position 682: 2.3943866042814933e-09
Position 20348: 2.3293484134663187e-09
Position 13412: 1.6640002375550358e-09
Position 743: 1.4865421673891277e-09
Position 523: 6.94976425196668e-10
Position 472: 3.1889972636085404e-10
Position 18761: 1.98578980540951e-10
Position 532: 1.8580475076608697e-10
Position 641: 1.6486163172126236e-12
Position 635: 8.898855282782639e-13
Position 535: 2.803385246584274e-13
Position 543: 8.91152152339596e-14
Position 404: 1.0255592467946423e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 27111: 0.9979441274007057
Position 12205: 0.9948195120063583
Position 18678: 0.983649881509264
Position 13250: 0.9747841964922721
Position 20231: 0.9613512762802532
Position 18876: 0.9446800743244373
Position 24890: 0.894296990254785
Position 10129: 0.8584502908824013
Position 24090: 0.8301994845997451
Position 27745: 0.7071100689389558
Position 13679: 0.4484022009850881
Position 13562: 0.41499377521742375
Position 11356: 0.37043990903494595
Position 375: 0.311176142017212
Position 26671: 0.29191025676008864
Position 21512: 0.27791172359217575
Position 12025: 0.2439593210960406
Position 20704: 0.19175369142711882
Position 21529: 0.17293720287910433
Position 11950: 0.11799996270418756
Position 11381: 0.11151860231124744
Position 14326: 0.10479570816430185
Position 24694: 0.10023026947069472
Position 25083: 0.09424879070267704
Position 20584: 0.09057201767170221
Position 19342: 0.09028004297423878
Position 22261: 0.07756404861548988
Position 27306: 0.07581909642509853
Position 17150: 0.0688390968191692
Position 11522: 0.06324060066829465
Position 27748: 0.044286382354469266
Position 19585: 0.04306743207604087
Position 22029: 0.03631865759024887
Position 18909: 0.03471274336255683
Position 20252: 0.03404565386383697
Position 27947: 0.03162670686409147
Position 11989: 0.031559466869558635
Position 10587: 0.03099100858072907
Position 12703: 0.029305516401731294
Position 26696: 0.02765090542869833
Position 15538: 0.02601021256560878
Position 17467: 0.025574443580245305
Position 22723: 0.023546119378638396
Position 21571: 0.021534169031159525
Position 17165: 0.020994360213944675
Position 20901: 0.019474519496819664
Position 27690: 0.019083031429035655
Position 23840: 0.0172936793536943
Position 27722: 0.015680878026530436
Position 25698: 0.01548410036211626
Position 19512: 0.015123927042644479
Position 28217: 0.014813150414188653
Position 17988: 0.014218119602058052
Position 27631: 0.01346532111371853
Position 21555: 0.0119710392609915
Position 13688: 0.011759492187936663
Position 11071: 0.011352451503947609
Position 17082: 0.011336075160561022
Position 19914: 0.010959405192220308
Position 20633: 0.010848932249842616
Position 11540: 0.010788573872336808
Position 14345: 0.01077317145941248
Position 25676: 0.010123683183919159
Position 13601: 0.009645844505580446
Position 25001: 0.009604193110678982
Position 13166: 0.009600547696486775
Position 28319: 0.009451707277871724
Position 21993: 0.009033540080443108
Position 10042: 0.00878654218718692
Position 13301: 0.008310990226777759
Position 15167: 0.00814527293564841
Position 23697: 0.007588698485512299
Position 18949: 0.007446061570297425
Position 20717: 0.007279290108561834
Position 27970: 0.00704701565319072
Position 9727: 0.006917941778068581
Position 27267: 0.00684619978855335
Position 20616: 0.006466734404506249
Position 22667: 0.006307786891201589
Position 27927: 0.006196860431041137
Position 16807: 0.006015085263219802
Position 22288: 0.005920478563061456
Position 10533: 0.005870297667747971
Position 11099: 0.00577458542551762
Position 28349: 0.005693656635105803
Position 15700: 0.005354346388706683
Position 21831: 0.0053171999371422925
Position 23860: 0.005210331893332033
Position 20605: 0.005210015466271576
Position 19109: 0.004728984417265353
Position 20642: 0.004487570167133292
Position 676: 0.004435072118901395
Position 18680: 0.004428022663353641
Position 19359: 0.004248168802250051
Position 28245: 0.004088426419549723
Position 20087: 0.0040657230726432415
Position 22513: 0.004060520108934764
Position 12274: 0.004044495188985036
Position 9989: 0.003948829182317404
Position 18906: 0.003891527638677431
Position 21393: 0.0038844446034228645
Position 22540: 0.003765266620771433
Position 22275: 0.0036230819004056452
Position 20963: 0.0032340482330926183
Position 27484: 0.00266726805934299
Position 19669: 0.0025582488150594136
Position 25559: 0.0023577171399374267
Position 19202: 0.0023426198400189444
Position 27565: 0.002217529358721802
Position 9822: 0.002135020834304905
Position 22560: 0.0018758286764902024
Position 12895: 0.0017982514580669644
Position 814: 0.0017673147770190317
Position 18895: 0.0017477662289680756
Position 27847: 0.0016863773884999928
Position 14299: 0.0016853039409422787
Position 11205: 0.0015792048950110844
Position 27591: 0.001534335583981354
Position 14833: 0.001491404069682119
Position 13745: 0.00145375127995747
Position 14611: 0.0014485234643773243
Position 14348: 0.0014365295851560943
Position 28113: 0.0013960341758514903
Position 4125: 0.0013865892320649176
Position 12652: 0.0013631942264794796
Position 21226: 0.001331107893884407
Position 21778: 0.0013120956941307486
Position 10001: 0.0013002778218018235
Position 27421: 0.0012935892571621812
Position 21751: 0.0012160723714054922
Position 6864: 0.0012060305227708113
Position 12664: 0.0011307769251367962
Position 19629: 0.0011289721157022284
Position 13199: 0.0010665755096560012
Position 21947: 0.0010594820951636411
Position 609: 0.0010533865727752171
Position 1399: 0.0010369509639662558
Position 21126: 0.0009935850520155732
Position 27323: 0.0009881350480664586
Position 19638: 0.0008999408902907771
Position 7287: 0.0008068627698757792
Position 4157: 0.0008038581749635845
Position 4741: 0.0008010738425339102
Position 12456: 0.0007758306034096749
Position 23300: 0.0007546318849765393
Position 19689: 0.0007332110504762076
Position 27883: 0.000662132253914916
Position 21155: 0.0006540872192314915
Position 20249: 0.0006426010427211478
Position 10057: 0.0005772092452481058
Position 27313: 0.0005672154335264236
Position 28488: 0.0005340121957810379
Position 13655: 0.0005320486896734719
Position 681: 0.00048563434209256763
Position 27142: 0.0004807787691068268
Position 19407: 0.0004707809002580609
Position 13611: 0.00044868334951556017
Position 20757: 0.0004483152860674947
Position 27594: 0.00044590957217143884
Position 19344: 0.0004323531690242857
Position 4710: 0.00041958592014154547
Position 13960: 0.0003372771470276663
Position 79: 0.0003319714759319171
Position 20151: 0.0003291389900881421
Position 27893: 0.00032657951507295707
Position 19533: 0.00031802975555995136
Position 937: 0.0003163090163542712
Position 16680: 0.00030643512598837607
Position 25205: 0.0003057114450695093
Position 13266: 0.0002616038339731935
Position 4654: 0.00024293368949497162
Position 6298: 0.00023470498019723875
Position 28182: 0.00023410219291910154
Position 18927: 0.0002088636287197679
Position 27119: 0.00020133078811949629
Position 27430: 0.00019380091970059646
Position 28627: 0.00017705168533395886
Position 13649: 0.0001718782549686996
Position 13006: 0.00016138792568495667
Position 20734: 0.00015408541147476776
Position 724: 0.0001531787935101412
Position 15412: 0.0001521832472239526
Position 6185: 0.0001520125896559813
Position 5814: 0.00015047533372921878
Position 758: 0.00014542683994089135
Position 13277: 0.00013624185074162542
Position 19115: 0.00011652163996391967
Position 694: 0.00011261842105743753
Position 20163: 0.00010677449258462911
Position 6271: 0.00010067506105482621
Position 18921: 9.935011946829346e-05
Position 1364: 9.526872224661706e-05
Position 13152: 9.197536716612425e-05
Position 12406: 9.070161755041088e-05
Position 4805: 8.740337178887718e-05
Position 5757: 8.57994633155729e-05
Position 22390: 8.311414037138909e-05
Position 12424: 8.200547180976183e-05
Position 20266: 8.17484354938947e-05
Position 20285: 7.876652531247434e-05
Position 4816: 7.547179692383611e-05
Position 17569: 6.984760344437005e-05
Position 12733: 6.829479969867384e-05
Position 4045: 6.603938331530152e-05
Position 18966: 6.479810201012941e-05
Position 21399: 5.4522346421377896e-05
Position 621: 4.460240119005899e-05
Position 774: 4.1311744234205965e-05
Position 12337: 3.78221788700371e-05
Position 14952: 3.515546851991005e-05
Position 24902: 3.497807415868218e-05
Position 12348: 3.364391373363673e-05
Position 20303: 3.040605493043278e-05
Position 215: 2.8200895229115767e-05
Position 1367: 2.677376259748497e-05
Position 20258: 2.5457035163248476e-05
Position 12374: 2.4992633303162794e-05
Position 15718: 1.9439401283093588e-05
Position 21546: 1.914857127347041e-05
Position 3439: 1.8761304820353036e-05
Position 13304: 1.8346393914024104e-05
Position 13310: 1.536774695454042e-05
Position 12606: 1.3190083064848988e-05
Position 12574: 1.210931856297472e-05
Position 20279: 1.0294094204201667e-05
Position 19173: 1.0255706303613163e-05
Position 19154: 8.941922878460684e-06
Position 3173: 7.136878688345464e-06
Position 24929: 7.066865999316434e-06
Position 17195: 5.020907548600387e-06
Position 20159: 4.932639812596136e-06
Position 19016: 4.4442621185657985e-06
Position 13709: 3.311699801285972e-06
Position 13721: 2.858339714733287e-06
Position 13712: 2.7101279005497584e-06
Position 13703: 1.2999974841927297e-06
Position 19086: 1.165470486908563e-06
Position 14245: 5.746203088896264e-07
Position 13920: 5.161956146912907e-07
Position 2416: 4.610470168137046e-07
Position 2889: 3.5254436514645434e-07
Position 13430: 2.7424551460905755e-07
Position 6144: 2.0222842857998095e-07
Position 14082: 1.9762037111833295e-07
Position 14495: 1.8956834681706583e-07
Position 5298: 1.8912029502208255e-07
Position 6325: 1.700058900694941e-07
Position 14026: 1.6651433613476035e-07
Position 5715: 1.652493553561533e-07
Position 5384: 1.5727500957967427e-07
Position 13769: 1.5128104067181976e-07
Position 1180: 1.295695981014658e-07
Position 971: 1.245391597478202e-07
Position 844: 4.417121734083459e-08
Position 743: 4.0673933134742275e-08
Position 1075: 2.9309829812308736e-08
Position 165: 1.948829362640632e-08
Position 171: 1.2061523231818218e-08
Position 585: 1.0131885987378745e-08
Position 442: 6.348324104038842e-09
Position 832: 5.774696331471353e-09
Position 126: 4.54219151277615e-09
Position 95: 2.9410567216425318e-09
Position 616: 2.167828891042001e-09
Position 146: 1.5649365999055363e-09
Position 251: 1.1671036763382485e-09
Position 562: 3.850747564100538e-10
Position 448: 2.709741283672379e-10
Position 444: 2.0226529557531034e-10
Position 240: 1.9111887590485001e-10
Position 176: 1.288096526650878e-10
Position 192: 5.954166758848505e-11
Position 465: 5.135065776083871e-11
Position 255: 1.5015884713357897e-11
Position 296: 1.624515116250613e-12
