Gene = Daxx
Position 4311: 0.20237819548661318
Position 4606: 0.181031990339629
Position 6416: 0.08184818407256267
Position 1321: 0.04390106450776884
Position 4980: 0.03204299180125249
Position 3629: 0.022029965488723352
Position 3390: 0.021147823404005985
Position 4425: 0.017337653086995218
Position 4648: 0.011809427350105622
Position 3681: 0.009631856866870087
Position 3632: 0.0081468193090329
Position 5498: 0.007960989447052222
Position 1711: 0.005246525619207756
Position 476: 0.004795087214401451
Position 857: 0.003636461143678142
Position 5527: 0.003308114626572396
Position 4276: 0.0031501043123648123
Position 473: 0.002848524842684151
Position 506: 0.0024477681813946587
Position 1349: 0.002307064626478571
Position 1803: 0.0020151186294044988
Position 1806: 0.0017906541038633856
Position 5263: 0.0016316287712936565
Position 1034: 0.00159179724315493
Position 1749: 0.0015863970289800332
Position 6230: 0.0014016930927375046
Position 1112: 0.0010180532955736696
Position 1377: 0.0008959372696136661
Position 428: 0.0007498703992775566
Position 1764: 0.0007435782943751168
Position 6626: 0.0007150411561139644
Position 1250: 0.0007041057011186822
Position 1752: 0.0006972524045610974
Position 6068: 0.0006130477854294771
Position 1149: 0.0004973821199653188
Position 1578: 0.00045061981185398923
Position 6096: 0.00044162069143339637
Position 1192: 0.0004192507162480075
Position 6539: 0.0003446348155385353
Position 983: 0.00032394954524118155
Position 1374: 0.0002918290156999481
Position 736: 0.000284574886456449
Position 1698: 0.0002834827409231618
Position 3162: 0.00028270325358339065
Position 523: 0.00023468776628175048
Position 392: 0.00023386990033009224
Position 1398: 0.00020680422901045922
Position 3363: 0.0001921286551961682
Position 3123: 0.00018937866024278474
Position 3129: 0.00018438457003659646
Position 1739: 0.00017156998663694375
Position 565: 0.00014778506358564483
Position 1551: 0.00014552677232292457
Position 490: 0.00010642334352717416
Position 1878: 8.19052160060507e-05
Position 683: 8.165828197911654e-05
Position 3788: 7.620275369467221e-05
Position 2985: 7.011833258475513e-05
Position 1219: 6.732414546181328e-05
Position 3926: 6.430157764327348e-05
Position 1174: 5.3423747823402866e-05
Position 1812: 5.202062149781542e-05
Position 341: 3.9808033549180465e-05
Position 600: 3.816538371422593e-05
Position 246: 3.539912564002204e-05
Position 1848: 3.47956994724167e-05
Position 4069: 3.4356658711748336e-05
Position 1275: 3.0799345758060964e-05
Position 3711: 2.499678690848829e-05
Position 373: 2.309793263995713e-05
Position 378: 1.8775709523795002e-05
Position 3427: 1.6798667209756236e-05
Position 3345: 1.4324543494802356e-05
Position 2259: 1.2513204904252229e-05
Position 96: 1.2176367692985068e-05
Position 3279: 1.1599248464280868e-05
Position 1767: 1.0739468950439167e-05
Position 165: 9.090943776402318e-06
Position 109: 8.879270742120557e-06
Position 2925: 8.066739320247327e-06
Position 538: 6.599058732630146e-06
Position 532: 6.4496511575077344e-06
Position 2601: 5.865329479642675e-06
Position 467: 5.830165060432383e-06
Position 759: 5.789263874687353e-06
Position 2169: 4.560980044802509e-06
Position 162: 3.0620308972730405e-06
Position 116: 3.0073203917897307e-06
Position 1590: 1.5838661267983569e-06
Position 1470: 1.560714483106095e-06
Position 3087: 1.527624154757439e-06
Position 3096: 1.5200861224100407e-06
Position 228: 7.556072903547327e-07
Position 1278: 6.678029872686068e-07
Position 1463: 6.456929625423739e-07
Position 961: 5.126902916954842e-07
Position 103: 4.776152575792521e-07
Position 1773: 5.919812013037814e-08
Position 1867: 5.3016786562014787e-08
Position 914: 3.5272603675619555e-08
Position 406: 5.047585302713484e-13
