Gene = cass
Position 1165: 9.684799693370937e-07
Position 1686: 8.218180934118071e-07
Position 218: 7.985706838800879e-07
Position 952: 7.408943464212032e-07
Position 1813: 7.159782066070032e-07
Position 1210: 5.590058337605858e-07
Position 1870: 4.5127964073458966e-07
Position 2206: 4.480954104977497e-07
Position 2946: 4.1299977252759504e-07
Position 384: 3.9199212926453193e-07
Position 2452: 3.685090421684748e-07
Position 883: 3.0916295258052357e-07
Position 1402: 2.118551148394902e-07
Position 1835: 1.8710961226038238e-07
Position 2416: 1.7852467107396913e-07
Position 528: 1.459798108247367e-07
Position 1727: 1.340524850040238e-07
Position 445: 1.2710263569742255e-07
Position 489: 1.2426697234204412e-07
Position 1437: 1.0477479611666779e-07
Position 1476: 1.0012392843705612e-07
Position 1667: 9.138421487604898e-08
Position 1717: 8.926891703046621e-08
Position 240: 5.4079557035385006e-08
Position 1200: 4.466360989426464e-08
Position 474: 4.3941869319448304e-08
Position 1676: 3.6138910295959567e-08
Position 381: 2.983485388899964e-08
Position 1837: 1.4723795284637225e-08
Position 1852: 1.0210570455117024e-08
Position 1840: 9.761291752764502e-09
Position 516: 9.231969632546055e-09
Position 1882: 7.926463724817303e-09
Position 1867: 7.70019065641889e-09
Position 71: 3.79045711829105e-09
Position 494: 3.1698343272389555e-09
Position 185: 1.4322447473703391e-09
Position 1855: 9.359109896895841e-10
