Gene = dlt
Position 51: 0.00012046383779857779
Position 484: 9.78052318548606e-05
Position 481: 8.963542499313517e-05
Position 547: 8.808112214408731e-05
Position 421: 8.698598591295583e-05
Position 443: 6.238919842512643e-05
Position 3168: 6.0354564933913e-05
Position 478: 5.534772668315602e-05
Position 588: 5.270432701554266e-05
Position 33: 5.195829708813838e-05
Position 813: 4.9509015228079895e-05
Position 1025: 4.948263849974009e-05
Position 475: 4.94501350986978e-05
Position 134: 4.309775122864117e-05
Position 174: 3.946667151515826e-05
Position 28: 3.9098713646945165e-05
Position 718: 3.8395941993871945e-05
Position 225: 3.432213328339651e-05
Position 423: 3.3609710905124945e-05
Position 702: 3.271722184582368e-05
Position 397: 2.3570697701715734e-05
Position 611: 2.295882660856795e-05
Position 151: 2.0809070221429688e-05
Position 1271: 1.3734143268107367e-05
Position 2951: 1.2247353841182342e-05
Position 3641: 9.954092740260572e-06
Position 2722: 9.036011218580565e-06
Position 729: 1.4110204594174419e-06
Position 626: 5.064280891991221e-07
Position 712: 1.2913999560265517e-07
Position 628: 1.202532277193036e-07
Position 323: 4.698671522947143e-08
Position 549: 3.747183540344486e-08
Position 316: 1.7544108039644076e-08
Position 705: 1.739089165320693e-08
Position 693: 1.53041717408911e-08
Position 155: 6.044289915481253e-09
Position 145: 5.194280858104639e-09
Position 169: 2.0665936658523377e-09
Position 203: 9.87839816862443e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1827: 0.946823721127777
Position 2108: 0.5361403167432439
Position 2860: 0.5294347952153088
Position 2191: 0.2798428165399057
Position 2880: 0.06436725418791428
Position 4327: 0.0642195733055935
Position 2665: 0.062493987555117834
Position 4197: 0.037464250300420894
Position 158: 0.03236358313056512
Position 3721: 0.02441958259537703
Position 5506: 0.022858872026886645
Position 3849: 0.015381663798144882
Position 5527: 0.010855368948608538
Position 1336: 0.010620660543364037
Position 3898: 0.010101856550415697
Position 3280: 0.008147878239115214
Position 1623: 0.007305185406443944
Position 3412: 0.006154672573242956
Position 3644: 0.004993150906393717
Position 3229: 0.004733997867775648
Position 3901: 0.004329711045516693
Position 1512: 0.0035151836136968454
Position 2262: 0.003223324897871367
Position 3506: 0.0028705677399621893
Position 3787: 0.0027148058903666535
Position 1538: 0.0023976073403808207
Position 1713: 0.0020570761159612195
Position 798: 0.001897775210380608
Position 684: 0.0018928767719286286
Position 1770: 0.001675868095252171
Position 2449: 0.0014873892847679269
Position 2522: 0.0013938434479980521
Position 3534: 0.001378925153343562
Position 4001: 0.0012142083114288944
Position 1271: 0.0012038193468062717
Position 3079: 0.0009817991337989
Position 1922: 0.0009487934077056893
Position 2197: 0.0008858483281595949
Position 2494: 0.0007997604148062465
Position 4405: 0.0007586083153038574
Position 646: 0.0007527054741224546
Position 1476: 0.0006866621340664129
Position 2928: 0.0006641833883753704
Position 2491: 0.0005242093696122611
Position 3664: 0.0005009583147293024
Position 2586: 0.0004717723011454806
Position 1486: 0.00045720464600535626
Position 914: 0.0003402904522912464
Position 3604: 0.00028234603018425115
Position 2826: 0.0002530135089960982
Position 391: 0.00024985168739881933
Position 1789: 0.0002476884620615029
Position 397: 0.0002443086973514337
Position 611: 0.00023840282517954394
Position 2994: 0.00017505235709115163
Position 440: 0.00017148920864241263
Position 344: 0.0001531580354512578
Position 145: 0.00013073978513462097
Position 210: 0.0001278240356468252
Position 338: 9.437671826147331e-05
Position 1108: 6.503536119060372e-05
Position 1628: 6.0975000384677795e-05
Position 2084: 5.2471664413453e-05
Position 1682: 4.4609105722878923e-05
Position 169: 4.2077030783689925e-05
Position 705: 7.850017691873641e-07
Position 761: 7.672957753845223e-07
Position 854: 3.915806557528502e-07
Position 1023: 1.3662574367202232e-07
Position 662: 9.552837915990642e-08
Position 443: 8.462398421899362e-08
Position 115: 1.2092538998527818e-08
Position 245: 1.1646489343579706e-08
Position 128: 6.037211133509069e-10
Position 446: 4.995274380027042e-10
Position 84: 3.2873731813198474e-10
