Gene = Mocs1
Position 524: 0.9435750698989235
Position 1032: 0.9130164731755122
Position 2035: 0.7671326675748278
Position 2819: 0.33470561451698055
Position 1943: 0.22931338038502747
Position 2296: 0.1974636894879386
Position 305: 0.15409261341148703
Position 2781: 0.14397246686259824
Position 330: 0.1396696854861527
Position 2363: 0.09212528461410245
Position 2385: 0.07113979005538337
Position 683: 0.06620003636054322
Position 1729: 0.02769010514217638
Position 969: 0.014508863913305395
Position 1489: 0.010270478259507523
Position 1650: 0.007441296899870333
Position 148: 0.006904220327329433
Position 249: 0.005555366161595088
Position 2485: 0.004376733776012629
Position 829: 0.003909030036588516
Position 1600: 0.003551652438526451
Position 2380: 0.0034924068201790926
Position 2703: 0.00341426984779677
Position 1659: 0.0024931418824089557
Position 1056: 0.0023992262051117587
Position 1070: 0.0021427152273509847
Position 1673: 0.001697603991794816
Position 1679: 0.001543394490285136
Position 1424: 0.001315930278132244
Position 2102: 0.0012554828841683007
Position 917: 0.0011665350647504808
Position 1286: 0.001084656854676608
Position 2561: 0.001074446272809583
Position 1575: 0.001056026358497436
Position 892: 0.0008066557271759936
Position 2761: 0.0006650566412228649
Position 2325: 0.0006466086412800228
Position 2724: 0.0006423956991691947
Position 642: 0.0006213841623855398
Position 1963: 0.0005406061697469109
Position 1554: 0.000512325031184446
Position 181: 0.000494134611843629
Position 1113: 0.000457749047275776
Position 1481: 0.0004117188282817951
Position 2129: 0.0004004288988227857
Position 2479: 0.00039615175149837625
Position 2589: 0.00035058533986870685
Position 2424: 0.00034527400908389777
Position 338: 0.00030718550010895335
Position 1133: 0.00028389285016395155
Position 2257: 0.0002744673054628501
Position 2620: 0.00026005808371220803
Position 688: 0.0002582824438470019
Position 1503: 0.0002340787016001098
Position 2517: 0.00021549762691516343
Position 172: 0.00018086586253046296
Position 2281: 0.00017264250928005268
Position 1782: 0.00016170878340500836
Position 1544: 0.00012293580696063223
Position 803: 0.000111214466531231
Position 1315: 9.394447359268057e-05
Position 2277: 9.16071141295742e-05
Position 2154: 7.292125023478469e-05
Position 333: 5.1408580940497944e-05
Position 762: 3.655338907148632e-05
Position 784: 3.178701106282203e-05
Position 2623: 3.145880361743892e-05
Position 2734: 2.8863607596338034e-05
Position 1349: 2.546819359498805e-05
Position 2738: 2.038260411502761e-05
Position 230: 2.0093933484505002e-05
Position 1097: 1.98340715913179e-05
Position 845: 1.735730744692834e-05
Position 2579: 1.7324285001548642e-05
Position 896: 1.6227472281555978e-05
Position 1912: 1.6149410127746333e-05
Position 2595: 1.5781821060807797e-05
Position 2002: 1.412454325349967e-05
Position 367: 1.3571007543155534e-05
Position 2109: 1.245777584530251e-05
Position 2201: 7.172849336433661e-06
Position 487: 5.967089341764796e-06
Position 2206: 5.383962107108173e-06
Position 1969: 5.380224718849692e-06
Position 2115: 5.133340428803645e-06
Position 1999: 4.24283272724289e-06
Position 384: 3.3475102939540726e-06
Position 419: 2.4718227209084297e-06
Position 107: 2.422583246048383e-06
Position 698: 1.7890810102109536e-06
Position 447: 1.3692106348222498e-06
Position 365: 8.912435557243169e-07
Position 571: 8.631540400855653e-07
Position 426: 5.157200015801657e-07
Position 1916: 2.3097927129617235e-07
Position 126: 9.370491495420465e-08
Position 348: 7.520123806578091e-08
Position 2215: 5.629752272009571e-08
Position 370: 3.338098772722185e-08
Position 114: 3.1657110154081175e-08
Position 435: 9.791759005092806e-09
Position 441: 7.871976846089702e-09
Position 66: 4.9634000861561726e-09
Position 459: 4.1947389234867436e-10
Position 808: 2.570190887099595e-10
Position 254: 2.2122368919362674e-10
Position 256: 1.3259922204666678e-10
Position 464: 9.456902616279306e-12
Position 78: 9.32530379121565e-12
Position 455: 5.766838712062451e-12
Position 80: 6.48299052146067e-23
