Gene = Usp32
Position 1216: 0.0002362242047160897
Position 2501: 0.00023058753408180602
Position 1200: 0.0002168470129968207
Position 3635: 0.0002077927697175327
Position 6101: 0.00020766898690713917
Position 10026: 0.0001974834150890456
Position 5229: 0.00019344008760007928
Position 5156: 0.0001923846147208602
Position 9311: 0.00018339063601922233
Position 4963: 0.00018272115980325865
Position 10350: 0.00016805981021783867
Position 4321: 0.00016527184743402653
Position 5980: 0.00016318110441659943
Position 8628: 0.0001504157433634965
Position 10005: 0.00015034766879452557
Position 3015: 0.0001450654301513325
Position 2982: 0.0001366827010709809
Position 3042: 0.00012584493480548856
Position 1552: 0.00012534140871665455
Position 3613: 0.00011667784846862828
Position 1501: 0.00011484878202662016
Position 341: 0.00011260361268773675
Position 2861: 0.00011243632273970397
Position 4919: 0.00010817528420274867
Position 5919: 9.745514186352349e-05
Position 3765: 9.608814008506127e-05
Position 6443: 9.461503124620682e-05
Position 3158: 9.341743802447218e-05
Position 10258: 9.114771223584054e-05
Position 5907: 9.04046604332049e-05
Position 6122: 8.261526384325204e-05
Position 2991: 7.940880603886077e-05
Position 10000: 7.576854204911874e-05
Position 3777: 7.499002844189181e-05
Position 8453: 7.253172480603152e-05
Position 320: 7.159176566605634e-05
Position 4898: 6.887973061125429e-05
Position 5679: 6.157889536071852e-05
Position 3868: 5.967629530097684e-05
Position 6461: 5.6871347295872736e-05
Position 3180: 5.62867723038362e-05
Position 3126: 4.943811713620874e-05
Position 9998: 4.7892677753816016e-05
Position 4127: 4.277556158455897e-05
Position 1898: 4.23532387747283e-05
Position 3113: 4.090938075196979e-05
Position 3425: 3.670375372652973e-05
Position 3294: 3.5835867534038454e-05
Position 10509: 3.4376832641083026e-05
Position 5443: 3.426762769520523e-05
Position 2972: 3.289253624011366e-05
Position 10135: 3.011802892736954e-05
Position 3056: 2.8691605946144166e-05
Position 3523: 2.8106574561293903e-05
Position 3359: 2.6293422274241196e-05
Position 3947: 2.604150521873854e-05
Position 9176: 2.53692004758132e-05
Position 169: 2.531586999925871e-05
Position 3124: 2.467000582558634e-05
Position 3305: 2.402687827631731e-05
Position 3838: 2.3195276205016575e-05
Position 6742: 2.3035242892984797e-05
Position 4085: 2.290005985803426e-05
Position 6294: 2.2677615980446378e-05
Position 6847: 2.2435025804312857e-05
Position 3942: 2.0594703264954626e-05
Position 10499: 1.9137548203119147e-05
Position 8982: 1.7418256878889028e-05
Position 9913: 1.6196006570260837e-05
Position 1478: 1.5073726316576042e-05
Position 3351: 1.4839962594794877e-05
Position 5417: 1.3783721643131145e-05
Position 2832: 1.3490024108683142e-05
Position 9553: 1.239056529655043e-05
Position 4713: 1.1777192261957585e-05
Position 9497: 1.1768627855123464e-05
Position 6651: 1.1576967182313658e-05
Position 6326: 1.0703523573182335e-05
Position 9508: 9.93965035127229e-06
Position 3260: 9.880967885506263e-06
Position 10126: 9.679862139723687e-06
Position 9867: 9.662996750071207e-06
Position 419: 9.627774970907858e-06
Position 3906: 9.52311786540568e-06
Position 715: 9.299189309237057e-06
Position 3433: 9.056011118782804e-06
Position 9545: 8.762274018794898e-06
Position 153: 8.702273275041169e-06
Position 5886: 8.62297163056824e-06
Position 8719: 8.536924713853629e-06
Position 5269: 7.934449408283007e-06
Position 4092: 7.746319060174079e-06
Position 6324: 7.744337635565894e-06
Position 5320: 7.596537637066149e-06
Position 2006: 7.461154412595516e-06
Position 9166: 7.042836638881393e-06
Position 2621: 6.499549570131718e-06
Position 9708: 6.401545091950456e-06
Position 1700: 6.315307739796806e-06
Position 6402: 5.775132820831078e-06
Position 3714: 5.478983600389355e-06
Position 595: 4.6567598763771e-06
Position 9477: 4.303534405448443e-06
Position 5289: 4.110293135732851e-06
Position 2814: 3.7885539874396885e-06
Position 4815: 3.66794030417492e-06
Position 2873: 3.4542805103664298e-06
Position 9774: 3.4097793908108913e-06
Position 2819: 3.2663538879664437e-06
Position 3473: 3.1630081676045788e-06
Position 9179: 2.877676577345461e-06
Position 5707: 2.7007839414765565e-06
Position 5662: 2.6401368256150183e-06
Position 3368: 2.4466782590927084e-06
Position 6158: 2.2556687317287575e-06
Position 3093: 2.2053047634682033e-06
Position 3310: 1.9466021206519572e-06
Position 9593: 1.5964097925184867e-06
Position 95: 1.3234640358229465e-06
Position 8979: 1.288385432594645e-06
Position 1756: 1.1962434935719408e-06
Position 6031: 9.830502848553367e-07
Position 4496: 7.953987769950012e-07
Position 980: 6.187654696552138e-07
Position 3729: 5.926831435516283e-07
Position 9136: 5.496601216522362e-07
Position 288: 5.447382345692626e-07
Position 349: 4.7651060280054226e-07
Position 4464: 4.7326975169839746e-07
Position 4413: 3.639118316158303e-07
Position 10066: 3.48430516433712e-07
Position 176: 2.9859685287658715e-07
Position 2896: 2.8698147058357836e-07
Position 4061: 2.6761815962046307e-07
Position 2939: 2.620075759795517e-07
Position 133: 2.5755643317952526e-07
Position 9621: 2.0650789482547114e-07
Position 4488: 1.863718827198345e-07
Position 446: 1.746669282661927e-07
Position 4759: 1.5790855138254906e-07
Position 98: 1.5706948513761e-07
Position 4502: 1.3681894453744083e-07
Position 6014: 1.3351212884330283e-07
Position 9397: 1.2660158354639237e-07
Position 181: 1.2406133839688716e-07
Position 3615: 1.2238990378940423e-07
Position 448: 1.1764451580489966e-07
Position 4100: 7.477286149074534e-08
Position 3592: 6.856764933029497e-08
Position 4435: 6.521125352692423e-08
Position 603: 6.339508566837781e-08
Position 6160: 5.879070938752469e-08
Position 3851: 5.833671726328677e-08
Position 4356: 5.422370609817802e-08
Position 462: 4.641427733376609e-08
Position 158: 4.078052649615705e-08
Position 587: 4.0036630025768977e-08
Position 3949: 3.9924245427093205e-08
Position 269: 3.491693701712211e-08
Position 577: 3.074566460259159e-08
Position 223: 2.9561452504074718e-08
Position 148: 2.8559050079544256e-08
Position 9122: 2.088977970321417e-08
Position 557: 2.071025743384585e-08
Position 3797: 2.067239464061954e-08
Position 9146: 2.0196733429620497e-08
Position 4644: 2.0182025913811605e-08
Position 559: 1.613153446223939e-08
Position 8993: 1.3618733204171112e-08
Position 451: 1.2765855916477483e-08
Position 4306: 1.2311500516660656e-08
Position 3580: 9.213377973787883e-09
Position 4770: 8.721524099461634e-09
Position 3673: 8.538183629765562e-09
Position 5522: 7.813642483735887e-09
Position 4313: 6.912080253864817e-09
Position 3578: 5.553608353084227e-09
Position 5910: 5.039813394714898e-09
Position 4738: 4.3248786192449674e-09
Position 4783: 4.211879654676572e-09
Position 4050: 2.995276748091799e-09
Position 8860: 2.0839868416946846e-09
Position 8874: 1.9114142478476974e-09
Position 9214: 9.255223643077948e-10
Position 4879: 8.35336638006615e-10
Position 9449: 8.205032682415007e-10
Position 4912: 7.791600407492548e-10
Position 9379: 2.7935067843594555e-10
Position 4135: 1.4466239478625934e-10
Position 9087: 4.4633695839277146e-11
Position 5003: 2.6723716608612762e-11
Position 4892: 2.3266678132249907e-11
Position 8917: 1.359267524160526e-11
Position 3693: 1.9126731667123583e-12
Position 3493: 7.367521545787472e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4619: 0.9999622773559108
Position 2923: 0.999336160158047
Position 5824: 0.9990197636190017
Position 8627: 0.9953230764483717
Position 9118: 0.9947581687235053
Position 3693: 0.9935292193082749
Position 6183: 0.9895703722431872
Position 9649: 0.9879009248841453
Position 8871: 0.957761878517364
Position 3401: 0.9173584521313962
Position 8396: 0.6597918948420646
Position 2621: 0.6181133678780087
Position 2280: 0.4562369831330523
Position 6583: 0.3950082447373653
Position 6376: 0.288562226430577
Position 8405: 0.2746981095801505
Position 7693: 0.26015812349263945
Position 3947: 0.13871346479662186
Position 8232: 0.11084490913623585
Position 10066: 0.10017675437810214
Position 3968: 0.07880817474759595
Position 3473: 0.07589960031373165
Position 10158: 0.07567214233525578
Position 10089: 0.06564338050235831
Position 2473: 0.06332580077650438
Position 10095: 0.06327516998076996
Position 5228: 0.06204319457886598
Position 6607: 0.055191438261442675
Position 7659: 0.0550517920962135
Position 9413: 0.05100625368792467
Position 7953: 0.04639587522596134
Position 2418: 0.04336168283911545
Position 126: 0.04051668500324093
Position 4952: 0.03444833373497488
Position 6367: 0.033430117404082554
Position 5267: 0.03281204894486352
Position 6537: 0.026194796085437674
Position 7552: 0.023039112451502457
Position 10638: 0.019747484687097604
Position 2487: 0.014934280010446376
Position 2132: 0.013885693617645047
Position 7148: 0.012987100768485228
Position 4252: 0.012769636829832873
Position 557: 0.012652840014664136
Position 7378: 0.012333158270984726
Position 123: 0.011937384415410736
Position 2224: 0.011517439323151834
Position 5027: 0.009030123781094518
Position 6233: 0.008880515908678135
Position 7596: 0.00876658533258205
Position 7426: 0.008668835319314228
Position 7696: 0.007529122478436228
Position 10043: 0.00694556585184566
Position 4025: 0.005881081378520358
Position 6628: 0.0055399189360435626
Position 3958: 0.005526662168761196
Position 1285: 0.005446156227236299
Position 2566: 0.00516135675074231
Position 1275: 0.005141914377874097
Position 8445: 0.005083445572964888
Position 7632: 0.004948646979393291
Position 10322: 0.004849753755597902
Position 10165: 0.004798743445201955
Position 1053: 0.004007455356975929
Position 10476: 0.003945254826210797
Position 5429: 0.0037315231077398583
Position 2591: 0.003712111974381543
Position 2710: 0.0037031811262520932
Position 5417: 0.003320677980850186
Position 5318: 0.0031295821630647597
Position 9133: 0.003112114165971767
Position 5146: 0.003015610535966365
Position 10436: 0.0030095273773379024
Position 4195: 0.0026873709690739015
Position 3780: 0.002437802553215376
Position 1378: 0.002260205474590466
Position 5698: 0.0020458978017751104
Position 9732: 0.0020358211919814483
Position 3368: 0.0018231960775032762
Position 4154: 0.001629455677234051
Position 7107: 0.0016142007565093106
Position 10288: 0.0015639039903496544
Position 6591: 0.0015356748570961782
Position 4977: 0.0015220776640684256
Position 7088: 0.0014416582358494946
Position 655: 0.0013325516024462307
Position 2713: 0.0012742565036064349
Position 5052: 0.001254475120519404
Position 4381: 0.0011588133653772843
Position 6076: 0.001157931784930391
Position 9388: 0.0011265279590325391
Position 3827: 0.0011174517070351897
Position 5636: 0.001025777643549471
Position 1211: 0.0010209099556065789
Position 2625: 0.0010125847260254784
Position 7085: 0.0009663020306003906
Position 9227: 0.0009651321524233192
Position 7575: 0.0009633096325989466
Position 4184: 0.0009304570629495769
Position 2183: 0.0008696193738114297
Position 2320: 0.0008162156890714421
Position 3777: 0.0007928389773202126
Position 4980: 0.0007616667101617204
Position 6491: 0.0007593168602136455
Position 7756: 0.0007551817102404753
Position 10234: 0.0007544962441274145
Position 3522: 0.0006874205802571361
Position 2665: 0.0006745619874127713
Position 7716: 0.0006597580658601741
Position 10410: 0.0006269303592939263
Position 393: 0.0006193099214237215
Position 5979: 0.000612850113727345
Position 6612: 0.00061102756255136
Position 5105: 0.0005844464012794937
Position 1067: 0.0005574127383876187
Position 4926: 0.0005056378310903279
Position 3755: 0.00048387843887477943
Position 4810: 0.00048072096674228146
Position 10373: 0.00048058912176783075
Position 4923: 0.00046538510598448396
Position 7268: 0.00045947846703373713
Position 6083: 0.0004283962641464797
Position 4813: 0.00041458764197975316
Position 4433: 0.00039343324901037785
Position 9757: 0.00039037263570343764
Position 9430: 0.00036613998691242903
Position 1983: 0.00035856433515694654
Position 7521: 0.0003451803116047641
Position 5324: 0.0003219726249685393
Position 9774: 0.00031895857795669947
Position 1871: 0.00031576600233570773
Position 3493: 0.00031067389451162696
Position 2633: 0.0003074555615540183
Position 9172: 0.0002914408999337832
Position 2288: 0.00027827037180751924
Position 1188: 0.0002749622226887718
Position 630: 0.00026704966725131746
Position 5377: 0.00026381529362127983
Position 4262: 0.00024282767612785524
Position 5886: 0.00023947853335559396
Position 1119: 0.0002342905682968329
Position 4135: 0.0002275192901328362
Position 6401: 0.0002227211095521468
Position 1441: 0.00021894162485486122
Position 1214: 0.00021802417449666312
Position 5556: 0.0002076961660004046
Position 3422: 0.00020232266146942863
Position 4832: 0.00019399902142719214
Position 5396: 0.0001866181192097025
Position 6420: 0.00018064392095253493
Position 6203: 0.00017907759124668083
Position 8903: 0.00016591874184246767
Position 1135: 0.00015678438214820038
Position 6099: 0.0001533885835102704
Position 4100: 0.00015043994582592744
Position 153: 0.00013957832926840352
Position 5273: 0.00013746088509024022
Position 386: 0.00012990485193018503
Position 5181: 0.0001257821161408689
Position 6117: 0.00012141551479285696
Position 5001: 0.0001213914605929082
Position 4861: 0.0001166895345287634
Position 8747: 0.00011384916083872701
Position 428: 0.00011231357829449353
Position 3056: 9.994272013417628e-05
Position 4335: 9.730419702052926e-05
Position 3034: 9.248962974635076e-05
Position 4469: 9.148437399896862e-05
Position 1419: 8.841437105556686e-05
Position 3572: 8.706678049976456e-05
Position 3509: 8.355231549166041e-05
Position 4365: 8.190309337166135e-05
Position 3736: 8.147319810970701e-05
Position 1597: 8.025024649053069e-05
Position 3062: 7.846131112240294e-05
Position 1892: 7.816216162230507e-05
Position 3130: 7.79535756010363e-05
Position 1099: 7.779186998650402e-05
Position 3992: 7.707821587715111e-05
Position 9542: 7.058878314063656e-05
Position 4496: 6.88024726911342e-05
Position 4919: 6.842945999891773e-05
Position 6196: 6.685546720183852e-05
Position 3519: 6.357215259792293e-05
Position 5907: 6.187830404324538e-05
Position 363: 6.024331867853761e-05
Position 6122: 5.331085163165719e-05
Position 8929: 5.3117439814345154e-05
Position 8532: 5.139349626975814e-05
Position 3794: 5.132933474625851e-05
Position 9432: 5.000256133859949e-05
Position 9805: 4.667483024820283e-05
Position 4324: 4.6590056304472125e-05
Position 370: 4.436044503161383e-05
Position 1516: 4.2918347719814935e-05
Position 9436: 4.243098128736374e-05
Position 4883: 3.968884382780637e-05
Position 3860: 3.9039655958292855e-05
Position 4691: 3.536068412435822e-05
Position 188: 3.1456692087565735e-05
Position 4040: 3.0047704727808155e-05
Position 1882: 2.9290851295429825e-05
Position 801: 2.6540622974230145e-05
Position 1071: 2.6516843148688686e-05
Position 5843: 2.551978266772694e-05
Position 2895: 2.339628821722397e-05
Position 9754: 2.328871476180523e-05
Position 973: 2.029081199115223e-05
Position 2972: 1.993616480046372e-05
Position 6388: 1.9788556678733032e-05
Position 1535: 1.74845067784013e-05
Position 408: 1.6366356392872495e-05
Position 8993: 1.6128590158097107e-05
Position 9867: 1.3453488292121719e-05
Position 9841: 1.298775034251038e-05
Position 3575: 1.1756313442561944e-05
Position 9166: 1.124557532918231e-05
Position 158: 1.0850918976833624e-05
Position 6012: 1.0810070457383129e-05
Position 4081: 1.0364779974180928e-05
Position 9355: 1.0328087938695612e-05
Position 6108: 9.765919678743484e-06
Position 6039: 9.694422956451556e-06
Position 3851: 8.345583846256103e-06
Position 3425: 7.95231534479345e-06
Position 176: 7.647238972438702e-06
Position 9349: 7.560276913665002e-06
Position 9553: 7.41290078181985e-06
Position 3886: 7.209486436644577e-06
Position 6148: 7.134453162170043e-06
Position 9477: 6.252725100244818e-06
Position 806: 6.0183134259033364e-06
Position 6053: 5.210652140936567e-06
Position 9235: 4.990847278491216e-06
Position 6241: 4.833414464467071e-06
Position 3077: 4.55565975720691e-06
Position 1231: 3.5814775819007706e-06
Position 3545: 2.5293969014764365e-06
Position 6475: 2.263636924399198e-06
Position 6151: 1.8912406703852119e-06
Position 3167: 1.4170093757574899e-06
Position 242: 1.381913508171569e-06
Position 9990: 9.891626024192077e-07
Position 8600: 7.972260259167633e-07
Position 4582: 6.343500742511701e-07
Position 6340: 4.099099486339351e-07
Position 3803: 3.572435726775588e-07
Position 6223: 3.3813587704474717e-07
Position 3723: 2.680899761081796e-07
Position 3785: 1.6336853533081665e-07
Position 6346: 1.4079162339971013e-07
Position 851: 8.664843885804505e-08
Position 3838: 8.610393302092745e-08
Position 1387: 8.570214958771174e-08
Position 3673: 7.116048072921877e-08
Position 425: 5.276009834715438e-08
Position 3812: 4.728384212579684e-08
Position 286: 2.7795818696114703e-08
Position 194: 2.559922114725274e-08
Position 64: 2.4604276897958055e-08
Position 715: 1.8644643532312943e-08
Position 4655: 1.580360169539647e-08
Position 3797: 1.5681942687541605e-08
Position 4697: 9.027127106149325e-09
Position 661: 8.292887018693632e-09
Position 748: 7.0722229194734615e-09
Position 635: 6.7990101107405805e-09
Position 719: 5.8107202253758994e-09
Position 200: 3.5399165885713865e-09
Position 266: 2.850610466985076e-09
Position 292: 1.8099129778290614e-09
Position 197: 9.64345227979875e-10
Position 52: 4.699536129030427e-10
Position 357: 4.616860168112308e-10
Position 212: 3.4420852821466115e-10
Position 60: 1.3673142704851725e-10
Position 275: 1.2109540713519897e-10
Position 269: 5.476886680324271e-11
Position 50: 1.6379323999597157e-11
Position 299: 8.652856383227921e-12
Position 223: 1.1913832433938288e-14
