Gene = DOR
Position 1070: 0.0060314435139210846
Position 4484: 0.005743531658320346
Position 12519: 0.005314653769243241
Position 390: 0.004961863314420679
Position 1280: 0.004435170181192517
Position 1929: 0.004396063301446755
Position 11802: 0.003825800888610746
Position 2014: 0.0037018954469716665
Position 192: 0.003681888447609545
Position 873: 0.0031545937713113813
Position 6850: 0.002830595814520979
Position 287: 0.0028228408910469095
Position 11601: 0.002343990444926115
Position 13276: 0.001970209678982587
Position 5133: 0.0019126339730049272
Position 567: 0.0017409033901535688
Position 218: 0.0016722313798908075
Position 468: 0.0016526453066787752
Position 254: 0.0016338169178325992
Position 2230: 0.0015926684732380703
Position 1346: 0.0015792287564030654
Position 2718: 0.0015105631173990737
Position 4095: 0.0015052032434416285
Position 551: 0.001340627700426781
Position 12349: 0.0012661619606574544
Position 9015: 0.0012561480736064405
Position 1932: 0.0012552908477597591
Position 2168: 0.0012398628895854092
Position 366: 0.0012296384766156236
Position 1206: 0.0011346623738825046
Position 2572: 0.0011002533477039891
Position 607: 0.0010445157267940396
Position 438: 0.0010201867940902497
Position 515: 0.001006334185609794
Position 13451: 0.0009463197071639833
Position 12533: 0.000905877251281504
Position 13617: 0.0008712255033993095
Position 7233: 0.0008665231478390568
Position 1682: 0.0008654034359833537
Position 5270: 0.0008604584808577398
Position 12579: 0.0008148713025146474
Position 7443: 0.0008038110677140106
Position 2194: 0.0007817411402685981
Position 10691: 0.0007790335212838014
Position 13172: 0.0007549919742180526
Position 5708: 0.0007305934767703531
Position 6930: 0.000671796060448682
Position 5344: 0.0006542766185020955
Position 2609: 0.0005567875263729695
Position 12576: 0.0005556109822318153
Position 5338: 0.0005467965261955714
Position 13646: 0.0004989543082711372
Position 11656: 0.0004884024971022289
Position 4506: 0.00047159209748091376
Position 510: 0.00045824949334913773
Position 6168: 0.0004407468112310846
Position 185: 0.00042150665533206334
Position 1083: 0.0003956390800332301
Position 612: 0.00039348017372051706
Position 11866: 0.0003862595365137301
Position 2642: 0.0003544872532198964
Position 146: 0.00035084401510219164
Position 4637: 0.00032269758218309605
Position 11623: 0.0003206872055234413
Position 136: 0.00031374652897749847
Position 2262: 0.00030072480726802076
Position 12802: 0.00028841322079794477
Position 637: 0.0002880807497276598
Position 2083: 0.00028019915168791366
Position 156: 0.00026998827700452205
Position 1468: 0.0002668787471803478
Position 13169: 0.0002625234606566883
Position 13596: 0.0002593981039558259
Position 12425: 0.00024123080680069376
Position 13571: 0.000223687588125762
Position 1895: 0.00021785893724038307
Position 1627: 0.0002127510773597787
Position 13431: 0.00019884766742338418
Position 231: 0.0001674577350053773
Position 2829: 0.00015395656397976747
Position 12319: 0.0001538799884373753
Position 882: 0.00014823298774655497
Position 11650: 0.0001420576082010252
Position 843: 0.00013973350387508923
Position 492: 0.00013965566088052265
Position 11626: 0.00012877595529525599
Position 12567: 0.00012023306471870087
Position 13138: 0.00011177035769473357
Position 143: 9.694841172004366e-05
Position 172: 9.138291332312363e-05
Position 12798: 8.809152788383344e-05
Position 403: 8.589415099141872e-05
Position 12834: 8.382396104056724e-05
Position 11705: 7.934486586232455e-05
Position 1611: 7.929017516668313e-05
Position 895: 7.459907796297266e-05
Position 12871: 6.791923879713799e-05
Position 9831: 5.632344481744872e-05
Position 2046: 4.50809094728967e-05
Position 1311: 4.152301296858969e-05
Position 13235: 3.9383450606720725e-05
Position 13410: 3.1380266396095587e-05
Position 11785: 2.9074176250156122e-05
Position 12668: 2.8160546136560165e-05
Position 1873: 2.5323754325718897e-05
Position 913: 2.007876612388363e-05
Position 931: 1.9733788334272165e-05
Position 12808: 1.9293776243844935e-05
Position 12945: 1.8719474729303663e-05
Position 13021: 1.6216590774636695e-05
Position 717: 1.5025699411652129e-05
Position 12103: 1.4936793899037362e-05
Position 11256: 1.2790093810523812e-05
Position 12907: 1.1627315394882288e-05
Position 11987: 1.0666305023597334e-05
Position 670: 7.814962540192214e-06
Position 12296: 7.11127458667896e-06
Position 12029: 6.610728635875881e-06
Position 12684: 5.112443177639898e-06
Position 1605: 4.950152757583728e-06
Position 12823: 4.900466842223113e-06
Position 12091: 4.686916007499629e-06
Position 479: 4.303065864471246e-06
Position 122: 3.90456820670217e-06
Position 579: 3.333957309262697e-06
Position 292: 2.941070506101085e-06
Position 11774: 2.8417064140532513e-06
Position 12082: 2.4118176981067143e-06
Position 498: 2.2454626038455895e-06
Position 2760: 1.1739822976414953e-06
Position 725: 7.969429368874182e-07
Position 476: 7.898468998606659e-07
Position 816: 7.253977682748419e-07
Position 11846: 5.659974155240359e-07
Position 8994: 5.580291889950514e-07
Position 12820: 4.7358833833171107e-07
Position 9050: 4.521823559182638e-07
Position 12100: 4.5108931992911157e-07
Position 1020: 3.9097548251767106e-07
Position 12856: 3.8463871517706713e-07
Position 12811: 3.3657295801570694e-07
Position 12844: 2.93873637279614e-07
Position 634: 2.8844547691664213e-07
Position 327: 1.9752674050814097e-07
Position 12961: 1.7666505221493353e-07
Position 442: 1.0169692542411998e-07
Position 617: 7.955273537110246e-08
Position 311: 6.688216104432272e-08
Position 12146: 2.2346269723996353e-08
Position 11717: 1.568994138203102e-08
Position 11699: 1.5108809678473793e-08
Position 304: 1.2018317640625881e-08
Position 392: 1.1591810064309168e-08
Position 245: 7.88929524905833e-11
Position 451: 5.7859775681989006e-11
Position 160: 4.920999949187666e-11
