Gene = tow
Position 665: 0.00046479366219074323
Position 5646: 0.00043973332456109673
Position 201: 0.0004367843073784673
Position 6225: 0.0004240040236421659
Position 1974: 0.0003530338115342387
Position 2369: 0.0003344575588755747
Position 4542: 0.00033068655095259703
Position 1461: 0.0002721452722507706
Position 2375: 0.0002679672214810882
Position 768: 0.00026091436563523986
Position 669: 0.00024193378761593637
Position 6218: 0.00020622949838956426
Position 3816: 0.00018952708922589156
Position 3953: 0.00013702636428140726
Position 3718: 0.00013461723647853005
Position 5888: 0.00012527311529592438
Position 5248: 0.00011993072561992375
Position 1933: 9.784284357252369e-05
Position 1575: 7.145721833881814e-05
Position 5270: 6.391831882588435e-05
Position 3838: 5.8723106760186554e-05
Position 6227: 5.471803908701444e-05
Position 5023: 5.272156843968029e-05
Position 1047: 4.7721320746365665e-05
Position 2211: 4.288085347983831e-05
Position 3991: 3.710106124318487e-05
Position 5726: 3.33509216131948e-05
Position 3709: 3.0750583923280444e-05
Position 4548: 2.9653622367922937e-05
Position 4006: 2.922177930812274e-05
Position 1236: 2.6336288898701687e-05
Position 5296: 2.5000271735479453e-05
Position 5790: 1.9235094788191667e-05
Position 6112: 1.8123827376454542e-05
Position 671: 1.4134471570380735e-05
Position 5258: 1.3434827761412686e-05
Position 1150: 1.107650702824735e-05
Position 1864: 5.7579716333349216e-06
Position 256: 5.273458318068445e-06
Position 1397: 5.173276540752801e-06
Position 1196: 4.674565778898819e-06
Position 5496: 4.525888510665561e-06
Position 497: 4.520456643022071e-06
Position 1089: 4.301269326505937e-06
Position 191: 3.544500536747913e-06
Position 316: 3.3648816845162867e-06
Position 631: 3.3110536067491485e-06
Position 790: 3.2248400595539377e-06
Position 2067: 2.742540103146102e-06
Position 5693: 2.159057874457313e-06
Position 1993: 2.0555846525171264e-06
Position 2028: 2.0552635410241157e-06
Position 710: 1.4520696229648512e-06
Position 5529: 8.766435337553625e-07
Position 5628: 6.124900932594927e-07
Position 5327: 3.7042697068146266e-07
Position 4055: 3.3333048736870794e-07
Position 793: 1.3306964601415434e-07
Position 702: 7.005827428767796e-08
Position 770: 6.646544085894657e-08
Position 642: 5.3672832493922904e-08
Position 647: 5.0732126598829266e-08
Position 656: 4.3654048107286904e-08
Position 639: 4.064974609295935e-08
Position 805: 3.624506518335434e-08
Position 604: 3.327338585436701e-08
Position 452: 2.4612556176773206e-08
Position 31: 2.4610589028376662e-08
Position 149: 2.1860703711515343e-08
Position 440: 1.821650381215106e-08
Position 270: 1.5846678451781463e-08
Position 238: 1.5375248331926788e-08
Position 6: 1.529718735753859e-08
Position 637: 9.429001550141388e-09
Position 319: 7.9916655332383e-09
Position 663: 6.929824437636217e-09
Position 44: 6.5513121951666675e-09
Position 952: 2.351910254988483e-09
Position 5464: 1.7921372438414691e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3407: 0.9522090818388657
Position 5421: 0.9391630428210362
Position 4391: 0.9371528053309857
Position 3644: 0.9038068046630213
Position 5129: 0.6621995674360672
Position 5114: 0.3261664502318036
Position 2250: 0.17915857904666668
Position 6158: 0.07061029988045689
Position 5386: 0.055544212959346605
Position 3928: 0.05404203221262029
Position 1360: 0.03250460545176826
Position 6323: 0.030222668463524147
Position 4295: 0.02515604939941233
Position 2268: 0.02164212273162382
Position 3666: 0.01984510358375498
Position 3286: 0.012441294061571913
Position 5911: 0.011873234683627585
Position 2154: 0.010330245098698272
Position 5180: 0.00861493861681157
Position 3659: 0.007878745808588572
Position 3801: 0.0057759222552983235
Position 2184: 0.004671274326801759
Position 3891: 0.0038466514335010024
Position 1309: 0.0032765441286295395
Position 2760: 0.003116647343438466
Position 3209: 0.0030651592855966492
Position 1732: 0.0027890941343514724
Position 3967: 0.002738273532321051
Position 3806: 0.00244884460516562
Position 3184: 0.0021364284912161013
Position 6161: 0.002017223450986525
Position 3772: 0.00198079333358291
Position 1032: 0.001839789269051408
Position 1635: 0.0017294793849420358
Position 1365: 0.0016713837893534492
Position 2622: 0.001401195784273589
Position 1606: 0.0012839729078131914
Position 4853: 0.0012432402919835743
Position 3416: 0.0010430051950546457
Position 4414: 0.001024352569800118
Position 5193: 0.0009402224678942025
Position 1603: 0.0008909155069168677
Position 850: 0.0008782276241524387
Position 5334: 0.000764653160880034
Position 6117: 0.0007285840683854511
Position 3180: 0.0006806129352440643
Position 5668: 0.0006171563878331565
Position 1575: 0.0005490384375295458
Position 1778: 0.0005298040000207963
Position 5538: 0.0005059404046580427
Position 5726: 0.0004545343889087152
Position 3663: 0.00044576917271868164
Position 1773: 0.0004377672282712553
Position 316: 0.0004095357096544307
Position 1643: 0.00037864496881188133
Position 4510: 0.0003509236205122406
Position 1813: 0.00033597235444328356
Position 2138: 0.0003127778986888684
Position 4824: 0.0003126856048691663
Position 2274: 0.0003117150670819798
Position 4650: 0.000310424452698641
Position 768: 0.0003053509183656039
Position 1872: 0.0002932925280237557
Position 4541: 0.0002924712017765645
Position 3170: 0.000284528856945708
Position 2589: 0.0002784371363898653
Position 870: 0.0002644544648227065
Position 537: 0.00025949615806966343
Position 3838: 0.00025745738072714664
Position 5951: 0.00022023672483035677
Position 5919: 0.00021733362164762514
Position 4827: 0.0002160559629434543
Position 4600: 0.00019210099115711068
Position 3758: 0.00018511386572778006
Position 5591: 0.0001736859059757316
Position 4856: 0.00017174401984888646
Position 1329: 0.00016881470551169224
Position 5462: 0.0001620742918496027
Position 6104: 0.00015895093934861418
Position 4262: 0.000103264552533624
Position 3975: 0.0001016241477503623
Position 1103: 9.70341467151225e-05
Position 4790: 9.362147110057269e-05
Position 4682: 7.213445673472855e-05
Position 6127: 7.205005154337135e-05
Position 4180: 6.835065460701349e-05
Position 452: 6.321277730102452e-05
Position 4480: 5.198978534145063e-05
Position 562: 4.4590859985216115e-05
Position 6011: 4.102047379627195e-05
Position 688: 3.878163009155917e-05
Position 6098: 3.872315205150671e-05
Position 4523: 3.126490239239868e-05
Position 3739: 3.0276236243950634e-05
Position 4203: 2.6246342584929516e-05
Position 5869: 2.340299982266037e-05
Position 5063: 2.25749698762237e-05
Position 6279: 2.209294806151937e-05
Position 5190: 1.794457011125844e-05
Position 5882: 1.787411064393969e-05
Position 4046: 1.7843206070259643e-05
Position 4055: 1.6516203376492926e-05
Position 256: 1.3436214709462291e-05
Position 1047: 1.2021822942737005e-05
Position 1615: 1.1799253958182525e-05
Position 2070: 1.175285510336087e-05
Position 490: 9.979926104823451e-06
Position 5484: 9.945810793858482e-06
Position 6445: 9.679999688883632e-06
Position 5603: 9.178967408015873e-06
Position 1584: 8.647566093581744e-06
Position 5199: 8.333651367352504e-06
Position 1272: 8.287391666400385e-06
Position 5431: 7.060035232755144e-06
Position 6453: 4.944337859456197e-06
Position 4079: 4.414016749515387e-06
Position 1106: 4.209046651057542e-06
Position 926: 3.4451970893502913e-06
Position 5852: 3.35017171073879e-06
Position 5997: 1.1109845092984623e-06
Position 897: 1.3084248992160967e-07
Position 3693: 1.8533152566074653e-08
Position 5306: 4.076778802493666e-09
Position 5445: 3.2998759226398163e-10
