Gene = stai
Position 3264: 7.324147021477058e-05
Position 22237: 7.054438265958546e-05
Position 22852: 6.667161414594958e-05
Position 2121: 4.579942250254644e-05
Position 2644: 3.91529312326677e-05
Position 24258: 3.7929850988142525e-05
Position 22682: 3.113125899407617e-05
Position 23763: 2.551099685993521e-05
Position 331: 2.3564067108517077e-05
Position 1232: 2.348987288617576e-05
Position 1384: 2.34575757734161e-05
Position 1261: 2.2818029337360785e-05
Position 22995: 1.2699955281669596e-05
Position 22861: 1.1662370851091268e-05
Position 22073: 1.0078384107289875e-05
Position 22543: 5.179530502761579e-06
Position 21949: 2.1170209625791247e-06
Position 21843: 1.8500406343982752e-06
Position 21982: 1.0841065364884093e-06
Position 21952: 3.6209234384131517e-07
Position 22027: 4.995590372119194e-09
Position 22428: 1.678283209980121e-09
