Gene = amd
Position 136: 8.312684853552655e-06
Position 829: 4.800919243607966e-06
Position 161: 4.194375111424507e-06
Position 783: 4.170786180856192e-06
Position 581: 3.906065295617204e-06
Position 854: 1.7632327103853769e-06
Position 2780: 1.0508389053485745e-06
Position 131: 9.060849939914569e-07
Position 575: 5.697629584049184e-07
Position 242: 5.554077858261041e-07
Position 475: 5.030626441473341e-07
Position 764: 3.6646698765545395e-07
Position 244: 1.8867454360712518e-07
Position 1075: 1.1394287463222176e-07
Position 429: 2.1820655929500707e-08
Position 420: 1.2912163232913976e-08
Position 289: 1.1481658751551896e-08
Position 707: 8.278590915862425e-09
Position 595: 7.640095139327e-09
Position 628: 2.864008641362081e-09
Position 262: 2.192352503582988e-09
Position 665: 1.6296866562391212e-09
Position 718: 1.0131466893459003e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2639: 0.9952827558387013
Position 257: 0.989664504103131
Position 1608: 0.32315934105471944
Position 1282: 0.15150291483178946
Position 911: 0.04537166585126854
Position 3719: 0.027382685242073095
Position 3408: 0.01996858685457003
Position 639: 0.016845257746435884
Position 1140: 0.012057120239554936
Position 866: 0.011144549177292507
Position 1798: 0.010243078205668334
Position 1468: 0.008859947651704114
Position 718: 0.006700028614698645
Position 1979: 0.004680125518078976
Position 3567: 0.00445792098792969
Position 1061: 0.0035376639217296435
Position 773: 0.0034552135151626256
Position 1842: 0.0034496467512594364
Position 752: 0.0026817285827457067
Position 1692: 0.002581526321994493
Position 2410: 0.0023826280382301377
Position 3749: 0.002212554501930423
Position 2094: 0.001987408565472553
Position 3590: 0.0018284145112891913
Position 984: 0.0018167453082852825
Position 1523: 0.001538238687286894
Position 1629: 0.001396190843080676
Position 837: 0.0013686936845009904
Position 3620: 0.0012579088854634995
Position 300: 0.001190873764359636
Position 2915: 0.0011692645395379407
Position 660: 0.0010899266607105615
Position 112: 0.0009970019259787938
Position 1047: 0.0009370285451006612
Position 1024: 0.0008006086874907419
Position 3494: 0.0006695154677002831
Position 1818: 0.0006043562380486463
Position 2977: 0.0005744111301030792
Position 1163: 0.0005741610968983395
Position 1612: 0.000552299874879692
Position 324: 0.0005473025584814418
Position 852: 0.0005438243693421999
Position 3233: 0.0005234280380836845
Position 3485: 0.0004604502119796024
Position 81: 0.00045279709752529156
Position 839: 0.0004486680817265985
Position 1312: 0.0003674020433933326
Position 3943: 0.00036294167513633966
Position 1033: 0.0003299461245464721
Position 2062: 0.0002854068764224371
Position 272: 0.000278437772909492
Position 2647: 0.00026522026713271654
Position 2661: 0.0002550858587091563
Position 2568: 0.00018600847800648388
Position 3119: 0.00014772079483494174
Position 998: 0.0001277999976915221
Position 2028: 0.00011817280833630732
Position 1879: 0.00011420628847029624
Position 1898: 0.00011068472897359862
Position 3812: 9.013887525790367e-05
Position 601: 8.996210813445662e-05
Position 1186: 8.638769428146595e-05
Position 1346: 7.822089452680606e-05
Position 2827: 7.242228214106403e-05
Position 3464: 5.7572046295641166e-05
Position 312: 5.713638754279308e-05
Position 3912: 4.719513882649175e-05
Position 533: 4.596468934647277e-05
Position 1120: 2.8398803648344545e-05
Position 3191: 2.490971879412832e-05
Position 1391: 1.1959895962066823e-05
Position 309: 8.23635726323577e-06
Position 1073: 5.91613664341249e-06
Position 3274: 3.7082769406541554e-06
Position 530: 3.5274220304091054e-06
Position 613: 1.8344841224168156e-06
Position 665: 1.6902852428578794e-06
Position 854: 4.08304133741971e-07
Position 131: 3.9150679098212517e-07
Position 913: 2.6272210051057585e-07
Position 1704: 1.9784147310266884e-07
Position 351: 1.92982390755789e-07
Position 1198: 5.394370920331299e-08
Position 1170: 4.8379101629848745e-08
Position 161: 1.7485335713617405e-08
Position 488: 1.6512738456969143e-08
Position 497: 1.1638705301818818e-08
Position 194: 6.87081414055123e-09
Position 360: 6.554679541021276e-09
Position 342: 1.9400565844770783e-09
Position 321: 1.61149599801275e-09
Position 181: 7.135013248969321e-10
Position 224: 9.142754471806882e-12
Position 453: 5.9120117803789675e-12
Position 52: 3.613376410102002e-12
Position 196: 2.898263719819886e-13
