Gene = Clamp
Position 155: 2.4208374155483735e-05
Position 922: 2.1790699437324817e-05
Position 2585: 2.1768702726928465e-05
Position 391: 1.9429094516131778e-05
Position 236: 1.884779012710547e-05
Position 1376: 1.876729267889772e-05
Position 145: 1.3526238068791754e-05
Position 1567: 1.2345072305708282e-05
Position 833: 1.193905614529029e-05
Position 289: 1.0933956477182267e-05
Position 879: 9.996037472025505e-06
Position 771: 9.14621690982482e-06
Position 1043: 8.05817657223707e-06
Position 349: 8.033983129926014e-06
Position 318: 7.527103766276026e-06
Position 898: 7.031386467707616e-06
Position 208: 6.983944675126277e-06
Position 385: 6.532876110002031e-06
Position 1494: 5.462583227523245e-06
Position 2021: 5.0504495449983555e-06
Position 1326: 4.806933905450045e-06
Position 396: 3.646151403132428e-06
Position 2675: 3.3704454168221327e-06
Position 448: 3.3647235997377275e-06
Position 331: 3.3233328069941577e-06
Position 2595: 3.2214550273292193e-06
Position 1230: 2.91906895938779e-06
Position 1251: 2.4122024100544833e-06
Position 420: 2.1476887753822095e-06
Position 459: 1.6024037155531235e-06
Position 881: 1.5506048181177756e-06
Position 20: 1.4728678414321575e-06
Position 793: 1.345547054669737e-06
Position 398: 1.1670585310099141e-06
Position 786: 4.6474565690071514e-07
Position 25: 4.1790108544288343e-07
Position 507: 2.7196316785932626e-07
Position 838: 3.919244370732905e-08
Position 1937: 2.8965367978141914e-08
Position 1387: 2.5004177781427854e-08
Position 1361: 1.720032534051406e-08
Position 1892: 4.91040522515571e-09
Position 512: 2.205192767184525e-09
Position 522: 1.47812412960287e-09
Position 520: 1.755145882048794e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1566: 0.9826177695971421
Position 2155: 0.9535286425569256
Position 822: 0.939823273778072
Position 499: 0.8763205580060737
Position 1076: 0.6540392741060813
Position 1925: 0.5741740174209295
Position 2994: 0.2430334493512034
Position 1904: 0.20741072717543801
Position 1170: 0.10943935798436111
Position 1157: 0.058536690257189196
Position 852: 0.05753975471740105
Position 324: 0.046221634442546504
Position 1119: 0.031953780079943254
Position 3207: 0.026417026747417725
Position 2790: 0.025998697932890544
Position 3016: 0.023431016358453717
Position 2664: 0.01542128792527692
Position 1096: 0.01495596347125922
Position 2946: 0.014677773445738368
Position 1889: 0.014414831798191198
Position 1964: 0.00998195426414422
Position 1610: 0.009761762452819036
Position 3361: 0.008733024962455677
Position 2658: 0.008540270376347045
Position 3327: 0.007949550307020698
Position 2970: 0.006520161820400409
Position 2707: 0.0051926976755000956
Position 3129: 0.004700632856279067
Position 2635: 0.004585794784424177
Position 505: 0.004448171458885223
Position 1724: 0.004432074936073213
Position 706: 0.0030878876080360452
Position 1346: 0.003042763691210068
Position 2177: 0.0029779158441640354
Position 2453: 0.0025770866829535003
Position 1021: 0.002508710952442672
Position 2895: 0.0023852667050907267
Position 2756: 0.0016686470955564893
Position 2761: 0.0015947538177171787
Position 2221: 0.0015390122812922319
Position 445: 0.001512635791172513
Position 1721: 0.001088948560441579
Position 2477: 0.0010292210830195087
Position 679: 0.0010004834123466708
Position 2381: 0.0009893078326725074
Position 520: 0.0009701151514120138
Position 2186: 0.0009586339358619263
Position 1349: 0.0009178076634948954
Position 1184: 0.0007876530664032819
Position 1181: 0.0007223079436483503
Position 2427: 0.000708722040280592
Position 889: 0.0006185374477947032
Position 336: 0.0006016746339465917
Position 1283: 0.0005691492990063006
Position 1352: 0.0005305657251152997
Position 331: 0.0004396725001639823
Position 2501: 0.0003249848721551613
Position 1034: 0.00026564556664870274
Position 1262: 0.0002337233107086518
Position 1983: 0.00022874166107093586
Position 614: 0.00022748838343147188
Position 2713: 0.00022249073523578352
Position 216: 0.00021487415074783903
Position 1795: 0.0001877792302357757
Position 3368: 0.0001803094935433921
Position 1103: 0.00015331099763672812
Position 360: 0.0001530777548682387
Position 2354: 0.00015306122508926574
Position 1646: 0.00015203480477907284
Position 1409: 0.00012907816662995487
Position 2293: 0.00012717361671866852
Position 1209: 0.00011333093562768934
Position 1237: 0.00011226548191767543
Position 1991: 0.00010697148603397034
Position 1457: 8.796214909590092e-05
Position 945: 8.004204857703377e-05
Position 716: 5.185399473923034e-05
Position 1406: 4.6170074767976085e-05
Position 1739: 4.592415834435491e-05
Position 289: 4.286334107889549e-05
Position 1433: 4.26427453122949e-05
Position 1048: 4.073394729380875e-05
Position 343: 3.8399272083274e-05
Position 1422: 3.5604280133409545e-05
Position 538: 3.30531753270032e-05
Position 1038: 2.280189704708644e-05
Position 530: 2.168094832143208e-05
Position 574: 2.1605763531948537e-05
Position 1430: 2.035911516123046e-05
Position 2962: 1.9089636047777296e-05
Position 1244: 1.7244127655368975e-05
Position 865: 8.732748229297074e-06
Position 1628: 7.034612567836904e-06
Position 97: 4.024422434277416e-06
Position 556: 3.142874893739852e-06
Position 894: 2.7219210592899377e-06
Position 362: 2.6402409666678024e-06
Position 213: 2.0955875582438234e-06
Position 876: 1.9776159562026206e-06
Position 91: 1.2800238320303743e-06
Position 540: 8.651808151771172e-07
Position 546: 7.535171233387427e-07
Position 736: 2.9630167793072575e-07
Position 345: 2.120062518106581e-07
Position 1011: 1.4274452968820004e-07
Position 973: 1.1614104772061285e-07
Position 952: 1.072395700674554e-07
Position 739: 8.773920309843988e-08
Position 75: 7.301683874728961e-08
Position 255: 6.06468899092708e-08
Position 69: 4.357256542340359e-08
Position 220: 1.4885793101794999e-08
