Gene = yuri
Position 1483: 7.740173581973712e-05
Position 754: 7.606827417425397e-05
Position 1145: 6.98727274229064e-05
Position 117: 5.583453613536329e-05
Position 2615: 4.607088653832432e-05
Position 1063: 4.3323908628019896e-05
Position 7368: 4.322189704566567e-05
Position 1660: 4.205229193920529e-05
Position 3292: 4.156163286951257e-05
Position 1319: 4.1360904850324344e-05
Position 483: 4.0687490523000126e-05
Position 612: 3.820089576823995e-05
Position 6898: 3.811871778946261e-05
Position 219: 3.7528542911183956e-05
Position 1994: 3.602103126470393e-05
Position 419: 2.0264405630221057e-05
Position 450: 1.9549461927868357e-05
Position 115: 1.8582691135837193e-05
Position 1960: 1.8376034961583014e-05
Position 286: 1.662532635251844e-05
Position 702: 1.5780612262325835e-05
Position 1426: 1.5562971853026495e-05
Position 798: 1.4931280547357416e-05
Position 316: 1.489995515756696e-05
Position 1927: 1.4272828278260657e-05
Position 7276: 1.3190505610491057e-05
Position 284: 1.0265591940158537e-05
Position 61: 9.133070030965072e-06
Position 1085: 9.091020129658919e-06
Position 2932: 7.420230233821157e-06
Position 165: 4.331075943853495e-06
Position 3036: 3.6023908399845004e-06
Position 328: 2.9107390424726117e-06
Position 325: 2.5871039659243836e-06
Position 3985: 6.44097676205065e-07
Position 673: 2.9421986166119876e-07
Position 8: 1.9566765976589686e-07
Position 289: 1.597644924685733e-07
Position 318: 7.239591251032718e-08
Position 2263: 3.99587794935274e-08
Position 675: 3.7780629885821236e-08
Position 356: 3.390269425176307e-08
Position 349: 2.6092040010474425e-08
Position 3: 2.3782249824909467e-08
Position 13: 1.2942990439076006e-08
Position 337: 2.709869591836556e-09
Position 585: 1.099540220303356e-09
Position 666: 9.619269806841683e-10
Position 372: 3.974370149669597e-10
Position 377: 6.79010430410659e-11
Position 1775: 8.172763673393573e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2851: 0.9972193290862379
Position 5982: 0.9918844680052975
Position 1563: 0.955465863270738
Position 7105: 0.9314098973318706
Position 6586: 0.8933397896384727
Position 2691: 0.8184365077249864
Position 1027: 0.7110248985029747
Position 5753: 0.6019091506355809
Position 2387: 0.5654668997498411
Position 3523: 0.4917926695347697
Position 4128: 0.4468044481557339
Position 5400: 0.41652360458141113
Position 377: 0.3969860645183377
Position 2065: 0.35078008417186746
Position 2453: 0.3086008215031962
Position 2031: 0.28474903047065464
Position 1060: 0.26719033674825154
Position 6250: 0.14774342236952556
Position 1992: 0.13533269081626917
Position 596: 0.12494042190820905
Position 2679: 0.1133676719338467
Position 3054: 0.09433858254675763
Position 573: 0.09161798852731824
Position 349: 0.06566710359772875
Position 6593: 0.036893797158461805
Position 6988: 0.02872116424448606
Position 2499: 0.02624824135626989
Position 6391: 0.025494174958424702
Position 2457: 0.019717628436986757
Position 300: 0.018490333130143692
Position 3086: 0.014180094719680621
Position 1960: 0.013067329805708752
Position 3324: 0.0121588556467966
Position 1289: 0.011859833579006263
Position 2693: 0.010692200131181651
Position 521: 0.010137515725865515
Position 1845: 0.009834638934337142
Position 7202: 0.008846713682657758
Position 2097: 0.008090537751397477
Position 1882: 0.00792752171096675
Position 416: 0.007024381978288033
Position 1871: 0.006991244417209618
Position 4979: 0.006546130226975807
Position 722: 0.005752281807286089
Position 1789: 0.005600397076652995
Position 3017: 0.00553025785813617
Position 5780: 0.0051454974853862995
Position 1039: 0.004893636949134656
Position 765: 0.0046699223952468795
Position 316: 0.004513756739130783
Position 461: 0.0037709956603000335
Position 419: 0.003648892209607073
Position 383: 0.0033902322448864887
Position 811: 0.0029318499259326216
Position 3698: 0.0028811690827504556
Position 169: 0.0027784047240614713
Position 2722: 0.002316734754559377
Position 1232: 0.0022901020000971454
Position 6611: 0.002076652849280304
Position 2423: 0.0018943612516781247
Position 2194: 0.0018013540602340298
Position 808: 0.0017831968844847885
Position 2352: 0.0017135377258480338
Position 2009: 0.0015500215353746907
Position 3585: 0.0015089322401002244
Position 3850: 0.0015033274998405932
Position 528: 0.001376181649439609
Position 874: 0.0013638976761644304
Position 7123: 0.0013553591115213212
Position 1092: 0.001329631169233992
Position 2434: 0.0013160103919341054
Position 172: 0.0011504249479684673
Position 688: 0.0011270377048746543
Position 6647: 0.0011096496232581511
Position 666: 0.0010988983464726625
Position 6295: 0.0010591719642841619
Position 7159: 0.0009339494360298316
Position 2099: 0.0009299427090288969
Position 120: 0.0009093687228221266
Position 7113: 0.000902134983381398
Position 3530: 0.0008967446337102959
Position 497: 0.0008386684411431178
Position 6292: 0.0008336492292120003
Position 7041: 0.0008245984604431777
Position 1588: 0.0007206879456332222
Position 6033: 0.0006599523636379245
Position 3218: 0.0006282002830713544
Position 7165: 0.0005897458405387518
Position 972: 0.0005542494843205317
Position 737: 0.0005335460038893156
Position 1722: 0.0004717750718421946
Position 7144: 0.0004442476185840643
Position 7267: 0.0003770008080917923
Position 2260: 0.0003426600290499012
Position 2104: 0.0003414329323941955
Position 2528: 0.00031581265556737486
Position 2740: 0.0003063701813165439
Position 7180: 0.0002831988849299445
Position 2809: 0.0002687567325126783
Position 604: 0.0002684048974084648
Position 3090: 0.00024294575487538938
Position 6535: 0.0001823453103876371
Position 581: 0.00017495521867660495
Position 2699: 0.0001667969191214075
Position 444: 0.00015813408407262258
Position 1925: 0.00013536124288327433
Position 1572: 0.00013033977712609634
Position 988: 0.00011952549382377666
Position 7134: 0.00010432097353219848
Position 3452: 0.00010409756272965521
Position 2860: 9.90216136203316e-05
Position 6656: 9.888703847464245e-05
Position 2734: 9.272433015422444e-05
Position 1243: 9.133233429341245e-05
Position 7416: 8.903503156327482e-05
Position 532: 8.415904430158229e-05
Position 1063: 5.924394922725646e-05
Position 861: 5.823455923091625e-05
Position 2157: 4.7796954491892894e-05
Position 2566: 4.466075989507318e-05
Position 1638: 4.2090891335869654e-05
Position 2719: 3.780212068870012e-05
Position 2074: 3.4807358646849436e-05
Position 3401: 3.3779919174077316e-05
Position 7206: 3.3635118964996205e-05
Position 535: 3.2006117784637314e-05
Position 472: 3.066214485125078e-05
Position 3168: 3.014789727437239e-05
Position 198: 2.4985018720022127e-05
Position 2900: 2.4739747643002787e-05
Position 683: 1.9288528240703135e-05
Position 3464: 1.8043879541847902e-05
Position 627: 1.0099260162656598e-05
Position 132: 6.3361129447408884e-06
Position 1423: 3.7527566824591233e-06
Position 1411: 3.552453889940756e-06
Position 2548: 3.4226691052631023e-06
Position 388: 2.9419703746760414e-06
Position 186: 2.830383467642471e-06
Position 1381: 2.3483849277373688e-06
Position 899: 2.1652051464446833e-06
Position 3302: 3.285324859253561e-07
Position 2863: 2.6344181683190526e-07
Position 3285: 2.411276614845469e-07
Position 2953: 1.0261861591318149e-07
Position 2817: 7.326707635396907e-08
Position 1698: 5.651617485536325e-08
Position 207: 3.4729360504390002e-09
Position 391: 2.6100975586219516e-09
Position 68: 2.246338209553508e-09
Position 230: 1.3384030257041466e-09
Position 241: 3.715681357015086e-13
