Gene = CYLD
Position 2781: 3.838990233870156e-06
Position 3201: 3.833625525171107e-06
Position 383: 3.7744154996415913e-06
Position 2712: 3.4827617818131695e-06
Position 3612: 3.4492922777454796e-06
Position 2147: 3.3282896060522947e-06
Position 2779: 2.8055095420648185e-06
Position 2766: 2.584975179858688e-06
Position 2069: 2.418923917327299e-06
Position 2760: 1.7723013481975173e-06
Position 2739: 1.626532646830969e-06
Position 819: 1.6212736721710505e-06
Position 3044: 1.2406869462741178e-06
Position 3124: 1.0176707994401366e-06
Position 2591: 4.541098615166788e-07
Position 3060: 3.4119636552297726e-07
Position 1006: 2.0886459633627616e-07
Position 3384: 1.7396798015919923e-07
Position 1505: 1.522538700141892e-07
Position 3145: 6.475205150232394e-08
Position 3292: 5.433084449774839e-08
Position 1334: 1.3933587724038236e-08
Position 3491: 1.2027846942937014e-08
Position 3325: 6.482945052026975e-09
Position 3489: 1.9266634985579387e-09
Position 3603: 1.855889327331949e-09
Position 2577: 1.3528376720046745e-09
Position 2593: 4.3713862316429243e-10
Position 2021: 6.629460742897596e-12
Position 2111: 6.19965638365907e-12
Position 1985: 5.913818489224282e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3281: 0.9957558044075745
Position 3478: 0.9926770026715875
Position 2987: 0.9883389217600237
Position 2240: 0.9776229378898769
Position 2690: 0.9756828878140038
Position 1910: 0.9709117828382557
Position 2476: 0.9659610620688194
Position 857: 0.9595845434122531
Position 1448: 0.9206374356998707
Position 626: 0.38601958106811657
Position 1122: 0.06786966616380377
Position 1048: 0.05546177188793124
Position 1129: 0.04958160777581703
Position 3781: 0.04428254700708365
Position 3736: 0.038997760737515694
Position 1520: 0.03217943851972882
Position 1166: 0.030108896120098996
Position 878: 0.020781309456712728
Position 670: 0.019083272447964934
Position 2707: 0.0172472303622978
Position 493: 0.01497718202958827
Position 230: 0.009154278599983547
Position 1270: 0.008345667928960857
Position 1227: 0.0075926098285726325
Position 633: 0.0065939829893476775
Position 667: 0.005609063361134915
Position 1249: 0.0054593853023272194
Position 1365: 0.004759717321171264
Position 2288: 0.004566752490890533
Position 2342: 0.004337372114844075
Position 1782: 0.003998704133012896
Position 165: 0.003556840367078055
Position 701: 0.003273783028250418
Position 1099: 0.003002516196889374
Position 1488: 0.0028534276737059196
Position 2281: 0.002717893633543203
Position 3292: 0.00263999423586917
Position 1874: 0.0025141924950277746
Position 292: 0.00191511534530147
Position 2992: 0.0017376492054233031
Position 1292: 0.0012905290472721284
Position 1175: 0.001213274115408052
Position 373: 0.0011437123671635021
Position 2720: 0.0010958020410589398
Position 3035: 0.0010538343928354818
Position 1644: 0.0010034252694556029
Position 2504: 0.000966955389545338
Position 1104: 0.0006691014573215866
Position 1253: 0.0006281034831695572
Position 1985: 0.0005896079234872452
Position 1243: 0.0005721858763546178
Position 3500: 0.000490566789116574
Position 1407: 0.00047326795287084335
Position 836: 0.0004494113006127268
Position 1267: 0.0004158177493344265
Position 2615: 0.00040623800299198514
Position 676: 0.0003800566751758888
Position 510: 0.00034640070296839174
Position 533: 0.0003391150844298935
Position 194: 0.00033593931005240004
Position 3314: 0.0003048777268560142
Position 2320: 0.00028498547690292776
Position 1133: 0.00023880129669389064
Position 2591: 0.00022481271442878617
Position 3576: 0.00020199655052803404
Position 1027: 0.00020181531715570864
Position 1583: 0.000200628379488708
Position 3930: 0.0001872976638300846
Position 2327: 0.00017228611116336046
Position 2111: 0.00016293358130408083
Position 3706: 0.00015097596714391066
Position 1605: 0.00014582988961120636
Position 1239: 0.00014429623418676392
Position 3744: 0.00012763374832507006
Position 2193: 0.00012098755195090763
Position 3792: 0.000111815212947935
Position 3588: 0.00010295083188250793
Position 3345: 0.00010288656856860194
Position 1220: 0.0001020636091272581
Position 2444: 0.00010026962854365744
Position 1458: 8.407055700680177e-05
Position 2180: 8.190454765007715e-05
Position 2364: 7.74631318266222e-05
Position 1346: 7.284184770432829e-05
Position 334: 6.88319039777757e-05
Position 3082: 6.162975368928197e-05
Position 3191: 6.034488603483998e-05
Position 3617: 5.853673768829248e-05
Position 2461: 5.838821212253842e-05
Position 424: 5.569132641943317e-05
Position 919: 5.2564068668064155e-05
Position 323: 5.2557730951545865e-05
Position 1964: 4.8463525125044306e-05
Position 3110: 4.281841227796599e-05
Position 3497: 4.133187001203497e-05
Position 3175: 3.90605065031548e-05
Position 2524: 3.82992049518425e-05
Position 3910: 3.0116666667868992e-05
Position 3352: 2.19072930244159e-05
Position 684: 2.1320941956096215e-05
Position 2517: 2.0910383306414246e-05
Position 172: 1.686351365766533e-05
Position 3905: 1.676033018227416e-05
Position 452: 1.6563147778617597e-05
Position 3155: 1.2625428459531321e-05
Position 3003: 1.1790631589729544e-05
Position 2805: 1.0442011847698743e-05
Position 785: 8.337666876301822e-06
Position 2711: 8.19718270763223e-06
Position 2449: 7.324634510840377e-06
Position 2351: 7.255877771024962e-06
Position 2421: 6.477728201047283e-06
Position 2533: 5.3667715151374626e-06
Position 3847: 4.658219626892575e-06
Position 2735: 3.1641473402850305e-06
Position 3508: 3.1194233167736863e-06
Position 3633: 2.730833432752884e-06
Position 3032: 2.6013059765943694e-06
Position 3808: 2.3421429186053745e-06
Position 3805: 2.2375199778026545e-06
Position 3226: 1.5782021211298e-06
Position 2869: 1.1363878824006058e-06
Position 237: 9.967269584948895e-07
Position 3411: 1.1562277320703187e-07
Position 983: 7.1879475149759e-08
