Gene = trc
Position 255: 2.558482404006838e-05
Position 3090: 2.1753212077728446e-05
Position 406: 2.0187498996564648e-05
Position 613: 1.9234184885549744e-05
Position 1259: 1.8479278913597578e-05
Position 2234: 1.7921540998143758e-05
Position 2015: 1.7647561364415157e-05
Position 2686: 1.5316476591540264e-05
Position 2452: 1.3296941800044501e-05
Position 2093: 1.2865451545422826e-05
Position 751: 1.2817500689010024e-05
Position 1968: 1.0145238295846988e-05
Position 610: 1.0087134757578614e-05
Position 261: 9.699566026086444e-06
Position 222: 7.994439364690668e-06
Position 530: 6.522739280159567e-06
Position 607: 5.966526860311424e-06
Position 192: 5.549400864274677e-06
Position 794: 5.298000358841441e-06
Position 1270: 4.6147282982867274e-06
Position 334: 3.2742868674326107e-06
Position 376: 3.259395973621241e-06
Position 318: 3.190125454397267e-06
Position 997: 2.9311848321824806e-06
Position 769: 2.5656301079758075e-06
Position 349: 2.5226979279355286e-06
Position 442: 2.4050254218397112e-06
Position 463: 2.0163002397065405e-06
Position 2051: 1.6381717370406204e-06
Position 439: 1.332053513055429e-06
Position 503: 1.2603953978657312e-06
Position 1628: 1.168898926428277e-06
Position 295: 1.1265801237236083e-06
Position 1868: 1.0483663713660894e-06
Position 225: 7.639982823871399e-07
Position 2072: 6.528064806889517e-07
Position 436: 6.40696859468593e-07
Position 427: 5.022455275417168e-07
Position 687: 4.606421133974149e-07
Position 694: 3.688940392739805e-07
Position 676: 3.49411337999683e-07
Position 280: 3.2869845932570306e-07
Position 484: 2.27290733835353e-07
Position 167: 2.234360160905072e-07
Position 664: 2.1457583073949014e-07
Position 418: 1.1900581005164177e-07
Position 412: 1.1394283231460072e-07
Position 382: 1.0434160849478142e-07
Position 1359: 8.308733726509887e-08
Position 2098: 2.8069337411006432e-08
Position 779: 2.5595852819479477e-08
Position 1385: 1.6353326102416122e-08
Position 747: 1.4546099873978194e-08
Position 1619: 4.158894296799673e-09
Position 1370: 2.175151242618178e-09
Position 184: 3.4715218840825833e-10
Position 232: 3.2610104576994436e-10
Position 370: 2.9103968787137697e-10
Position 219: 8.522910175531874e-12
Position 155: 3.909413872543499e-12
Position 307: 1.1251145830324747e-12
Position 289: 9.190490810922227e-13
