Gene = fok
Position 969: 8.508179310192486e-06
Position 2116: 8.42137019985197e-06
Position 561: 8.26766528010428e-06
Position 159: 7.818148896316924e-06
Position 2113: 5.444150669308203e-06
Position 543: 3.8097691980085946e-06
Position 1210: 1.5617352420357528e-06
Position 1032: 1.3777620422639667e-06
Position 558: 1.8828249119518863e-07
Position 198: 4.2110911347149314e-08
Position 147: 3.465015472748432e-08
Position 492: 2.2460063163609543e-08
Position 229: 1.8129295680058548e-08
Position 60: 1.6833991833045982e-08
Position 731: 1.1050834524715673e-08
Position 181: 1.0422600114479246e-08
Position 745: 5.652301609756103e-09
Position 470: 2.9795239605264342e-09
Position 419: 2.8293886190315447e-09
Position 518: 1.1921799099868806e-09
Position 525: 8.18313981347171e-10
Position 550: 7.908692664365288e-10
Position 481: 6.124899588138868e-10
Position 241: 1.0912821951750115e-12
