Gene = Bdp1
Position 767: 1.1607949147106451e-08
Position 189: 8.41734043544887e-09
Position 228: 6.769262829700404e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1253: 0.9680197391944323
Position 1636: 0.9588427634430473
Position 1468: 0.15226816849945365
Position 960: 0.0727682981149498
Position 1651: 0.026382633759224946
Position 879: 0.02378911400604492
Position 2129: 0.01950373223877681
Position 1483: 0.01555083762907894
Position 1654: 0.006200695017742335
Position 731: 0.005347483622505992
Position 1068: 0.0049366306974615096
Position 2426: 0.004477578330970085
Position 2453: 0.00410991968336421
Position 1060: 0.003814355929827948
Position 1012: 0.0030744781066952553
Position 118: 0.0030169381657172553
Position 471: 0.0029025890090385903
Position 2255: 0.001808907333218079
Position 2135: 0.0015248222309857042
Position 2442: 0.0013711005299103447
Position 784: 0.0012346023585439756
Position 906: 0.001082047366820551
Position 894: 0.0010814449402075962
Position 503: 0.0009508802791468575
Position 936: 0.0009401799141826625
Position 2081: 0.0009243032691994847
Position 1329: 0.0008900327591117194
Position 1920: 0.0008064214685224597
Position 2052: 0.0006557927460322987
Position 1282: 0.0005129709019052878
Position 1997: 0.0004766567890494273
Position 1438: 0.00046825705104826406
Position 609: 0.0004569879866662709
Position 1074: 0.0004113169433758477
Position 1888: 0.0003664177650680453
Position 2098: 0.00033667590664410483
Position 675: 0.00030349993288553275
Position 1451: 0.0002868498440095019
Position 2102: 0.00027588426853687904
Position 1847: 0.00022675943181005534
Position 1646: 0.0001911550766605049
Position 678: 0.00016256363834653135
Position 2374: 0.00014976735400398528
Position 1841: 0.0001388003256231864
Position 474: 0.00013814728350744994
Position 787: 0.0001341732744445656
Position 2411: 0.00012118458438222555
Position 2061: 0.00010347832806780743
Position 2083: 7.970939252509781e-05
Position 1752: 7.962884814843681e-05
Position 681: 7.71083377465396e-05
Position 1885: 7.018489439004873e-05
Position 507: 6.865884942384226e-05
Position 1671: 6.374615066822437e-05
Position 2257: 6.301167009820864e-05
Position 1708: 5.876665724121529e-05
Position 1035: 4.5617655120367765e-05
Position 1039: 3.653532148816847e-05
Position 390: 3.254882482899089e-05
Position 1834: 3.243431795451771e-05
Position 1492: 2.1605566289871516e-05
Position 1948: 2.042616412683302e-05
Position 2222: 1.9925280195818638e-05
Position 1256: 1.8156302924837616e-05
Position 1726: 1.4034691477218666e-05
Position 1206: 1.1769164637211974e-05
Position 2339: 9.804291704434597e-06
Position 1336: 9.600683241994536e-06
Position 1860: 9.368080624036733e-06
Position 2413: 5.954306405689584e-06
Position 552: 4.113661817242953e-06
Position 587: 1.1147156876540866e-06
Position 563: 1.08174217199312e-06
Position 459: 6.084902244535116e-07
Position 254: 3.455035069601735e-07
Position 837: 2.991564782649939e-07
Position 246: 2.7754004684709557e-07
Position 1659: 8.637440880773419e-08
Position 522: 7.783466037989575e-08
Position 63: 3.8943743259590547e-08
Position 597: 4.067451489219364e-09
Position 1663: 2.189454863736953e-09
Position 401: 1.6725572020192138e-09
Position 163: 4.0555098963161917e-10
Position 367: 2.9708110037075224e-10
Position 1597: 2.03662979926611e-10
Position 213: 1.106866903643369e-10
Position 166: 9.592339213478742e-11
Position 204: 9.238270335439399e-11
Position 414: 8.64402318256134e-11
Position 185: 8.170642891692277e-11
