Gene = DIP-delta
Position 12889: 5.640383352246839e-05
Position 12953: 5.0993734332610525e-05
Position 500: 5.0665439898910535e-05
Position 15343: 4.866469757834888e-05
Position 1867: 4.6529465927053654e-05
Position 526: 4.636821134361328e-05
Position 11619: 4.6093427198485754e-05
Position 12731: 4.5489957879301666e-05
Position 15540: 4.240682682086647e-05
Position 12528: 4.109954487474971e-05
Position 12208: 3.549941990839956e-05
Position 2174: 3.487807644157557e-05
Position 16346: 3.4337222373018904e-05
Position 11672: 2.5968807489220833e-05
Position 12325: 2.4583493582760718e-05
Position 337: 2.202201189860786e-05
Position 181: 2.1871228864888417e-05
Position 1837: 2.1066997357701894e-05
Position 541: 1.926101491424981e-05
Position 11574: 1.7244152888862702e-05
Position 763: 1.690169692411066e-05
Position 13144: 1.6194198788855058e-05
Position 954: 1.614731738015804e-05
Position 12136: 1.597772100423062e-05
Position 3522: 1.5927789583231255e-05
Position 825: 1.538207981098904e-05
Position 684: 1.2892263089640962e-05
Position 12559: 1.267369135488557e-05
Position 12314: 1.1463583035436748e-05
Position 12264: 9.610636277131848e-06
Position 1473: 8.64046085492451e-06
Position 1273: 8.380438958338014e-06
Position 210: 8.16961240580837e-06
Position 12266: 5.949433279330649e-06
Position 1413: 5.456836784063049e-06
Position 12515: 4.7796214954351264e-06
Position 15750: 4.061163876583121e-06
Position 443: 3.819373493148319e-06
Position 12699: 1.8643432510024161e-06
Position 1687: 1.6721888451249047e-06
Position 13798: 1.1333443331285925e-06
Position 15402: 9.418426211043366e-07
Position 13945: 9.072537605085526e-07
Position 204: 4.795554170531082e-07
Position 1682: 2.420739334704234e-07
Position 12551: 2.3619659277217443e-07
Position 13105: 2.005269849059173e-07
Position 9069: 1.9081672798538188e-07
Position 8349: 1.5301190560903865e-07
Position 12534: 7.729072401775952e-08
Position 698: 4.568190475340147e-08
Position 15821: 2.0693733314745854e-08
Position 235: 1.3302369748216681e-10
Position 237: 1.1179543181704239e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12413: 0.9860055138790085
Position 15080: 0.9546498837564464
Position 8912: 0.954467911470653
Position 9181: 0.9425700725657388
Position 11478: 0.9341015980102598
Position 7522: 0.9291264150066878
Position 13603: 0.8752106483878381
Position 5053: 0.7882238176897489
Position 15421: 0.7835397924010622
Position 12119: 0.5824412834028697
Position 14227: 0.2955797757757412
Position 11956: 0.2531304682706912
Position 16193: 0.23269008893954995
Position 12673: 0.21677631727208166
Position 9617: 0.1617513980171436
Position 15659: 0.1439226597962857
Position 11922: 0.12858683579794222
Position 878: 0.11724341925385955
Position 8143: 0.0781225580901468
Position 13188: 0.05459776856603493
Position 9656: 0.054230867796853086
Position 11899: 0.04841571581229818
Position 16600: 0.03302424818049743
Position 17623: 0.03229152789325679
Position 5790: 0.03153642967654677
Position 5329: 0.027761500698619747
Position 8617: 0.02753099316791211
Position 17236: 0.027199165251029587
Position 9491: 0.02514880866745566
Position 11410: 0.024756090907854272
Position 715: 0.02388512496816266
Position 6608: 0.020814102044374783
Position 8222: 0.020680940862303196
Position 7964: 0.020224086932774426
Position 11282: 0.02015425857784913
Position 5460: 0.01879313846008012
Position 5423: 0.016944749129194588
Position 16922: 0.016871897054192148
Position 11985: 0.014831450444082772
Position 11660: 0.01329517868937684
Position 5703: 0.013124952902188555
Position 1980: 0.013068085964875503
Position 246: 0.011558034020478844
Position 11368: 0.010667930921394246
Position 7835: 0.010606503355741766
Position 7377: 0.010505288857505136
Position 366: 0.010467096426879326
Position 9400: 0.009593415180394993
Position 10413: 0.00953847443254462
Position 8557: 0.009355592231932879
Position 18084: 0.008875493161014708
Position 4772: 0.008204730917269677
Position 12660: 0.007849739714038908
Position 5755: 0.006947725097177534
Position 17929: 0.006215077656686507
Position 12318: 0.006139483053979178
Position 9458: 0.006090450486486489
Position 13423: 0.006083971479261835
Position 18052: 0.005274539577200105
Position 13036: 0.0049596765026209315
Position 2250: 0.0047357722596256275
Position 15755: 0.0046962539739409835
Position 9410: 0.004659951550964777
Position 3228: 0.004568380468920205
Position 16335: 0.004512286926761177
Position 10032: 0.004510426007918466
Position 5357: 0.004408062866289165
Position 6084: 0.004384490001380573
Position 13088: 0.004258738451019847
Position 17437: 0.003957059065916776
Position 16220: 0.0037951600428400714
Position 12339: 0.003573448347907599
Position 13265: 0.003477615419159223
Position 10013: 0.0033899578904422276
Position 15993: 0.0033776439740685524
Position 12755: 0.0031005452098961544
Position 5581: 0.0030331166047064145
Position 2675: 0.002961953552682386
Position 9475: 0.0029039596547545477
Position 15587: 0.0028667456642939722
Position 9438: 0.002861908788327906
Position 564: 0.0028221234576895557
Position 7324: 0.002695442775370238
Position 18108: 0.002684642814148522
Position 7875: 0.0026326014931857995
Position 10774: 0.002605722932631142
Position 5636: 0.0025524376184936854
Position 13291: 0.002242262899143503
Position 16275: 0.002233256225479008
Position 1028: 0.002145627851120545
Position 104: 0.0021220874002411522
Position 8049: 0.0020226056675076197
Position 6013: 0.002006692342688343
Position 1149: 0.001951628373731818
Position 17311: 0.0018362045350072422
Position 11196: 0.0018238287007705006
Position 8640: 0.0017528524923591466
Position 7839: 0.0017447522279601712
Position 4226: 0.0017322959535603897
Position 13056: 0.0017011478481749795
Position 12588: 0.0016848767467168488
Position 5928: 0.0016677767248221332
Position 5610: 0.0016340034590695577
Position 13789: 0.0015971691405439006
Position 11671: 0.001523564880185694
Position 8497: 0.0015117642847931176
Position 7551: 0.0014759832020383877
Position 15167: 0.0013987708167489653
Position 3391: 0.0013987285108981887
Position 11256: 0.00134986011617899
Position 15895: 0.0013407274981904593
Position 12392: 0.001294560451880429
Position 6056: 0.0012197398877302973
Position 5840: 0.0012110541712418504
Position 12806: 0.0011334590715244247
Position 5991: 0.0011141775412276988
Position 3083: 0.0010671126179999152
Position 5242: 0.0010424187800254015
Position 15232: 0.000996491022130645
Position 403: 0.000922918620567829
Position 3448: 0.0008664554535654336
Position 249: 0.0008638283511291592
Position 1965: 0.0008491621391283322
Position 13825: 0.0008303645423780035
Position 1612: 0.0007807927616304779
Position 5091: 0.0007492169546712229
Position 804: 0.0007272870603443133
Position 9892: 0.0007104199285259508
Position 5881: 0.0006821383160535596
Position 16168: 0.0006784354402330122
Position 15727: 0.0006726093103368202
Position 971: 0.0006248609352737497
Position 15665: 0.0006042160468797635
Position 15530: 0.000603715242987101
Position 6543: 0.0006001956149794678
Position 9091: 0.0005428768819647342
Position 11249: 0.0005416824513475271
Position 12616: 0.0005398279660879602
Position 18284: 0.0005310848774150302
Position 4758: 0.0005239113580088377
Position 9867: 0.0005093241457374047
Position 6482: 0.0005010407945001446
Position 14253: 0.0004857041534859461
Position 3425: 0.000482875375062157
Position 12073: 0.0004761220303685554
Position 12363: 0.00047054028414150555
Position 12581: 0.000467234032177462
Position 15440: 0.00044328378962423383
Position 7269: 0.0004097552714266089
Position 11700: 0.00039749526251902463
Position 210: 0.0003746893123540878
Position 7196: 0.00037015008209042335
Position 11336: 0.0003538346201535957
Position 3286: 0.00035321347442289524
Position 4549: 0.0003527351032461257
Position 13460: 0.00033517706199770334
Position 4698: 0.0002831843171403085
Position 3337: 0.00027663577074191924
Position 10518: 0.0002623043909049127
Position 13253: 0.00025534033470256667
Position 14022: 0.00025489340032012364
Position 3306: 0.0002431104962536381
Position 13199: 0.00022965335522287853
Position 14256: 0.0002286476671968824
Position 8769: 0.0002174233142774239
Position 3471: 0.00021280705017292652
Position 8070: 0.0001989440717456985
Position 16086: 0.0001964429715902558
Position 1438: 0.00019498272006236283
Position 4716: 0.00018965224853352444
Position 6782: 0.0001681011830016015
Position 6309: 0.00015895035238599716
Position 14714: 0.00015734506249323328
Position 1231: 0.00015286317364309924
Position 1488: 0.00014641713830952855
Position 988: 0.00014063118329527385
Position 10430: 0.00013977186975512284
Position 10278: 0.00013696553434271782
Position 1406: 0.00013294196668301028
Position 8525: 0.00012453640708136733
Position 11160: 0.00012263473233900275
Position 11042: 0.0001216770822481362
Position 11732: 0.00011973146264273701
Position 10427: 0.00011199081777511583
Position 6292: 0.00011124178815484738
Position 1346: 0.0001086736324165246
Position 998: 0.00010722270626214103
Position 1387: 9.93689566066359e-05
Position 13752: 4.761459109499635e-05
Position 10363: 4.6256211823379514e-05
Position 11767: 3.3954539090891184e-05
Position 14049: 1.6759402086567773e-05
Position 9897: 1.4926920866483164e-05
Position 9951: 1.4412298099975641e-05
Position 625: 1.2834614501558294e-05
Position 12912: 1.2658235120293907e-05
Position 11757: 1.1625423510064237e-05
Position 11782: 1.0755680019239169e-05
Position 6514: 1.0315726113779125e-05
Position 3920: 1.0216360354628978e-05
Position 14303: 1.0144860968492555e-05
Position 6547: 9.858213568304383e-06
Position 739: 8.738841742726822e-06
Position 438: 8.325442386625795e-06
Position 9875: 7.677949368344133e-06
Position 167: 7.6293808907434765e-06
Position 9470: 7.457724014640663e-06
Position 12426: 7.4277169543266866e-06
Position 11746: 7.045603533549315e-06
Position 469: 6.904431770732737e-06
Position 517: 6.152834057013542e-06
Position 179: 4.131947449371502e-06
Position 2297: 3.6264500127672974e-06
Position 2750: 3.4874398005330876e-06
Position 3996: 3.229944719349019e-06
Position 594: 3.0581536628882195e-06
Position 12483: 2.8236861507807405e-06
Position 2815: 2.806850683202798e-06
Position 12368: 1.751285112530812e-06
Position 144: 1.5657374093457336e-06
Position 724: 1.5397633204448405e-06
Position 13338: 8.284959362791868e-07
Position 1085: 6.928599885178143e-07
Position 409: 6.122495229621009e-07
Position 1161: 4.910268911017189e-07
Position 12437: 3.903189509489001e-07
Position 12699: 2.188958950751352e-07
Position 9500: 1.1262479809967011e-07
Position 12228: 5.1281502442295964e-08
