Gene = Rrp1
Position 568: 1.626416842892325e-05
Position 1018: 1.566230015455781e-05
Position 2517: 1.5056310920964022e-05
Position 195: 1.420751344279089e-05
Position 241: 1.3372414691392585e-05
Position 1571: 1.3163616639341001e-05
Position 189: 1.1567378526630452e-05
Position 688: 1.1280966772548835e-05
Position 1113: 8.886239734212978e-06
Position 1620: 8.405000095624922e-06
Position 2096: 7.640479155412258e-06
Position 1161: 7.63582925398896e-06
Position 657: 6.615767793038678e-06
Position 702: 5.863635114301708e-06
Position 1970: 5.3436787838733875e-06
Position 179: 4.529397907418246e-06
Position 834: 4.150737490525738e-06
Position 349: 3.886955898536123e-06
Position 1743: 3.738852632978093e-06
Position 1755: 3.4240374345579264e-06
Position 939: 3.175144270565375e-06
Position 1470: 2.796763006065444e-06
Position 1179: 2.766171809498823e-06
Position 1000: 2.7647730270960225e-06
Position 336: 2.492105434931088e-06
Position 1153: 2.2719933266990217e-06
Position 1200: 1.8691378032580298e-06
Position 1024: 1.8035437734811664e-06
Position 1330: 1.7757316508813863e-06
Position 1629: 1.7375102572907353e-06
Position 486: 1.391584317270954e-06
Position 1158: 1.3052679228334433e-06
Position 1213: 1.269719410350666e-06
Position 792: 1.1814461997312495e-06
Position 1482: 5.590911330070338e-07
Position 1506: 4.393211432703237e-07
Position 1887: 1.697873895078066e-07
Position 1342: 1.3733263326422356e-07
Position 1770: 7.822205214430818e-08
Position 1889: 7.134168942534415e-08
Position 1941: 4.8583420437146604e-08
Position 1794: 4.6663364233185195e-08
Position 1252: 4.134737914143148e-08
Position 1346: 2.1721474277626975e-08
Position 1892: 1.805168652496708e-08
Position 1509: 5.498192589185084e-10
Position 106: 1.4343325154249923e-10
Position 141: 2.758681916865535e-11
Position 129: 2.6176778469452942e-11
Position 112: 2.3215342519609187e-11
Position 135: 1.8375162372988787e-11
