Gene = c(2)M
Position 438: 7.309098421394342e-06
Position 658: 6.974999542092258e-06
Position 648: 6.2120815757563665e-06
Position 609: 5.498830931921603e-06
Position 633: 4.09256504907903e-06
Position 1361: 3.761381998599201e-06
Position 1332: 2.2658082413611385e-06
Position 142: 8.905448112438488e-07
Position 983: 8.554901908113884e-07
Position 1010: 6.027056226150341e-07
Position 422: 8.395366811068463e-08
Position 446: 1.3430671234192621e-08
Position 472: 1.0143075229717742e-08
Position 208: 3.92353365862766e-09
Position 110: 3.6327799357527287e-09
Position 92: 1.7822824789483032e-09
Position 466: 4.866084524905438e-11
Position 155: 2.062687389262603e-11
Position 189: 1.8641069311320826e-11
