Gene = barc
Position 12103: 0.000576845088410103
Position 10268: 0.000569304973825448
Position 1203: 0.0005157160011638658
Position 3456: 0.00038859328615779723
Position 4861: 0.00038420878066411916
Position 3813: 0.0003735580328395987
Position 12510: 0.0003719671847823324
Position 325: 0.0003115368734812471
Position 12590: 0.00030296996823086754
Position 3495: 0.0002730877740877992
Position 12406: 0.0002516218082000083
Position 12290: 0.00022715578834410494
Position 5023: 0.00022677457215447517
Position 3666: 0.0002193974177302438
Position 10563: 0.00021036950307541929
Position 2617: 0.00020666351872039888
Position 364: 0.00020147897275350142
Position 12341: 0.00017314405805663144
Position 3653: 0.00016022793348580657
Position 664: 0.00015966174536127787
Position 3740: 0.00015571872892433577
Position 12049: 0.0001512637389189163
Position 12419: 0.00014002521142162657
Position 10233: 9.501953727697284e-05
Position 8886: 8.408588208499236e-05
Position 250: 7.881479942248469e-05
Position 10254: 7.71285352130777e-05
Position 10217: 6.604953687317376e-05
Position 10188: 6.429830270862009e-05
Position 12154: 5.783975828919316e-05
Position 12470: 5.7503376743458175e-05
Position 12585: 4.878609532325633e-05
Position 12603: 4.451941858611566e-05
Position 9589: 3.714590636580264e-05
Position 12540: 3.438993483379388e-05
Position 3507: 3.109486869599257e-05
Position 12531: 3.098051276199418e-05
Position 12522: 3.077541828614539e-05
Position 12479: 3.0218278148575584e-05
Position 12737: 2.1377172078208815e-05
Position 12416: 2.064754223881112e-05
Position 1796: 1.85741880995234e-05
Position 2113: 1.8314825680693384e-05
Position 5148: 1.8172051653630576e-05
Position 9229: 1.6411446816786352e-05
Position 2399: 1.2715256077137583e-05
Position 5199: 9.862192854478226e-06
Position 12042: 9.06479273802834e-06
Position 6570: 8.734318629412688e-06
Position 12433: 7.087087598274881e-06
Position 1428: 6.670665818862136e-06
Position 6416: 5.936574468798004e-06
Position 12359: 5.607609471111321e-06
Position 2365: 4.607176397769804e-06
Position 12376: 3.994693672351037e-06
Position 1724: 3.6203020785619225e-06
Position 126: 2.9700498113919847e-06
Position 12711: 2.819406285013872e-06
Position 1652: 2.2959392447991607e-06
Position 12741: 1.856618869158786e-06
Position 12172: 1.5155890096420696e-06
Position 12128: 1.438590094774178e-06
Position 12697: 1.4074560631522142e-06
Position 6318: 1.2896738446784633e-06
Position 12124: 9.625053971107507e-07
Position 11941: 9.182605829939965e-07
Position 11887: 6.870369084830579e-07
Position 12693: 6.022039129572394e-07
Position 12642: 3.4102341403594825e-07
Position 1406: 2.8957936338890437e-08
Position 1535: 1.412245024766238e-08
Position 1592: 1.297215511902608e-08
Position 1350: 1.091275888286382e-08
Position 131: 8.208198269872944e-09
Position 1919: 7.30587328224039e-09
Position 2333: 5.956680445537575e-09
Position 2213: 5.11351888026333e-09
Position 510: 4.5365933584824044e-09
Position 1505: 4.494754483462518e-09
Position 279: 2.2408950248056697e-09
Position 209: 1.628458435837773e-09
Position 287: 9.40301210638452e-10
Position 670: 7.807262203257178e-10
Position 284: 3.6396218187659203e-10
Position 311: 2.478742031148669e-10
Position 61: 1.3486289175976465e-10
Position 166: 5.474301667757385e-11
Position 294: 1.895625408596722e-11
Position 263: 1.6374975488466224e-11
Position 138: 8.732981096832973e-13
Position 299: 4.850374658096413e-14
