Gene = Best2
Position 4650: 0.0012141969716467492
Position 9871: 0.0011463938377051365
Position 2250: 0.0011279843838357699
Position 5433: 0.001113358838459027
Position 115: 0.0011118671716244522
Position 7150: 0.001072626850408011
Position 6478: 0.0010717023658255629
Position 335: 0.0010426101696716333
Position 6758: 0.0009809836273239902
Position 9603: 0.0009690892462079284
Position 8281: 0.0009009570594959599
Position 8056: 0.0008299058295207257
Position 827: 0.0008222017732693585
Position 726: 0.000807165819504691
Position 5760: 0.0007734205358886826
Position 7240: 0.0007465876174202869
Position 269: 0.0007167566749496083
Position 10648: 0.0007134977217710738
Position 2272: 0.0006904297188515614
Position 5620: 0.0006801440916019782
Position 2328: 0.0006650474337996205
Position 4397: 0.0006384670563805483
Position 895: 0.000615001028328121
Position 3782: 0.0005649723666906771
Position 5654: 0.0005579200273669212
Position 4433: 0.0005442599098665201
Position 5600: 0.00048420801443638446
Position 190: 0.00048254795547475617
Position 6093: 0.00048071936375194556
Position 5059: 0.00040956924945243514
Position 245: 0.00039930574836535983
Position 5531: 0.00039704889114440626
Position 3560: 0.0003858599721255101
Position 785: 0.0003834123870052504
Position 10613: 0.0003736611823626401
Position 552: 0.00037047800567183316
Position 9335: 0.000363915927249903
Position 320: 0.00036083204218551556
Position 183: 0.0003590629974889846
Position 1678: 0.00035883795154845085
Position 8328: 0.0003456357863589539
Position 2124: 0.0003380969116883314
Position 3996: 0.00031610978515264106
Position 7602: 0.00031510394305080423
Position 6732: 0.0003072312222369073
Position 5751: 0.00029681221705834957
Position 1248: 0.0002845907252675939
Position 6693: 0.00027801312039144103
Position 35: 0.00027693173239099714
Position 8124: 0.0002715006119310351
Position 5796: 0.00026000714436202784
Position 10393: 0.00025772486241246444
Position 5439: 0.00025524537601141187
Position 5457: 0.0002494660775679646
Position 1223: 0.00024391798704121424
Position 370: 0.0002392555125486771
Position 8834: 0.00022967407591339772
Position 8245: 0.00022705937662881965
Position 3170: 0.0002259255120742696
Position 949: 0.0002187060352529475
Position 765: 0.0002127551909409362
Position 5591: 0.0002047478577702044
Position 7191: 0.00020292487094127916
Position 2581: 0.00019791188323481812
Position 5730: 0.00019597109966134067
Position 7491: 0.00018502036026581546
Position 5407: 0.0001808453501487722
Position 123: 0.00018048162376943787
Position 7156: 0.00017258118799080667
Position 4422: 0.00017071762745786371
Position 1716: 0.00016705617994058436
Position 1444: 0.0001520990332446738
Position 5728: 0.00015032324158840223
Position 5787: 0.00013561539284319215
Position 705: 0.00013111142179167418
Position 4804: 0.0001303881552153128
Position 6981: 0.0001296681282267525
Position 8999: 0.0001276295348069504
Position 732: 0.00012762899823235923
Position 1420: 0.00010948496320518678
Position 5629: 0.00010911593748217732
Position 375: 0.00010177371933062573
Position 4570: 9.064962935448243e-05
Position 278: 9.044312541037362e-05
Position 1739: 8.28451012312526e-05
Position 1166: 8.19606206875975e-05
Position 1326: 7.691803157368208e-05
Position 584: 7.304264614793954e-05
Position 10606: 6.894589844809866e-05
Position 4742: 5.92886763605864e-05
Position 6822: 5.5887470538950226e-05
Position 9126: 5.4960500439516184e-05
Position 9623: 5.4749384329308355e-05
Position 9667: 4.6211157355690295e-05
Position 8696: 4.347664146349192e-05
Position 8036: 3.970323153988909e-05
Position 9519: 3.5076852862954387e-05
Position 5005: 2.9154907274128095e-05
Position 8713: 2.6892925944193244e-05
Position 5036: 2.6470396757299207e-05
Position 4566: 2.34715437945636e-05
Position 4739: 2.1274063024942077e-05
Position 6201: 2.0914330485864945e-05
Position 9696: 2.0853635869090053e-05
Position 5245: 1.8975371615074085e-05
Position 10533: 1.783279555666785e-05
Position 1712: 1.767837733312284e-05
Position 4385: 1.6683170400185586e-05
Position 5420: 1.6166775027191832e-05
Position 974: 1.4653152104670339e-05
Position 5363: 1.4436451760634756e-05
Position 9776: 1.4327799052656622e-05
Position 4847: 1.09050322970083e-05
Position 9312: 1.0869925271760115e-05
Position 9251: 9.78161389843448e-06
Position 5267: 9.46638525363326e-06
Position 5074: 7.699971895834418e-06
Position 6890: 6.957577982234545e-06
Position 4606: 6.646334267607053e-06
Position 8220: 6.441078956473892e-06
Position 5451: 5.310563625775687e-06
Position 8727: 5.0397210312424504e-06
Position 504: 4.037871644906654e-06
Position 6207: 4.005209650086173e-06
Position 6282: 3.968631024101734e-06
Position 5279: 3.919610479769813e-06
Position 579: 3.4464662331729575e-06
Position 6713: 3.394481257181358e-06
Position 5039: 3.0697654583494096e-06
Position 5090: 2.7885798347406255e-06
Position 9366: 2.238379183768318e-06
Position 9683: 2.1269445696067226e-06
Position 4559: 1.8447937298416375e-06
Position 6142: 1.7904437938667413e-06
Position 6233: 1.6755853157939452e-06
Position 484: 1.3955662972638915e-06
Position 992: 1.3522532011446884e-06
Position 4615: 9.107837695554729e-07
Position 5464: 6.777342295335065e-07
Position 6284: 6.490034122099294e-07
Position 5477: 6.372394944613733e-07
Position 476: 6.260227494970622e-07
Position 857: 5.903108953386907e-07
Position 8029: 5.387632215693922e-07
Position 1413: 4.733047118923403e-07
Position 3468: 4.690640746994948e-07
Position 528: 4.677519787570572e-07
Position 5024: 4.173768048716762e-07
Position 6849: 3.717394737419321e-07
Position 6839: 3.6885116257205525e-07
Position 5065: 3.6786114150234075e-07
Position 782: 2.96923693104184e-07
Position 4990: 2.2999696073446145e-07
Position 519: 2.0171489210271522e-07
Position 5063: 1.8940665142064892e-07
Position 4774: 1.4358104601254602e-07
Position 7376: 1.3854997480928709e-07
Position 7187: 1.3192926592074046e-07
Position 10246: 9.432000369373518e-08
Position 4762: 6.933643127918192e-08
Position 311: 5.9047602846473203e-08
Position 470: 5.8262002188282914e-08
Position 6150: 5.3938163827094254e-08
Position 353: 4.843998098366325e-08
Position 9459: 4.7643020702358395e-08
Position 305: 4.1276611984450356e-08
Position 88: 4.065471442069713e-08
Position 4811: 3.4900954651588904e-08
Position 4837: 3.246866351271784e-08
Position 46: 3.040792663539942e-08
Position 5030: 2.8088432133336835e-08
Position 521: 2.647888007774577e-08
Position 107: 2.2221204562004405e-08
Position 5467: 2.197501916445632e-08
Position 318: 1.8565729216194792e-08
Position 4905: 1.7844281545004832e-08
Position 377: 1.7165142638624038e-08
Position 4898: 1.6098239757892123e-08
Position 104: 1.4235897215905379e-08
Position 30: 1.4165278361764578e-08
Position 18: 1.2043104527504933e-08
Position 368: 1.1515196435835763e-08
Position 8967: 1.0272467111511635e-08
Position 9730: 7.643441560012166e-09
Position 482: 7.428024005986554e-09
Position 5984: 5.597444397849468e-09
Position 5178: 4.307591724815044e-09
Position 5183: 3.761440183984645e-09
Position 419: 3.4010191787115628e-09
Position 9643: 2.8958694301111503e-09
Position 9039: 1.624159146736682e-09
Position 13: 1.4878514881583887e-09
Position 9228: 5.052526369085811e-10
Position 6060: 2.8269145820530513e-10
Position 64: 2.358140209980666e-10
Position 4556: 1.602583931490971e-10
Position 4547: 1.4956192253047797e-10
Position 6067: 8.053351888818036e-11
Position 4802: 4.548611593551874e-11
Position 8: 1.0825434525708008e-11
Position 5232: 2.5820308144154867e-12
Position 22: 7.031047358041458e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5165: 0.9944524085345506
Position 4470: 0.9891946570793797
Position 4716: 0.9714684234347539
Position 5947: 0.964044849733074
Position 9458: 0.9608583397126472
Position 8901: 0.9572164609526015
Position 9064: 0.9570175645464212
Position 2801: 0.8990870109283562
Position 7879: 0.8830718264225014
Position 8448: 0.8463912997474098
Position 4115: 0.74931230035658
Position 4295: 0.4326664132955151
Position 3233: 0.34427949192399654
Position 5351: 0.20013398001979157
Position 9819: 0.09135118432149793
Position 7067: 0.08556097308522163
Position 8193: 0.05908427048180893
Position 7842: 0.0562220598878545
Position 5355: 0.05580980355057837
Position 10323: 0.052713353727329125
Position 9250: 0.04865364895720747
Position 8394: 0.04726188702701817
Position 3398: 0.04057119083625343
Position 10504: 0.0396746309822584
Position 2385: 0.03801134007346058
Position 6383: 0.033218673890084295
Position 9844: 0.030966658156579712
Position 3814: 0.03009706976007214
Position 1846: 0.029825946626967335
Position 8864: 0.028454606365394156
Position 2421: 0.028380580257017424
Position 1796: 0.024739310554163996
Position 2804: 0.02444616462640617
Position 9504: 0.019567434945068542
Position 4788: 0.018940850641470195
Position 2821: 0.018403698615994342
Position 8279: 0.018201129978167876
Position 3632: 0.018185090626941573
Position 3522: 0.015616722701291752
Position 10088: 0.01420751083468559
Position 9467: 0.011881725866310084
Position 8370: 0.01159314088215002
Position 9071: 0.010668404570962927
Position 8837: 0.009714657014211349
Position 622: 0.009449408904283316
Position 3674: 0.008413621242203958
Position 8600: 0.007410097199704389
Position 3920: 0.007030102475845966
Position 10724: 0.007005538928758444
Position 4054: 0.006835181135837234
Position 3306: 0.006597702788632228
Position 1903: 0.006153579457916281
Position 2782: 0.005820343921636222
Position 8228: 0.0057871754418295255
Position 4504: 0.005750207473812804
Position 8261: 0.005526568945410557
Position 8413: 0.00537199991649052
Position 3329: 0.005260199903102968
Position 3243: 0.0043541247245686915
Position 10533: 0.004222269090890997
Position 3605: 0.004155207195362073
Position 3403: 0.004116349652233591
Position 183: 0.004011876767410996
Position 4507: 0.003940948495341492
Position 10409: 0.0038353181256680626
Position 10210: 0.0038143717033276283
Position 3627: 0.0036771419409964414
Position 5169: 0.0035347409125830007
Position 3713: 0.0035224750514906583
Position 3582: 0.0034102775464744132
Position 3474: 0.0032703180984989524
Position 10416: 0.0032389054936160966
Position 6560: 0.0031513291704768774
Position 10672: 0.0031449068024723254
Position 3688: 0.0031285473229174486
Position 7348: 0.0030864682103652866
Position 9096: 0.0030448093693376723
Position 5535: 0.002992491753497082
Position 10119: 0.0027618188239949947
Position 2505: 0.002665824155503685
Position 8302: 0.0025505385608506196
Position 9093: 0.0023541569370307764
Position 6277: 0.002327572611254533
Position 3425: 0.0023074700643027817
Position 6125: 0.0022855330766618637
Position 9799: 0.0022670632467377324
Position 3898: 0.002152438746843089
Position 2178: 0.0020485628626286073
Position 10146: 0.001979422887068513
Position 3694: 0.001917561030583125
Position 1074: 0.0017971076939938197
Position 9853: 0.0017686728912420856
Position 3566: 0.0017525781565561895
Position 7783: 0.00166539023264542
Position 5199: 0.0016257177179968727
Position 7044: 0.0015848734708890924
Position 3650: 0.0015530365799686905
Position 3668: 0.0015369870965687808
Position 1729: 0.001516325248548851
Position 9925: 0.0014616072373566215
Position 8453: 0.0014428589126618098
Position 6338: 0.0013847907056802812
Position 2453: 0.0013315290443134031
Position 9781: 0.0012776106120573388
Position 2123: 0.0012408388206485556
Position 3533: 0.0010283468497661826
Position 10558: 0.0010123220361742077
Position 992: 0.0009715115921271664
Position 10143: 0.0009550941353413989
Position 2572: 0.0009528072921124818
Position 1410: 0.000934409898948633
Position 7662: 0.0009239436019423978
Position 2017: 0.0009108579445815951
Position 4379: 0.0008142880009829185
Position 3654: 0.0007930606796047102
Position 3766: 0.0007894602410302192
Position 8634: 0.0007866393948682657
Position 8415: 0.0007633761484818795
Position 8505: 0.0007024736680819282
Position 346: 0.0006796207202121417
Position 3760: 0.0006705467644777992
Position 1033: 0.0006684316693274942
Position 8866: 0.0006023903269867959
Position 1055: 0.0005960077351877438
Position 1326: 0.0005704719670904845
Position 6897: 0.0005346316168981755
Position 1596: 0.0005139827111972725
Position 1495: 0.0004934413073902624
Position 926: 0.00045476956467220916
Position 6605: 0.0004307510003317511
Position 910: 0.0004262871670145292
Position 3804: 0.00042457417714361097
Position 1858: 0.00040557174739863525
Position 8328: 0.00040380275433181043
Position 8168: 0.00037056222886425926
Position 1470: 0.000365834557038576
Position 1682: 0.0003387850676876319
Position 4085: 0.0003315631557359224
Position 3957: 0.0003278929481511084
Position 5439: 0.0003143863181305412
Position 10585: 0.00029592016292926846
Position 9658: 0.00029591156502809803
Position 941: 0.0002955509670518914
Position 5407: 0.0002825406127860358
Position 6477: 0.0002765643299312329
Position 10328: 0.0002764427199528273
Position 6321: 0.0002750577144806872
Position 5870: 0.0002728570680808048
Position 7410: 0.0002668212664864177
Position 1219: 0.0002581299961067635
Position 1624: 0.00025494534204686936
Position 5027: 0.0002487021278935748
Position 7461: 0.000247713664632475
Position 8939: 0.00024142858186596168
Position 2155: 0.00023811745948306847
Position 8477: 0.00021847574225739808
Position 1340: 0.0002080837455370202
Position 1276: 0.00020544315312279098
Position 8235: 0.00016652291380237416
Position 1343: 0.00016557279154221597
Position 9165: 0.00016035234460925243
Position 5008: 0.00015902077655100309
Position 2087: 0.00015365449499909806
Position 4336: 0.00014595419818360124
Position 3925: 0.00014511162834899072
Position 10694: 0.00012715444122749918
Position 9211: 0.00012710577034570557
Position 7183: 0.00012624249651827646
Position 5591: 0.00012410321837105556
Position 4881: 0.00010231838613119628
Position 6984: 0.00010159020301182841
Position 6711: 0.00010055350450773517
Position 8944: 9.678080469360666e-05
Position 2764: 9.533485846131499e-05
Position 3248: 9.209382686395323e-05
Position 4958: 8.28448833237955e-05
Position 5808: 7.775739610199741e-05
Position 366: 6.915884809569405e-05
Position 6959: 6.39182223453383e-05
Position 3985: 5.8830836038295834e-05
Position 6914: 5.765457671069412e-05
Position 1621: 5.750905158774593e-05
Position 1575: 5.2160766439429496e-05
Position 5360: 5.124500622428952e-05
Position 4866: 4.621028129056564e-05
Position 6660: 4.02342876057131e-05
Position 1263: 3.826410718211842e-05
Position 6447: 2.8420081221394972e-05
Position 6205: 2.7139641893990206e-05
Position 842: 2.5833133801078295e-05
Position 1151: 2.539592409816292e-05
Position 500: 2.3924357198728214e-05
Position 2508: 2.014997282215767e-05
Position 426: 1.9757237645678422e-05
Position 4893: 1.6418402593638038e-05
Position 9577: 1.463267165625212e-05
Position 747: 1.3221435840473308e-05
Position 9513: 1.2077334051224702e-05
Position 9268: 1.0902626204923781e-05
Position 380: 1.0514549103857537e-05
Position 9110: 1.0250384198702939e-05
Position 6645: 6.772787166314288e-06
Position 4896: 6.473913083700311e-06
Position 5035: 4.986649610288403e-06
Position 1947: 4.838513199770179e-06
Position 9168: 4.202752939915697e-06
Position 1660: 4.173382422157854e-06
Position 8966: 3.1406707284612263e-06
Position 6008: 2.6025467881221705e-06
Position 9385: 2.209752723112711e-06
Position 9213: 2.0409278389630525e-06
Position 9221: 1.8055721446355666e-06
Position 439: 1.2755833270138245e-06
Position 5765: 1.2602973148284207e-06
Position 5242: 1.213564038085418e-06
Position 9277: 1.0822861604279947e-06
Position 6526: 9.430328853482326e-07
Position 6150: 7.737189259945563e-07
Position 5818: 7.51796083941785e-07
Position 375: 5.049054366051145e-07
Position 6784: 3.9532798290452983e-07
Position 5109: 3.865995432334723e-07
Position 792: 3.595725067136311e-07
Position 9281: 2.385129690996374e-07
Position 5974: 2.3590033123494259e-07
Position 5245: 1.368622367395494e-07
Position 5363: 1.343518346706195e-07
Position 208: 9.989221735689343e-08
Position 430: 7.60756457484204e-08
Position 5654: 3.2981423590505494e-08
Position 9355: 2.2607934858653533e-08
Position 864: 3.6173972953753535e-09
Position 1103: 3.0788058077888873e-09
Position 696: 2.6897640769171644e-09
Position 278: 2.450329788688708e-09
