Gene = fal
Position 184: 3.3020356109305556e-05
Position 3409: 3.1526655784712276e-05
Position 895: 3.133925354264912e-05
Position 3135: 2.5128856329130876e-05
Position 354: 1.7599382186794624e-05
Position 164: 1.2291859188137967e-05
Position 320: 1.0080604233355086e-05
Position 92: 9.452660140521372e-06
Position 3: 5.739640777740443e-06
Position 2588: 4.777152330337361e-06
Position 98: 4.471965421509845e-06
Position 119: 4.132141448605848e-06
Position 2598: 3.722297863453012e-06
Position 3098: 2.1579394789295623e-06
Position 129: 2.0660875753073564e-06
Position 1222: 1.9097221225409615e-06
Position 1045: 1.9022300839908807e-06
Position 2583: 1.6082907458664104e-06
Position 2754: 1.4830477876054639e-06
Position 269: 1.0317458111256271e-06
Position 238: 8.7131972417665e-07
Position 212: 7.027556093023664e-07
Position 141: 6.215001244181663e-07
Position 312: 5.983824768518994e-07
Position 3051: 5.489630504098151e-07
Position 799: 4.7578638536568473e-07
Position 3906: 3.4062338037243654e-07
Position 315: 2.9981540162045734e-07
Position 550: 2.646249110942406e-07
Position 218: 2.609509729868544e-07
Position 719: 2.1217234360278105e-07
Position 2682: 2.0988473229045994e-07
Position 2977: 1.2357044964634488e-07
Position 2801: 1.2324842347153627e-07
Position 2923: 6.238400791187759e-08
Position 2832: 5.289968498492809e-08
Position 3829: 4.941309592484554e-08
Position 752: 4.844428693212788e-08
Position 3811: 4.589577721052619e-08
Position 3145: 5.689115287763568e-09
Position 2793: 2.6426582785041674e-09
Position 2845: 1.2714495057182622e-09
Position 3018: 1.193714567446533e-09
Position 659: 2.853877441745531e-10
Position 2788: 2.3367449173463417e-10
Position 2979: 2.2362683036619575e-10
Position 2926: 1.9599608739546843e-10
Position 3284: 1.4222606377469382e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2712: 0.9986280617365368
Position 2954: 0.9850380231548231
Position 2481: 0.9635178772864431
Position 2048: 0.8232963352912737
Position 3713: 0.7242488878378499
Position 3886: 0.5063921561759062
Position 1301: 0.15580908328281645
Position 1786: 0.11845147375695016
Position 1583: 0.10808194939895606
Position 3543: 0.08970539180531029
Position 1578: 0.08453696419806118
Position 3397: 0.06225041193289071
Position 3540: 0.059359413345523436
Position 1337: 0.0468597678944448
Position 4023: 0.04555567278089197
Position 4140: 0.027327735741719383
Position 868: 0.021505587396278496
Position 599: 0.018106482975234733
Position 3251: 0.01664696231618225
Position 1717: 0.013838527076317558
Position 1061: 0.013265597446998696
Position 3402: 0.0130313519986185
Position 4079: 0.012452721512270065
Position 1671: 0.012164452399296269
Position 1930: 0.010237728427711543
Position 1538: 0.010168171039513101
Position 456: 0.009798386357755384
Position 1395: 0.009770195822842283
Position 2562: 0.008258616304719002
Position 776: 0.007543368684319797
Position 3522: 0.0073863383031449355
Position 3443: 0.007037276280452868
Position 2499: 0.006418018027933127
Position 1967: 0.006047202038310343
Position 3420: 0.0048743575766426
Position 963: 0.004747352755922494
Position 758: 0.004232037227921009
Position 3497: 0.004180435544861119
Position 1772: 0.0039291103547952145
Position 3685: 0.003820880621094648
Position 1693: 0.0034821119812703007
Position 944: 0.003373158092456258
Position 1134: 0.0032080920107715265
Position 414: 0.0025093907049240157
Position 612: 0.0024964826258825684
Position 2390: 0.002328505583737677
Position 1970: 0.0023001140613964372
Position 3957: 0.00177238664493493
Position 1555: 0.0017273594925706378
Position 1593: 0.0016388953614087504
Position 1349: 0.001622754065337845
Position 4088: 0.0015984050450058222
Position 4259: 0.001570179441158985
Position 2137: 0.0014840602794653414
Position 1665: 0.001354779707293054
Position 3550: 0.0011299133209156866
Position 1246: 0.0010808727355144658
Position 668: 0.0010175298582541595
Position 3918: 0.0009825507764795475
Position 2724: 0.0008555889047138229
Position 297: 0.0008283635979415243
Position 1814: 0.0007263335741693429
Position 1197: 0.0007137803531596553
Position 1164: 0.0006644723782095058
Position 3717: 0.0005576316783833976
Position 2583: 0.0005268812985420503
Position 1873: 0.0004363769492884715
Position 301: 0.00039562887773288217
Position 498: 0.0003824293801589477
Position 4151: 0.00035859022341838145
Position 4171: 0.00035309599590580557
Position 4214: 0.00034467029624278463
Position 146: 0.0003350993256392557
Position 495: 0.00027110642163409766
Position 377: 0.00022067434656799747
Position 2776: 0.0001956076519033218
Position 2164: 0.00013589515180234803
Position 2797: 0.0001195879074257983
Position 3085: 0.00011790480345498767
Position 111: 0.00010403162371858293
Position 1128: 0.00010284635274962412
Position 4261: 9.684942799282229e-05
Position 2000: 8.252399131425293e-05
Position 501: 8.094915201199185e-05
Position 712: 7.093505467699147e-05
Position 127: 6.0802342050955083e-05
Position 2357: 5.763707231585944e-05
Position 2731: 5.503216620924755e-05
Position 877: 5.4759014446851825e-05
Position 3011: 5.127347482930304e-05
Position 2996: 5.047413674477426e-05
Position 2146: 4.31495845217884e-05
Position 3214: 4.2936584943933396e-05
Position 365: 3.8799963430115186e-05
Position 928: 3.6424546155877294e-05
Position 209: 3.551524269117727e-05
Position 976: 3.518225342412239e-05
Position 1141: 3.439875134230784e-05
Position 2360: 3.2356828842322494e-05
Position 2536: 3.20099806981925e-05
Position 2960: 3.085131736603315e-05
Position 3282: 2.403034870090388e-05
Position 659: 1.7752447627769224e-05
Position 2394: 1.7473466731300432e-05
Position 1170: 1.7260253137591388e-05
Position 992: 1.2816656544148809e-05
Position 394: 1.1020050598400074e-05
Position 1176: 8.346471781887338e-06
Position 171: 6.593815223362236e-06
Position 385: 6.175255737284719e-06
Position 2770: 3.6773231255966808e-06
Position 389: 3.0374764675732456e-06
Position 2742: 2.8511041394100592e-06
Position 3065: 1.1179090161884248e-06
Position 3350: 9.80659828906714e-07
Position 362: 2.970236477119884e-07
Position 564: 1.802002265820224e-07
Position 2714: 1.4754999482847612e-07
Position 2911: 5.278145989425418e-08
Position 309: 2.0456401548358205e-08
Position 53: 9.397299429052751e-09
Position 181: 7.818305929244695e-09
