Gene = Tssc4
Position 1656: 2.9068514981436696e-06
Position 109: 2.561596709367258e-06
Position 246: 2.435479975305129e-06
Position 1290: 2.1758131675268837e-06
Position 698: 1.8988685216549087e-06
Position 1206: 1.5328126585843519e-06
Position 312: 1.4917939575979448e-06
Position 1735: 1.278122424812364e-06
Position 1532: 1.167830135352374e-06
Position 1152: 1.1348994736776264e-06
Position 1695: 1.1120639490098596e-06
Position 1321: 9.5907731666296e-07
Position 994: 8.390449781487107e-07
Position 1338: 7.970617299019156e-07
Position 1718: 7.101752782694521e-07
Position 1563: 6.949306954808678e-07
Position 1404: 6.315609116150954e-07
Position 1711: 5.978468054749068e-07
Position 1389: 5.010471576258867e-07
Position 1667: 4.907624212424217e-07
Position 1722: 4.470957206081119e-07
Position 1164: 3.5848985315445707e-07
Position 1477: 3.391680317103459e-07
Position 1554: 2.0737795289882213e-07
Position 1195: 1.910642590483554e-07
Position 1208: 1.881437497248197e-07
Position 1335: 1.6038462872463763e-07
Position 1567: 1.1474863748089184e-07
Position 1737: 1.0286496114254636e-07
Position 1180: 7.278260566718074e-08
Position 1166: 1.3481375318950037e-08
Position 1434: 5.096270607366622e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 686: 0.6249611014702084
Position 505: 0.20231480255922157
Position 1579: 0.06650906408242295
Position 547: 0.04459263394883823
Position 527: 0.04416064911415049
Position 787: 0.04196778627626874
Position 357: 0.037955332959749045
Position 846: 0.029551779187403045
Position 1042: 0.028090284780196123
Position 927: 0.018967453891431243
Position 166: 0.018686057722233553
Position 112: 0.017627033574662384
Position 722: 0.011982461914643604
Position 702: 0.0111705516445268
Position 1463: 0.010125591205467731
Position 322: 0.009494984306975953
Position 1804: 0.008681728624179893
Position 1307: 0.008349411726384292
Position 1551: 0.007199739804748399
Position 720: 0.007124717070563721
Position 971: 0.00701912782327297
Position 1443: 0.006682778650242228
Position 1413: 0.0062521592691718655
Position 976: 0.005873182940684097
Position 869: 0.004627111143802579
Position 808: 0.004559693648850803
Position 1695: 0.0036648448019781068
Position 1542: 0.0033487568714963625
Position 422: 0.002725555619608035
Position 1141: 0.002645675250848166
Position 1728: 0.0025759338764463294
Position 850: 0.0024306987986124876
Position 1195: 0.002177194356206508
Position 982: 0.0020810772119739945
Position 1811: 0.0019599941692466324
Position 932: 0.0015425102297492031
Position 432: 0.0015154678777839156
Position 1754: 0.0014236534768530891
Position 1087: 0.0012714397365968216
Position 948: 0.0011730939569606987
Position 359: 0.0011685744255429606
Position 129: 0.0011038973647440637
Position 1152: 0.0010662353371752868
Position 361: 0.0010555909065431736
Position 1284: 0.0009387431900893384
Position 81: 0.0008205421906285962
Position 1515: 0.0007922814182298694
Position 398: 0.0006270486185029446
Position 152: 0.0006049947364164758
Position 1583: 0.0005965626805739318
Position 1469: 0.0005562985056567917
Position 1612: 0.0005503438975378942
Position 1215: 0.0005460188097604639
Position 1178: 0.0005057547093680329
Position 1001: 0.000435255861506326
Position 1271: 0.00042997344797881854
Position 1586: 0.0003724699142315421
Position 1667: 0.0003684324252949655
Position 377: 0.00035228341306731365
Position 1487: 0.00034929622809000015
Position 848: 0.0003364708552062607
Position 106: 0.00033492615350736474
Position 1008: 0.00032470690233258356
Position 1777: 0.00031769523825602965
Position 817: 0.0003107080942271064
Position 716: 0.0002605652413738388
Position 1518: 0.00021345766561271573
Position 1353: 0.00019927195313161486
Position 752: 0.00018721196223594843
Position 579: 0.0001766024556112149
Position 581: 0.00017576342931143092
Position 887: 0.00017411543271044847
Position 1066: 0.00017282586570877798
Position 1091: 0.00016435602132136158
Position 872: 0.0001633359857296966
Position 1060: 0.00016261335821890117
Position 863: 0.00015568997594261937
Position 1003: 0.00015119640025625892
Position 379: 0.00014540390565891972
Position 556: 0.00014477803318757452
Position 1318: 0.00013942306232395222
Position 395: 0.00013773384444018636
Position 596: 0.00012841422939952437
Position 734: 0.0001195092851056029
Position 1219: 0.00011254157764561197
Position 834: 0.00010309146269621773
Position 1226: 0.00010002063922695743
Position 955: 8.90317386070722e-05
Position 1789: 8.894789264389206e-05
Position 1742: 7.975918654602294e-05
Position 188: 7.500382296364138e-05
Position 1427: 6.708242228152051e-05
Position 827: 5.551868467310145e-05
Position 1656: 4.957502620045859e-05
Position 1267: 4.687791301941093e-05
Position 1114: 4.615980035901835e-05
Position 1202: 4.4846750893208944e-05
Position 1258: 4.1673630572915124e-05
Position 860: 4.01301787564958e-05
Position 175: 3.8065812388529266e-05
Position 1098: 3.782879672217635e-05
Position 1363: 3.1883896360350676e-05
Position 576: 2.965386445403181e-05
Position 1016: 2.9355261433156057e-05
Position 1532: 2.8373065667831325e-05
Position 1701: 2.7668193515281453e-05
Position 601: 2.4265870693799607e-05
Position 1493: 2.2537320403748076e-05
Position 179: 2.2029927139520727e-05
Position 1756: 1.9731268189265905e-05
Position 1048: 1.4211647126407836e-05
Position 608: 1.4067425604680955e-05
Position 1439: 1.3537272504042749e-05
Position 1499: 1.3271019974120525e-05
Position 639: 1.2731055518652673e-05
Position 1367: 1.2704449512686463e-05
Position 285: 1.1753154937954667e-05
Position 1559: 1.0821222551932158e-05
Position 1497: 8.13322314654367e-06
Position 1400: 7.4261126811672014e-06
Position 1357: 7.194087387219942e-06
Position 1111: 6.535480076946214e-06
Position 1335: 5.75845608946939e-06
Position 1708: 5.5616605015965765e-06
Position 623: 4.5371674917740325e-06
Position 1594: 4.531883899186624e-06
Position 1397: 4.463533889357937e-06
Position 1223: 4.423349847399075e-06
Position 632: 4.072816825605658e-06
Position 1385: 3.7137326295923553e-06
Position 1116: 3.4347409825525045e-06
Position 1596: 3.35812734836061e-06
Position 615: 2.6037010843505e-06
Position 1647: 2.357893203193582e-06
Position 1643: 2.3071155612606764e-06
Position 1333: 2.268561181465118e-06
Position 1228: 1.933770080872938e-06
Position 296: 1.8392669772761356e-06
Position 407: 1.4772592032945345e-06
Position 1477: 1.2828016229919056e-06
Position 1591: 1.1613658441026362e-06
Position 1372: 1.1313914835321089e-06
Position 1102: 9.206272130507413e-07
Position 1387: 8.104510322642776e-07
Position 227: 7.776933432869377e-07
Position 234: 6.570420702658285e-07
Position 1379: 5.334774680036495e-07
Position 1381: 5.137366255873549e-07
Position 1328: 1.4556777387827112e-07
Position 1645: 9.087686712423138e-08
Position 243: 6.145303889003972e-08
Position 223: 5.327774672386347e-08
Position 269: 2.944652187046213e-08
