Gene = Igflr1
Position 1718: 0.010388430520350515
Position 1866: 0.010071779193743595
Position 1035: 0.008680183752018508
Position 799: 0.008584652294579663
Position 550: 0.007675218018964463
Position 475: 0.0061859616563607
Position 828: 0.0043275802089345495
Position 296: 0.004062365079733166
Position 868: 0.003979169890783392
Position 1055: 0.0037421932626697245
Position 1114: 0.003525806107907465
Position 1038: 0.003452573631298652
Position 916: 0.003149797305481791
Position 1845: 0.0026257121113333537
Position 861: 0.0025732098819373924
Position 1279: 0.002501704776411081
Position 1105: 0.0019621406226509723
Position 105: 0.001839144881596365
Position 1962: 0.001629042196017429
Position 472: 0.001587129272707986
Position 2161: 0.0015105935510479013
Position 2007: 0.0014283944515900329
Position 763: 0.0014140654383549129
Position 2295: 0.0013923076384257827
Position 426: 0.0013365207238837976
Position 1764: 0.001264726726360134
Position 2346: 0.001181804054255016
Position 742: 0.0011127115527379725
Position 2458: 0.0010914739059851516
Position 962: 0.0010767692670694282
Position 1423: 0.0010466120646927014
Position 609: 0.0008629125731407639
Position 2242: 0.0008267085693167109
Position 980: 0.0007569031829733379
Position 1372: 0.0007565748636132272
Position 887: 0.0007087104750214722
Position 2104: 0.0006699088870559971
Position 1268: 0.000664435213058887
Position 522: 0.0006120132876909538
Position 2434: 0.0006088893929787309
Position 2207: 0.0005971281160168537
Position 552: 0.0005846321991500039
Position 1119: 0.0005194750122610501
Position 1851: 0.0005020681124044545
Position 2253: 0.00042653618745377747
Position 2517: 0.00042297195150744945
Position 1935: 0.0004164231718414658
Position 339: 0.0003901799871138728
Position 1679: 0.0003757575479945219
Position 2155: 0.00036283534549066867
Position 1833: 0.0003412643141326684
Position 905: 0.0003405243085397063
Position 667: 0.0003369758821049541
Position 907: 0.00032479179856953575
Position 636: 0.000320258731014295
Position 2529: 0.0002693575671719483
Position 665: 0.0002692991010275896
Position 1288: 0.00026704969420489273
Position 2259: 0.00024266948073930656
Position 656: 0.0002394852942860453
Position 677: 0.00023894102649298863
Position 1080: 0.0002097064078209712
Position 1774: 0.00020851635275967518
Position 402: 0.00020748960055135815
Position 771: 0.00019767964793313922
Position 2218: 0.00017695919104953302
Position 2484: 0.00017597832117743312
Position 1657: 0.0001616709590449901
Position 129: 0.00014759175239418776
Position 1792: 0.0001265957900001961
Position 127: 0.00012580519570081763
Position 2438: 0.00011593252727087605
Position 1825: 0.00011161405651578881
Position 526: 0.00010330667469743192
Position 1978: 9.269853768005075e-05
Position 2374: 8.403983279313899e-05
Position 1389: 7.905092040854254e-05
Position 281: 7.131850375141168e-05
Position 1786: 7.053589983895925e-05
Position 1563: 6.822113210659392e-05
Position 959: 6.320812267142743e-05
Position 1648: 6.318811983528681e-05
Position 1465: 5.003165357996998e-05
Position 1124: 4.305799553376047e-05
Position 2060: 4.098177796088109e-05
Position 240: 3.994063161180318e-05
Position 1817: 3.748796619249391e-05
Position 1143: 3.690443138198248e-05
Position 141: 3.5575986369180924e-05
Position 788: 3.46755854493532e-05
Position 647: 3.407781013241756e-05
Position 1459: 3.1314349462614166e-05
Position 1294: 2.974332852420548e-05
Position 404: 2.954809463946041e-05
Position 440: 2.9250054313048033e-05
Position 2109: 2.8944186924883506e-05
Position 1425: 2.8673484872901874e-05
Position 1167: 2.8548812944071213e-05
Position 1811: 2.3451561984040544e-05
Position 99: 2.2607895390084074e-05
Position 754: 2.1416109338724916e-05
Position 1329: 1.9540421637793232e-05
Position 1593: 1.6271200750236395e-05
Position 172: 1.584104440802059e-05
Position 531: 1.4899986420328282e-05
Position 989: 1.3203428087828939e-05
Position 1971: 1.1594707971101251e-05
Position 2215: 1.1558785508860528e-05
Position 2447: 1.0673341915261394e-05
Position 1437: 9.785701272325798e-06
Position 1802: 9.006296091147916e-06
Position 1162: 8.9821789222939e-06
Position 88: 8.471758349982219e-06
Position 2100: 8.388748363645167e-06
Position 433: 7.56426039282277e-06
Position 2117: 7.448921209370865e-06
Position 2392: 7.238528084950096e-06
Position 2078: 7.093772468147203e-06
Position 1445: 6.986313834413805e-06
Position 570: 6.679573136041666e-06
Position 1638: 6.476019488744633e-06
Position 2388: 5.095768851774523e-06
Position 579: 5.033059922359336e-06
Position 996: 4.86625062680177e-06
Position 1145: 4.7791942345012935e-06
Position 195: 4.563710222756598e-06
Position 2088: 4.4658010561051304e-06
Position 2486: 4.453565451881921e-06
Position 2084: 4.1278398112486476e-06
Position 143: 3.97792352160845e-06
Position 1608: 3.830484475503898e-06
Position 1619: 3.791470959928979e-06
Position 1623: 3.588650052408679e-06
Position 192: 3.27832177425904e-06
Position 1052: 3.1193751336568555e-06
Position 150: 3.086514261985112e-06
Position 2032: 3.010967772928531e-06
Position 1433: 2.7103680483194035e-06
Position 566: 2.45204820646202e-06
Position 1634: 2.3404487669436025e-06
Position 2068: 2.290584831206569e-06
Position 1598: 2.255027964454858e-06
Position 2018: 2.245828887467602e-06
Position 1016: 2.1678400453976927e-06
Position 1536: 2.024839220536021e-06
Position 2038: 1.9799392359032e-06
Position 1206: 1.7906900186502071e-06
Position 2480: 1.7815852816225858e-06
Position 1666: 1.7741622034336422e-06
Position 1005: 1.6990990797436571e-06
Position 1296: 1.6120444498097023e-06
Position 1487: 1.3453373746186834e-06
Position 200: 1.207879165235197e-06
Position 1442: 1.0902320711030269e-06
Position 1476: 8.45300957128057e-07
Position 1629: 7.794008250139916e-07
Position 1245: 7.101510320353692e-07
Position 1573: 6.819156393048574e-07
Position 1632: 4.961006329960176e-07
Position 1009: 4.7164774287350827e-07
Position 991: 4.669161712694094e-07
Position 154: 4.533714922213486e-07
Position 563: 4.056477285873858e-07
Position 1581: 3.3145357258900957e-07
Position 1500: 3.1095636189725433e-07
Position 1450: 2.7662548768792077e-07
Position 1497: 2.4496324670283206e-07
Position 159: 2.3779995417564625e-07
Position 2029: 2.1537179415052366e-07
Position 164: 2.0061396467365002e-07
Position 2046: 1.9755016876572098e-07
Position 1189: 1.9075475983248303e-07
Position 1532: 1.5363194812821274e-07
Position 1575: 1.3355993408824586e-07
Position 185: 1.0154029401998986e-07
Position 2040: 8.205223861920466e-08
Position 162: 7.94104150845023e-08
Position 1225: 6.734465827544723e-08
Position 1215: 6.185641222679006e-08
Position 1516: 5.7697644947499225e-08
Position 1193: 5.021386332845789e-08
Position 1478: 4.9354440015256785e-08
Position 1210: 4.516975970326022e-08
Position 1509: 3.3514638814650444e-08
Position 1505: 3.337689622608756e-08
Position 1627: 2.3320024945454332e-08
Position 1239: 1.3581211435465007e-08
Position 183: 8.215511698596842e-09
Position 1227: 7.712008705311573e-09
Position 1178: 3.805350224309624e-10
