Gene = Crct1
Position 1263: 5.753420971323813e-06
Position 1469: 4.897237929192149e-06
Position 125: 4.823497557279798e-06
Position 516: 4.694581505857533e-06
Position 1139: 4.134226698382207e-06
Position 136: 4.036729159987217e-06
Position 262: 3.1991535570065325e-06
Position 269: 2.969935906979398e-06
Position 683: 2.889391157892517e-06
Position 260: 2.832383742935582e-06
Position 121: 2.7474158765850712e-06
Position 905: 2.701496387026327e-06
Position 350: 2.573642349996781e-06
Position 1369: 2.501174368876067e-06
Position 105: 1.6998456206741005e-06
Position 523: 1.5120980612194588e-06
Position 615: 7.61092193914318e-07
Position 129: 3.9581119028168184e-07
Position 1179: 3.635658956919262e-07
Position 521: 3.4309810823870163e-07
Position 101: 1.88195736424798e-07
Position 1252: 1.0152893893081084e-07
Position 1266: 7.41043051523352e-08
Position 361: 3.136859085715376e-08
Position 113: 3.06658365878455e-09
Position 84: 2.4597021854948805e-09
