Gene = 3110082J24Rik
Position 393: 5.004262454636442e-05
Position 1473: 4.85278055087304e-05
Position 2199: 4.614112636393649e-05
Position 1181: 4.591139602514005e-05
Position 1639: 4.476060901066553e-05
Position 1808: 4.363307627413552e-05
Position 265: 4.213826593364815e-05
Position 2265: 4.210895443985405e-05
Position 717: 3.891314402379838e-05
Position 615: 3.872088532334949e-05
Position 246: 3.784049476676291e-05
Position 581: 3.573354814407298e-05
Position 1609: 3.324606152861004e-05
Position 1132: 3.281950547475147e-05
Position 2252: 3.124361206892975e-05
Position 1482: 2.986781738494233e-05
Position 692: 2.8270291109337698e-05
Position 2181: 2.578573686745124e-05
Position 290: 2.517913724437936e-05
Position 1266: 2.5066674355441717e-05
Position 1246: 2.3836967850395375e-05
Position 2379: 1.7880978037004993e-05
Position 2405: 1.7394032414966432e-05
Position 1016: 1.625595185429464e-05
Position 547: 1.5534024309323086e-05
Position 2035: 1.2589757406852891e-05
Position 1343: 1.2442216234665802e-05
Position 1786: 1.1662887843846764e-05
Position 2212: 1.1371835930092059e-05
Position 1046: 1.1342471786067067e-05
Position 631: 1.0981101334353386e-05
Position 1030: 1.092054206294488e-05
Position 1679: 1.0871332291239146e-05
Position 1068: 1.0569127540040705e-05
Position 710: 1.0155132903292108e-05
Position 1197: 1.0140384818027649e-05
Position 313: 9.855178786327803e-06
Position 2328: 9.614063349234836e-06
Position 271: 9.26919664680589e-06
Position 1249: 9.190160777782398e-06
Position 626: 9.161608781975556e-06
Position 1799: 9.127413653453727e-06
Position 2286: 6.954193183506413e-06
Position 2430: 6.182570111192724e-06
Position 2387: 6.175713848081947e-06
Position 409: 6.095786622482554e-06
Position 1606: 6.002513117045638e-06
Position 2358: 5.227039895124595e-06
Position 557: 4.7475365149211974e-06
Position 2308: 4.340252660589491e-06
Position 335: 4.2933750122314524e-06
Position 1268: 3.844414376778379e-06
Position 1375: 3.5203696453943507e-06
Position 586: 3.3295605706050722e-06
Position 2202: 3.0839933208153983e-06
Position 2305: 2.841724617177258e-06
Position 552: 2.8301855695488863e-06
Position 1369: 2.818784462463869e-06
Position 2438: 2.7115752165256486e-06
Position 2093: 2.584274300607519e-06
Position 2336: 2.4106864630745764e-06
Position 1054: 2.374026864887918e-06
Position 1922: 2.32633941340691e-06
Position 1209: 2.3020907808900757e-06
Position 1828: 2.2155642228775617e-06
Position 2276: 2.1757902619227786e-06
Position 2042: 1.882236577875379e-06
Position 701: 1.5989781809587167e-06
Position 2290: 1.5186325585131562e-06
Position 327: 1.3169653096478816e-06
Position 311: 1.1674274178615166e-06
Position 1214: 7.607419842469872e-07
Position 1595: 7.160901038133552e-07
Position 2095: 6.1390552107515e-07
Position 2302: 5.764148632580068e-07
Position 1216: 5.389632877905117e-07
Position 1221: 4.865759599108731e-07
Position 1925: 4.803749117803401e-07
Position 2330: 4.7003794329922164e-07
Position 745: 4.401244941376807e-07
Position 321: 3.5364627078205415e-07
Position 920: 3.2359927696698486e-07
Position 2068: 3.0812472473924596e-07
Position 1061: 2.8151573559628614e-07
Position 1830: 2.744424331553997e-07
Position 2299: 2.567547882514098e-07
Position 1234: 2.3127443841532276e-07
Position 2414: 1.5177357437113065e-07
Position 1815: 1.4243669849265814e-07
Position 2051: 1.2681520629957297e-07
Position 929: 9.848106860841213e-08
Position 2058: 7.201594131774903e-08
Position 1063: 5.6403716240061124e-08
Position 1206: 4.3186144300522095e-08
Position 2053: 2.8788746894436526e-08
Position 113: 2.3250317383370257e-08
Position 2346: 1.8929132100914578e-08
Position 2317: 1.3216997103501958e-08
Position 136: 3.374577599970759e-09
Position 118: 7.598787814022929e-10
Position 109: 1.4882060559058655e-10
Position 71: 1.2258234522939534e-10
Position 79: 1.877109837306936e-12
Position 88: 1.5500378237179503e-13
Position 77: 1.0637493817932083e-13
