Gene = Ndufa3
Position 1924: 6.039011998687693e-05
Position 1663: 5.901965883755656e-05
Position 811: 5.5191292519355005e-05
Position 1470: 5.026483952379195e-05
Position 70: 4.048799824659973e-05
Position 109: 4.0274091679719075e-05
Position 1303: 3.622442023970326e-05
Position 1817: 3.415752860579265e-05
Position 2364: 3.3529389603184746e-05
Position 191: 3.213356699079367e-05
Position 2184: 3.1320233808676784e-05
Position 2381: 3.0344694889473633e-05
Position 1362: 2.905884884445566e-05
Position 1839: 2.8868828453761222e-05
Position 2417: 2.8125356723642713e-05
Position 1849: 2.7004005919243168e-05
Position 2403: 2.492662443543212e-05
Position 2513: 2.4912390004231863e-05
Position 548: 2.259955252504408e-05
Position 1957: 2.053684625158349e-05
Position 626: 2.0463227251129576e-05
Position 506: 1.9504052340598705e-05
Position 2509: 1.8076783576638702e-05
Position 936: 1.66151241180979e-05
Position 2633: 1.6527818942005182e-05
Position 2771: 1.60855928471171e-05
Position 1115: 1.59690022879679e-05
Position 7: 1.4266585615712392e-05
Position 294: 1.3791538382603689e-05
Position 1599: 1.2529737182682348e-05
Position 474: 8.668762643856511e-06
Position 1125: 6.625653488174487e-06
Position 2447: 6.605938729338956e-06
Position 2473: 6.584254892156054e-06
Position 2459: 6.383573399165009e-06
Position 792: 6.303231897242538e-06
Position 695: 6.1830626764864975e-06
Position 693: 6.16998129220417e-06
Position 833: 6.087697097156747e-06
Position 2151: 5.776731204616306e-06
Position 296: 5.482336255100922e-06
Position 1412: 5.402359548087308e-06
Position 2174: 4.501692466589751e-06
Position 306: 4.493269757135576e-06
Position 2149: 4.454137961283764e-06
Position 953: 4.056664116236323e-06
Position 2203: 3.777966536485706e-06
Position 2499: 3.7652278079730707e-06
Position 207: 3.7247086621919825e-06
Position 1123: 3.6527206239809422e-06
Position 2210: 3.193615720866555e-06
Position 1665: 2.3949049746592133e-06
Position 2804: 2.302565035714251e-06
Position 1545: 2.095332489991861e-06
Position 2752: 1.7067633568311337e-06
Position 2604: 1.6845700055734534e-06
Position 1841: 1.6702965086874936e-06
Position 2501: 1.6491788937958036e-06
Position 1572: 1.6113071185497787e-06
Position 1554: 1.5416926173934157e-06
Position 1104: 1.5406410723800684e-06
Position 226: 1.5372753799535243e-06
Position 189: 1.3315821862438507e-06
Position 210: 1.3106742513239265e-06
Position 2660: 1.309724614448252e-06
Position 1732: 1.2355916105774212e-06
Position 1702: 1.2278718533014296e-06
Position 1716: 1.1582643748891713e-06
Position 2688: 1.0879102958394187e-06
Position 862: 8.514099362520958e-07
Position 1044: 8.468080109659713e-07
Position 860: 7.621635539191275e-07
Position 1217: 7.609513140397279e-07
Position 864: 7.485528545311195e-07
Position 858: 6.800150804825766e-07
Position 1552: 6.283408582274661e-07
Position 866: 6.254292158491279e-07
Position 2274: 6.027301896859126e-07
Position 856: 5.961239241387001e-07
Position 1729: 5.654081194814405e-07
Position 940: 5.651253263358549e-07
Position 2036: 5.649933093788503e-07
Position 915: 5.481412145793847e-07
Position 868: 5.31250499983368e-07
Position 1256: 5.267031596429731e-07
Position 1824: 5.150255640597582e-07
Position 1743: 5.047379762516424e-07
Position 870: 4.712817057373738e-07
Position 1227: 4.357229228312762e-07
Position 2301: 4.250455416869312e-07
Position 824: 3.999305784936198e-07
Position 1704: 3.9500336916817704e-07
Position 872: 3.9433733312101113e-07
Position 906: 3.5708571719629184e-07
Position 874: 2.931391201127982e-07
Position 1578: 2.8234274009046255e-07
Position 2284: 2.721723866221356e-07
Position 1202: 2.159540276135145e-07
Position 876: 2.1392563126915824e-07
Position 1624: 1.9180796291444225e-07
Position 1707: 1.8168636932901374e-07
Position 878: 1.6049720214100944e-07
Position 880: 1.3387502328011811e-07
Position 882: 1.275102600037394e-07
Position 884: 1.0289475792300475e-07
Position 2619: 9.906161996411789e-08
Position 886: 9.751392834728866e-08
Position 2569: 7.23133355962521e-08
Position 2627: 6.69609593710447e-08
Position 2850: 6.359759559602335e-08
Position 1603: 6.198946524786605e-08
Position 1239: 5.309156635437213e-08
Position 2823: 4.579360009889796e-08
Position 2296: 4.3719454996341736e-08
Position 2808: 3.686046293545638e-08
Position 901: 2.492320373285169e-08
Position 2313: 2.2177280875609242e-08
Position 1613: 1.8255447855406004e-08
Position 1225: 1.494187718392247e-08
Position 2043: 9.461375571967542e-09
Position 2282: 8.831142374183199e-09
Position 2870: 8.800794355273694e-09
Position 2845: 8.580188150435055e-09
Position 2836: 6.503217346714465e-09
Position 2817: 4.783827296250134e-09
Position 888: 3.958325846369443e-09
Position 2820: 2.9067967301684264e-09
Position 890: 2.7801864428569796e-09
Position 2883: 1.2243691620343874e-09
Position 2874: 1.9168770178947823e-10
Position 2872: 1.514794663423061e-10
Position 2877: 1.3230950006655488e-10
Position 2848: 1.6404910151214264e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2056: 0.9444536241798962
Position 243: 0.7939404941811736
Position 2627: 0.7319227675303173
Position 2579: 0.1598483884906124
Position 853: 0.1455348648605069
Position 653: 0.10764598318523663
Position 626: 0.0416898824578597
Position 487: 0.04034105232864529
Position 1987: 0.03504412418581972
Position 1215: 0.02937071448029897
Position 2272: 0.028034226996339617
Position 2440: 0.02085084484267528
Position 548: 0.0204289241901828
Position 1785: 0.019069075469781017
Position 901: 0.018346357217422837
Position 2459: 0.012626086281642012
Position 2555: 0.011659958836709197
Position 1887: 0.01080471109383783
Position 263: 0.010543111881404258
Position 1259: 0.009900156507373631
Position 2364: 0.0073742700769055805
Position 529: 0.005098254414437453
Position 2677: 0.004560672671564941
Position 411: 0.0038244614417245896
Position 677: 0.0034051606243368413
Position 662: 0.003034789839835719
Position 1230: 0.002707650450089876
Position 2268: 0.0024418157698232134
Position 1303: 0.002434752132437183
Position 584: 0.002220670222579064
Position 2667: 0.0020065743383719074
Position 833: 0.0018268079716833511
Position 1749: 0.0015933719605987562
Position 2479: 0.0014482414073592625
Position 491: 0.001429608661913422
Position 2078: 0.0012660593787698537
Position 2316: 0.0011840847009749918
Position 2287: 0.0010657291340333596
Position 725: 0.0010388182747932998
Position 568: 0.0010031150352860453
Position 598: 0.000971409608136817
Position 533: 0.000823984596773951
Position 1264: 0.0008122708745834412
Position 637: 0.0007348525674091455
Position 1044: 0.0006896748062689618
Position 1806: 0.0006659089066164696
Position 2313: 0.0006592222615821879
Position 556: 0.0005168841203366532
Position 387: 0.00048437899331752235
Position 921: 0.0004397567963801426
Position 140: 0.00037311365720364535
Position 2604: 0.00035007177200349545
Position 1059: 0.0003442500295399445
Position 2694: 0.0003376001069339861
Position 455: 0.00030227873014167017
Position 2018: 0.0002976713136408143
Position 1211: 0.00028304426481479247
Position 474: 0.000281220207106445
Position 750: 0.0002723966016739563
Position 1824: 0.00023910783559180166
Position 218: 0.0002237243608662844
Position 1904: 0.0002205733902326311
Position 701: 0.0002085191976884686
Position 2417: 0.0001939696502302119
Position 693: 0.00017315641740981152
Position 1486: 0.00016629294057026746
Position 145: 0.00015728054755257388
Position 1530: 0.00014173042331200244
Position 2399: 0.00014153458963011865
Position 2481: 0.00011726985396873984
Position 801: 0.00011689600633331937
Position 2827: 0.00010885160660810636
Position 2378: 0.00010840881614259637
Position 1707: 9.748843739328431e-05
Position 2338: 9.5193232197272e-05
Position 2853: 9.233864731605625e-05
Position 1317: 9.002984865487572e-05
Position 365: 8.4968846643398e-05
Position 506: 8.16197920238286e-05
Position 2848: 7.017472385116788e-05
Position 1508: 6.61221785879716e-05
Position 959: 6.592588084681223e-05
Position 457: 6.512498744225829e-05
Position 2637: 5.996575725772133e-05
Position 1281: 5.9118435603798555e-05
Position 2832: 5.612115069574377e-05
Position 706: 5.401910456056941e-05
Position 1470: 5.182570844214034e-05
Position 2710: 4.297211882128701e-05
Position 2870: 3.677348645182867e-05
Position 346: 3.519611323076584e-05
Position 1382: 3.4268462773479386e-05
Position 592: 3.164156847425572e-05
Position 2091: 3.068884202430035e-05
Position 1394: 3.0305985964997823e-05
Position 1943: 2.948569633556388e-05
Position 109: 2.719438698346003e-05
Position 1002: 2.6841382462467383e-05
Position 1377: 2.623074256135398e-05
Position 1412: 2.5808714251776997e-05
Position 2877: 2.4309631401157616e-05
Position 1713: 2.2847815738371454e-05
Position 278: 2.055003862912838e-05
Position 756: 2.0264688665337763e-05
Position 940: 1.9274349766478105e-05
Position 170: 1.8767484891193595e-05
Position 1590: 1.8575972722177404e-05
Position 281: 1.796711272256717e-05
Position 1425: 1.7870403429476037e-05
Position 2943: 1.706742284229071e-05
Position 2566: 1.59537387516886e-05
Position 1061: 1.507806518728721e-05
Position 1418: 1.4779276360375194e-05
Position 210: 1.4081121687944338e-05
Position 2589: 1.3683340545556011e-05
Position 2639: 1.3442768739640723e-05
Position 2134: 1.3270148092797973e-05
Position 1490: 1.2590520651542955e-05
Position 2591: 1.0120048281390296e-05
Position 207: 9.672086469910803e-06
Position 2321: 8.68978029329138e-06
Position 1101: 8.67284544922191e-06
Position 2738: 8.334940288757751e-06
Position 1521: 7.593257513771459e-06
Position 2020: 7.4515838604173605e-06
Position 1910: 7.4246527876062174e-06
Position 1578: 7.279609470772137e-06
Position 2916: 7.159045848341189e-06
Position 372: 6.903140909504607e-06
Position 1849: 6.316652156737301e-06
Position 2948: 6.025829008714176e-06
Position 323: 5.482254999476706e-06
Position 2857: 5.054351375535829e-06
Position 2881: 4.975647752025876e-06
Position 1690: 4.422139383311267e-06
Position 195: 4.024476301670074e-06
Position 175: 3.487099940731922e-06
Position 1510: 3.196952306573824e-06
Position 2918: 3.0735880184761016e-06
Position 156: 3.031718655989685e-06
Position 2740: 2.9048421329129906e-06
Position 1631: 2.25964706402157e-06
Position 936: 2.234202786075186e-06
Position 2836: 2.227969759758435e-06
Position 197: 2.2223321712570324e-06
Position 2099: 2.100032090436706e-06
Position 1077: 2.042897172590264e-06
Position 703: 1.90932017508833e-06
Position 1104: 1.8199336939683262e-06
Position 1594: 1.7987524018250146e-06
Position 2112: 1.5665312490622475e-06
Position 103: 1.5237419942137962e-06
Position 1083: 1.4817531417540994e-06
Position 953: 1.4051363954666043e-06
Position 1659: 1.2806659747455594e-06
Position 1385: 1.0677184293531134e-06
Position 1436: 9.480179252442008e-07
Position 114: 7.724088336075645e-07
Position 984: 6.078326674638022e-07
Position 2886: 5.752268154905737e-07
Position 2167: 4.48273311067585e-07
Position 1624: 3.7188362224946807e-07
Position 1931: 3.70793319726309e-07
Position 163: 3.668801457757624e-07
Position 2925: 3.4836141683531237e-07
Position 2179: 3.359286107999651e-07
Position 189: 3.3486542660850906e-07
Position 1638: 2.693712654036975e-07
Position 963: 2.2777395823278516e-07
Position 1924: 1.8603780572161587e-07
Position 1656: 1.5118515400707655e-07
Position 1663: 1.3769230057782607e-07
Position 1387: 1.1633973593917012e-07
Position 966: 1.0554250193619346e-07
Position 172: 8.237031619543784e-08
Position 1680: 5.885981963110506e-08
Position 187: 5.292922834221529e-08
Position 1144: 4.1161400088123285e-08
Position 2142: 1.650756136345722e-08
Position 2161: 1.544651649034656e-08
Position 2139: 1.4647308888524723e-08
Position 2184: 1.4307854425769496e-08
Position 1641: 5.458364564183206e-09
Position 2182: 4.988524979290135e-09
Position 76: 6.473982758384836e-10
Position 70: 3.465208565657164e-10
