Gene = 1810037I17Rik
Position 553: 1.3183540376009826e-06
Position 915: 1.2514754093898802e-06
Position 812: 1.0029187435647165e-06
Position 277: 9.514707739157206e-07
Position 866: 2.893565168270894e-07
Position 1266: 2.6919533662745837e-07
Position 1545: 2.6535350834215986e-07
Position 1813: 2.3453623770294766e-07
Position 810: 2.1358849233467418e-07
Position 1732: 1.8324368356403486e-07
Position 1738: 1.8319026809602027e-07
Position 1781: 1.1728829983244512e-07
Position 1761: 1.1252135452599068e-07
Position 1161: 1.0781518654216378e-07
Position 1554: 8.191938537059622e-08
Position 1615: 3.977621721233067e-08
Position 1220: 2.7375855927967263e-08
Position 1820: 2.3776148099524123e-08
Position 1232: 2.133139343955218e-08
Position 1649: 1.888257194841173e-08
Position 1213: 1.358097294584899e-08
Position 1177: 1.31916332765437e-08
Position 1783: 1.2199400287225985e-08
Position 1691: 9.041913258976045e-09
Position 1578: 6.760832163931748e-09
Position 1827: 6.186549609687718e-09
Position 1684: 3.128025225746707e-09
Position 1858: 2.7898281904281306e-09
Position 1843: 1.968704145747155e-10
Position 1830: 1.6698848561089512e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1275: 0.407191806877153
Position 904: 0.23166861946600098
Position 882: 0.09339463970419366
Position 1738: 0.053806605174627646
Position 1332: 0.044960103281385534
Position 1177: 0.02382050331340523
Position 1245: 0.023702501680699404
Position 525: 0.023600829470518704
Position 589: 0.02163284353713047
Position 837: 0.011162649610212017
Position 1827: 0.010800400665748
Position 1613: 0.01066740346418758
Position 1218: 0.010408066047560605
Position 1873: 0.007443406615585425
Position 1394: 0.005848869989220274
Position 352: 0.005263899048783677
Position 1191: 0.0050819094650075905
Position 801: 0.0038223899149415655
Position 1294: 0.0036612064049575434
Position 1701: 0.003109619543726193
Position 1094: 0.002416146758706347
Position 1242: 0.002398630285714109
Position 1509: 0.0023149891847825898
Position 1197: 0.002166494378590644
Position 327: 0.0016578907807888858
Position 529: 0.0016025182704766689
Position 1153: 0.0014493855271812976
Position 538: 0.0014403633653316283
Position 338: 0.0013892644453267456
Position 844: 0.0013388066310839224
Position 1559: 0.0012313332892636341
Position 906: 0.0009946382401770152
Position 915: 0.0008956975351287781
Position 778: 0.0008424446335323719
Position 687: 0.0007770625090710618
Position 320: 0.0007230215117157755
Position 521: 0.0006777393710413727
Position 1545: 0.0004867429471519192
Position 1775: 0.00043567639086584253
Position 473: 0.00043387587933626403
Position 1129: 0.0004170179211766463
Position 1623: 0.00037633384490469695
Position 1346: 0.00035679242694484426
Position 508: 0.00031252430936225115
Position 1649: 0.0003004991927968248
Position 988: 0.00029761671845884174
Position 1359: 0.00029021132414013836
Position 1451: 0.0002770107560663346
Position 1064: 0.00026656476656929806
Position 306: 0.00022766545151839168
Position 1356: 0.0002197544660568958
Position 1837: 0.00021913925633580466
Position 1251: 0.00020219283552971423
Position 560: 0.00019199435874018433
Position 1615: 0.0001918631263005801
Position 1660: 0.0001858494863469759
Position 768: 0.0001852494468534471
Position 330: 0.00017814217335981907
Position 1911: 0.0001687846643762722
Position 262: 0.00016612777996042523
Position 1638: 0.00016064681582470181
Position 848: 0.0001521776299870423
Position 519: 0.00014574907709700635
Position 932: 0.00014481336836942834
Position 1642: 0.0001393695389101403
Position 1681: 0.0001378179465115974
Position 195: 0.00013497979678347847
Position 1463: 0.00013310419836964283
Position 1050: 0.0001268204811613124
Position 596: 0.00012031555196480538
Position 1904: 0.00011793757037996809
Position 230: 0.00011132202410305376
Position 1897: 0.00010361532333249175
Position 1748: 8.676724061758351e-05
Position 544: 8.225301243142247e-05
Position 542: 7.284988781021229e-05
Position 1348: 7.21958154447355e-05
Position 1627: 6.129245852446145e-05
Position 1161: 5.906453112224744e-05
Position 218: 5.683278738569751e-05
Position 1310: 5.362738782663762e-05
Position 1412: 4.9933031697581345e-05
Position 991: 4.992470342761974e-05
Position 1289: 4.766252787627443e-05
Position 598: 4.2855893322698084e-05
Position 1202: 3.9957854519247493e-05
Position 1027: 3.829476694804557e-05
Position 1205: 3.4542511622866206e-05
Position 1474: 3.235026167458557e-05
Position 1885: 3.1959460790717754e-05
Position 1259: 2.9629168661778487e-05
Position 1667: 2.931352972059814e-05
Position 661: 2.7576354673568995e-05
Position 755: 2.4979606404401265e-05
Position 810: 2.441971073577962e-05
Position 738: 2.1148642778542786e-05
Position 1657: 2.10239016677243e-05
Position 1715: 2.088035822763829e-05
Position 939: 1.9197478223956775e-05
Position 562: 1.5656718321571794e-05
Position 1019: 1.4812132609672448e-05
Position 1079: 1.4624229054829116e-05
Position 343: 1.4200383412503799e-05
Position 1074: 1.2797042042594213e-05
Position 667: 7.786147057440531e-06
Position 1777: 7.598334406727428e-06
Position 601: 5.956944729329796e-06
Position 241: 5.4377686472724364e-06
Position 481: 4.841466171543781e-06
Position 770: 4.623956865032587e-06
Position 271: 3.898330143485466e-06
Position 458: 3.7850518452108037e-06
Position 488: 3.290955176005848e-06
Position 995: 3.1602249131219307e-06
Position 256: 3.1500050528327965e-06
Position 553: 1.9477026070607346e-06
Position 608: 1.927666151118252e-06
Position 1923: 1.6660680769501624e-06
Position 267: 1.0304159291267949e-06
Position 208: 9.600468161595904e-07
Position 467: 4.0189108274496316e-07
Position 1756: 2.4754580833537333e-07
Position 475: 2.351540608976607e-07
Position 492: 2.2600974937409518e-07
Position 997: 1.8368910335866326e-07
Position 483: 2.8189156548989994e-08
Position 161: 1.237836358819984e-08
Position 110: 9.955975297631233e-10
Position 102: 6.428920370572579e-10
