Gene = GM2A
Position 4366: 0.0005347933325941911
Position 6765: 0.0005259025627122108
Position 5730: 0.0005245080870326017
Position 5931: 0.000516262757485967
Position 14424: 0.0004858747012918085
Position 4213: 0.0004735081547476241
Position 4287: 0.00046938442086696464
Position 14858: 0.0004612545514431143
Position 14150: 0.0004473364238622217
Position 1297: 0.00039787200029026566
Position 6441: 0.000389256203455801
Position 5189: 0.00036660497654968956
Position 16750: 0.00036401415946204113
Position 342: 0.0003570690339542483
Position 15818: 0.0003566513591626872
Position 1258: 0.00028608482525699217
Position 14137: 0.00028533646163668826
Position 15285: 0.00028514924727423023
Position 9248: 0.0002802660214929663
Position 4561: 0.0002766243515052054
Position 1361: 0.00024895873319530967
Position 11398: 0.00022965589294206618
Position 10221: 0.00022669648565258184
Position 4981: 0.0002030084432675352
Position 4383: 0.0001973891135240819
Position 2128: 0.00018567243099759797
Position 9274: 0.00018249310114525075
Position 1081: 0.00018112004572574543
Position 5763: 0.00017886435332186974
Position 2807: 0.00017606258745623245
Position 4941: 0.00017115182666801608
Position 1100: 0.00016778368852619322
Position 4714: 0.00016147538845522579
Position 9083: 0.00015802547171451554
Position 6503: 0.00015250856175601433
Position 4171: 0.00014784683464396685
Position 654: 0.00014399146810333536
Position 15866: 0.00012850126596039086
Position 1015: 0.0001107065320889812
Position 5798: 0.0001071583203830928
Position 1923: 0.00010439899484312873
Position 9954: 9.581768767371336e-05
Position 9381: 8.92888075293058e-05
Position 8591: 8.85480486890122e-05
Position 2133: 8.605979948094771e-05
Position 1224: 8.306249536063603e-05
Position 3408: 7.47830960693021e-05
Position 7231: 6.782696805539611e-05
Position 1734: 6.434446221138278e-05
Position 9899: 5.585244173669932e-05
Position 4146: 5.250395665554542e-05
Position 3861: 5.196822228121656e-05
Position 703: 5.1024508434921977e-05
Position 8177: 4.91464643537848e-05
Position 9476: 4.8952139469455145e-05
Position 3913: 4.7861301549576055e-05
Position 3458: 4.2381692069560906e-05
Position 768: 3.9536895107735615e-05
Position 3882: 3.861514037332437e-05
Position 4628: 3.625046621389769e-05
Position 4315: 3.434306018245651e-05
Position 1707: 3.2640365200737746e-05
Position 2462: 3.209887858546573e-05
Position 296: 3.208375288821211e-05
Position 8567: 3.175897050237618e-05
Position 4300: 3.131504270567958e-05
Position 8151: 3.0092722373455377e-05
Position 1933: 2.8966296887582596e-05
Position 2022: 2.7064613090108978e-05
Position 10016: 2.6573942051817255e-05
Position 1335: 2.6180787429609137e-05
Position 9838: 2.5570859810688248e-05
Position 4088: 2.44793393719458e-05
Position 2542: 2.2405092027858153e-05
Position 1773: 2.0781384105983473e-05
Position 5491: 2.002699783808982e-05
Position 9397: 1.9805735230147507e-05
Position 2871: 1.821874629042109e-05
Position 1948: 1.807789108309137e-05
Position 1500: 1.7385893175631214e-05
Position 1653: 1.7138241624173504e-05
Position 1685: 1.7053633309780114e-05
Position 505: 1.6873504023433622e-05
Position 2649: 1.6637404507076184e-05
Position 3984: 1.6633139423901177e-05
Position 1382: 1.6007856218566924e-05
Position 8076: 1.411980511635954e-05
Position 3792: 1.3764872079205117e-05
Position 4538: 1.1365655998562876e-05
Position 7806: 1.0859787914081777e-05
Position 524: 1.0781197458493437e-05
Position 7885: 1.0570469595489714e-05
Position 5137: 1.0124576930494348e-05
Position 4696: 9.314309531172787e-06
Position 2493: 9.148112154786446e-06
Position 2201: 8.425861997925894e-06
Position 9433: 8.07867110651734e-06
Position 1059: 6.3118068971787386e-06
Position 2054: 5.499304851271003e-06
Position 3967: 4.821567743736462e-06
Position 951: 4.169470845346632e-06
Position 5601: 3.929201046874016e-06
Position 391: 2.4588620556854707e-06
Position 1992: 1.8078690644451352e-06
Position 3014: 1.8047233684516322e-06
Position 3416: 1.073643913721517e-06
Position 2815: 1.0149471792828264e-06
Position 1953: 6.273891552777229e-07
Position 3640: 6.089527953400515e-07
Position 1574: 4.344137583763312e-07
Position 2178: 2.82289378135786e-07
Position 7162: 2.8087910457277304e-07
Position 269: 1.1940343157256084e-07
Position 1557: 1.1767414962154884e-07
Position 1526: 8.993733444678628e-08
Position 1461: 8.909042440961161e-08
Position 1385: 7.453703347317e-08
Position 1449: 6.671309927823841e-08
Position 2295: 5.713240936222865e-08
Position 1129: 5.57017387460842e-08
Position 615: 5.5540977490937587e-08
Position 2382: 5.337547565378213e-08
Position 1778: 5.232764762830631e-08
Position 2286: 5.1374431620570505e-08
Position 526: 5.104368305519772e-08
Position 1156: 4.971269795904391e-08
Position 584: 4.948134169862762e-08
Position 2263: 4.8705119023131126e-08
Position 2579: 4.711660505807529e-08
Position 711: 4.506607766321576e-08
Position 690: 4.34892075761665e-08
Position 2572: 3.800079767839079e-08
Position 259: 3.100003606396159e-08
Position 1598: 2.869652034631094e-08
Position 1586: 2.853262865175601e-08
Position 1408: 2.7654828924745275e-08
Position 889: 2.7494640343710892e-08
Position 1688: 2.503367606649277e-08
Position 2394: 2.1964908720102548e-08
Position 1085: 1.7957032545061917e-08
Position 1560: 1.633251738446174e-08
Position 673: 1.551760970718263e-08
Position 2026: 1.4374904592047799e-08
Position 662: 1.1328620334320488e-08
Position 1536: 1.1089003478345343e-08
Position 919: 1.0969618291371825e-08
Position 1629: 9.27180435390315e-09
Position 705: 7.928111809648801e-09
Position 613: 7.678607471879076e-09
Position 1512: 7.474988033497238e-09
Position 934: 7.44861104936522e-09
Position 847: 5.61715255508628e-09
Position 677: 4.081083432702421e-09
Position 808: 3.911819782248328e-09
Position 2598: 3.405509763648314e-09
Position 233: 1.6056185423059514e-09
Position 570: 3.1421248383672887e-10
Position 114: 1.1037491586065915e-12
Position 185: 9.103540486454434e-13
Position 206: 5.542767363053869e-13
Position 136: 9.909102084771507e-14
Position 220: 7.497052767113858e-14
Position 142: 4.235880464202938e-14
Position 122: 3.804103107988538e-14
Position 151: 1.5684389536320283e-14
Position 158: 7.291208777713075e-15
Position 118: 6.116757593235151e-15
Position 116: 5.724833704204641e-15
Position 138: 4.8249293348947764e-15
Position 86: 4.783684186140436e-19
Position 88: 1.4581295490374337e-20
Position 90: 1.3624182973906554e-20
