Gene = IL12B
Position 4812: 9.878774142349001e-05
Position 2565: 9.839012283524677e-05
Position 3513: 7.682764827549069e-05
Position 514: 7.082521760462246e-05
Position 738: 4.4605970346743675e-05
Position 11568: 4.265730251548989e-05
Position 2246: 2.920454406717256e-05
Position 1381: 2.85751825850864e-05
Position 11875: 2.326359125536706e-05
Position 3060: 2.30615741516546e-05
Position 1008: 2.2428795392535326e-05
Position 3044: 1.972167596508848e-05
Position 1412: 1.7559950312265822e-05
Position 2439: 1.6321554146360053e-05
Position 2765: 1.5188557015337052e-05
Position 10512: 1.4619129644690869e-05
Position 938: 1.199078237200028e-05
Position 620: 1.1706819906060483e-05
Position 106: 1.0226079991181627e-05
Position 758: 9.818376371337635e-06
Position 1240: 9.64901469817237e-06
Position 369: 9.570830840738857e-06
Position 688: 9.529683314338992e-06
Position 2362: 8.57460301831661e-06
Position 101: 7.982084538338707e-06
Position 1215: 6.341979529348256e-06
Position 1759: 5.987804303371562e-06
Position 2742: 5.9220162498583385e-06
Position 1808: 5.861012230564098e-06
Position 1919: 5.349033387098437e-06
Position 197: 5.142143225143912e-06
Position 15654: 5.118381367319666e-06
Position 674: 4.748103310779737e-06
Position 1442: 4.742808055873682e-06
Position 9: 4.600015534931083e-06
Position 1840: 3.699502115165389e-06
Position 308: 3.6269460761174485e-06
Position 1251: 3.6029139306382073e-06
Position 2543: 3.4293330665796893e-06
Position 347: 2.3179878885595404e-06
Position 713: 1.8534940381263922e-06
Position 364: 1.7713793866674142e-06
Position 817: 1.5786626395809974e-06
Position 334: 1.185043047651083e-06
Position 642: 1.180520216363453e-06
Position 701: 1.0348463142812648e-06
Position 41: 5.869104771130427e-07
Position 1480: 5.825826831194306e-07
Position 383: 5.00460210805398e-07
Position 1395: 4.5646266916037255e-07
Position 341: 4.5512786323513164e-07
Position 15157: 3.623288400033307e-07
Position 559: 3.438419272710443e-07
Position 942: 3.112761109896231e-07
Position 78: 2.254007573040866e-07
Position 609: 1.951613989684862e-07
Position 14632: 1.72562838092076e-07
Position 416: 1.5933142575871615e-07
Position 219: 1.3823526829268918e-07
Position 1409: 1.3346181510420578e-07
Position 797: 1.0787497828644693e-07
Position 644: 1.0158856330647842e-07
Position 14719: 7.975012902552056e-08
Position 14787: 7.753664935946227e-08
Position 563: 7.638007611435072e-08
Position 320: 7.18251446794966e-08
Position 786: 6.34823756733892e-08
Position 14560: 6.300030239390311e-08
Position 984: 5.967528021647349e-08
Position 494: 4.175551570473199e-08
Position 236: 3.705943755379379e-08
Position 742: 2.9727868172433747e-08
Position 14942: 2.3681349417129432e-08
Position 14931: 2.205605276662455e-08
Position 531: 2.168019514193799e-08
Position 225: 1.6042926013499706e-08
Position 377: 5.680585053506084e-09
Position 311: 4.461957315848804e-09
Position 935: 4.445077889899872e-09
Position 929: 4.397676068095738e-09
Position 590: 2.8270825449663927e-09
Position 12: 2.6876695709694495e-09
Position 690: 6.678970768697012e-10
Position 750: 4.04146281215004e-10
Position 772: 3.6144056590196604e-10
Position 814: 2.594278019032603e-10
Position 14983: 2.1225922341935149e-10
Position 439: 5.560273097858999e-11
Position 529: 1.0377067461827361e-12
Position 516: 8.696303608366596e-13
Position 735: 8.818078466175798e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 14070: 0.9880876108031962
Position 8375: 0.9818732181201102
Position 4104: 0.8747462356242179
Position 11993: 0.745911984269589
Position 14786: 0.5269330368508103
Position 7557: 0.49326956132010674
Position 10416: 0.47590861784745225
Position 14381: 0.397377169363512
Position 7039: 0.3428660699800253
Position 2895: 0.3399356570428803
Position 10366: 0.2893020927969821
Position 3154: 0.2852594149447186
Position 13773: 0.20316304153742834
Position 5180: 0.1322214708872072
Position 8943: 0.10718876415851782
Position 7881: 0.10133510009893199
Position 3891: 0.10000214150686987
Position 15091: 0.09911657365956421
Position 7569: 0.09631818308206715
Position 10383: 0.09229268858188683
Position 11730: 0.08287346203174895
Position 12049: 0.0707118613705424
Position 6014: 0.06709514899385643
Position 545: 0.06639226405785914
Position 12124: 0.06221929619187264
Position 2911: 0.056940380225563435
Position 3873: 0.050942111435070395
Position 2028: 0.04327053373545196
Position 6998: 0.033806628954246576
Position 2820: 0.027918780095118004
Position 2876: 0.027461327062267917
Position 4973: 0.02715141904883568
Position 1690: 0.02568730611958109
Position 15133: 0.025586935167310695
Position 8211: 0.02416017481854736
Position 15563: 0.019946569092177697
Position 11756: 0.019260441104583692
Position 2355: 0.018952481454097253
Position 735: 0.018887090656253713
Position 3836: 0.018544578147893193
Position 542: 0.018131181907380438
Position 12727: 0.016796455853013096
Position 11045: 0.015539490389224732
Position 15749: 0.015492346829823497
Position 8578: 0.014185308836878774
Position 3550: 0.013625345041497868
Position 1891: 0.01353484547494445
Position 14353: 0.013421726534987384
Position 12022: 0.012297129776831391
Position 10342: 0.011805855935823078
Position 7091: 0.011670059913397892
Position 15253: 0.011171847694079928
Position 13862: 0.011169497176947376
Position 8567: 0.010844625835982547
Position 12601: 0.010752732364996818
Position 906: 0.01056659734944409
Position 942: 0.010184705054437821
Position 1093: 0.00984922420871446
Position 14400: 0.00977376831413955
Position 15228: 0.008679289231799383
Position 12013: 0.008451525804946286
Position 3693: 0.00816020956215602
Position 2837: 0.008016637933631767
Position 2006: 0.007900575143748092
Position 14942: 0.006621389892869364
Position 8647: 0.006300105077636554
Position 8779: 0.006130928365561015
Position 15931: 0.006085247365812309
Position 2088: 0.0060459918596973816
Position 14909: 0.005943169053974936
Position 6684: 0.00593826909870872
Position 4305: 0.005851080426123507
Position 13735: 0.005460653922993152
Position 10511: 0.0051671995711286235
Position 10238: 0.00509344704267723
Position 2057: 0.004893842315311489
Position 15193: 0.0048843525763209794
Position 15707: 0.004761049863697968
Position 2886: 0.004724601734048819
Position 11598: 0.004679377152314597
Position 8597: 0.0046044693653172035
Position 2854: 0.004547605084453817
Position 3935: 0.004488619259222257
Position 15059: 0.004468223282681472
Position 2930: 0.004449473401864756
Position 13607: 0.004154510813108288
Position 12582: 0.004120393901161427
Position 2594: 0.004109656896733981
Position 12343: 0.0041020320401891
Position 7632: 0.004037051968446583
Position 505: 0.00399227140466649
Position 3825: 0.003900639409368662
Position 14558: 0.0038371302984348036
Position 14567: 0.003719297839584483
Position 1008: 0.003672028473436109
Position 15197: 0.003660607116403179
Position 519: 0.003448833541907991
Position 3875: 0.0033846556642505485
Position 13480: 0.003376448074036572
Position 2949: 0.003319800533282075
Position 701: 0.0032185043980216942
Position 8905: 0.0031890755967844023
Position 14798: 0.0028601633294171717
Position 1829: 0.002640213563172277
Position 5432: 0.002516929803926996
Position 6188: 0.002424513820502106
Position 8701: 0.002311248142379977
Position 6297: 0.002106170322873103
Position 12266: 0.001999134440918444
Position 2093: 0.001970506842006882
Position 2668: 0.001962941023929639
Position 15878: 0.001936986392370335
Position 15531: 0.0019124209503460913
Position 786: 0.0019042955619648844
Position 3579: 0.0018384613625317225
Position 3645: 0.0017862719318383247
Position 3505: 0.001677496354746558
Position 11693: 0.0016387226905393267
Position 8989: 0.0015641477720577
Position 11690: 0.0015324378048102187
Position 422: 0.001523219629313138
Position 13243: 0.001433493568472127
Position 3358: 0.0014152769549049108
Position 6274: 0.0013479994201016732
Position 3921: 0.0012932895102328494
Position 3056: 0.001279943096371681
Position 1950: 0.001217580174514672
Position 679: 0.00118338100994274
Position 13267: 0.001131147146692293
Position 1131: 0.0010981198828122027
Position 3430: 0.0010789392497982167
Position 5966: 0.0010722545470319325
Position 12055: 0.0010308697492933585
Position 3318: 0.0010294125501389708
Position 5140: 0.0010218298624964446
Position 1528: 0.0009987530826082688
Position 966: 0.000972376605521416
Position 6384: 0.0008979438927936808
Position 14411: 0.0008362436604740364
Position 12473: 0.0008253144546120892
Position 1944: 0.0008252180655104479
Position 13246: 0.000820056657237074
Position 15755: 0.0008010349366765683
Position 7234: 0.0007984773641567175
Position 2511: 0.0007901633390158162
Position 4579: 0.0007877752474984851
Position 869: 0.0007857334081912825
Position 14074: 0.00078270892981569
Position 3798: 0.0007582786702035886
Position 4116: 0.0007236874977390316
Position 2419: 0.0007218193214712773
Position 4696: 0.0007176442497689806
Position 15893: 0.0006974257335022684
Position 14051: 0.0006672189920022929
Position 1042: 0.0006610164907546075
Position 5282: 0.0006520896216739829
Position 529: 0.0006326795279077111
Position 12511: 0.0006275008979412634
Position 1213: 0.0006212608696414286
Position 14600: 0.0006193986392034695
Position 2611: 0.0006058979462485006
Position 9026: 0.0006000720050028327
Position 2451: 0.0005875979353887557
Position 10974: 0.0005805273566839866
Position 2561: 0.000572103489577466
Position 552: 0.0005065243562697106
Position 14988: 0.0005043690178943528
Position 12294: 0.0004899274636981388
Position 5492: 0.0004650598927908678
Position 1173: 0.00044729963715734974
Position 15331: 0.0004226625331060195
Position 3321: 0.0004160809669623677
Position 14446: 0.00038830311935720413
Position 10121: 0.0003637159407752687
Position 10165: 0.000354438147455992
Position 12368: 0.0003539942835889533
Position 1899: 0.0003488910042885292
Position 10038: 0.0003409453784163977
Position 3411: 0.00033179654403623846
Position 5803: 0.00032415030279974095
Position 10094: 0.0003214258998140232
Position 6231: 0.00031833521934593345
Position 3447: 0.00031514966485925
Position 14973: 0.00031053183498860437
Position 6431: 0.0003009068394272847
Position 15725: 0.00029378029323182234
Position 6583: 0.0002623260906614133
Position 1934: 0.00025360894645733823
Position 10219: 0.00024117687654741441
Position 295: 0.00023723196383085475
Position 8787: 0.00022514284222878802
Position 12661: 0.0002212329980153232
Position 254: 0.00021918825940235893
Position 577: 0.0002163961064233713
Position 14616: 0.00020488515598703018
Position 10271: 0.00020131648462909922
Position 8182: 0.00019480148990243793
Position 14699: 0.00019110520265754386
Position 2702: 0.00019072078154659436
Position 9179: 0.0001819248253112029
Position 11000: 0.000176434162225865
Position 758: 0.00017570523793411543
Position 5883: 0.00016409573798480278
Position 5341: 0.00016358528176385923
Position 449: 0.00015841731202021172
Position 15040: 0.00015444016389823867
Position 2130: 0.0001507980460952345
Position 657: 0.00014624271083831647
Position 5500: 0.0001423095191699355
Position 10315: 0.0001368038575840649
Position 1148: 0.00013352859027845827
Position 848: 0.00013136294074725347
Position 15863: 0.00012595742568256003
Position 6830: 0.00012259719782502362
Position 10197: 0.00011952829529770878
Position 15890: 0.0001186159686370304
Position 16073: 0.00011461563968786178
Position 2122: 0.00010006503347503631
Position 792: 9.900218040117563e-05
Position 1412: 9.843462520478669e-05
Position 8923: 9.316068373512899e-05
Position 5142: 8.958946246775044e-05
Position 14039: 8.935092513089168e-05
Position 3367: 8.29673448520362e-05
Position 1610: 8.148418664573989e-05
Position 10573: 7.974336410689777e-05
Position 298: 7.561912565815205e-05
Position 1757: 6.752988633192621e-05
Position 2598: 6.047318400943713e-05
Position 609: 6.016385846819618e-05
Position 4119: 5.537499283195101e-05
Position 14078: 5.4046685361593376e-05
Position 13296: 5.301595421937087e-05
Position 13187: 4.8957896505279124e-05
Position 2622: 4.8263343094749085e-05
Position 8902: 4.805201974602065e-05
Position 330: 4.734132270391571e-05
Position 357: 4.328791742229054e-05
Position 2215: 3.9137262074409695e-05
Position 628: 3.7815915846374585e-05
Position 4009: 3.3634160292369035e-05
Position 2150: 2.926349699669431e-05
Position 4515: 2.8315907279113284e-05
Position 197: 2.3925484814960142e-05
Position 1063: 2.3121892901880083e-05
Position 2733: 2.2057500827061076e-05
Position 11435: 2.1975062602248725e-05
Position 4659: 2.145859085646784e-05
Position 11377: 2.0682239913241156e-05
Position 1512: 2.0478550403184553e-05
Position 14329: 1.9950914838991265e-05
Position 2285: 1.9543587280817905e-05
Position 1509: 1.7800698519996865e-05
Position 1462: 1.7741818041544756e-05
Position 361: 1.5703924669938022e-05
Position 12603: 1.462715536529282e-05
Position 10743: 1.2272949546721037e-05
Position 15370: 1.0747405983590718e-05
Position 2239: 1.0707594839073086e-05
Position 367: 1.033035465548606e-05
Position 1838: 9.323809536766215e-06
Position 4665: 9.093833555800953e-06
Position 802: 9.075945973871605e-06
Position 642: 8.156729928350155e-06
Position 559: 7.436580102547898e-06
Position 555: 6.900656553411425e-06
Position 5789: 6.702408221807728e-06
Position 1533: 6.20503733549763e-06
Position 683: 5.044912906601694e-06
Position 1313: 4.945173199425762e-06
Position 14198: 3.8767211951257204e-06
Position 12396: 3.0426762421567207e-06
Position 3039: 2.080863490596076e-06
Position 1276: 1.6621199262694003e-06
Position 3209: 1.6322791589997043e-06
Position 6074: 1.614177282513666e-06
Position 3245: 1.5227043441593126e-06
Position 334: 1.369512948357585e-06
Position 383: 1.264018732408258e-06
Position 347: 1.108768507411993e-06
Position 364: 1.1084578833214755e-06
Position 341: 1.0310502461427607e-06
Position 513: 8.744687579940045e-07
Position 10278: 8.551357086960836e-07
Position 1728: 8.346322661133869e-07
Position 451: 7.843406311077894e-07
Position 1962: 7.679646281997197e-07
Position 6946: 7.211513186560872e-07
Position 389: 6.715851504033077e-07
Position 395: 6.183513050065592e-07
Position 1023: 5.937439325093946e-07
Position 398: 5.119869931790715e-07
Position 401: 4.825171472599472e-07
Position 1044: 4.3752675008885904e-07
Position 620: 3.3145189182768766e-07
Position 1914: 3.178918710177461e-07
Position 4987: 3.128050515842105e-07
Position 1570: 2.728745425994149e-07
Position 1183: 2.1771541243471473e-07
Position 1784: 2.1274843637760365e-07
Position 8651: 2.040791381649012e-07
Position 1347: 9.582239290203125e-08
Position 455: 8.600394256504581e-08
Position 260: 7.621785644284794e-08
Position 404: 6.452260747550096e-08
Position 1220: 4.958972992845709e-08
Position 1713: 4.257556338153545e-08
Position 1215: 2.9435234854206595e-08
Position 471: 2.5384188128566632e-08
Position 183: 2.377430309852426e-08
Position 804: 2.1559664672595844e-08
Position 590: 1.8047973304350153e-08
Position 10245: 1.5812188326225075e-08
Position 377: 1.5590400087220972e-08
Position 9030: 1.3726355405586032e-08
Position 8820: 1.1019104303487543e-08
Position 258: 6.0214946196543344e-09
Position 88: 5.62355544049743e-09
Position 256: 4.188302397925995e-09
Position 369: 3.034564189939915e-09
Position 1075: 2.022947363024556e-09
Position 273: 1.4701655921639821e-09
Position 308: 1.3924864442645736e-09
Position 306: 1.23794231686188e-09
Position 1060: 9.693250082041114e-10
Position 139: 2.106544819457391e-10
Position 101: 1.9211677746701071e-10
Position 460: 1.3279950157659456e-10
Position 1190: 5.196378188772869e-11
Position 114: 3.885309302906796e-11
Position 148: 1.3928370387884428e-11
Position 141: 2.908073341530457e-12
