Gene = GBA
Position 2785: 1.5512702483285402e-05
Position 1386: 1.4109564443209152e-05
Position 591: 1.3888604787549088e-05
Position 1016: 1.2857746878027616e-05
Position 1745: 1.2563345462727728e-05
Position 3542: 1.1820721407161913e-05
Position 6382: 1.1452700823447503e-05
Position 183: 9.752284773362764e-06
Position 461: 9.499541937004772e-06
Position 1965: 9.286963258474069e-06
Position 934: 8.780856289233354e-06
Position 2765: 6.456105604879778e-06
Position 2094: 6.413616503674705e-06
Position 1868: 5.914796860115109e-06
Position 92: 5.545851489577523e-06
Position 1226: 5.383637826029876e-06
Position 3096: 5.073121692838069e-06
Position 1099: 4.060222579918529e-06
Position 6313: 3.9940002107658625e-06
Position 2757: 3.7786375110696e-06
Position 4936: 3.5671461110119645e-06
Position 308: 2.6836847484967835e-06
Position 359: 2.0975432167336554e-06
Position 344: 1.943584157097494e-06
Position 2830: 9.760041130101873e-07
Position 464: 7.781040089389082e-07
Position 397: 7.126858016035647e-07
Position 536: 4.1870767939146895e-07
Position 613: 2.769658287055153e-07
Position 127: 2.7562083527018714e-07
Position 2869: 2.641531737227041e-07
Position 4076: 2.180524104931271e-07
Position 4120: 1.4514696640814805e-07
Position 594: 1.272512105131426e-07
Position 347: 1.1835954569903639e-07
Position 6026: 9.251619266506735e-08
Position 53: 7.502812178952628e-08
Position 9: 7.352970448099591e-08
Position 48: 6.618156388740377e-08
Position 89: 6.531729934329564e-08
Position 3160: 6.253174606589821e-08
Position 659: 6.100072701799258e-08
Position 472: 5.2737562682017395e-08
Position 725: 2.913016206116128e-08
Position 2793: 2.9047087745301498e-08
Position 2623: 2.4787654430087132e-08
Position 177: 2.3893280640545642e-08
Position 589: 1.9036048593968614e-08
Position 6020: 3.593369372724814e-09
Position 1787: 1.6672954428796008e-10
Position 42: 1.0518620165725755e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2583: 0.9862207975231848
Position 5922: 0.9750872736433961
Position 1471: 0.8843398318641201
Position 5389: 0.806091741633516
Position 516: 0.7359712770768904
Position 1156: 0.7018059200137733
Position 6133: 0.5267314848481618
Position 2927: 0.35925989400156194
Position 4690: 0.3286187729080361
Position 6164: 0.3054598560618402
Position 4764: 0.27229287503473276
Position 4840: 0.21773493514042327
Position 3804: 0.2119817247819189
Position 4662: 0.18645849206532678
Position 4900: 0.17539009996626279
Position 2986: 0.13126377946339984
Position 6402: 0.12484344746057958
Position 3655: 0.11014628493116849
Position 3752: 0.10558229078550947
Position 5588: 0.09419992705062427
Position 5151: 0.08799212168069807
Position 3779: 0.08326599035299967
Position 1271: 0.07185451428383724
Position 3823: 0.06709108753627262
Position 5553: 0.06372151670298556
Position 1491: 0.06058832530332987
Position 1181: 0.03376893786294488
Position 6636: 0.029037178978559182
Position 5350: 0.02575171951873598
Position 777: 0.02418895202587506
Position 1124: 0.0211331510389844
Position 847: 0.020393409753089533
Position 5447: 0.017272850623402215
Position 494: 0.014355700105327685
Position 2372: 0.012150773809904238
Position 6642: 0.010486008265602304
Position 2954: 0.010189292815756201
Position 4704: 0.009930976629205309
Position 1193: 0.009155924111629667
Position 6143: 0.00856142351542632
Position 240: 0.0076619140006535065
Position 5947: 0.0076328632332129396
Position 4063: 0.007181939179389882
Position 4022: 0.006276346311113557
Position 3359: 0.006122226525799521
Position 3966: 0.005458487143735453
Position 5865: 0.004842606254709022
Position 2023: 0.00468139016362122
Position 2181: 0.0045950041089163896
Position 5702: 0.004360887887422661
Position 4238: 0.004312292201226155
Position 2620: 0.004288411320188596
Position 5706: 0.004235810971324468
Position 5926: 0.0037237085560380594
Position 2655: 0.003638782756063099
Position 539: 0.0036235043958033563
Position 5481: 0.0029486256624320253
Position 1096: 0.002592057532103539
Position 5495: 0.0023326165484410504
Position 6188: 0.002317125823865218
Position 2184: 0.0022243261287810466
Position 6461: 0.0021602799408781312
Position 3998: 0.0021286116274390147
Position 5643: 0.002003302595139323
Position 4902: 0.0019467315782030579
Position 6661: 0.001828294749267831
Position 5636: 0.00180717984766514
Position 340: 0.0017730848210206825
Position 871: 0.0017600016526501013
Position 2675: 0.0016032309978152252
Position 5301: 0.0015048072887790306
Position 5524: 0.0014472923899837133
Position 5450: 0.00142893901121858
Position 3496: 0.0013997000114117908
Position 934: 0.0012907376636620786
Position 5284: 0.00127295265284898
Position 5967: 0.0012717351694279233
Position 5259: 0.0011433058534771527
Position 4098: 0.0011312657151816698
Position 3014: 0.0010976994338464466
Position 6236: 0.0010884696479089618
Position 988: 0.0010084773314512777
Position 937: 0.001002875361744935
Position 6559: 0.0010004091332511402
Position 4509: 0.0009654547816769788
Position 4488: 0.0009135332552880764
Position 2099: 0.0008943070367698187
Position 3705: 0.0008033537255107998
Position 4846: 0.0007284826814254564
Position 1540: 0.0007228606366597062
Position 1495: 0.0006976481218914177
Position 2438: 0.0006342798774113639
Position 779: 0.0005924111330431435
Position 879: 0.0005876982674326915
Position 1329: 0.0005335237495445712
Position 3890: 0.00047345533793004523
Position 4920: 0.000465737300033551
Position 1380: 0.0004617373977684362
Position 2019: 0.0004340409921547458
Position 585: 0.0004242137651721286
Position 6738: 0.000418118008462912
Position 2878: 0.000393564357327474
Position 1093: 0.00037059658555005815
Position 2210: 0.0003561617739396952
Position 4855: 0.0003351207542937002
Position 4932: 0.00032663358855134785
Position 3499: 0.0003264244446304217
Position 2946: 0.0003250687144872612
Position 437: 0.00031401718274679414
Position 6524: 0.0003098704879693346
Position 3736: 0.0003085375135650105
Position 365: 0.00029946497913615225
Position 2496: 0.00029599403747754033
Position 659: 0.0002766867645032915
Position 4041: 0.00026807291886155087
Position 4600: 0.00026770366942171635
Position 1083: 0.00026491153132463294
Position 223: 0.00025862673293990134
Position 1950: 0.0002562723348660843
Position 3569: 0.0002443690086793429
Position 3333: 0.00023232353433864212
Position 2261: 0.00022859088848493531
Position 1701: 0.00022334638187035025
Position 2411: 0.00022236817907405593
Position 3180: 0.00022109635642183923
Position 1292: 0.00021589252083502707
Position 3583: 0.0001981453980793036
Position 6664: 0.00019423543504200019
Position 2141: 0.00018550660659745756
Position 2963: 0.00018486627571195959
Position 1697: 0.00017533616982270123
Position 6112: 0.000170311089086914
Position 1016: 0.0001617283672021675
Position 1395: 0.00014973992813632658
Position 6412: 0.0001443455902054612
Position 1500: 0.00013679870745010844
Position 1055: 0.00013188723840172929
Position 528: 0.00012700879017421346
Position 5078: 0.00012621805912164385
Position 5088: 0.000116991147157614
Position 441: 0.00011503085198683097
Position 357: 0.00011336280157834987
Position 1897: 9.855112567283302e-05
Position 2117: 9.834275437188923e-05
Position 5198: 9.377263315144568e-05
Position 3208: 9.12254306975888e-05
Position 560: 8.580997027933617e-05
Position 589: 8.095693232720498e-05
Position 3237: 7.068705320112906e-05
Position 3433: 6.718683658569287e-05
Position 1615: 6.569970066948967e-05
Position 264: 6.004630710405974e-05
Position 1868: 5.6290178353121054e-05
Position 1509: 5.508660207929161e-05
Position 5023: 5.3843527177201414e-05
Position 3336: 5.2901225828147686e-05
Position 568: 5.251338523190964e-05
Position 2466: 5.034416462979074e-05
Position 3077: 4.917853162387136e-05
Position 1871: 4.696938064816191e-05
Position 6247: 4.6376174256304235e-05
Position 915: 4.1304736202525005e-05
Position 5990: 4.069636327746195e-05
Position 5640: 4.029307140516713e-05
Position 6322: 3.874447177059331e-05
Position 5883: 3.7345099397884755e-05
Position 809: 3.5600412869406176e-05
Position 1763: 3.504439165504606e-05
Position 3471: 3.4760417299840366e-05
Position 2798: 3.45597108099068e-05
Position 5971: 3.440638835819018e-05
Position 3192: 3.1926876666340134e-05
Position 939: 3.190267268386353e-05
Position 1780: 3.1509307034095745e-05
Position 604: 3.0100282780910602e-05
Position 6719: 2.9582972674725312e-05
Position 1425: 2.6959359026603756e-05
Position 3938: 2.4285511181959777e-05
Position 5938: 2.393065219932864e-05
Position 144: 2.3867336404137887e-05
Position 3603: 2.3048935325931137e-05
Position 2836: 2.277304723686109e-05
Position 2186: 2.1381623292450395e-05
Position 1348: 2.110924147502901e-05
Position 2043: 2.099671604869993e-05
Position 6711: 2.039220191853368e-05
Position 967: 2.0252698800388796e-05
Position 354: 1.9715620849286166e-05
Position 381: 1.9469231015298257e-05
Position 670: 1.7735101449426834e-05
Position 2506: 1.7621801649660783e-05
Position 2526: 1.745118050063649e-05
Position 118: 1.6384083988146046e-05
Position 3501: 1.6089659101673807e-05
Position 456: 1.5808061022090266e-05
Position 127: 1.303757738712151e-05
Position 2190: 1.2919451979740187e-05
Position 3416: 1.2492487607494692e-05
Position 5188: 1.2339549008749047e-05
Position 2843: 1.0503053960302407e-05
Position 804: 1.0165985647788583e-05
Position 3050: 9.467683469821762e-06
Position 342: 8.747833943906597e-06
Position 5227: 8.720463336858402e-06
Position 3270: 8.56678902407281e-06
Position 3922: 8.328965772251643e-06
Position 854: 7.605460103108827e-06
Position 1411: 7.079987027882561e-06
Position 3147: 6.823665860022213e-06
Position 703: 6.4588116342521934e-06
Position 536: 6.282373949060192e-06
Position 678: 6.122832777719718e-06
Position 2454: 6.098210294678681e-06
Position 459: 5.570860271163196e-06
Position 183: 5.359405678490566e-06
Position 883: 4.7633748207015564e-06
Position 1030: 4.6724377309186765e-06
Position 1513: 3.845047574783877e-06
Position 260: 3.708066257098478e-06
Position 895: 3.6654469780335836e-06
Position 3410: 3.3506466828147753e-06
Position 464: 3.1882289544362245e-06
Position 371: 2.519894856114415e-06
Position 306: 1.977809277331737e-06
Position 3056: 1.968674553668214e-06
Position 415: 1.723377701081378e-06
Position 963: 1.6717394393330267e-06
Position 2475: 1.603247166574112e-06
Position 2417: 1.4609797313511552e-06
Position 6429: 1.349013358082273e-06
Position 1022: 1.2897420519017715e-06
Position 3339: 1.2217925155036635e-06
Position 3457: 1.218151051374437e-06
Position 3038: 1.2063692852480666e-06
Position 6286: 1.0929892497960818e-06
Position 545: 9.65994295235937e-07
Position 135: 9.366663798704271e-07
Position 270: 8.145443619994721e-07
Position 2689: 6.813011691504905e-07
Position 344: 6.022841643060815e-07
Position 700: 5.968814089483283e-07
Position 2469: 5.600724352825013e-07
Position 725: 4.906358390903079e-07
Position 289: 4.1462033141638014e-07
Position 3699: 4.028283260086367e-07
Position 3477: 3.8333957911844204e-07
Position 172: 3.639194835012388e-07
Position 3516: 3.304173949376842e-07
Position 2445: 2.995983710625812e-07
Position 3683: 2.9444723729754004e-07
Position 2784: 2.1972219168644065e-07
Position 3088: 2.0733067300078475e-07
Position 146: 1.5358602959052584e-07
Position 276: 5.5238544372553574e-08
Position 72: 3.7555937122273175e-08
Position 1397: 3.323196849223829e-08
Position 3542: 2.492921203103852e-08
Position 148: 2.2533431378444993e-08
Position 2779: 2.0058208430813927e-08
Position 308: 1.752247460883809e-08
Position 1734: 1.714573221161211e-08
Position 369: 1.4231539022069984e-08
Position 479: 7.261392522709262e-09
Position 682: 7.111909590064373e-09
Position 461: 6.032677748481581e-09
Position 1804: 3.659043284620972e-09
Position 446: 3.5788610281561805e-09
Position 477: 3.2230296826634174e-09
Position 3063: 3.010962911111921e-09
Position 318: 2.1094253817726227e-09
Position 692: 1.548835898850398e-09
Position 638: 1.5158773014708677e-09
Position 618: 1.378885061627438e-09
Position 153: 9.81401668185033e-10
Position 159: 6.419186528682473e-10
Position 280: 6.265446283373089e-10
Position 161: 4.2694299740012853e-10
Position 155: 4.143899400441841e-10
Position 74: 3.026425803735e-10
Position 157: 1.513141146421521e-11
