Gene = ZC3H11A
Position 662: 0.004689229328871985
Position 35844: 0.004650329168366056
Position 42545: 0.004512303041012041
Position 43914: 0.004509820274259049
Position 34777: 0.004450684299264639
Position 55541: 0.0044118013154134115
Position 4162: 0.004361815939351833
Position 44836: 0.004204299570793192
Position 55840: 0.0038596336687372096
Position 38357: 0.0038085848312398047
Position 4181: 0.0037808398165282875
Position 54882: 0.003757865141232155
Position 55278: 0.003436807132889597
Position 54800: 0.0033901911461078154
Position 35600: 0.003341892744180514
Position 38062: 0.003323451389627204
Position 56639: 0.0031477572148939596
Position 35941: 0.00313207961267257
Position 36001: 0.0029902567888118944
Position 44792: 0.0029556721843555715
Position 4444: 0.0028054142356330357
Position 37986: 0.00274124442966492
Position 53929: 0.002718486702609903
Position 56568: 0.0026553978370448318
Position 56518: 0.0024608348817728967
Position 55703: 0.0024148730635528666
Position 37910: 0.0024060385895658992
Position 6980: 0.002270871377603996
Position 55215: 0.0022418890993111014
Position 40160: 0.0022080240079295054
Position 36432: 0.0022065395056641997
Position 55843: 0.0021552270690451585
Position 56605: 0.002066342989526221
Position 36571: 0.0020305384079522273
Position 1655: 0.00199311215726815
Position 40119: 0.0019907030796752247
Position 55122: 0.001990446339530683
Position 38522: 0.0019586924004182686
Position 40203: 0.0019339196020837822
Position 2283: 0.001901284474256372
Position 56015: 0.0018238705045090602
Position 34347: 0.0017080119100949286
Position 42192: 0.0016915405247327545
Position 56410: 0.0016593975898057686
Position 44772: 0.001658845913829344
Position 7540: 0.0014203617129976242
Position 1486: 0.001367980080430512
Position 36574: 0.0012523309706279663
Position 5500: 0.0011931603426159326
Position 55600: 0.0011293707490239184
Position 56178: 0.0011227248501199018
Position 53578: 0.0011210563124442535
Position 5727: 0.0010984683482107708
Position 55966: 0.0010895398650633843
Position 43565: 0.0010778689316031827
Position 55895: 0.0010603956430330604
Position 36011: 0.0010308547429545008
Position 1590: 0.0010212842046510425
Position 55506: 0.0010040156277308211
Position 56547: 0.0009911144962900435
Position 36407: 0.0009507720698708263
Position 38038: 0.0008824018667503482
Position 34652: 0.0008795264229129962
Position 7615: 0.000781173777594299
Position 35613: 0.0007345280511589188
Position 34727: 0.0007230028311090916
Position 1904: 0.0007010502613869419
Position 1388: 0.0006492765637106695
Position 55409: 0.0006403066897623747
Position 55936: 0.0006373748838917894
Position 2158: 0.000631674962038713
Position 1642: 0.0006000157041618332
Position 4204: 0.0005900560997921737
Position 39405: 0.0005834254566616837
Position 3010: 0.0005710789464337482
Position 3395: 0.0005662394956481582
Position 35636: 0.0005561207571611836
Position 36030: 0.0005396470824261929
Position 43624: 0.0005342968977788924
Position 3185: 0.0005157637642524571
Position 1452: 0.00050876576581252
Position 1559: 0.0005022335356543576
Position 40229: 0.00046154262826984387
Position 535: 0.0004482639218221562
Position 1726: 0.0004403286666236069
Position 1526: 0.00042924898737191304
Position 38006: 0.0004248441984904817
Position 34893: 0.00041843626463255085
Position 36269: 0.0003642115470912874
Position 35812: 0.0003390670526628893
Position 497: 0.00033408937158314607
Position 55583: 0.00033372894350355533
Position 42461: 0.00033001521354359206
Position 56681: 0.00030333940295995893
Position 35369: 0.0002935715093872223
Position 2178: 0.00029225258930096513
Position 2140: 0.00027430975889698375
Position 56711: 0.00027321091747780615
Position 36625: 0.00027140812706757575
Position 55654: 0.0002681559055930423
Position 34742: 0.00023067426662163934
Position 450: 0.00021064674113128318
Position 1280: 0.00018312157077689857
Position 3436: 0.0001830422233983976
Position 34486: 0.00015544636208829173
Position 453: 0.00014304111671662603
Position 38241: 0.00013987998671502388
Position 55760: 0.0001237777095442563
Position 55083: 0.0001233206448255505
Position 42017: 0.0001226797260391844
Position 38412: 0.00011351951159568346
Position 240: 9.60863438435231e-05
Position 36489: 9.422570965704586e-05
Position 801: 9.046544322479861e-05
Position 55183: 8.91136867887991e-05
Position 36291: 7.996387046843074e-05
Position 34662: 7.99312127991418e-05
Position 846: 7.58878761080745e-05
Position 34560: 7.148815796811398e-05
Position 5460: 6.979438824293386e-05
Position 34602: 6.212327194848829e-05
Position 576: 6.035909996023698e-05
Position 199: 4.877104100338393e-05
Position 35508: 4.726145286883772e-05
Position 1819: 4.5585483216752634e-05
Position 52925: 4.400232164179667e-05
Position 2231: 3.7868711241083326e-05
Position 463: 3.699827214864686e-05
Position 1197: 3.687029665263952e-05
Position 35392: 3.534074622449144e-05
Position 49767: 3.2247543742618806e-05
Position 1213: 3.199287147048347e-05
Position 4385: 2.8226699466331756e-05
Position 1378: 2.7697298411833834e-05
Position 4315: 2.7475222068553494e-05
Position 1166: 2.7034991955158255e-05
Position 35463: 2.5786650759829138e-05
Position 34495: 2.4721954586302974e-05
Position 1465: 2.3794898811545373e-05
Position 34574: 2.31091320893219e-05
Position 44986: 2.284674556876544e-05
Position 42718: 2.2249075751747624e-05
Position 1620: 2.1569285337252378e-05
Position 460: 1.998151931114766e-05
Position 1483: 1.797048721816034e-05
Position 45007: 1.7552583929731327e-05
Position 36288: 1.7102899270677384e-05
Position 35459: 1.5067916165675788e-05
Position 1714: 1.460639942992777e-05
Position 895: 1.4437825296671546e-05
Position 34625: 1.3992610249525972e-05
Position 34599: 1.396533843143709e-05
Position 1513: 1.1897968398130465e-05
Position 1048: 1.1722212707378153e-05
Position 929: 7.567805443504309e-06
Position 42598: 6.77274119159841e-06
Position 1179: 6.391712077123778e-06
Position 244: 6.181453658566647e-06
Position 34525: 6.122806448860529e-06
Position 666: 5.285740100994552e-06
Position 55204: 5.191519619691535e-06
Position 544: 5.121149636299543e-06
Position 171: 4.873746984890094e-06
Position 38419: 4.1286880716607175e-06
Position 258: 3.6987180731730718e-06
Position 1217: 3.367114630181158e-06
Position 47832: 2.506858832383447e-06
Position 3145: 2.473365540179694e-06
Position 46403: 2.4366923990688256e-06
Position 45893: 2.4059722528907196e-06
Position 36576: 2.2706180514601196e-06
Position 3245: 2.1338006444045603e-06
Position 944: 2.1022398285324996e-06
Position 39308: 1.8178227345297061e-06
Position 39343: 1.7886620010808963e-06
Position 1253: 1.7024524797257896e-06
Position 38645: 1.675676453172947e-06
Position 639: 1.6236922326977817e-06
Position 48206: 1.5289269446131604e-06
Position 39208: 1.4514482561077277e-06
Position 501: 1.3990282729847225e-06
Position 1116: 1.3591692806670977e-06
Position 182: 1.3161873492774744e-06
Position 4105: 1.3119586269602505e-06
Position 1132: 1.1623157266843083e-06
Position 1651: 1.1029895155299939e-06
Position 38300: 1.0776250007296756e-06
Position 1419: 1.0562131838030186e-06
Position 38401: 8.732119370067571e-07
Position 499: 8.696848515964296e-07
Position 36100: 7.417446631131364e-07
Position 328: 6.501113771383047e-07
Position 1919: 6.306386884875212e-07
Position 1314: 6.025845927291453e-07
Position 513: 5.536881515636324e-07
Position 1363: 4.816851253093954e-07
Position 34818: 4.754434030006629e-07
Position 35702: 3.4985762532368093e-07
Position 34827: 3.006822449242446e-07
Position 38480: 2.536714720370389e-07
Position 188: 2.3481388464439657e-07
Position 35174: 2.1603610287724303e-07
Position 549: 2.0421167661045222e-07
Position 1471: 1.7562520264493303e-07
Position 35732: 1.6888120196102892e-07
Position 1395: 1.5591428457240496e-07
Position 1569: 1.5437379674706988e-07
Position 582: 1.4491461875720795e-07
Position 1237: 1.1117134650447982e-07
Position 35301: 9.380754597821144e-08
Position 246: 7.829063840263053e-08
Position 891: 7.301536465297708e-08
Position 910: 7.113899480775996e-08
Position 35109: 6.884001723255695e-08
Position 750: 6.357448330882524e-08
Position 1761: 5.888589738120889e-08
Position 36209: 5.438460170958011e-08
Position 748: 5.126875776638792e-08
Position 756: 3.859318493923573e-08
Position 743: 3.854446156040666e-08
Position 193: 3.36179277003223e-08
Position 180: 3.1483629331803005e-08
Position 897: 1.6819249565500203e-08
Position 322: 7.955219407583277e-09
Position 912: 3.062071847355895e-09
Position 993: 1.894506597807028e-09
Position 34608: 1.0365865308302756e-09
Position 34798: 8.595316287085716e-10
Position 34785: 7.399725472311706e-10
Position 916: 4.3494497597499756e-10
Position 983: 2.937533558712364e-10
Position 957: 5.0462498630878905e-12
Position 131: 2.464375620962462e-13
Position 110: 9.3614811475923e-16
Position 75: 9.169754252977035e-16
Position 91: 1.7876125399633939e-16
Position 81: 1.442317722276946e-17
