Gene = AGT
Position 11740: 0.002229844036662058
Position 8583: 0.0021079722636146245
Position 1510: 0.002010231202095194
Position 541: 0.0018547108724568228
Position 8928: 0.0017240842487217154
Position 3701: 0.0017178221764471962
Position 1956: 0.001706368506124871
Position 3692: 0.0016322155918601353
Position 8578: 0.0016250861289128396
Position 9421: 0.0016152884629529022
Position 1476: 0.0015727719745034612
Position 6297: 0.0014510140585367016
Position 1102: 0.0014246121287967957
Position 5430: 0.001385035074042632
Position 8639: 0.001375248431576168
Position 8755: 0.0013626866370403906
Position 258: 0.0013179475984782041
Position 10864: 0.0012612193049724235
Position 11266: 0.0012588302950143362
Position 4974: 0.0012102932029294515
Position 7428: 0.0011714752443710943
Position 10911: 0.0011564500464766848
Position 8544: 0.0011490550699068038
Position 1605: 0.0011175143839058635
Position 10624: 0.00105268496598851
Position 1988: 0.0010430045332957528
Position 6294: 0.0010355821466759712
Position 4431: 0.0010299816091676824
Position 5068: 0.0009478604758487409
Position 10685: 0.0009262988465528882
Position 10928: 0.0009188183390431886
Position 4593: 0.0009061483362495572
Position 11033: 0.0008872274262711856
Position 673: 0.0008858477909269584
Position 4196: 0.0008789557271522114
Position 10620: 0.0008755375224740904
Position 1754: 0.0008709183183410257
Position 5157: 0.000866029649601184
Position 414: 0.0008603656432045455
Position 846: 0.0008402579967867336
Position 1778: 0.0008121478509575631
Position 7175: 0.0008098924852273197
Position 6266: 0.0008051112431808622
Position 1067: 0.0007977740121275575
Position 2409: 0.0007949501455795638
Position 1037: 0.0007743654629890723
Position 6865: 0.0007523362546185196
Position 7209: 0.0007514865048911311
Position 113: 0.0007218213345855779
Position 911: 0.0007191743432157021
Position 4204: 0.0007163556162644706
Position 6633: 0.0007161293324688527
Position 1938: 0.00071365291633708
Position 2349: 0.0006994909391166718
Position 4109: 0.000692356083096547
Position 6619: 0.0006773455858367094
Position 9867: 0.0006744947245683648
Position 8035: 0.0006702041166008215
Position 7090: 0.0005983460157366164
Position 753: 0.0005849409408088072
Position 6221: 0.0005669008191056758
Position 4866: 0.0005569864483188825
Position 4926: 0.000540723710876136
Position 10939: 0.0005263484929452813
Position 883: 0.0005227111172585536
Position 646: 0.0005046897263507201
Position 4258: 0.0005038754676350557
Position 11101: 0.0004928490308615909
Position 7912: 0.0004874713195222047
Position 4214: 0.0004755633636057312
Position 459: 0.0004714989640439954
Position 2441: 0.00044881264055659235
Position 4224: 0.00043233790667078514
Position 2346: 0.0004283902498102499
Position 4563: 0.00040965721525894664
Position 1620: 0.0003959887213329769
Position 124: 0.00039589396520664185
Position 6683: 0.0003942347668049296
Position 9997: 0.00038028957231184393
Position 2114: 0.0003475629077200024
Position 4802: 0.00033951275861175917
Position 9696: 0.0003373746009051725
Position 5089: 0.0003278047492775338
Position 5014: 0.0003132101785803074
Position 869: 0.00030299005220666065
Position 1796: 0.000302611635130254
Position 5459: 0.00028346206372982714
Position 3909: 0.0002442377393854855
Position 2056: 0.00023350182880716661
Position 4092: 0.00020879841736397048
Position 4630: 0.00020121532475539521
Position 6390: 0.00020016656815915497
Position 1357: 0.00019402758662635285
Position 463: 0.0001912492726692294
Position 805: 0.00019018989418464788
Position 11290: 0.0001860755019499663
Position 1154: 0.00017697734977650985
Position 11332: 0.00017181965346117813
Position 10991: 0.0001686009586354182
Position 343: 0.00016415195137087427
Position 4106: 0.00016144006949574835
Position 2494: 0.00016101362660680873
Position 3741: 0.00014914680519129573
Position 10978: 0.00012989014234664572
Position 3226: 0.0001278350071340226
Position 6567: 0.000123700941430616
Position 3605: 0.00011749489559614931
Position 1111: 0.000113976409885957
Position 472: 0.000111552537732061
Position 2880: 0.00010460979135091472
Position 946: 9.937605607595736e-05
Position 9115: 9.911417034311517e-05
Position 4565: 9.470831068929058e-05
Position 181: 8.509217670523075e-05
Position 10208: 8.402851475615735e-05
Position 1717: 7.970544094731947e-05
Position 454: 7.819954413307463e-05
Position 397: 6.470417645102578e-05
Position 3174: 6.43594944349238e-05
Position 817: 6.359708859421304e-05
Position 5913: 6.0057272454110126e-05
Position 11616: 5.705633195251287e-05
Position 1320: 5.618962359982957e-05
Position 208: 5.452091691763737e-05
Position 620: 5.326410672588683e-05
Position 493: 5.277132702812944e-05
Position 205: 5.1051705730008296e-05
Position 3947: 3.662320693887241e-05
Position 6174: 3.577228266837511e-05
Position 10283: 3.5592310287270305e-05
Position 1055: 3.433308002849622e-05
Position 1303: 2.8568389019151414e-05
Position 5172: 2.5226276598413663e-05
Position 1626: 2.4274719255917058e-05
Position 4336: 2.2110015600542278e-05
Position 6572: 2.090660195571449e-05
Position 767: 1.715900192787032e-05
Position 178: 1.712070512019163e-05
Position 1858: 1.6339294849010866e-05
Position 9792: 1.5210087289457126e-05
Position 1221: 1.3741127442382779e-05
Position 856: 1.2798670470001455e-05
Position 4763: 1.2529459874502328e-05
Position 4988: 1.1584353459187311e-05
Position 1329: 1.1059093854154719e-05
Position 1245: 1.0622914850055123e-05
Position 5114: 9.645167457259165e-06
Position 5051: 7.700125988972025e-06
Position 5488: 7.545343213165861e-06
Position 1227: 5.305843541488997e-06
Position 1623: 5.012000008765828e-06
Position 289: 4.158957804444774e-06
Position 280: 3.804395405181884e-06
Position 5076: 3.675836905187449e-06
Position 4392: 3.0033682558543755e-06
Position 4599: 2.473767474905453e-06
Position 9815: 2.4714916143997316e-06
Position 5094: 2.440153988499123e-06
Position 4693: 2.1331615198591388e-06
Position 7260: 2.0591843469185758e-06
Position 483: 1.7542113272277676e-06
Position 4947: 1.7241775152258872e-06
Position 3923: 1.6943789241563994e-06
Position 607: 1.56711881931772e-06
Position 232: 1.4072576496919978e-06
Position 4442: 1.0469325721937858e-06
Position 794: 1.0390830691264936e-06
Position 905: 9.34850113187828e-07
Position 4384: 8.566509988319097e-07
Position 544: 8.535205776981585e-07
Position 1673: 7.286800069433004e-07
Position 1018: 6.725970351732715e-07
Position 2098: 6.595546148903572e-07
Position 1128: 6.268798983703134e-07
Position 1104: 5.768081484336037e-07
Position 434: 5.069425227804481e-07
Position 1462: 4.7106456956150845e-07
Position 6930: 4.6759321850297954e-07
Position 1256: 4.6222485190759256e-07
Position 1364: 4.0252480387900954e-07
Position 283: 3.948918852003885e-07
Position 1478: 3.9390622121868005e-07
Position 824: 3.850288981418621e-07
Position 1156: 2.4453119925331435e-07
Position 1015: 2.3526607039233404e-07
Position 550: 1.917841085636052e-07
Position 1283: 1.8497417533635061e-07
Position 564: 1.6571597979988196e-07
Position 499: 1.3349842449719007e-07
Position 400: 1.1886496284261842e-07
Position 426: 1.1843406673585774e-07
Position 4399: 1.1044022758773516e-07
Position 515: 1.0823699676557268e-07
Position 1175: 1.0805877698479365e-07
Position 480: 1.0386329366209922e-07
Position 600: 9.884806506334337e-08
Position 584: 9.700484674340351e-08
Position 4302: 7.080435797907989e-08
Position 1134: 6.828650455008934e-08
Position 4357: 5.835080466520345e-08
Position 4835: 2.8635320724833056e-08
Position 885: 2.158619380212858e-08
Position 4897: 1.907740232498737e-08
Position 889: 1.1441538929636738e-08
Position 300: 1.058437628930441e-08
Position 828: 8.372949805043041e-09
Position 579: 6.004417691637843e-09
Position 517: 2.2752121956605637e-09
Position 211: 6.800180593934571e-10
Position 622: 4.4807772882235577e-10
Position 553: 1.5423281244563594e-10
Position 501: 1.3040073107684485e-10
Position 269: 7.891761241606669e-11
Position 297: 7.110580155021719e-11
Position 216: 3.2125866184034925e-12
