Gene = MROH9
Position 41452: 0.0058273305349397925
Position 41553: 0.005584787274351209
Position 42104: 0.005562822005388967
Position 40972: 0.00480788550089011
Position 7124: 0.00480623311739008
Position 2889: 0.003537787170994732
Position 40132: 0.0033857028054785233
Position 4922: 0.0027640380843090406
Position 36557: 0.0027433769465525374
Position 38101: 0.0024599576867239234
Position 41816: 0.002400778498889541
Position 36881: 0.002251691249365966
Position 4780: 0.0018003854543533163
Position 7151: 0.0017091983689698326
Position 7565: 0.0012950800972885467
Position 40330: 0.0012498126681546036
Position 3082: 0.00099334791438704
Position 7009: 0.000818962567405766
Position 3008: 0.0007792124196463671
Position 6061: 0.0007455351565403864
Position 4638: 0.0007175995549498954
Position 36579: 0.0006950922284014269
Position 36997: 0.0006677953551059998
Position 3206: 0.0006638881731053099
Position 7588: 0.0006304319977867507
Position 36470: 0.0006285378283396495
Position 3101: 0.0006093690581157612
Position 6994: 0.0005573531570597347
Position 2923: 0.0005162640950203748
Position 4955: 0.0004835983041796418
Position 33398: 0.00044054961835349903
Position 37896: 0.00042563930610755256
Position 6979: 0.00034644648966509405
Position 4753: 0.0003273244702316743
Position 29904: 0.0003083312664197477
Position 37036: 0.0002964005216799696
Position 6199: 0.00029350259091122323
Position 4822: 0.0002791806152219831
Position 2857: 0.0002488902188099612
Position 6170: 0.00020817931949857247
Position 2946: 0.00018045013693309935
Position 2973: 0.00016034478500821233
Position 3170: 0.00015610108207734475
Position 29813: 0.00014434283149813808
Position 4825: 0.00014207144197923407
Position 31179: 0.00014043691743423386
Position 32417: 0.0001301232131262185
Position 29848: 0.00012927874348604636
Position 28649: 0.0001245370780085903
Position 3135: 0.00012228828756948148
Position 32202: 0.00010989313883104544
Position 3086: 0.00010465856448450452
Position 2617: 0.00010007880939131909
Position 3098: 9.477209732943175e-05
Position 2999: 9.382695723980247e-05
Position 30007: 9.315106297965653e-05
Position 2726: 8.725044941903476e-05
Position 31368: 8.636539026109344e-05
Position 31463: 7.706453148328473e-05
Position 3161: 7.609391418645592e-05
Position 26622: 6.623988782037366e-05
Position 26960: 4.0770942607651456e-05
Position 3173: 3.5413299515094585e-05
Position 26833: 2.5145870959205396e-05
Position 27240: 2.4591650072958038e-05
Position 27385: 9.866983523753083e-06
Position 26549: 7.4243841059673225e-06
Position 25121: 3.810044671323197e-06
Position 12222: 9.9662732289031e-07
Position 11122: 4.16444780141697e-07
Position 21761: 4.1277205277971256e-07
Position 15475: 3.4405211911965095e-07
Position 12810: 3.152061507520469e-07
Position 12508: 2.995953823887523e-07
Position 15403: 1.4078462206675025e-07
Position 10832: 8.399192757834129e-08
Position 5386: 7.744836810697579e-08
Position 12582: 4.2957613648765906e-08
Position 6437: 2.8465682288582325e-08
Position 6599: 2.8267705739986102e-08
Position 8679: 2.8053186204739486e-08
Position 6576: 2.7987141975460632e-08
Position 5324: 2.012664219724661e-08
Position 12347: 1.830499846619178e-08
Position 2016: 1.7385137166363283e-08
Position 905: 1.6703785831664573e-08
Position 2520: 1.3639665236330935e-08
Position 8759: 1.3094178872338603e-08
Position 1439: 1.1038901834505054e-08
Position 6698: 1.0724051642050284e-08
Position 3584: 1.0433797094718214e-08
Position 10200: 9.949823229157694e-09
Position 151: 8.965556445501285e-09
Position 964: 8.10667633955108e-09
Position 9993: 7.910761280416819e-09
Position 5689: 7.725872532147105e-09
Position 5288: 7.542387521001641e-09
Position 11471: 7.087144650541123e-09
Position 194: 5.074585117794623e-09
Position 9570: 5.039182289265887e-09
Position 2676: 4.179115536621035e-09
Position 723: 4.178622631442575e-09
Position 6622: 4.04170143195907e-09
Position 10254: 4.001445205070465e-09
Position 663: 3.9577897539731244e-09
Position 3873: 3.668545121902768e-09
Position 4383: 2.761901632913626e-09
Position 8550: 2.553705176033523e-09
Position 5911: 2.3825014333108433e-09
Position 2574: 2.3480221694822344e-09
Position 5885: 2.107344997071129e-09
Position 8693: 2.0151000480564802e-09
Position 1725: 1.9086974745523707e-09
Position 8123: 1.903349507676545e-09
Position 5175: 1.878057050799862e-09
Position 719: 1.8438806369066458e-09
Position 5575: 1.8395971133822564e-09
Position 9128: 1.7752185452603555e-09
Position 5192: 1.7243388217581868e-09
Position 685: 1.614574886054707e-09
Position 1260: 1.5594816808252207e-09
Position 1202: 1.478483765579787e-09
Position 5251: 1.434177161961542e-09
Position 1476: 1.2792847466453233e-09
Position 222: 1.211556941358268e-09
Position 9313: 1.2048884329971895e-09
Position 941: 1.0280220249739332e-09
Position 2473: 9.953897765098486e-10
Position 4422: 9.060938006226447e-10
Position 2205: 8.553844821233395e-10
Position 3622: 7.92429479567379e-10
Position 2681: 7.731593384191502e-10
Position 5500: 7.36755524459418e-10
Position 1487: 7.234537504879326e-10
Position 1008: 7.006190012310565e-10
Position 3989: 6.932284114618109e-10
Position 2711: 6.663178651356794e-10
Position 3686: 6.051941129530544e-10
Position 157: 5.550023332696338e-10
Position 2180: 5.235641076032214e-10
Position 4101: 5.209040312005493e-10
Position 5533: 5.078894670312171e-10
Position 4674: 4.862296062511789e-10
Position 3513: 4.793111972520762e-10
Position 4309: 4.666043192251786e-10
Position 2040: 4.1274273081953036e-10
Position 1034: 4.0134279529047266e-10
Position 3261: 3.935438724160037e-10
Position 5451: 3.8611378095739053e-10
Position 174: 3.7072639486969164e-10
Position 3701: 3.596701966494461e-10
Position 4714: 3.4859504292386633e-10
Position 3557: 3.2791942328954204e-10
Position 3147: 3.0600566680126223e-10
Position 3810: 2.821881698443052e-10
Position 2357: 2.7542497283402767e-10
Position 7486: 2.707433681490185e-10
Position 3554: 2.64049526517282e-10
Position 3480: 2.624042581089294e-10
Position 2630: 2.559052808490654e-10
Position 2183: 2.4594402891315984e-10
Position 1951: 2.44774914677053e-10
Position 352: 2.0206605808479958e-10
Position 3941: 1.9437916327328173e-10
Position 2552: 1.7092162301546042e-10
Position 3029: 1.7041936869979181e-10
Position 524: 1.6305290852592019e-10
Position 924: 1.5876396806462624e-10
Position 1821: 1.3772495522845717e-10
Position 1975: 1.339545443913454e-10
Position 1463: 1.329534787216525e-10
Position 2342: 1.2661039965454212e-10
Position 2891: 1.1608737709272621e-10
Position 2555: 1.006929438494138e-10
Position 2842: 9.882757485656569e-11
Position 2633: 9.666507803642976e-11
Position 1857: 8.498137173065484e-11
Position 791: 7.748483360368969e-11
Position 2910: 7.629879010404488e-11
Position 1062: 6.990569779578978e-11
Position 2900: 5.977243983246368e-11
Position 401: 5.555330010160242e-11
Position 4801: 1.6367505551774894e-11
Position 5044: 1.3803844459243048e-11
Position 4494: 1.2719943429929169e-11
Position 2584: 9.914110314314847e-12
Position 2860: 8.107783301974939e-12
Position 2450: 6.387346986977204e-12
Position 437: 5.26124923396014e-12
Position 2260: 2.788661759186748e-12
Position 4862: 2.350556228026882e-12
Position 360: 2.333073736492866e-12
Position 2639: 2.1636731132943684e-12
Position 320: 1.829436201311935e-12
Position 2114: 1.5179277589574343e-12
Position 2274: 6.71670517666888e-13
Position 448: 6.058108163823006e-13
Position 848: 5.59256097655824e-13
Position 748: 4.541363142458715e-13
Position 725: 4.0762331298487337e-13
Position 1292: 3.12354892428398e-13
Position 688: 2.904942903129715e-13
Position 4217: 2.589047725014046e-13
Position 2305: 2.5332031826613873e-13
Position 2022: 2.1904805465259264e-13
Position 538: 2.186954284988249e-13
Position 2770: 2.1174024971843235e-13
Position 373: 9.035804810771365e-14
Position 945: 4.0187436380314637e-14
Position 834: 1.672713083441475e-14
Position 853: 1.6185715225262867e-14
Position 233: 1.2821808884874978e-15
Position 99: 5.049300266198986e-16
