Gene = OGG1
Position 90: 2.736159419654786e-06
Position 284: 2.6758496358624397e-06
Position 624: 1.0363083344887923e-06
Position 2018: 5.798170150152039e-07
Position 1826: 3.2313484512379043e-07
Position 383: 2.5355993005102057e-07
Position 3526: 2.5228828100501327e-07
Position 2870: 2.4774974235687726e-07
Position 17: 1.4531230756636797e-07
Position 901: 3.1667623075297e-08
Position 505: 2.8768936047307138e-08
Position 4930: 1.4238980626032161e-08
Position 894: 1.9086250692921295e-09
Position 912: 1.7449576696529153e-09
Position 337: 1.6193703231153524e-09
Position 423: 7.5653602545402e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4759: 0.9816343207956831
Position 1825: 0.9799195535048285
Position 720: 0.4087835202911983
Position 6557: 0.38257703532024523
Position 7099: 0.3259845694208123
Position 7116: 0.26529001372593425
Position 6526: 0.1493499181302291
Position 6503: 0.1362354046732277
Position 6950: 0.12579371966012037
Position 6822: 0.11801929958886219
Position 368: 0.1171843335119374
Position 4435: 0.10599088864872001
Position 6742: 0.0833412037447006
Position 6757: 0.07300718125163509
Position 1501: 0.07133323115728032
Position 2086: 0.06747767690214417
Position 1067: 0.05845438244871057
Position 1000: 0.05680776565485099
Position 740: 0.051906352646427206
Position 6783: 0.05104403594851076
Position 716: 0.050175331862369665
Position 2120: 0.040555028812904965
Position 6993: 0.038640618651432694
Position 6899: 0.030904144980701726
Position 4167: 0.024445896034479338
Position 1101: 0.023978206277096008
Position 6618: 0.022059361887625507
Position 7027: 0.021352221333684293
Position 5303: 0.020884521297676158
Position 6915: 0.0172015679798229
Position 6920: 0.017007234053213346
Position 1104: 0.012761297491854283
Position 391: 0.009766057383718732
Position 1539: 0.009747151835964018
Position 7057: 0.008222143479070701
Position 1166: 0.0058933024267772485
Position 1041: 0.005202930862860244
Position 5541: 0.0051723306376051876
Position 7284: 0.005131214119544257
Position 5330: 0.004677066368228859
Position 1790: 0.003961376826946401
Position 308: 0.0036248000514924146
Position 647: 0.0033102488577779073
Position 5144: 0.0030483601194809967
Position 7078: 0.0030480370229654438
Position 5480: 0.003029717359870751
Position 6640: 0.00291429382168676
Position 6071: 0.002648924536141293
Position 7324: 0.002584359597365223
Position 7158: 0.0025143795113302283
Position 4464: 0.0022587400632217737
Position 1580: 0.0020916446894777728
Position 5383: 0.0019402825852177584
Position 1351: 0.0017258008935737324
Position 5564: 0.0016898670539042585
Position 5356: 0.0015979669176359333
Position 4826: 0.0015849417331714598
Position 1787: 0.0015748850752114773
Position 5931: 0.0015457470956162817
Position 2674: 0.0015334959682878706
Position 1568: 0.001501684072856206
Position 6017: 0.0014768201476990845
Position 3944: 0.0014295503351451793
Position 1311: 0.0013758361669075306
Position 438: 0.0013263094481080454
Position 1079: 0.0013198557045102852
Position 3036: 0.0012762787324114623
Position 1456: 0.0012349397120628514
Position 6414: 0.0012054633433159264
Position 1593: 0.0011737477762684449
Position 4765: 0.0011606594353405278
Position 5194: 0.0009673102894046971
Position 1749: 0.0009392746306681082
Position 1134: 0.0007982038439642516
Position 851: 0.0007357289063211591
Position 5842: 0.0007201307652320857
Position 5897: 0.000702382651139673
Position 787: 0.0006787952637455211
Position 5868: 0.0006186679750560604
Position 6886: 0.0006072619889206512
Position 1846: 0.0005982234632036206
Position 4846: 0.0005906716869205755
Position 5046: 0.000584396688562797
Position 6041: 0.0005827140810971185
Position 4229: 0.000576934347957558
Position 4271: 0.0005769315377258685
Position 744: 0.0005724366641826535
Position 5309: 0.0005712285878329442
Position 4390: 0.0004966026375958947
Position 4851: 0.000492098164671464
Position 2677: 0.000485074505083595
Position 7428: 0.0004659741606750204
Position 6786: 0.0004631598877537053
Position 4179: 0.0004606580903400503
Position 5949: 0.0004181223420344166
Position 6091: 0.0004144581008765644
Position 6870: 0.00039522869825417287
Position 2150: 0.0003750408333353964
Position 1073: 0.00036569524430754357
Position 7127: 0.0003649199068792246
Position 6962: 0.0003643372611066868
Position 6124: 0.0003595478193495647
Position 4820: 0.00033847079301164615
Position 6467: 0.0003384352801231811
Position 1030: 0.0003277776325179421
Position 7431: 0.00026010519870453097
Position 5359: 0.0002544337869872642
Position 5991: 0.00023173973468169405
Position 5704: 0.0002314535311443252
Position 5701: 0.00023062901525969953
Position 2701: 0.00022163840175198568
Position 6972: 0.00021194553631899107
Position 1170: 0.0002090760173479164
Position 930: 0.00020351229786217678
Position 1771: 0.00019830947495838244
Position 2723: 0.00018666163420884364
Position 4683: 0.0001799222850364312
Position 1006: 0.00017320189213945443
Position 292: 0.0001651821509158291
Position 1109: 0.00016500004896274683
Position 976: 0.00016481846044497043
Position 1111: 0.00016120721697919773
Position 3254: 0.0001423668469792563
Position 5397: 0.00013166928971144798
Position 1370: 0.0001147482706674435
Position 4235: 0.00010958110810699962
Position 1227: 0.00010225633212675121
Position 3087: 0.00010132493975623815
Position 2476: 9.536071767734051e-05
Position 2032: 9.209973260774946e-05
Position 3807: 8.298584243508379e-05
Position 1956: 8.01537951511605e-05
Position 1145: 7.98749987232654e-05
Position 1115: 7.953774192277083e-05
Position 2497: 7.655038038947619e-05
Position 5731: 7.314442872673875e-05
Position 6388: 7.25248111129543e-05
Position 2812: 7.252355963415499e-05
Position 1292: 7.179512486340072e-05
Position 907: 6.829513162158701e-05
Position 6431: 6.051682284942519e-05
Position 5968: 5.3119332646778535e-05
Position 7345: 4.690654219000909e-05
Position 4633: 4.237030346432018e-05
Position 5148: 3.847860562690372e-05
Position 2875: 3.7137735798446505e-05
Position 3962: 3.6244926020038753e-05
Position 949: 3.573607348560845e-05
Position 877: 3.422934945636117e-05
Position 684: 3.393300912730909e-05
Position 1050: 3.205022240504809e-05
Position 667: 2.9425314429791815e-05
Position 1932: 2.9423985170063183e-05
Position 2379: 2.7264639189227394e-05
Position 170: 2.5106742497144816e-05
Position 4872: 2.5069023737233275e-05
Position 558: 2.2303651247123987e-05
Position 4699: 2.2142803297264254e-05
Position 2990: 2.0467082931698732e-05
Position 1076: 1.945844113682906e-05
Position 599: 1.943328101202577e-05
Position 3170: 1.6543347079112796e-05
Position 1406: 1.4520684270658098e-05
Position 853: 1.4442737970742849e-05
Position 660: 1.4178353177883901e-05
Position 5547: 1.3564186504125057e-05
Position 2791: 1.3165133935141095e-05
Position 1388: 1.1537973959499009e-05
Position 1276: 1.0963177648228201e-05
Position 5161: 1.0650107774664254e-05
Position 935: 9.108088363164067e-06
Position 5204: 8.545946697031959e-06
Position 5048: 8.397043441932534e-06
Position 1015: 7.078652023525672e-06
Position 4710: 6.3341509404336146e-06
Position 579: 5.248125353128144e-06
Position 6407: 4.734057332608843e-06
Position 1773: 4.446557203623915e-06
Position 121: 4.237752814687878e-06
Position 1988: 1.997074722748148e-06
Position 767: 1.8815595872459618e-06
Position 687: 1.6363931791778969e-06
Position 5682: 1.5657722811923684e-06
Position 2185: 1.4058094497664723e-06
Position 226: 8.092364206688555e-07
Position 597: 5.832428142696767e-07
Position 616: 5.475590790831065e-07
Position 484: 4.7329021829199234e-07
Position 249: 4.543367743433945e-07
Position 4685: 3.7799430527043153e-07
Position 1736: 3.6305053374249033e-07
Position 1995: 3.260534881956633e-07
Position 752: 2.961582910197456e-07
Position 811: 2.83755102668945e-07
Position 961: 2.7444899340034787e-07
Position 3460: 2.522882810050132e-07
Position 1010: 1.784858420467661e-07
Position 147: 1.6723675623000954e-07
Position 1229: 1.5588813164902534e-07
Position 799: 1.3275613115602066e-07
Position 501: 1.2467765671163915e-07
Position 607: 1.240743638779241e-07
Position 85: 1.216285849913778e-07
Position 241: 8.598535538857281e-08
Position 694: 8.191570714050041e-08
Position 184: 7.662652414909189e-08
Position 126: 5.7386411944850863e-08
Position 214: 4.762473379819078e-08
Position 209: 4.425181843445458e-08
Position 492: 4.3033426586086034e-08
Position 176: 3.92364390263141e-08
Position 2044: 3.704199620152331e-08
Position 498: 2.4210268325444553e-08
Position 132: 9.768306331698312e-09
Position 193: 9.461460574906941e-09
Position 4552: 6.114835461098773e-09
Position 957: 4.714324541953672e-09
Position 82: 1.8344905149707162e-09
Position 187: 1.648841219562992e-09
Position 201: 1.0937163490438054e-09
Position 1238: 1.0843188928107891e-09
Position 2343: 7.502015642388974e-10
Position 2294: 5.64004636935167e-10
Position 90: 3.7053749059494876e-10
Position 97: 4.7664294445760986e-11
Position 100: 2.23380003302232e-11
Position 754: 1.0497972737692275e-11
