Gene = DNALI1
Position 727: 0.00030575102848959766
Position 2076: 0.0002610172104614863
Position 332: 0.00023714796994690963
Position 1929: 0.00020164010832441636
Position 435: 0.00018785146187592078
Position 1910: 0.00018261476731996597
Position 268: 0.00015690485324428369
Position 2475: 0.00014443487252931598
Position 8388: 9.473026188105269e-05
Position 2547: 8.050302750888333e-05
Position 1653: 7.065148252041009e-05
Position 1774: 6.556099088243276e-05
Position 2068: 6.112243150778147e-05
Position 2841: 5.9135262800192634e-05
Position 1731: 4.6525786434076714e-05
Position 1405: 4.554795840011694e-05
Position 5595: 4.3844466820198595e-05
Position 4: 3.82688674450638e-05
Position 285: 3.362306813305849e-05
Position 310: 2.8174122134423148e-05
Position 2127: 2.4236137009525195e-05
Position 1300: 2.3717092121912485e-05
Position 989: 2.370251082999777e-05
Position 3355: 1.6231967541908338e-05
Position 2925: 1.5648939373462985e-05
Position 2045: 1.4718750797070242e-05
Position 327: 1.4140190311590743e-05
Position 1500: 1.0282950818774723e-05
Position 370: 1.0054308015156343e-05
Position 699: 9.318425954845858e-06
Position 772: 6.285221673513847e-06
Position 1086: 5.787005821596054e-06
Position 334: 4.869894491863129e-06
Position 893: 4.772869063854985e-06
Position 2916: 4.747025388368276e-06
Position 1398: 4.60445206129379e-06
Position 940: 4.4950371911187575e-06
Position 629: 4.345833814847666e-06
Position 1631: 4.2053320702691505e-06
Position 501: 3.988527236111374e-06
Position 488: 3.95545955950997e-06
Position 2983: 3.6539007359322907e-06
Position 593: 3.3085213138394417e-06
Position 3204: 2.5301681626029437e-06
Position 415: 2.3729451494443623e-06
Position 1751: 2.3386957455041492e-06
Position 6068: 1.8239043000783924e-06
Position 535: 1.146393633809129e-06
Position 118: 6.313263268593578e-07
Position 438: 5.270097933136883e-07
Position 55: 4.367189766513509e-07
Position 2478: 3.751624914788384e-07
Position 1084: 2.8754039075751684e-07
Position 1237: 2.627827143192025e-07
Position 3663: 1.505696446243215e-07
Position 1493: 9.978478591114024e-08
Position 1646: 9.716964015516232e-08
Position 669: 5.6920830604773943e-08
Position 1065: 4.1250071281147416e-08
Position 929: 6.368351185974414e-09
Position 891: 5.609511966842277e-09
Position 1130: 3.948415535288447e-09
Position 986: 3.392597544685414e-09
Position 1639: 3.3666645366077594e-10
Position 461: 2.752843037772986e-10
Position 1588: 3.0532150372022145e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5161: 0.9079354457418569
Position 2407: 0.8479563365439662
Position 683: 0.789286951809775
Position 4637: 0.506384060910828
Position 8852: 0.4139863530417081
Position 9660: 0.41070718810489915
Position 1869: 0.3525009551445271
Position 8701: 0.260585126540237
Position 2754: 0.22526496659042025
Position 9011: 0.19399124694497658
Position 1793: 0.18509133973786854
Position 5728: 0.17557346597924825
Position 5573: 0.16703195881453958
Position 9261: 0.14145964145674209
Position 2799: 0.11591928518025665
Position 8830: 0.09850488719667909
Position 3997: 0.0810726854203074
Position 5102: 0.07981565704891008
Position 5546: 0.07691511004072707
Position 8671: 0.0751256928981356
Position 9554: 0.06884177135460376
Position 780: 0.06445988646931661
Position 5969: 0.06140927812425039
Position 8106: 0.05921862610911033
Position 4889: 0.047851174486907726
Position 726: 0.042752050841755915
Position 5807: 0.035393148478242764
Position 9591: 0.030311807177442963
Position 2956: 0.026249711687201444
Position 456: 0.02594153066805332
Position 1551: 0.02577815856098772
Position 2640: 0.025218981388197333
Position 1716: 0.023814765524953926
Position 5444: 0.021679381915218635
Position 1467: 0.020473482899279097
Position 6616: 0.019717657808574998
Position 5524: 0.017786587549753693
Position 1971: 0.01752592679393777
Position 6227: 0.017417147176342115
Position 6591: 0.016773081683516586
Position 4911: 0.014463112877104249
Position 5588: 0.013631699563709137
Position 1917: 0.013473652839296977
Position 1924: 0.013073645534241552
Position 5533: 0.011919399406701954
Position 8825: 0.010926291073184512
Position 5137: 0.009531781137928172
Position 2554: 0.009369965227902743
Position 5850: 0.009023016258385586
Position 2358: 0.009009821264781443
Position 2217: 0.008725286469077076
Position 4867: 0.008504724784150815
Position 2489: 0.008224652203662572
Position 9683: 0.00819004444908074
Position 9340: 0.008060389816044362
Position 4735: 0.007315313224933276
Position 5828: 0.007186052888602652
Position 6262: 0.006915050235039844
Position 9219: 0.0066500418045287585
Position 1398: 0.00637354916453507
Position 2444: 0.006364148783559518
Position 2068: 0.005844747701929077
Position 3108: 0.0051957882718574756
Position 5879: 0.004671761722860048
Position 3429: 0.004477829292138541
Position 2645: 0.00439625118964776
Position 6122: 0.003999169907401075
Position 2169: 0.003950683696302633
Position 4055: 0.0037171181450979898
Position 3707: 0.003667306478183933
Position 1255: 0.0035702868047715096
Position 5551: 0.0035608655419964246
Position 4169: 0.0033843648032151085
Position 2723: 0.0033020367601034354
Position 9188: 0.003284805343353989
Position 5794: 0.003268710984778781
Position 2035: 0.0031743331477306477
Position 3373: 0.0031391376707076246
Position 530: 0.0030647389083235527
Position 6925: 0.003028252560222849
Position 1667: 0.0029935292665762532
Position 2322: 0.0029741382643414683
Position 5834: 0.002807031519806873
Position 3456: 0.0025610592312975467
Position 91: 0.0025606802109296558
Position 8813: 0.0021649592793050385
Position 3174: 0.002107019605679158
Position 3196: 0.002015581505122213
Position 8030: 0.00195852169345137
Position 8531: 0.0018765012493641205
Position 713: 0.0018340349691538854
Position 710: 0.001789909074089965
Position 9101: 0.0017166215583976933
Position 9404: 0.0016894775646553195
Position 9803: 0.001688425397117152
Position 1485: 0.001544855146759249
Position 1296: 0.0014492136664523622
Position 2123: 0.0014437731419873567
Position 8932: 0.001431436378906081
Position 9185: 0.0014276733685899975
Position 8981: 0.0014105075153791724
Position 5477: 0.0013665167467606558
Position 3966: 0.0013086325791047348
Position 4406: 0.0011818276867927523
Position 703: 0.001118252212240659
Position 7436: 0.0011149130320976751
Position 458: 0.001027804061405257
Position 5592: 0.0010187552749355818
Position 6284: 0.0009086885999304671
Position 9147: 0.000892185415636177
Position 732: 0.0008693949801075267
Position 740: 0.0008290086387259701
Position 9266: 0.0008278770744176022
Position 2131: 0.0008257008500500207
Position 749: 0.0008136782496439522
Position 7484: 0.0007795136244299325
Position 5778: 0.0007776314210157074
Position 5716: 0.0007596146972589268
Position 2099: 0.0007280833341123549
Position 619: 0.0006978014322126363
Position 2387: 0.0006918656091647064
Position 1524: 0.0006903848231179826
Position 9481: 0.0006732527645136268
Position 343: 0.000604493559266995
Position 5451: 0.0005974377900192879
Position 2729: 0.0005837586086656223
Position 1817: 0.0005836609189569731
Position 2925: 0.0005682820970199787
Position 699: 0.000554308732195194
Position 2184: 0.0005153294043684513
Position 2441: 0.0005073492790514273
Position 1820: 0.0004962294600480626
Position 1426: 0.00045329246247027117
Position 426: 0.00044643741851450034
Position 1748: 0.00044439100000844326
Position 6287: 0.00041919360426033615
Position 2233: 0.00033652329400606193
Position 8290: 0.0003279129909380778
Position 2461: 0.00031875594244378034
Position 8206: 0.00026754288991028653
Position 6402: 0.00023617399068459773
Position 9719: 0.00023543361188031812
Position 6043: 0.0002206935814912906
Position 601: 0.00021807352800515227
Position 557: 0.0002171037805273585
Position 2151: 0.0002071987732851981
Position 3866: 0.00020552914663258235
Position 7645: 0.00020497735030440298
Position 5168: 0.00020073438456970322
Position 1929: 0.0001912477846613713
Position 572: 0.0001650960019476472
Position 1951: 0.00014791852261879506
Position 2760: 0.00012872619545109938
Position 3749: 0.00012198219967832616
Position 5633: 0.00011701040617331638
Position 1095: 0.00011233697124262774
Position 1727: 0.0001031459067003015
Position 6597: 9.798370835028564e-05
Position 794: 8.649107182594899e-05
Position 755: 8.449685132079686e-05
Position 421: 8.178305193553112e-05
Position 2467: 8.111788698838862e-05
Position 5739: 7.782920083950439e-05
Position 7674: 7.748196151134515e-05
Position 598: 7.455068125772555e-05
Position 258: 7.04695149523121e-05
Position 2495: 5.4604856655291355e-05
Position 479: 5.4553684298129355e-05
Position 4557: 5.219258258753376e-05
Position 2269: 5.000539181251011e-05
Position 5979: 4.707826785857777e-05
Position 5954: 4.319550631770802e-05
Position 1120: 3.854610352237804e-05
Position 2492: 3.72041903813474e-05
Position 5020: 3.635782213555716e-05
Position 1053: 3.575164501259745e-05
Position 791: 3.4386363186066364e-05
Position 434: 3.414576239463833e-05
Position 4926: 3.256123809573577e-05
Position 494: 3.0342773887281476e-05
Position 1884: 2.952943440734225e-05
Position 1585: 2.910456984182708e-05
Position 1805: 2.870826388609719e-05
Position 356: 2.776581084161878e-05
Position 2411: 2.7031367472800513e-05
Position 501: 2.6868645135978623e-05
Position 233: 2.3939092639205984e-05
Position 2369: 2.33343335699357e-05
Position 5389: 2.2882366044215645e-05
Position 345: 2.2585318104817957e-05
Position 2079: 2.2581163526421705e-05
Position 6756: 2.1529264800206766e-05
Position 3081: 2.1154314496288605e-05
Position 940: 2.0330959334792395e-05
Position 203: 2.000522894799101e-05
Position 2803: 1.8923711443979173e-05
Position 636: 1.8674105851408938e-05
Position 3385: 1.7689461148356168e-05
Position 1159: 1.7590501931404923e-05
Position 2140: 1.5153402327871927e-05
Position 3434: 1.4180676106343325e-05
Position 1937: 1.0264422317408329e-05
Position 376: 8.813328951206486e-06
Position 5861: 8.296048494222431e-06
Position 350: 8.17272501059882e-06
Position 2570: 7.955664247417718e-06
Position 2881: 7.792170724302875e-06
Position 227: 7.4835985983921864e-06
Position 105: 6.933888527087421e-06
Position 5983: 6.222876343835501e-06
Position 1504: 4.615587079073833e-06
Position 2429: 3.437197592574376e-06
Position 2326: 3.0563118885546467e-06
Position 641: 3.0550495921745386e-06
Position 511: 2.8887847313180625e-06
Position 1493: 2.7909017545444982e-06
Position 369: 2.7221385973892378e-06
Position 577: 2.6607557957860274e-06
Position 467: 2.6516167977002506e-06
Position 554: 2.649681113302124e-06
Position 569: 2.4107356863043268e-06
Position 2960: 2.329213304793104e-06
Position 273: 2.3143125616359893e-06
Position 984: 1.6187289808864525e-06
Position 1500: 1.5987672420086304e-06
Position 315: 1.5860326129168114e-06
Position 243: 1.5707567574100669e-06
Position 2328: 1.5297155748597923e-06
Position 438: 1.380610643934688e-06
Position 3045: 1.373557640532612e-06
Position 829: 1.0829091061898542e-06
Position 289: 1.0005367706379253e-06
Position 3285: 9.538582307479718e-07
Position 1514: 9.389512043758504e-07
Position 118: 9.351758570026552e-07
Position 948: 8.313888914634451e-07
Position 2962: 7.440349250031094e-07
Position 609: 6.701956245664845e-07
Position 801: 5.084264697063341e-07
Position 2674: 4.547171171441113e-07
Position 366: 4.095338379075533e-07
Position 183: 3.349798412414245e-07
Position 319: 3.051659211808328e-07
Position 209: 2.7152853769382664e-07
Position 324: 1.683194079791027e-07
Position 2973: 1.3197630679369797e-07
Position 285: 1.0490587556016844e-07
Position 5673: 2.0026277805674316e-08
Position 294: 1.6526408840360124e-08
Position 798: 1.6497760590807876e-08
Position 268: 7.88214424921201e-09
Position 291: 7.268948849424337e-09
Position 380: 5.99593679364115e-09
Position 581: 4.851152577941331e-09
Position 186: 4.763791421055291e-09
Position 162: 3.798123012266964e-09
Position 588: 3.4925634725901586e-09
Position 297: 3.1380718341414876e-09
Position 128: 2.2081220397895185e-09
Position 177: 1.0564842353690094e-09
Position 156: 9.96463923386016e-10
Position 141: 7.442920555487968e-10
Position 957: 6.490240914475478e-11
Position 149: 1.1350039139827392e-11
Position 583: 5.682876138771857e-12
Position 303: 4.9151059036386986e-12
Position 305: 4.1856268244644195e-12
Position 834: 7.953040722320821e-13
Position 902: 8.049750893489518e-14
