Gene = XPA
Position 8868: 0.017229870527200715
Position 12580: 0.017183953004718547
Position 17790: 0.015966573979079735
Position 9514: 0.015822815921906055
Position 11534: 0.014370687360913976
Position 8325: 0.014340233710759197
Position 3618: 0.013670326816608288
Position 9692: 0.013023754824293654
Position 1288: 0.01293936096553198
Position 1391: 0.012116858735030328
Position 9652: 0.011532568348197235
Position 1165: 0.01146598045306668
Position 5671: 0.011207885291867952
Position 358: 0.010882652841741667
Position 13475: 0.010351075682748592
Position 3639: 0.0085626696260622
Position 3435: 0.00835331368051607
Position 4830: 0.007863336922593781
Position 1136: 0.007749539609247614
Position 22086: 0.007602594615162933
Position 13631: 0.007434380659824885
Position 15483: 0.007324960777834467
Position 20672: 0.007099014489415264
Position 8884: 0.007022103092308357
Position 8754: 0.006817862460700283
Position 12548: 0.006736105069787853
Position 1914: 0.0066880769840894395
Position 5072: 0.005816119315507991
Position 3329: 0.005606901698863437
Position 13698: 0.005153890600762368
Position 6042: 0.004492210089192421
Position 10348: 0.004231086389833247
Position 1109: 0.00422452888461632
Position 12618: 0.0042069186056962
Position 3302: 0.003937342113453964
Position 1031: 0.0038559410826818088
Position 1059: 0.003677041755089865
Position 4764: 0.003571236415650823
Position 16415: 0.003561224950208655
Position 14605: 0.003454555063802562
Position 1418: 0.0033419498222160703
Position 21554: 0.002976513255041589
Position 4686: 0.002961997805422605
Position 11799: 0.002922593789616952
Position 12658: 0.002873030100686755
Position 8546: 0.002826624378244391
Position 20516: 0.0027786598567217046
Position 22385: 0.0027739959513456217
Position 2830: 0.0026623442121609295
Position 8895: 0.002609503757952109
Position 15637: 0.0024947629259084894
Position 3994: 0.0022998544792991065
Position 3657: 0.0022956111203207515
Position 8181: 0.002292496982196448
Position 21191: 0.0022311919211691284
Position 4617: 0.0021994048773162117
Position 467: 0.0021720182740240534
Position 1169: 0.002135272714534957
Position 16512: 0.002133308111124169
Position 1890: 0.002128602578355459
Position 4409: 0.0020672645889982058
Position 3542: 0.002005495111531491
Position 4852: 0.002003293558694045
Position 14723: 0.0019663839193731396
Position 5822: 0.001924147251145402
Position 15515: 0.001841007601266973
Position 3642: 0.0018098862527611934
Position 1319: 0.0017876926021966185
Position 1533: 0.0017783776522975756
Position 21732: 0.0017222216603443427
Position 12636: 0.0016808677613869907
Position 3969: 0.0016766500018095905
Position 16137: 0.0016690912345919222
Position 21161: 0.001660394501888823
Position 2630: 0.0015927519338179636
Position 6282: 0.001516865689474449
Position 2686: 0.0014775661446569468
Position 2702: 0.001406210347520849
Position 12338: 0.001321783349492405
Position 4362: 0.0012958288291002099
Position 9728: 0.0012864266890711855
Position 15512: 0.0012134465237766136
Position 4455: 0.00118433978200768
Position 12910: 0.0011535450707752851
Position 22006: 0.0011465722844802055
Position 11897: 0.0011234733319899154
Position 3626: 0.0010729234765255837
Position 6419: 0.0010372307776135266
Position 3038: 0.0010360398058645865
Position 10133: 0.0010147732854776223
Position 1502: 0.0009737906531838636
Position 1493: 0.0009730348005936671
Position 10481: 0.0009426389174572847
Position 14231: 0.000932734054135838
Position 8718: 0.0009298389977741948
Position 22053: 0.000918158205278183
Position 21931: 0.0009036734578597269
Position 8001: 0.0008888246702782717
Position 1092: 0.0008733442520522428
Position 10462: 0.0008550832776033011
Position 2766: 0.0008548244237848345
Position 739: 0.0008515450969044066
Position 22156: 0.0008151926091877264
Position 6157: 0.0008135108771218388
Position 8439: 0.000806316604200117
Position 9568: 0.0007799551277816024
Position 8459: 0.0007659442586288075
Position 4089: 0.0007592524224969293
Position 3503: 0.0007564821259673489
Position 7677: 0.0007370787101244411
Position 522: 0.0007258634341342616
Position 6027: 0.000626698577644372
Position 21669: 0.0006212621895592193
Position 12222: 0.000608010871062018
Position 291: 0.0006030984603233134
Position 7574: 0.0005858960781192167
Position 22092: 0.0005832695918990819
Position 6366: 0.0005623703474116026
Position 3016: 0.0005482905900135151
Position 10097: 0.0005365575306422678
Position 980: 0.0005260743564387236
Position 22338: 0.0004897428232300223
Position 6349: 0.0004866676474655536
Position 9783: 0.0004773050842837234
Position 4196: 0.00047141993516379156
Position 8805: 0.000456513485601261
Position 4518: 0.00045592436621035183
Position 1328: 0.00044910923491462546
Position 6568: 0.00043036412476145494
Position 11499: 0.00042481421629782706
Position 22237: 0.00041127864141834194
Position 17809: 0.00039572014193001837
Position 995: 0.0003914772810213984
Position 4085: 0.0003910776303968373
Position 8025: 0.00038409467072242007
Position 8832: 0.0003822996991521908
Position 4060: 0.00035681679282984413
Position 22097: 0.0003500319254023528
Position 4718: 0.00034598624410608984
Position 409: 0.0003425110771798721
Position 1680: 0.0003358031714806335
Position 3645: 0.00032802689282852794
Position 3836: 0.0003220874909332604
Position 4253: 0.0003036618044678079
Position 13287: 0.0002959858390616772
Position 670: 0.00029109145000025336
Position 6103: 0.0002904999040218582
Position 9670: 0.0002759909449769859
Position 12275: 0.0002676788875723245
Position 4039: 0.000257166150545392
Position 2921: 0.0002550269971128371
Position 8874: 0.0002520432110313345
Position 1946: 0.00025183640790474803
Position 5848: 0.00023778484862310058
Position 17265: 0.00023733048187387924
Position 5093: 0.00023178553007258216
Position 8941: 0.00022107530550593386
Position 8354: 0.0002142618241579757
Position 2610: 0.00020913356422281904
Position 22042: 0.0001942460881637831
Position 1661: 0.0001900983901770203
Position 8531: 0.00017714996097987007
Position 14033: 0.0001749118961394721
Position 1131: 0.00017032956364655867
Position 22291: 0.00016845381622085313
Position 1047: 0.00016658563858165714
Position 631: 0.00016446778917445862
Position 1468: 0.0001607896359343047
Position 2143: 0.00015906131093495527
Position 867: 0.00014827320420204783
Position 7623: 0.00014216764510386942
Position 7696: 0.00014110129818379445
Position 22408: 0.00013684265846275112
Position 22304: 0.00013030499968249166
Position 3935: 0.00012452628761515898
Position 3257: 0.0001240761407839279
Position 3660: 0.00012310545731253504
Position 3615: 0.00011362652926086636
Position 3440: 0.00011318452117210578
Position 3813: 0.00010825826318823544
Position 5068: 0.00010215140623739721
Position 3864: 9.88368892110105e-05
Position 2068: 9.438954281422822e-05
Position 22417: 9.400482018099966e-05
Position 1561: 8.931787532681042e-05
Position 817: 8.915050809680191e-05
Position 2660: 8.849118181038365e-05
Position 4865: 8.754235841355137e-05
Position 2291: 8.14088140788269e-05
Position 22420: 8.11976900834012e-05
Position 2832: 7.344216221166114e-05
Position 4979: 7.329105095284645e-05
Position 1716: 6.904702524690615e-05
Position 21784: 6.670409349088919e-05
Position 12753: 6.173204800421971e-05
Position 742: 6.157855793532735e-05
Position 504: 6.14156292050274e-05
Position 15592: 6.141293063976687e-05
Position 3375: 6.022187579989913e-05
Position 1063: 5.7593369118806486e-05
Position 18398: 5.7090311471222014e-05
Position 4227: 5.684703587955146e-05
Position 2267: 5.614217102219311e-05
Position 1472: 5.161424923019312e-05
Position 14347: 4.747948565253225e-05
Position 753: 4.6978895840991174e-05
Position 4261: 4.684856628175955e-05
Position 13255: 4.684219890128659e-05
Position 22218: 4.4420875585071974e-05
Position 14175: 4.359875557100964e-05
Position 690: 4.1290117593846674e-05
Position 3468: 4.104356291813184e-05
Position 12879: 3.6188625618871094e-05
Position 8274: 3.2086386771873085e-05
Position 3520: 3.180117061901598e-05
Position 8147: 2.603585479328374e-05
Position 924: 2.1659817013479993e-05
Position 8973: 2.1581745121258025e-05
Position 8051: 1.9093887328095215e-05
Position 1071: 1.4710494613789236e-05
Position 952: 1.1213534459488172e-05
Position 8970: 9.651145811961365e-06
Position 8647: 9.294648848482785e-06
Position 4964: 8.51009699616055e-06
Position 1175: 6.629084645030397e-06
Position 4331: 6.5778006173856956e-06
Position 3844: 6.232653806756357e-06
Position 5501: 5.518955631617082e-06
Position 5901: 5.452767433203332e-06
Position 9426: 5.097917073028549e-06
Position 3779: 4.286510165293591e-06
Position 4872: 4.206195100931116e-06
Position 4412: 4.1308660218191164e-06
Position 370: 3.363834054697327e-06
Position 8404: 3.2732002458341168e-06
Position 3708: 2.6334893791760304e-06
Position 1247: 2.394583901256208e-06
Position 725: 2.363175519082334e-06
Position 8678: 2.2766040545760582e-06
Position 1141: 2.0686510784500743e-06
Position 1506: 1.9373083396156506e-06
Position 782: 1.907731252778487e-06
Position 431: 1.8173024130746229e-06
Position 395: 1.6979674313003043e-06
Position 3267: 1.5855523835200677e-06
Position 376: 1.4395133216991116e-06
Position 3852: 1.4344631425621812e-06
Position 8116: 1.3660629254019415e-06
Position 2242: 1.1761349934200918e-06
Position 3883: 1.134108167552117e-06
Position 1949: 1.112840674234578e-06
Position 7460: 1.0258934353831221e-06
Position 1204: 9.143033062688084e-07
Position 676: 9.097952230011259e-07
Position 824: 8.772350482048303e-07
Position 1766: 8.471871748028952e-07
Position 2218: 8.209310780317985e-07
Position 4047: 8.11310307932087e-07
Position 853: 7.930567985331627e-07
Position 4920: 7.89200670745694e-07
Position 3861: 7.574877178503012e-07
Position 4093: 7.38181244228371e-07
Position 763: 7.197479855639143e-07
Position 4268: 6.671086484849312e-07
Position 1330: 6.039111973233162e-07
Position 12844: 5.792988930520836e-07
Position 391: 5.696712344189022e-07
Position 4281: 5.398701875782277e-07
Position 1429: 5.367044237390833e-07
Position 1776: 5.074860190978825e-07
Position 787: 4.5101941968147695e-07
Position 3274: 3.187823822474208e-07
Position 306: 3.078111531978889e-07
Position 785: 2.358104540868844e-07
Position 4318: 2.3200498535224497e-07
Position 530: 2.314147990224862e-07
Position 546: 2.1216252247692887e-07
Position 674: 1.6118441535830965e-07
Position 15359: 9.973013576064952e-08
Position 1515: 7.089306497342827e-08
Position 236: 7.053060222895381e-08
Position 378: 5.05757885577119e-08
Position 4096: 4.346784382685703e-08
Position 790: 3.292288841003443e-08
Position 3889: 2.438719617793636e-08
Position 692: 2.4308337937974375e-08
Position 702: 2.2566269790408538e-08
Position 637: 2.248381475631545e-08
Position 796: 1.976953432550521e-08
Position 827: 1.6189045644783937e-08
Position 803: 1.5940865110995972e-08
Position 4151: 1.504064670588317e-08
Position 653: 1.3598265879732402e-08
Position 311: 1.1964141841811724e-08
Position 563: 9.85654513787466e-09
Position 184: 7.145277041569124e-09
Position 7441: 4.909430624907585e-09
Position 591: 3.4308906699348337e-09
Position 107: 2.1457789000925872e-09
Position 5652: 1.2772538332129614e-09
Position 570: 6.838096099471418e-10
Position 553: 4.835558992748043e-10
Position 94: 3.2126242874285856e-10
Position 600: 2.6621182528664317e-10
Position 578: 1.9024778591136105e-11
Position 151: 1.797558057630691e-11
Position 109: 1.4010774562600295e-11
Position 163: 8.627669294984758e-12
Position 121: 6.309063785166121e-12
Position 593: 1.2566474188207716e-12
Position 157: 1.0106811376959418e-12
Position 144: 3.431478059642055e-13
