Gene = TPRXL
Position 7711: 0.00037441036028920064
Position 1300: 0.00033804014832534773
Position 2218: 0.00033750734046316853
Position 3244: 0.0003297851129199883
Position 784: 0.0002962963694221826
Position 4627: 0.00028889373820819024
Position 3033: 0.0002714327791118299
Position 394: 0.000266846580753064
Position 6409: 0.00022082003421111651
Position 152: 0.000215303589705981
Position 3398: 0.00021120084783000492
Position 370: 0.00021071578097471233
Position 6899: 0.00021048987581287726
Position 3794: 0.00019519664934872872
Position 2026: 0.00019369645242719088
Position 3959: 0.00019073039906345693
Position 1066: 0.00018879872832959737
Position 2404: 0.00017127785995865044
Position 3484: 0.00016913953836024664
Position 5352: 0.00016730327122572379
Position 1557: 0.0001539700437579015
Position 1316: 0.00012715348932888326
Position 3024: 0.00012581115108455888
Position 1128: 0.00010597807019094197
Position 4035: 9.14292863014706e-05
Position 3807: 8.795644922848159e-05
Position 1506: 8.108420219231184e-05
Position 2294: 7.806971190536329e-05
Position 924: 7.016949879804166e-05
Position 531: 6.46560837494496e-05
Position 927: 6.311447098384724e-05
Position 2688: 6.255411032233742e-05
Position 2124: 6.103297000140521e-05
Position 2777: 5.858863902537548e-05
Position 1531: 4.842856245280869e-05
Position 585: 4.81507839332644e-05
Position 1166: 4.7039981834928296e-05
Position 534: 4.566531957330879e-05
Position 1237: 4.063964673713062e-05
Position 1388: 3.991061820154578e-05
Position 1916: 3.7430000027643577e-05
Position 2148: 3.557471754290441e-05
Position 2732: 3.406953763484262e-05
Position 1508: 3.165097443967835e-05
Position 2239: 2.960333596537977e-05
Position 6698: 2.6889909188300502e-05
Position 2376: 2.388857554920619e-05
Position 659: 2.230725957254849e-05
Position 1135: 1.4607373094774841e-05
Position 2757: 1.3460989130281726e-05
Position 2596: 1.2734325883583392e-05
Position 295: 1.2719394521307331e-05
Position 2651: 1.1989034619058745e-05
Position 1208: 1.1565739816049078e-05
Position 1214: 1.109827108034558e-05
Position 1304: 1.089318581015099e-05
Position 1218: 1.0540525248221198e-05
Position 1461: 9.552333690304749e-06
Position 2320: 8.683945534596418e-06
Position 3331: 7.411829952465545e-06
Position 1343: 6.655398481332565e-06
Position 319: 6.44516360295997e-06
Position 451: 5.1889644444191195e-06
Position 1004: 5.069096995827489e-06
Position 230: 4.575509594757126e-06
Position 468: 4.4174612552464055e-06
Position 2337: 3.098039432315024e-06
Position 1104: 2.138117096446393e-06
Position 212: 1.8874789288863318e-06
Position 560: 1.8794969627706886e-06
Position 512: 1.3889083332561328e-06
Position 420: 1.3612891925093884e-06
Position 766: 1.1479676330311323e-06
Position 376: 1.0642128986930598e-06
Position 287: 8.133623932044041e-07
Position 1583: 6.09726195635187e-07
Position 1851: 5.834499515242395e-07
Position 646: 5.187937336516785e-07
Position 300: 4.026761437521644e-07
Position 316: 3.8552598810835583e-07
Position 687: 3.354191736442662e-07
Position 492: 3.034696559115909e-07
Position 953: 2.949852700746995e-07
Position 536: 2.6251761974875647e-07
Position 1535: 2.3561978951438221e-07
Position 1818: 2.081538030542164e-07
Position 1790: 1.563363431242405e-07
Position 1074: 1.319314990203537e-07
Position 540: 1.2737610040090446e-07
Position 1232: 1.1160988075058274e-07
Position 1617: 9.859849846262688e-08
Position 1832: 9.468735131140017e-08
Position 406: 8.770230793510872e-08
Position 350: 7.123597037705173e-08
Position 603: 7.048880774877525e-08
Position 1621: 5.225145464016616e-08
Position 480: 7.578744129393096e-09
Position 1592: 5.72677723115307e-09
Position 617: 3.312597484199775e-09
Position 841: 1.4439095344836295e-09
Position 613: 6.544133238856288e-10
Position 1018: 4.418683750976547e-10
Position 113: 3.2067204293407496e-10
Position 401: 1.3791022742881177e-10
Position 689: 9.985399614943488e-12
Position 134: 2.3305771365696907e-12
Position 130: 5.759594323486732e-13
Position 663: 9.472167819263916e-14
Position 1595: 7.993456789068542e-15
Position 858: 4.698067970504437e-15
Position 78: 1.6957230113935426e-15
Position 297: 2.843584108717927e-16
Position 352: 3.145973750600374e-17
