Gene = ACBD6
Position 3011: 0.0006777800831052022
Position 142: 0.0006638691781400657
Position 1698: 0.0006219474029704174
Position 486: 0.0005670721864750618
Position 14502: 0.0005613179962873831
Position 1943: 0.00048523398577889824
Position 6938: 0.00043353961847561175
Position 572: 0.00040520643682979437
Position 1947: 0.0003359375270265044
Position 2952: 0.00032260959338833105
Position 14554: 0.00030214925515585763
Position 3661: 0.0002872777394462439
Position 2023: 0.00028305011068034626
Position 3540: 0.00024024834871792594
Position 16096: 0.00023947256976533814
Position 4029: 0.0001947443264997023
Position 4849: 0.00019212058922835312
Position 734: 9.488950319201784e-05
Position 1279: 9.063577056309757e-05
Position 1003: 8.347142875337051e-05
Position 15086: 5.802570416573223e-05
Position 3018: 4.441199658470805e-05
Position 2585: 3.3015966887230255e-05
Position 3173: 2.905477576866077e-05
Position 1001: 2.7675017090463337e-05
Position 3049: 2.637920371994939e-05
Position 1522: 2.5512679236122946e-05
Position 1541: 2.495590223409092e-05
Position 3198: 1.8885657309675307e-05
Position 885: 1.856033124588279e-05
Position 1778: 1.7648257425542e-05
Position 1905: 1.730371333768374e-05
Position 1459: 1.4204665101936862e-05
Position 3094: 1.3168700926659308e-05
Position 915: 8.924067935964664e-06
Position 247: 7.1688491424097865e-06
Position 394: 6.155422514379818e-06
Position 1082: 5.658253347765668e-06
Position 1093: 5.514831602683277e-06
Position 516: 5.3008830072580285e-06
Position 538: 4.036797949346346e-06
Position 12074: 3.3905902372061664e-06
Position 1023: 3.3344761937136824e-06
Position 1651: 2.981329516726e-06
Position 929: 2.9171792615196385e-06
Position 8586: 2.869968296145448e-06
Position 1109: 2.2571747149378096e-06
Position 51: 1.512331120028431e-06
Position 5: 1.28499890205188e-06
Position 1634: 7.181106939471175e-07
Position 65: 6.262653202625489e-07
Position 240: 5.348785921024136e-07
Position 1320: 5.008286355287929e-07
Position 432: 4.812118392273385e-07
Position 1021: 3.53803463481588e-07
Position 806: 3.1676542973230957e-07
Position 252: 3.1515567493170136e-07
Position 1486: 3.1416336180373963e-07
Position 1328: 2.545477678736887e-07
Position 822: 1.981109914369422e-07
Position 1170: 1.0506703843126662e-07
Position 774: 6.682643315880237e-08
Position 1934: 5.243824039087298e-08
Position 1114: 3.9833852113554816e-08
Position 1473: 7.60677918820477e-09
Position 399: 1.6756713422493854e-09
Position 1853: 4.442467975661628e-10
Position 1822: 1.921235574499842e-10
Position 1015: 7.982566490507867e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 7428: 0.8663530597731188
Position 8474: 0.8406222472902745
Position 10588: 0.5479520392454926
Position 22972: 0.5281088360419894
Position 10562: 0.3978158557973768
Position 16027: 0.37013642026903915
Position 14728: 0.2046476821483635
Position 26136: 0.1882756322925101
Position 3365: 0.16909624297335726
Position 12683: 0.1635848935425976
Position 17503: 0.1601685131060103
Position 16367: 0.15917796782048754
Position 8100: 0.10455372875443278
Position 26972: 0.095448563322319
Position 20454: 0.09337397102080751
Position 17886: 0.09227426727872823
Position 14926: 0.07495581351051972
Position 1170: 0.07038943639776614
Position 1106: 0.06448455882407571
Position 8151: 0.06423796799017838
Position 17381: 0.05042223419425943
Position 21927: 0.0457540273937908
Position 14462: 0.04091263878634208
Position 20990: 0.039205388469433014
Position 8124: 0.03702451309807746
Position 10851: 0.034466399579943525
Position 8320: 0.03169505460146309
Position 16807: 0.030985489134282302
Position 25422: 0.030559307146424148
Position 10812: 0.030269941103866074
Position 14818: 0.027094168702495612
Position 6289: 0.025456118740516075
Position 16672: 0.024137399945709997
Position 20614: 0.020955444758169378
Position 1250: 0.020306155847923123
Position 1370: 0.01981138938216151
Position 11466: 0.019672712937478735
Position 11438: 0.01834859907490921
Position 21170: 0.01704819252281391
Position 19046: 0.01673808572489544
Position 6193: 0.016655972738950173
Position 15266: 0.01484860493368925
Position 6228: 0.013075682125284553
Position 1189: 0.013059764595925897
Position 16776: 0.012068232130325884
Position 23822: 0.010752949523175119
Position 1336: 0.010525173736468208
Position 10469: 0.01048211741524206
Position 8671: 0.009697853629180587
Position 12650: 0.009453114177131237
Position 7314: 0.009361314509260765
Position 15294: 0.009024221603736499
Position 16524: 0.008060141609863937
Position 15960: 0.0077982648281748465
Position 14964: 0.0074862232702378705
Position 8959: 0.007479941369210321
Position 22812: 0.006937687263476468
Position 6936: 0.006767306323393328
Position 3343: 0.00643147722421671
Position 1778: 0.0063266954263288735
Position 10489: 0.00592695136823308
Position 21206: 0.005758234677069989
Position 8811: 0.005683670300564255
Position 16087: 0.005502610577587238
Position 20401: 0.005274147686105637
Position 16291: 0.005213881846590519
Position 1738: 0.004999366111001954
Position 15858: 0.004806624147147486
Position 5852: 0.004566749009822607
Position 14981: 0.004500722509620644
Position 8103: 0.004465605945206459
Position 6345: 0.004333882052318212
Position 10879: 0.00428224827704346
Position 7146: 0.004218328722295833
Position 18407: 0.00420227447454322
Position 8392: 0.0040902546465737
Position 13791: 0.004036234824888462
Position 8938: 0.003921995594031165
Position 6100: 0.003875355698300008
Position 5441: 0.0038507575301947555
Position 11506: 0.003760578520338386
Position 12712: 0.0036386298560524854
Position 5506: 0.003613359790680059
Position 23848: 0.003426845986224174
Position 12478: 0.0033713119908813293
Position 2867: 0.0032832506523613214
Position 12996: 0.003234718511359412
Position 12724: 0.0032078833175564654
Position 8848: 0.0028639472113619144
Position 18458: 0.0028514142267107956
Position 23469: 0.0028238006287548893
Position 12175: 0.0027720784169871673
Position 3280: 0.002681283068500433
Position 3313: 0.0026462338915880434
Position 5379: 0.002584719564406137
Position 10512: 0.0025670405266225538
Position 8522: 0.002564040600425528
Position 7480: 0.0025140683349353142
Position 12621: 0.002266749556627674
Position 1123: 0.002251443298804588
Position 7962: 0.002192808612798831
Position 6073: 0.002001458213026666
Position 5602: 0.0019483110869978658
Position 6076: 0.0018516593115648198
Position 8879: 0.001788317794992703
Position 3041: 0.00178154721826305
Position 14887: 0.0016577658670008978
Position 15517: 0.0016355824643740943
Position 4105: 0.0015887052441892998
Position 14941: 0.001522686864293259
Position 8450: 0.0015066040243603333
Position 11478: 0.0013901714478203276
Position 17882: 0.0013781795256482842
Position 12003: 0.0012957932567962487
Position 4560: 0.0012535943606058204
Position 5561: 0.001211018201941043
Position 11208: 0.0011644485453016094
Position 5875: 0.0010393522425166091
Position 8479: 0.0009677545887086292
Position 5524: 0.0009157077303453644
Position 7611: 0.0008959152353568542
Position 2262: 0.0008898446295547106
Position 7287: 0.0008888037602859818
Position 11386: 0.0008722417458854563
Position 2287: 0.0008480327728852997
Position 17083: 0.0007683027143690021
Position 1109: 0.0007487614159697177
Position 4101: 0.0006298163366866974
Position 13815: 0.0006082388741239274
Position 1387: 0.0006002115200590151
Position 2966: 0.0005714077527251036
Position 5410: 0.0005706469893207866
Position 13865: 0.0005668869331278413
Position 11286: 0.0005542845228408022
Position 7903: 0.0005463521062658732
Position 4123: 0.0005396042110673103
Position 7402: 0.0005115000764936231
Position 1459: 0.0004956166210497155
Position 15894: 0.0004873677066227226
Position 12344: 0.0004752639638090998
Position 17724: 0.0004739268705590814
Position 645: 0.0004449130804108178
Position 8881: 0.0004441562197671457
Position 15651: 0.00044293946563019363
Position 6777: 0.00043353961847560855
Position 2128: 0.000431505094140805
Position 12950: 0.00041125363387395765
Position 13603: 0.00040916107222957097
Position 5992: 0.00040862587217100526
Position 8687: 0.0003991089917113344
Position 1195: 0.00038332548210856364
Position 4173: 0.00028701351514212766
Position 1495: 0.00028285209710854944
Position 2425: 0.00028266204144158116
Position 3470: 0.0002710452456596574
Position 996: 0.0002626445115176542
Position 15146: 0.00025693002706866745
Position 11625: 0.00024410218081627051
Position 11952: 0.00024339293813423335
Position 12347: 0.00023845547910640596
Position 731: 0.00021156171402074623
Position 1932: 0.00021089855394568606
Position 3787: 0.00019466998767927077
Position 4607: 0.00019212058922835203
Position 13562: 0.00018856015770092954
Position 13636: 0.00017129567901876354
Position 11892: 0.00016033624397822013
Position 3230: 0.00014794521727954605
Position 2770: 0.00013245092575086767
Position 3420: 0.00012647086607316119
Position 8569: 0.00011465664163788672
Position 2156: 0.00011108680118540205
Position 2479: 0.0001038465178860608
Position 774: 9.914241243993672e-05
Position 11328: 9.754782256473599e-05
Position 9713: 9.392491135457108e-05
Position 11779: 9.20557015222774e-05
Position 13695: 8.745752055072225e-05
Position 899: 8.023509830848298e-05
Position 1011: 7.998040969094683e-05
Position 1463: 7.851217313712838e-05
Position 1252: 7.820089443539637e-05
Position 1783: 6.153937448240659e-05
Position 11223: 5.93024393763669e-05
Position 1000: 5.759798527269474e-05
Position 785: 5.7583540650100556e-05
Position 10765: 5.438273445326399e-05
Position 11999: 5.2699686611041235e-05
Position 12073: 5.216167917661962e-05
Position 9468: 5.0653437093780865e-05
Position 9733: 4.61474533524812e-05
Position 9110: 4.216830256155685e-05
Position 12195: 3.209288873199773e-05
Position 11345: 2.7236413659936594e-05
Position 9783: 2.5831708436421116e-05
Position 2893: 2.4270225016267334e-05
Position 12171: 2.1212504685500886e-05
Position 10786: 2.018125531657522e-05
Position 2986: 1.976637383252295e-05
Position 2952: 1.9434162319328254e-05
Position 11243: 1.7622798289550727e-05
Position 9421: 1.690193607078604e-05
Position 976: 1.3891835664627953e-05
Position 614: 1.3840708518747295e-05
Position 648: 1.2186170279717469e-05
Position 10322: 1.0163912907969243e-05
Position 3068: 9.100992447480141e-06
Position 1820: 7.242605670214594e-06
Position 831: 7.1937077666524905e-06
Position 1090: 6.840941561370066e-06
Position 1698: 6.803897290086049e-06
Position 1559: 6.748396875259365e-06
Position 2000: 6.16599486056258e-06
Position 2361: 5.567163854746544e-06
Position 1068: 5.285774388634539e-06
Position 10287: 4.688404411019039e-06
Position 1381: 2.878190851546342e-06
Position 231: 1.6459883661829025e-06
Position 861: 1.433017663374361e-06
Position 850: 1.1855561118786256e-06
Position 798: 1.070044106268575e-06
Position 792: 8.31413763484451e-07
Position 653: 6.145293431925648e-07
Position 819: 5.291148658556003e-07
Position 1212: 4.1988613789322345e-07
Position 664: 3.8560402174580466e-07
Position 588: 3.2150447591725234e-07
Position 623: 3.139663106735357e-07
Position 601: 2.7238089291298554e-07
Position 3852: 2.5541327507445224e-07
Position 3976: 2.440617979595323e-07
Position 678: 2.1673127172592287e-07
Position 3997: 2.1408681639969984e-07
Position 1315: 1.8822838078906306e-07
Position 666: 1.871087205579804e-07
Position 828: 1.6592679397626454e-07
Position 1424: 1.5939967752546568e-07
Position 1296: 1.5597130203769527e-07
Position 1419: 1.387874384482481e-07
Position 768: 1.1467984083874635e-07
Position 806: 1.0016307769447421e-07
Position 801: 9.745658585076206e-08
Position 909: 9.334472534860597e-08
Position 1223: 9.017233869831404e-08
Position 1440: 5.404845680023198e-08
Position 278: 5.0372589188947774e-08
Position 2344: 4.72154095251317e-08
Position 1405: 4.6073640255573316e-08
Position 741: 3.822336583378043e-08
Position 2507: 3.4776509826434304e-08
Position 980: 3.172537878096776e-08
Position 739: 2.970850374046673e-08
Position 512: 2.82454513058026e-08
Position 1512: 2.3382488677899497e-08
Position 1506: 1.938207627562055e-08
Position 1979: 1.8199135429266024e-08
Position 1265: 1.7334936434439647e-08
Position 1997: 1.4404106258724874e-08
Position 1394: 1.4202980897394967e-08
Position 1634: 1.1212514587291353e-08
Position 583: 1.0945293374743475e-08
Position 945: 1.0556957450331582e-08
Position 872: 9.917145275189543e-09
Position 1298: 7.650399499152882e-09
Position 682: 7.444868528028786e-09
Position 685: 6.658695571140632e-09
Position 1279: 6.138736724653067e-09
Position 204: 4.783428704302305e-09
Position 751: 4.630892376691972e-09
Position 1898: 4.5443999192029286e-09
Position 338: 4.0148882947306046e-09
Position 405: 3.6549396573812007e-09
Position 1521: 2.5420389326686716e-09
Position 869: 1.5549969991873746e-09
Position 746: 1.376215224395248e-09
Position 674: 1.1019201069334065e-09
Position 447: 7.169938974526299e-10
Position 283: 6.592934733436195e-10
Position 879: 4.5100127774908667e-10
Position 236: 2.4033807732006184e-10
Position 442: 1.2838015653288597e-10
Position 280: 9.141619998540889e-11
Position 474: 9.063855343156513e-11
Position 566: 8.165006982339225e-11
Position 2428: 4.963388468663329e-11
Position 2268: 4.904820675568283e-11
Position 2454: 4.5882146354877665e-11
Position 2037: 4.5334992612177236e-11
Position 344: 3.554672998652027e-11
Position 292: 3.290513893829663e-11
