Gene = GIMAP1-GIMAP5
Position 6567: 0.0006839692016937418
Position 3629: 0.0005526596308408175
Position 1422: 0.0005490350994289053
Position 2527: 0.00045787359671117415
Position 651: 0.00043576152970907354
Position 3876: 0.00037808772378935624
Position 4266: 0.0003717426649890413
Position 3688: 0.00034260959047488206
Position 2298: 0.00028353221115652404
Position 3255: 0.00027946121523838685
Position 831: 0.00024397644536062422
Position 613: 0.00020159162658672864
Position 806: 0.00020108934095781656
Position 6361: 0.00018506629946841372
Position 2598: 0.00015441289595941133
Position 3641: 0.00014637596417816216
Position 1476: 0.00014010837918329653
Position 3127: 0.00012265129569609366
Position 5731: 0.00011136394576466161
Position 1824: 0.00011047523385039893
Position 1916: 9.302972543564272e-05
Position 2143: 8.115930956857771e-05
Position 5390: 7.6993863495611e-05
Position 2954: 7.310564773877229e-05
Position 6351: 6.037234061418216e-05
Position 2757: 5.9435735399140126e-05
Position 1861: 4.863499796390794e-05
Position 4243: 4.515893482668694e-05
Position 2253: 4.4319842621384024e-05
Position 2103: 4.0882904224014253e-05
Position 1385: 3.9414788935257556e-05
Position 1852: 2.9496087291509684e-05
Position 13719: 2.586168491836207e-05
Position 871: 2.560840511737959e-05
Position 2073: 2.527407151709702e-05
Position 3705: 2.2830704609796443e-05
Position 1328: 2.092154305008357e-05
Position 57: 2.089381462405424e-05
Position 299: 1.6731949592477038e-05
Position 432: 1.5984140018789913e-05
Position 4856: 1.390224717175843e-05
Position 2973: 1.0118225837188545e-05
Position 3147: 8.849990901031182e-06
Position 2970: 6.971399356561304e-06
Position 1426: 6.871794510728246e-06
Position 2735: 6.854089601939706e-06
Position 13306: 6.816321680502719e-06
Position 794: 6.329227956398656e-06
Position 516: 6.068918351730971e-06
Position 1519: 5.83405139400243e-06
Position 424: 3.98029738839668e-06
Position 1459: 3.340650798235265e-06
Position 1293: 2.657745113655291e-06
Position 1337: 2.532508794656839e-06
Position 1726: 2.526168219215688e-06
Position 332: 2.358578572571521e-06
Position 262: 2.1527225876008204e-06
Position 301: 1.9032164265026873e-06
Position 645: 1.7690757820552415e-06
Position 1471: 1.3505602184616121e-06
Position 1006: 1.2722164471825944e-06
Position 1237: 1.2673741543730147e-06
Position 1675: 1.1832779832069533e-06
Position 627: 6.275624823860726e-07
Position 253: 6.58295918467446e-08
Position 41: 3.645644286008726e-08
Position 94: 1.456426045198519e-08
Position 92: 8.238674158990975e-09
Position 470: 1.83103964036635e-09
Position 10: 1.1472291243242246e-09
Position 239: 1.1611867886480794e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 24210: 0.9701191242315474
Position 10014: 0.9570510341134889
Position 2373: 0.8451698230723075
Position 3599: 0.7059110939033111
Position 25514: 0.49447062411338405
Position 20836: 0.4598140983112659
Position 1804: 0.25110369177670827
Position 6838: 0.2361102677647874
Position 2180: 0.21077714334167197
Position 6163: 0.20615991648646673
Position 13237: 0.20317415557411017
Position 13160: 0.1742939546641594
Position 26539: 0.16761001555869356
Position 2636: 0.1577365905014069
Position 3379: 0.1461715865852728
Position 26513: 0.11819306383749316
Position 6717: 0.10180666281632
Position 24565: 0.09409710670278901
Position 9736: 0.08716301586077581
Position 25240: 0.08610034871756035
Position 6532: 0.07541869231739332
Position 8949: 0.06692832618926643
Position 6142: 0.051074442954608536
Position 14858: 0.04921476789157548
Position 26130: 0.04574621210136014
Position 3794: 0.03891272054914057
Position 26155: 0.03865091833673721
Position 1717: 0.03603018602405066
Position 3503: 0.03422667035171078
Position 13288: 0.033425233316585194
Position 13268: 0.0312527023459829
Position 1724: 0.024352169836772575
Position 2294: 0.018928128311870792
Position 8879: 0.01819706232104828
Position 13291: 0.01687669708053556
Position 3527: 0.015378374384670651
Position 6669: 0.014332773612924829
Position 6866: 0.013747534359866762
Position 24471: 0.012980583272261642
Position 3551: 0.012849463353094516
Position 26877: 0.012207755804473659
Position 2049: 0.011890002569700155
Position 14463: 0.010586703217152339
Position 8811: 0.009832685865053259
Position 24757: 0.009771575992786564
Position 6117: 0.00932955969518205
Position 10096: 0.00818748585202509
Position 26567: 0.007793740524738214
Position 3445: 0.006826387779990791
Position 24344: 0.006749623659970707
Position 24723: 0.006395038949266658
Position 570: 0.005961261370813438
Position 2265: 0.005659539149837957
Position 477: 0.005233190039385704
Position 6803: 0.005114132632879426
Position 1158: 0.004894727998309365
Position 24979: 0.004040823003140428
Position 3717: 0.004029700266129292
Position 3640: 0.003914265818095987
Position 3545: 0.0037356830094237713
Position 124: 0.003427163812686278
Position 26349: 0.0033599363711227874
Position 9624: 0.0033143415451704706
Position 2873: 0.0030994585518191414
Position 2200: 0.0030954050186087897
Position 25518: 0.0029972943441308655
Position 5833: 0.002937965343633705
Position 90: 0.0028562682444444173
Position 623: 0.0028525110157274947
Position 6778: 0.0027653607243461947
Position 585: 0.0024217847251642305
Position 1669: 0.002322210781248539
Position 5851: 0.002182868905828618
Position 1594: 0.002136112150339449
Position 24776: 0.00212506753258919
Position 21421: 0.0020035802451289666
Position 1237: 0.0017326095485598247
Position 319: 0.0016927242560386445
Position 5518: 0.0016408617679718439
Position 1774: 0.0016148340222800833
Position 6027: 0.001611309196928238
Position 5836: 0.0015857950502345306
Position 21652: 0.0014742154445625925
Position 1741: 0.0014723544195278597
Position 3205: 0.0012871921642221772
Position 693: 0.001250662067664205
Position 6285: 0.001192544758784244
Position 13853: 0.0011863788679006414
Position 25265: 0.001171341988733244
Position 2551: 0.0011173867857200378
Position 1682: 0.0010244019170986324
Position 2577: 0.00097101894919369
Position 3473: 0.0009484789543105768
Position 1881: 0.0009405638394095836
Position 2329: 0.0009128483665135964
Position 3408: 0.0008886561322969808
Position 3696: 0.0008560256082845669
Position 3927: 0.0007431883844210924
Position 3142: 0.0007217840767331663
Position 1251: 0.0007128585298318277
Position 21135: 0.000711430267545851
Position 1319: 0.0007034505489609664
Position 2461: 0.0006678416225335481
Position 3619: 0.0006128226752954558
Position 2675: 0.0005822434969287566
Position 2220: 0.000582090761597422
Position 135: 0.0005705522719078135
Position 2066: 0.0005448397257679143
Position 3226: 0.000541230875244315
Position 21472: 0.0005387368434458843
Position 1133: 0.0005266116499377989
Position 1601: 0.0004992433674808848
Position 2130: 0.00044216698438111164
Position 2779: 0.0004405531186989986
Position 4217: 0.0004265225580698278
Position 22490: 0.0004178815141956762
Position 6216: 0.0004122062641610769
Position 173: 0.0004057973134936433
Position 15591: 0.0003981621528096379
Position 1178: 0.00039424044169305883
Position 2089: 0.0003814175063779394
Position 359: 0.00036259122633579933
Position 17318: 0.00036215478110771383
Position 22097: 0.0003615051784848519
Position 16362: 0.0003578462036750977
Position 2378: 0.00034434564440718806
Position 2212: 0.00034427564795545395
Position 10681: 0.00028937000430652216
Position 1195: 0.00028090652585266446
Position 2598: 0.00027990704290623616
Position 2127: 0.0002772546493105463
Position 3726: 0.00027591942346670415
Position 956: 0.0002665567795104003
Position 2007: 0.0002592950390123305
Position 1175: 0.000245909168783428
Position 5765: 0.00023477191232801104
Position 5891: 0.0002329208883811232
Position 5627: 0.0001896110226811702
Position 1189: 0.00018424561451132278
Position 1906: 0.00018044632790201775
Position 2888: 0.00017675900981586477
Position 1014: 0.00017569243543735447
Position 17531: 0.00014305991400641516
Position 651: 0.0001420533147843984
Position 1664: 0.00013154065565066007
Position 2502: 0.00012801207528359955
Position 1550: 0.00011848464445118952
Position 404: 0.00011504418082314176
Position 13644: 0.00011480065817418292
Position 1809: 0.0001079676502965888
Position 10716: 0.00010445810086182086
Position 14250: 0.00010084254799261554
Position 976: 9.883032491844107e-05
Position 223: 9.275536703214399e-05
Position 3230: 9.207633966671795e-05
Position 2071: 9.077986613430197e-05
Position 16108: 8.295871019759836e-05
Position 3798: 8.202221829696259e-05
Position 3801: 7.926603854796846e-05
Position 3029: 7.830045546593249e-05
Position 1462: 7.175774134715814e-05
Position 1201: 6.857963905896294e-05
Position 288: 6.558984201971801e-05
Position 1256: 5.9369607159400644e-05
Position 701: 5.9155766295743214e-05
Position 2103: 5.707615957981229e-05
Position 2511: 5.689197052301416e-05
Position 966: 5.5439100573553536e-05
Position 15211: 5.365213751669937e-05
Position 2919: 5.149443879700968e-05
Position 671: 5.1234889844505506e-05
Position 3015: 5.10202029296258e-05
Position 371: 4.665789811590719e-05
Position 1624: 4.2493065796028776e-05
Position 1534: 4.091231626622394e-05
Position 1642: 3.714716289527466e-05
Position 12667: 3.47299889855163e-05
Position 185: 3.45454136520694e-05
Position 9449: 3.356704257065409e-05
Position 2136: 3.136637973569985e-05
Position 1754: 3.1075240138343106e-05
Position 5287: 2.935466608888525e-05
Position 15560: 2.83677285770234e-05
Position 11848: 2.604205929994674e-05
Position 160: 2.5879044611789747e-05
Position 480: 2.41997487240925e-05
Position 2028: 2.3781252398357807e-05
Position 4674: 2.1330550902319962e-05
Position 1207: 1.9759282100615344e-05
Position 731: 1.907714110372874e-05
Position 8208: 1.8719700387543496e-05
Position 7173: 1.8190798389708312e-05
Position 3084: 1.7611626696461088e-05
Position 376: 1.7442665322137268e-05
Position 5284: 1.638505606091109e-05
Position 869: 1.4912993621691965e-05
Position 5252: 1.4692793440611828e-05
Position 7023: 1.353659812724576e-05
Position 1335: 1.336322522927803e-05
Position 10832: 1.3297581910672868e-05
Position 1310: 1.1494673549956903e-05
Position 1459: 1.1186622948437152e-05
Position 5289: 9.711299148702133e-06
Position 8185: 8.468138108015724e-06
Position 3385: 7.96995541755966e-06
Position 1633: 7.5542148841637745e-06
Position 292: 6.97391176882813e-06
Position 5265: 6.850048756500733e-06
Position 2231: 6.792676450171453e-06
Position 2994: 6.45554223737518e-06
Position 11739: 6.273978669241972e-06
Position 11460: 5.967401664894474e-06
Position 2615: 5.461019347164088e-06
Position 420: 5.013718380039009e-06
Position 3411: 4.466736158520245e-06
Position 10753: 4.29725718476632e-06
Position 804: 3.9715010727818475e-06
Position 2678: 2.9637532662701065e-06
Position 2783: 2.901644741647755e-06
Position 1219: 2.7967726564102464e-06
Position 1268: 1.8478449729991897e-06
Position 4822: 1.648467754557264e-06
Position 6516: 1.577638893775605e-06
Position 1566: 1.55021252083075e-06
Position 2921: 1.3648411550080622e-06
Position 1169: 1.2924221375624007e-06
Position 658: 1.2120167369203444e-06
Position 1180: 1.1817545867432139e-06
Position 988: 1.1226728067600866e-06
Position 851: 9.671275863980072e-07
Position 1493: 9.574997034425944e-07
Position 92: 9.522758455569465e-07
Position 1575: 9.103117618800633e-07
Position 332: 8.406874085816557e-07
Position 4510: 7.470698990713572e-07
Position 1377: 6.474985691623054e-07
Position 208: 5.980250855282352e-07
Position 1264: 5.840998762810881e-07
Position 7866: 5.43234677848566e-07
Position 340: 3.967676107771641e-07
Position 253: 3.8033454948338127e-07
Position 4632: 3.1039960587024056e-07
Position 182: 2.884534297496328e-07
Position 757: 2.105079416852968e-07
Position 144: 2.049250466006306e-07
Position 424: 1.7559072352719127e-07
Position 1859: 1.171900157332496e-07
Position 2473: 6.947159282099108e-08
Position 1328: 5.699215472615164e-08
Position 1312: 5.6328984545397284e-08
Position 2603: 4.513133966690134e-08
Position 2647: 3.87735498655675e-08
Position 1143: 2.9712197817533964e-08
Position 3844: 1.4252645051043363e-08
Position 231: 9.849398505538304e-09
Position 297: 7.616259625011712e-09
Position 3924: 5.646848163520163e-09
Position 299: 3.981623334801959e-09
Position 713: 2.8728688436073727e-09
Position 754: 2.5697881878213304e-09
Position 383: 2.145226535420658e-09
Position 741: 1.2368048498856011e-09
Position 140: 8.155011029781668e-10
Position 191: 6.798022674348265e-10
Position 494: 5.365392817237257e-10
Position 439: 3.2573198148185255e-10
Position 196: 5.0463015183235817e-11
Position 198: 4.5988471483283585e-11
Position 751: 2.2602927669783918e-11
Position 503: 1.7898006288901715e-11
Position 491: 1.4079304028605088e-11
Position 72: 5.657438031777078e-14
Position 76: 9.372312294967748e-16
