Gene = EIF2D
Position 14271: 0.012240823376186767
Position 13175: 0.01220969911018481
Position 10182: 0.009587351002015474
Position 1148: 0.009433725105607312
Position 15745: 0.009417212523805564
Position 19127: 0.009017453657931157
Position 20349: 0.008430951779571013
Position 15184: 0.008020848236625449
Position 7850: 0.007764368243253882
Position 17196: 0.007096629522796503
Position 18325: 0.006768900397634639
Position 20250: 0.0066466432175836246
Position 1265: 0.006435970749145488
Position 17879: 0.006107455051401395
Position 12049: 0.006106521855975101
Position 11451: 0.0060508138385725095
Position 1187: 0.005750251154019066
Position 12435: 0.005736586935504127
Position 7437: 0.005687814338449869
Position 12237: 0.005420320048893603
Position 5010: 0.005273788568562876
Position 13776: 0.004784139690152739
Position 5134: 0.004317151910511206
Position 8799: 0.004280714422810666
Position 18354: 0.004175850061837539
Position 17755: 0.003752787431271897
Position 20505: 0.0034907065891919675
Position 12667: 0.003328703418513026
Position 18294: 0.0032855981954378753
Position 379: 0.003230826905721116
Position 17447: 0.003171463814618132
Position 4553: 0.00269506920134948
Position 7521: 0.002542286531362635
Position 16335: 0.0025373330690877417
Position 13570: 0.0024962287093807612
Position 4213: 0.002456371806812727
Position 596: 0.0023476609156944093
Position 1513: 0.002305884867574211
Position 4612: 0.0023002577861963185
Position 8445: 0.00212960104187603
Position 14077: 0.00207497479259486
Position 18266: 0.0020600366764880244
Position 10170: 0.0019471097696880427
Position 5691: 0.001915067221400284
Position 6594: 0.0019097814991056404
Position 16089: 0.0018221901401073682
Position 19275: 0.0018096877663395228
Position 321: 0.0016437034496816784
Position 6162: 0.0016356843447189761
Position 16558: 0.0015378406996362796
Position 17801: 0.001368641973655992
Position 3533: 0.0013339947884170066
Position 14176: 0.001292270982718953
Position 164: 0.0012643373742859626
Position 6011: 0.001240189546670174
Position 5998: 0.0012202841112211908
Position 16289: 0.0012202070441641425
Position 13721: 0.0010931552566649581
Position 1460: 0.0010714130925712608
Position 14166: 0.0010465593131407016
Position 18341: 0.000956179039348906
Position 1901: 0.0009393007238147335
Position 7236: 0.0009288494429627979
Position 2822: 0.0008461871328500964
Position 15667: 0.0007284712455738747
Position 8829: 0.0006773365072114023
Position 3910: 0.0006420244788158964
Position 5016: 0.0006275146146210262
Position 8833: 0.0006182862664383098
Position 7133: 0.0005735974961663104
Position 536: 0.0005657625399802283
Position 3831: 0.0005281064829032913
Position 3749: 0.000487608466492465
Position 271: 0.00048207409968562334
Position 3146: 0.00048145305402083393
Position 12902: 0.000448986383600854
Position 6851: 0.0004429317549231744
Position 13179: 0.0004143436534888229
Position 12232: 0.00041227796121876795
Position 948: 0.00039519525363582067
Position 8342: 0.00038994368747492493
Position 3670: 0.0003819519269196452
Position 12749: 0.00036786391965254765
Position 13198: 0.00033640900013772167
Position 13673: 0.00031592127458988586
Position 7003: 0.0003026279678714405
Position 7660: 0.0003007771257722574
Position 1184: 0.0002683632493627243
Position 17114: 0.00024546513268044714
Position 1140: 0.0002105687555416425
Position 16566: 0.00018721693603250149
Position 16986: 0.00017606794527609426
Position 1576: 0.00016148744806586605
Position 16389: 0.00016145598968425931
Position 16077: 0.00014756077395868499
Position 12570: 0.00012413655911167683
Position 436: 0.00012099891278297657
Position 18137: 0.00011871737537516881
Position 3485: 0.00011680304733831462
Position 1004: 0.00011615867981691444
Position 944: 0.00011375793488425438
Position 15483: 0.000101710165627191
Position 707: 0.00010075533338953532
Position 4693: 9.786878220496015e-05
Position 942: 8.778905830176098e-05
Position 679: 8.143419358060798e-05
Position 632: 7.007193549010392e-05
Position 4409: 5.990579645793366e-05
Position 138: 5.915881909388245e-05
Position 3268: 5.736384045543703e-05
Position 4057: 5.5994439703965044e-05
Position 16826: 4.9111736449185744e-05
Position 756: 4.9049239819985625e-05
Position 13064: 4.475528386494868e-05
Position 12950: 4.088374853972177e-05
Position 3517: 3.735515844037691e-05
Position 3056: 3.534054087739504e-05
Position 3323: 3.382422762657223e-05
Position 5197: 3.1271940995195406e-05
Position 5395: 1.9548836809234973e-05
Position 1179: 1.9058379707328103e-05
Position 4153: 1.896129944508136e-05
Position 456: 1.8519494195616596e-05
Position 793: 1.8023766043534172e-05
Position 558: 1.603505355683929e-05
Position 2561: 1.484047866625732e-05
Position 638: 1.4223066140424588e-05
Position 3718: 1.3941535445233566e-05
Position 1517: 1.3888878715908898e-05
Position 4351: 1.3512712121617778e-05
Position 1949: 1.2292095633346027e-05
Position 4169: 1.1905148061413231e-05
Position 3491: 1.1841134755831242e-05
Position 2352: 1.145080407599369e-05
Position 2803: 1.026826094384044e-05
Position 12730: 9.851129601594235e-06
Position 3811: 9.620133000237975e-06
Position 993: 9.558065665054122e-06
Position 4394: 9.447124733094499e-06
Position 922: 8.460116138075653e-06
Position 143: 7.6128629119315205e-06
Position 119: 6.335011159408208e-06
Position 400: 5.766130320663901e-06
Position 1018: 4.670516727082133e-06
Position 819: 3.334277710569009e-06
Position 617: 3.280988726620716e-06
Position 810: 3.2470734290499655e-06
Position 13868: 3.2260587976616677e-06
Position 397: 3.0519263475437565e-06
Position 649: 2.945965604536668e-06
Position 18877: 2.8940868695942115e-06
Position 946: 2.818748858581213e-06
Position 4334: 2.722376389071278e-06
Position 4265: 2.325088231632394e-06
Position 686: 2.2293268366619697e-06
Position 14047: 1.9747400759852506e-06
Position 12574: 1.872983028181348e-06
Position 18701: 1.862970400622596e-06
Position 2598: 1.6129921170851556e-06
Position 405: 1.4544278704201793e-06
Position 4107: 1.2233310772118444e-06
Position 769: 5.119309053732094e-07
Position 1152: 3.8886623521716905e-07
Position 19112: 3.559511613100362e-07
Position 13492: 3.4540685514163703e-07
Position 696: 2.8401348400898554e-07
Position 86: 2.830557231411087e-07
Position 1209: 2.6868149372824707e-07
Position 667: 2.434888828858179e-07
Position 4732: 1.4674136563350566e-07
Position 4242: 4.331450295740283e-08
Position 2115: 2.2874739325133773e-08
Position 1602: 1.9203020785078876e-08
Position 1104: 1.1659851033185206e-08
Position 411: 7.085453767668587e-09
Position 438: 2.788016684388408e-09
Position 383: 1.5033848871880375e-09
Position 374: 1.3087947860136791e-09
Position 1228: 1.027492841765412e-09
Position 441: 1.0113828919271849e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 16624: 0.9558139628255089
Position 12621: 0.9514973201786023
Position 4132: 0.9375171305742729
Position 18669: 0.9257285679412689
Position 12845: 0.9149949226024203
Position 10004: 0.8250340409160004
Position 1084: 0.8076265365669825
Position 13365: 0.8063084427077192
Position 12149: 0.8025299204182954
Position 15266: 0.7379067878083041
Position 2999: 0.42087314620994026
Position 19250: 0.3014759229796814
Position 2954: 0.23563967995443325
Position 2951: 0.20861195534919905
Position 6951: 0.15625884635427584
Position 15091: 0.12202902612844183
Position 5642: 0.08687671581899094
Position 18156: 0.08670599828924393
Position 20236: 0.08033526307532579
Position 19019: 0.0779959527012033
Position 19942: 0.06919277028976628
Position 6912: 0.06064012710075268
Position 9049: 0.048723337881945675
Position 4488: 0.0465083417457328
Position 20634: 0.04616986384545238
Position 7487: 0.040134295118267896
Position 19881: 0.039462980945508166
Position 15121: 0.03895582328088862
Position 12471: 0.035949679628483625
Position 5073: 0.035339838627881474
Position 9199: 0.031971657656164304
Position 20155: 0.03171145871017068
Position 2973: 0.031226953172321218
Position 19200: 0.029739540982670915
Position 12048: 0.029288623760311647
Position 13329: 0.027576036667988375
Position 18055: 0.027060418273864486
Position 15180: 0.02605513331502552
Position 10337: 0.024789205521815464
Position 11553: 0.023556365929783156
Position 19915: 0.021477144546012156
Position 13127: 0.02112965533938873
Position 5567: 0.020116928447138308
Position 13389: 0.019825122266660326
Position 12888: 0.018432874968092896
Position 16833: 0.017835060809678994
Position 19376: 0.01767761011075906
Position 15307: 0.01700083253539078
Position 19820: 0.01691866797662709
Position 241: 0.01605517317544622
Position 5539: 0.015075947235137022
Position 13795: 0.013798752081248075
Position 1087: 0.013030509839350762
Position 4893: 0.012865783683859577
Position 2970: 0.012709151612146051
Position 9312: 0.012364326483821249
Position 12120: 0.01183348326127081
Position 11524: 0.010553922875324733
Position 9973: 0.009903739441291217
Position 16598: 0.009701573128862094
Position 12931: 0.009618687690055696
Position 11915: 0.00960229663363237
Position 16643: 0.009565302329473146
Position 10451: 0.009507233173515005
Position 20667: 0.009033630469335939
Position 9359: 0.00892665993088532
Position 13637: 0.008402284224251532
Position 14064: 0.008320025111704337
Position 11604: 0.007936923657667174
Position 19895: 0.007409203304264747
Position 14976: 0.0070811918558851454
Position 17018: 0.006824559889956731
Position 13845: 0.006820157184412479
Position 11561: 0.006757947233488453
Position 4842: 0.006731548487733239
Position 12087: 0.006683756273812979
Position 14169: 0.0065441209620456875
Position 7728: 0.006412179226513552
Position 7323: 0.005958748971447771
Position 16825: 0.005902639790818498
Position 7348: 0.005899421576161422
Position 20193: 0.005841901519815327
Position 8699: 0.00557633719646038
Position 17065: 0.005553291835477137
Position 11373: 0.0055325952126452785
Position 4179: 0.00538131969175633
Position 1042: 0.005005838082152942
Position 2691: 0.004944920625700745
Position 8977: 0.004693205081993754
Position 9955: 0.0046493267333714864
Position 11683: 0.00437674644513083
Position 13369: 0.004198153007529059
Position 12981: 0.0041704635085781
Position 19110: 0.004158871942819605
Position 19177: 0.003996336080608335
Position 17800: 0.003991668920241436
Position 4653: 0.003987501703616522
Position 15502: 0.0036298132051937057
Position 19396: 0.003629356601387727
Position 9253: 0.0034726658628886574
Position 12958: 0.003362479627212732
Position 7435: 0.003275771587679823
Position 12531: 0.0032063306259991807
Position 13067: 0.0032057981834087155
Position 17680: 0.003161706315561045
Position 16855: 0.0029976477271972247
Position 374: 0.0027835831990891333
Position 11699: 0.0027829759354075488
Position 13231: 0.0025991702117359405
Position 17640: 0.0025829194395477636
Position 9017: 0.0025355045100181363
Position 12639: 0.002460926066867841
Position 20313: 0.0024047997995660492
Position 2881: 0.002346453661376494
Position 8369: 0.002106708522036676
Position 5445: 0.002101984940555898
Position 487: 0.002015833785491819
Position 20335: 0.001984525889763705
Position 1004: 0.001977773391594192
Position 11864: 0.0019593733997357613
Position 13152: 0.0019196478007688469
Position 5330: 0.0018111019883091765
Position 5499: 0.0017768109098685642
Position 1055: 0.0017304155318107603
Position 18078: 0.0016989945605462842
Position 6083: 0.001553316423735017
Position 9309: 0.0015349003487728108
Position 1051: 0.0015151722015950618
Position 18228: 0.0014816277599694822
Position 425: 0.0014783757444079304
Position 17717: 0.0014409486480678425
Position 16945: 0.0014218476844561193
Position 2918: 0.0013769129115223074
Position 15483: 0.0013426793672069828
Position 16122: 0.001325954871582163
Position 3410: 0.001324991993819443
Position 12291: 0.001274243429660778
Position 13615: 0.0012733517239126603
Position 15451: 0.0012703445950049963
Position 5471: 0.0012493674690566966
Position 7501: 0.001223326889825405
Position 18738: 0.0012203843103509664
Position 16510: 0.0011830060733619683
Position 15614: 0.0011223756338463635
Position 15997: 0.0011104527373449289
Position 4023: 0.0010728657717810701
Position 16477: 0.0010686501141740539
Position 5904: 0.0010661331658797098
Position 16288: 0.0010076464968727147
Position 1402: 0.0009709439077358018
Position 4556: 0.0009572646729880184
Position 19230: 0.0009439128802247912
Position 13048: 0.0009265953320833991
Position 7752: 0.0009132971935658084
Position 15686: 0.0008886651146651936
Position 6525: 0.0008774337798751461
Position 16536: 0.000872471722006761
Position 6291: 0.0008569075194331623
Position 13288: 0.0008494774909917417
Position 16676: 0.0008246408557604358
Position 12630: 0.000819668842035593
Position 7599: 0.0007807594698615335
Position 19751: 0.0007644536466531791
Position 17288: 0.000761745903926586
Position 13940: 0.0007603032898918297
Position 5854: 0.000759806678058057
Position 3651: 0.0007530393141141851
Position 15640: 0.0007479973146989903
Position 5617: 0.0007213409612491556
Position 1449: 0.0006723715241043852
Position 5857: 0.0006630599459615549
Position 1275: 0.0006562562444595301
Position 16232: 0.000644405070459575
Position 7088: 0.0006439234527075985
Position 16958: 0.0006203010221847522
Position 12592: 0.000618630013618724
Position 14863: 0.0005715028933943998
Position 15936: 0.0005611232523794144
Position 19089: 0.0005531809354587365
Position 17225: 0.0005377393732561191
Position 4579: 0.0005216702740959619
Position 11398: 0.0005182186259272307
Position 5321: 0.0005124539619234216
Position 1064: 0.0004505166362508792
Position 19868: 0.00043863853584591266
Position 1804: 0.00043428990186717055
Position 435: 0.00041759785698226366
Position 19542: 0.0004163503321189874
Position 8250: 0.0004128362073142797
Position 3989: 0.0004063813738415615
Position 19545: 0.0003978356461975772
Position 14073: 0.0003936079449555316
Position 1091: 0.0003891890381837222
Position 2673: 0.0003835990405779823
Position 14000: 0.00038168924199338464
Position 16416: 0.00038122428523051314
Position 5025: 0.000377420508507392
Position 14945: 0.00037508351488245537
Position 4452: 0.00036978014340599617
Position 16911: 0.0003685284793418067
Position 11846: 0.00036589578532122367
Position 2451: 0.0003630087380613626
Position 4496: 0.00035601773517120037
Position 574: 0.0003505484966278356
Position 15925: 0.00034262136306394575
Position 379: 0.0003397995919859619
Position 16163: 0.0003102855772296602
Position 16656: 0.00030645560158625143
Position 16212: 0.0003028593193922
Position 3571: 0.0002983181984906772
Position 1807: 0.0002958802337800175
Position 18113: 0.000292218975529333
Position 6593: 0.00028397886603605894
Position 2494: 0.0002771297558197834
Position 12962: 0.00027674107655032445
Position 19727: 0.0002723370218171142
Position 5007: 0.00026540764418661107
Position 3574: 0.00026210588457896276
Position 15606: 0.00026017719696847153
Position 15663: 0.00025556043425746283
Position 18026: 0.00025250122139083907
Position 1486: 0.00025176490123631536
Position 13178: 0.00024409448960498805
Position 15487: 0.00023946310476820657
Position 4540: 0.0002390386232890221
Position 3484: 0.00023693223295766144
Position 1209: 0.0002288780042372005
Position 823: 0.00021907623524570954
Position 19455: 0.000209943235819
Position 16064: 0.0002070033234854668
Position 16674: 0.00020609924926845647
Position 18718: 0.00019874770139725908
Position 17039: 0.0001948542274644643
Position 453: 0.00019480630285070537
Position 20114: 0.00018718035974929292
Position 3767: 0.0001869167772737924
Position 18735: 0.00018403817513362128
Position 2708: 0.0001795786393657961
Position 15020: 0.00016809982380244337
Position 13423: 0.0001671488838680101
Position 17106: 0.00016016501545718182
Position 3272: 0.00015040327769229984
Position 12870: 0.00014667625798563775
Position 17609: 0.0001453339572796373
Position 1428: 0.00014401826345662884
Position 13978: 0.00013722614530100563
Position 13445: 0.000129257370893322
Position 1200: 0.0001231331985267913
Position 3600: 0.00012215342749329823
Position 15646: 0.00012113580287453123
Position 4083: 0.00011753967015409701
Position 3434: 0.00011654395130613953
Position 13862: 0.00011581773603637675
Position 12414: 0.0001157539254772801
Position 4053: 0.00011461278636258185
Position 12897: 0.0001091481481180121
Position 5681: 0.00010878123613092222
Position 13866: 0.00010825050825138128
Position 1370: 0.00010544351757993154
Position 1140: 0.00010307511714882298
Position 3892: 9.787146222556648e-05
Position 13374: 9.717888703457872e-05
Position 15096: 9.699856064371304e-05
Position 1256: 9.631104675479048e-05
Position 1665: 9.417463605788839e-05
Position 12984: 9.248633801731381e-05
Position 6654: 9.205594247126298e-05
Position 13235: 9.134061642633382e-05
Position 17338: 8.82586856859813e-05
Position 12542: 8.475654073371949e-05
Position 17410: 8.435782772393828e-05
Position 15350: 8.400018826440519e-05
Position 17308: 8.117724964760562e-05
Position 647: 7.975490844181889e-05
Position 4057: 7.84632617942193e-05
Position 1739: 7.835353494786639e-05
Position 1311: 7.473733982874414e-05
Position 16389: 7.328355387551697e-05
Position 6763: 6.689694641585254e-05
Position 19441: 6.580634505675796e-05
Position 6271: 6.52943554851423e-05
Position 13393: 6.49725835855068e-05
Position 13134: 5.7291840144454526e-05
Position 17180: 5.5117171175371194e-05
Position 4946: 5.277102885134373e-05
Position 6454: 4.984699825078009e-05
Position 12439: 4.487614413346006e-05
Position 3242: 4.2923575269230915e-05
Position 276: 4.214349652803002e-05
Position 1184: 4.0412402275379334e-05
Position 16189: 4.031479441953204e-05
Position 2595: 4.019636686278609e-05
Position 17848: 3.823396490847331e-05
Position 4346: 3.773724107351482e-05
Position 18783: 3.691667843004497e-05
Position 6478: 3.677378788671623e-05
Position 4106: 3.6384652675614485e-05
Position 16132: 3.61212094460273e-05
Position 5476: 3.6054229500060534e-05
Position 17994: 3.4646032227111455e-05
Position 5548: 3.449290605874438e-05
Position 13384: 3.4309853782042596e-05
Position 5827: 3.372197687235874e-05
Position 17199: 3.107454701059692e-05
Position 1152: 3.0984390504656416e-05
Position 13285: 2.8799629196203318e-05
Position 509: 2.807267795547126e-05
Position 3667: 2.7347120549228393e-05
Position 17230: 2.6775299459017168e-05
Position 409: 2.4526988240768883e-05
Position 400: 2.4149547207786945e-05
Position 16561: 2.3850780808008348e-05
Position 6412: 2.3525058174694136e-05
Position 4632: 2.2517719471613168e-05
Position 13014: 2.1696048820377876e-05
Position 6989: 2.0997261557678222e-05
Position 1645: 1.973767489782201e-05
Position 5962: 1.9730807941723367e-05
Position 3714: 1.9026730276586196e-05
Position 13064: 1.862240776847959e-05
Position 489: 1.825208630453197e-05
Position 2570: 1.8143661632731935e-05
Position 3816: 1.772288438868267e-05
Position 1829: 1.748322902454067e-05
Position 885: 1.360160845720702e-05
Position 5394: 1.3271914452914128e-05
Position 2528: 1.2702749682738888e-05
Position 558: 1.1976549010189863e-05
Position 696: 1.1708107033255155e-05
Position 4349: 1.1590863338692041e-05
Position 446: 1.1490955515768158e-05
Position 5490: 1.132765082312729e-05
Position 4732: 1.1209741860703899e-05
Position 456: 1.0785897443577554e-05
Position 4904: 1.0746800756451817e-05
Position 13769: 1.0573891044656213e-05
Position 1166: 1.0525953889661265e-05
Position 874: 1.0449171493109203e-05
Position 3865: 9.263694762704398e-06
Position 4302: 9.21128062383933e-06
Position 13241: 9.13695189947266e-06
Position 4034: 8.393877543393726e-06
Position 16799: 7.027480785034657e-06
Position 901: 6.715610941573043e-06
Position 4919: 6.708679097857477e-06
Position 2250: 6.105875312863047e-06
Position 507: 5.572218578822098e-06
Position 706: 5.456312638853606e-06
Position 2253: 5.326855193831604e-06
Position 17754: 4.931573137015196e-06
Position 4858: 4.379721103600507e-06
Position 643: 4.264813686720828e-06
Position 12908: 3.717047477316778e-06
Position 1809: 3.682163084666704e-06
Position 405: 3.5332430370271064e-06
Position 293: 3.328374792807438e-06
Position 686: 3.248495114729329e-06
Position 282: 3.0264677420308394e-06
Position 4185: 2.9915648519062502e-06
Position 14067: 2.98953018605406e-06
Position 5042: 2.973371775425729e-06
Position 6884: 2.687143760184667e-06
Position 6838: 2.6650477302049744e-06
Position 17236: 2.597157232916445e-06
Position 469: 2.527645209038233e-06
Position 16485: 2.352975594120838e-06
Position 4316: 2.298347640208673e-06
Position 307: 2.128215099160514e-06
Position 5158: 1.903679106356245e-06
Position 583: 1.891461771474002e-06
Position 13508: 1.7521984919453983e-06
Position 17356: 1.7062663314278156e-06
Position 4343: 1.6894162267797562e-06
Position 5224: 1.4535169626743207e-06
Position 752: 1.426737118872804e-06
Position 13549: 1.3534019941838621e-06
Position 579: 1.1716964869889195e-06
Position 920: 1.1446911106142774e-06
Position 937: 1.13003949123594e-06
Position 927: 1.1008846896408232e-06
Position 4061: 1.0246890224825018e-06
Position 766: 1.0150340737481796e-06
Position 3957: 9.880787811936833e-07
Position 610: 9.039842879350765e-07
Position 4276: 8.411997333808676e-07
Position 13567: 6.587812639295639e-07
Position 957: 6.224159330898381e-07
Position 391: 6.053799422573354e-07
Position 4085: 5.508850645431342e-07
Position 16515: 5.303214396977122e-07
Position 4318: 5.199173414209354e-07
Position 577: 4.947621678265442e-07
Position 16722: 4.6673616862465655e-07
Position 213: 4.4431699808490644e-07
Position 13775: 4.394404447567298e-07
Position 4873: 4.2255870870601977e-07
Position 720: 4.0730966209524256e-07
Position 4612: 3.680644692634623e-07
Position 527: 3.2941225991082493e-07
Position 13847: 3.2731151831045916e-07
Position 4223: 3.0643792448585764e-07
Position 4594: 2.644619720441833e-07
Position 542: 2.418510523640229e-07
Position 15731: 2.3208028975699934e-07
Position 383: 2.0452000089850344e-07
Position 5724: 1.5513861524890468e-07
Position 4324: 1.4476495372430624e-07
Position 461: 1.1799024258932899e-07
Position 627: 1.1532568597154234e-07
Position 5506: 1.0078691709297319e-07
Position 13578: 6.337336887519202e-08
Position 17123: 3.5761682770805624e-08
Position 2107: 2.0787779405040167e-08
Position 1163: 1.932939109955696e-08
Position 972: 1.711416410564163e-08
Position 2024: 1.3883546583294725e-08
Position 15689: 1.169734057178406e-08
Position 1169: 9.502058450925909e-09
Position 1967: 6.276982635829116e-09
Position 5369: 6.242399456266385e-09
Position 1884: 4.964899152541224e-09
Position 2421: 4.702804775066568e-09
Position 2509: 4.2813594708242595e-09
Position 1225: 2.8780267978031837e-09
Position 779: 2.1419870700289976e-09
Position 1018: 2.038804705528259e-09
Position 940: 1.6546348562258131e-09
Position 785: 1.574501829559456e-09
Position 536: 1.0032719282316546e-09
Position 411: 9.55891230147725e-10
Position 298: 8.257956727229144e-10
Position 1287: 7.921618750212743e-10
Position 337: 7.282722978985054e-10
Position 544: 7.125299798502193e-10
Position 595: 6.213452914825246e-10
Position 310: 5.504616385945715e-10
Position 2626: 5.018132264339776e-10
Position 1008: 4.668188146301744e-10
Position 624: 4.502645694907517e-10
Position 315: 1.7147862984579186e-11
Position 325: 1.2655713587408581e-11
Position 349: 3.536073764499658e-12
Position 342: 1.840354192761199e-12
Position 161: 1.1330907651706108e-12
Position 172: 8.648087506228446e-13
Position 186: 8.53835747326875e-13
Position 181: 1.6115487839399838e-14
Position 602: 8.432604039081862e-15
Position 177: 2.818831737152544e-16
