Gene = TRAT1
Position 14228: 0.000503476856816716
Position 403: 0.0004792997884582171
Position 1681: 0.0004724692179813981
Position 8886: 0.00044593256446562296
Position 3582: 0.00043096445369668297
Position 6396: 0.00042595506848260896
Position 8236: 0.0003486042001698707
Position 1218: 0.00034626351562411976
Position 2368: 0.00033492117655584266
Position 12866: 0.0003052059165656039
Position 9583: 0.00027795212147343313
Position 4942: 0.00027604677549983384
Position 1358: 0.0002567812178554155
Position 10091: 0.000256302094046133
Position 4735: 0.0002395672002469886
Position 5440: 0.00022783922021367805
Position 10306: 0.000192653902611843
Position 11545: 0.00018042108529996265
Position 1665: 0.000174735711239003
Position 628: 0.00017450762135851744
Position 11829: 0.00017212342568355198
Position 2924: 0.0001516729146983574
Position 1807: 0.00015077525564843953
Position 4026: 0.00014199626789072653
Position 2706: 0.00013811634113968755
Position 311: 0.00012401866646922648
Position 136: 0.00012326970934838875
Position 9486: 0.00012134484645077037
Position 561: 0.00010773131466914907
Position 1435: 0.0001028238455016333
Position 604: 0.0001009127148266797
Position 1384: 9.419638088449664e-05
Position 2816: 9.396670527170558e-05
Position 4243: 9.080451108175726e-05
Position 2104: 8.671057515862159e-05
Position 2052: 8.176774077009006e-05
Position 3233: 8.059420224745032e-05
Position 3271: 7.714789425748697e-05
Position 2292: 7.680209267593637e-05
Position 5249: 7.285936068376741e-05
Position 5275: 7.095850883331754e-05
Position 2858: 6.918116318742717e-05
Position 326: 6.526738626507168e-05
Position 2914: 5.7683014206105696e-05
Position 3285: 4.827265714242453e-05
Position 6637: 4.7166171057165e-05
Position 1823: 4.565938451608879e-05
Position 577: 4.515592372565288e-05
Position 2128: 3.983382170322259e-05
Position 319: 3.945590038972356e-05
Position 2150: 3.787923560547398e-05
Position 5914: 3.703759438751405e-05
Position 609: 3.044777589372797e-05
Position 3246: 2.994343509302841e-05
Position 2500: 2.8595021235275325e-05
Position 2334: 2.6723534491204183e-05
Position 330: 2.4785952133659368e-05
Position 1364: 2.2239808894604623e-05
Position 523: 2.0485903056604242e-05
Position 3132: 1.9364340228334312e-05
Position 333: 1.911724426268036e-05
Position 632: 1.75874843805239e-05
Position 1170: 1.7063309790598203e-05
Position 1887: 1.3792027062610083e-05
Position 526: 1.2472005053548688e-05
Position 1222: 1.1348777482392318e-05
Position 1510: 1.1334005596562053e-05
Position 1635: 1.0927780159795211e-05
Position 3268: 1.0073702487691686e-05
Position 1484: 9.406576324670746e-06
Position 4206: 8.979663906119223e-06
Position 2988: 8.43738739271307e-06
Position 566: 6.058519393846376e-06
Position 202: 5.710440979499704e-06
Position 2567: 5.540221289246096e-06
Position 675: 5.145345260168722e-06
Position 1560: 4.668269525181378e-06
Position 2114: 3.831169757668002e-06
Position 1572: 3.0557728749954603e-06
Position 1316: 2.7926839900051073e-06
Position 2776: 2.094327290667757e-06
Position 2441: 1.663441917239426e-06
Position 618: 1.6466251003517097e-06
Position 151: 1.280762777586991e-06
Position 2740: 8.736998599893273e-07
Position 2445: 4.6227820985880077e-07
Position 583: 9.700134395233288e-08
Position 4338: 4.208060508651375e-08
Position 856: 3.395186384398424e-08
Position 746: 2.4563438653344107e-08
Position 228: 2.444692746487795e-08
Position 298: 1.4731731754013592e-08
Position 1449: 1.3574229928748492e-08
Position 225: 1.1544142108315967e-08
Position 166: 6.515805993690169e-09
Position 1201: 6.468097380095444e-09
Position 138: 5.500978740749187e-09
Position 2485: 4.848648452606635e-09
Position 505: 3.5016290231305256e-09
Position 308: 3.3910820494848973e-09
Position 208: 2.934631942447265e-09
Position 477: 2.918357517842737e-09
Position 473: 2.780914000677845e-09
Position 656: 2.2715079791884136e-09
Position 680: 2.266798619014988e-09
Position 1122: 1.890036407781083e-09
Position 658: 1.8646758929967483e-09
Position 159: 1.777079100881301e-09
Position 94: 1.393205374503607e-09
Position 701: 1.3020881764862217e-09
Position 236: 1.5533184281849944e-10
Position 100: 1.0522756803409186e-10
Position 991: 3.6535975572196166e-11
Position 169: 2.611160218362319e-11
Position 241: 6.865420007719387e-12
Position 105: 5.555643486457276e-12
Position 88: 1.2138088474528847e-12
