Gene = AKNAD1
Position 1084: 0.015552109326022067
Position 39796: 0.014860454718387319
Position 21849: 0.01333461325932389
Position 22095: 0.013239118111891296
Position 28966: 0.011548690183985537
Position 30196: 0.011045948376712581
Position 3459: 0.010845053093096958
Position 19204: 0.010693449481633548
Position 277: 0.008077721341074868
Position 28293: 0.007982216355317803
Position 13981: 0.007972291261282238
Position 38: 0.007717796384451395
Position 3572: 0.0074142894959694505
Position 6127: 0.007119949722170808
Position 40708: 0.007028848892284423
Position 7488: 0.0069498819216569875
Position 7876: 0.005232999312892909
Position 31739: 0.004824770256711685
Position 793: 0.004681404294136219
Position 1185: 0.0046086543332498845
Position 6740: 0.00455298515660221
Position 39892: 0.004445983246236321
Position 4650: 0.0042887709325594905
Position 31745: 0.004225798767777855
Position 32137: 0.003972087444830962
Position 14726: 0.003942510161392556
Position 2164: 0.003889619951151505
Position 14001: 0.0038066124816930097
Position 31749: 0.003461834953169032
Position 14146: 0.003458281067269274
Position 14512: 0.003420629380626675
Position 14141: 0.0033395526407971254
Position 15045: 0.00329482108061771
Position 3421: 0.0030576163612133214
Position 6264: 0.002986965398984779
Position 34665: 0.0029279389336189436
Position 34495: 0.0029185558188921375
Position 21891: 0.002742208407920173
Position 27851: 0.002720604522592954
Position 14015: 0.002713545875203203
Position 36903: 0.0026342947325442736
Position 16667: 0.0026330350480422006
Position 6806: 0.0025992631656530743
Position 7182: 0.0024868317263340833
Position 3534: 0.0024362533277915033
Position 13986: 0.0023788154054090634
Position 8217: 0.0023712655923307817
Position 40431: 0.0021767396622238452
Position 30604: 0.002174645818146796
Position 8437: 0.002141990499737573
Position 3645: 0.001963960496228684
Position 27715: 0.0017459949602662932
Position 13942: 0.0017229941913240385
Position 1043: 0.001696527643064478
Position 7235: 0.0014161518585810184
Position 32863: 0.0013797364827794255
Position 11845: 0.0012739842924371647
Position 33674: 0.0010938884764209592
Position 8142: 0.0010908490943818366
Position 824: 0.0009953035827501469
Position 8280: 0.000980465846421375
Position 6825: 0.0009416340882786053
Position 8578: 0.0008687078099739734
Position 25881: 0.0007668110414502389
Position 15540: 0.0007039744255831202
Position 31512: 0.0006479543975476961
Position 33707: 0.000584315560726798
Position 1392: 0.0005427851543927876
Position 1386: 0.00052387105763567
Position 3520: 0.00042669218805527654
Position 6138: 0.000379386890846681
Position 14750: 0.00035943247049114975
Position 1807: 0.00035678082649963415
Position 3614: 0.0003497629541552913
Position 4611: 0.00034884051688742484
Position 1418: 0.0003457653510911469
Position 5094: 0.00033777907508158973
Position 7085: 0.0002966227317035753
Position 33729: 0.0002497945493020634
Position 3731: 0.00022888227039000457
Position 3379: 0.0002104835220221504
Position 3284: 0.00021013827058590228
Position 257: 0.00020037738390642736
Position 6692: 0.00018255182637970802
Position 34063: 0.0001690450614773706
Position 34002: 0.00013969515557056152
Position 8609: 0.0001355641197714309
Position 4803: 9.76358847093369e-05
Position 31182: 7.468957749177263e-05
Position 33938: 6.267871392017984e-05
Position 997: 5.210738081934819e-05
Position 1177: 4.9992098464055416e-05
Position 3106: 4.058025055366305e-05
Position 284: 3.831173616552148e-05
Position 100: 3.6331549580280795e-05
Position 1092: 1.7891682347948816e-05
Position 5063: 1.7180733592083308e-05
Position 3763: 1.611108808601623e-05
Position 1141: 1.2735846263029466e-05
Position 3236: 1.2241913061193442e-05
Position 6100: 1.1466756022589296e-05
Position 767: 3.7409020694358364e-06
Position 341: 3.3306452314000187e-06
Position 343: 2.8873960833253635e-06
Position 133: 2.237469275867047e-06
Position 339: 2.029814511018525e-06
Position 373: 1.2849587949771019e-06
Position 102: 1.0783631947351975e-06
Position 353: 1.0461362684333455e-06
Position 640: 9.159931285251685e-07
Position 355: 9.064423798199345e-07
Position 357: 8.380055260334476e-07
Position 747: 7.261272756204825e-07
Position 864: 7.112655881835724e-07
Position 667: 6.598750961990615e-07
Position 367: 6.361243211137601e-07
Position 33091: 5.415493432634208e-07
Position 369: 4.201316679985423e-07
Position 124: 2.406205166884684e-07
Position 351: 1.9877228574891652e-07
Position 4184: 1.7441771120937096e-07
Position 43: 1.1787731771419223e-07
Position 3887: 1.0423130671455422e-07
Position 335: 9.38635178698941e-08
Position 175: 9.157771129410047e-08
Position 874: 7.890735443608731e-08
Position 1094: 7.44985983366331e-08
Position 347: 6.67712216294282e-08
Position 497: 6.393444002911881e-08
Position 2978: 6.109193795985044e-08
Position 3625: 6.064490461442152e-08
Position 2105: 5.692207937846454e-08
Position 4189: 5.368726654110402e-08
Position 2728: 5.0418164472377015e-08
Position 1526: 4.5389554228192656e-08
Position 1553: 4.513797892167581e-08
Position 30528: 3.750395561064727e-08
Position 30707: 3.688071232997305e-08
Position 569: 3.5924302069923306e-08
Position 919: 3.285433259314832e-08
Position 266: 3.1785397522025685e-08
Position 558: 2.8527787947440045e-08
Position 723: 2.757375385854762e-08
Position 397: 1.922837293034783e-08
Position 55: 1.7747152083553943e-08
Position 30540: 1.1044139243432548e-08
Position 30241: 1.0726259810463419e-08
Position 1152: 1.0226975475793722e-08
Position 371: 8.802570157565072e-09
Position 268: 8.312144844114333e-09
Position 1018: 1.875624369428992e-09
Position 1089: 1.3345247940956836e-09
Position 345: 1.5432531483960804e-10
Position 245: 1.1618281464087186e-10
Position 422: 9.823185403316825e-11
Position 359: 1.1412054369549386e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 29791: 0.9985585369162625
Position 8279: 0.977488279500239
Position 19387: 0.9564872723898572
Position 33616: 0.840959303127706
Position 40791: 0.7100519325496604
Position 13826: 0.6962477782444427
Position 39916: 0.6767134920689972
Position 26697: 0.6641344611613982
Position 39681: 0.6183237731074759
Position 26443: 0.6161852603811334
Position 6652: 0.5946669123933631
Position 22037: 0.519495470699541
Position 33405: 0.5140295168983282
Position 7033: 0.4755105536235742
Position 33849: 0.4474797664185526
Position 14667: 0.4340770273189793
Position 36499: 0.41331409337098185
Position 32034: 0.3493134530845921
Position 5962: 0.3422992290848097
Position 8542: 0.3366769527933786
Position 20907: 0.3335544930017484
Position 8033: 0.3198193052360534
Position 39988: 0.26510392026422025
Position 22565: 0.23393931464698217
Position 13809: 0.2335564816853546
Position 20664: 0.20619190099712656
Position 40522: 0.19955831048447278
Position 6486: 0.18785100274515065
Position 3483: 0.17134019359991795
Position 33417: 0.1626414427201803
Position 5302: 0.1589655983434833
Position 8793: 0.15685850352939454
Position 7622: 0.1415356136018462
Position 18401: 0.13963863166054127
Position 36788: 0.13056656114848003
Position 30432: 0.12543582820667235
Position 5891: 0.11753206046109103
Position 27061: 0.11550651598619688
Position 34135: 0.09282677335156539
Position 40110: 0.0916156085773642
Position 36467: 0.08100481208672533
Position 16324: 0.07411277103464423
Position 25566: 0.0727138051791455
Position 34244: 0.07168500029806012
Position 33455: 0.07086552259561806
Position 7439: 0.06834046035815114
Position 22785: 0.06783481535008792
Position 16351: 0.06719877111748407
Position 28208: 0.05835915100921046
Position 27744: 0.05829677188880785
Position 7780: 0.05685276971172853
Position 5330: 0.05198745966462899
Position 7517: 0.049356714723126915
Position 29011: 0.047386093013664005
Position 27085: 0.04706811069044251
Position 8525: 0.046514924391512606
Position 34216: 0.04608115907613887
Position 33700: 0.045679889797569394
Position 5276: 0.045488033684244346
Position 5937: 0.0451563417745115
Position 6024: 0.04430395868850381
Position 9893: 0.04150132850820078
Position 11031: 0.038686685449472145
Position 19029: 0.03749284482458656
Position 34565: 0.035381853270312284
Position 5334: 0.03496294848924958
Position 11612: 0.034197915327230814
Position 20377: 0.0340575256568447
Position 22450: 0.033668369491177345
Position 33279: 0.03321301295975187
Position 14842: 0.03247749625172634
Position 8836: 0.03191876567198008
Position 20293: 0.03191868989528322
Position 8434: 0.029053218882648873
Position 9864: 0.027850382813854793
Position 10599: 0.027818330473636365
Position 7310: 0.027627681422281655
Position 18555: 0.027614709615059532
Position 8761: 0.02751107842257474
Position 33253: 0.026761659669825195
Position 12377: 0.026221534775453047
Position 8577: 0.02617614635095704
Position 38133: 0.025457997697605365
Position 33629: 0.023736284199792058
Position 13868: 0.023441359844058672
Position 31318: 0.022679792459151974
Position 6825: 0.02258363997861368
Position 40183: 0.02157059688441634
Position 37811: 0.02094218801277179
Position 7355: 0.020807422281670707
Position 7678: 0.019939473916889296
Position 31361: 0.019818767140461074
Position 36214: 0.01950089700528613
Position 922: 0.01845052110362096
Position 21670: 0.015655490809538573
Position 6588: 0.015459697744931005
Position 34795: 0.013944746204146785
Position 7278: 0.01375198722203143
Position 38674: 0.013731985962990844
Position 22473: 0.013338082746686972
Position 32063: 0.012666963307587912
Position 30086: 0.011804224266950604
Position 28776: 0.011548690183985539
Position 14790: 0.01139376736672572
Position 33221: 0.011051196621365706
Position 6063: 0.010912612821282086
Position 32136: 0.010796458848802705
Position 6675: 0.01078635629061806
Position 11205: 0.010196561813995456
Position 33883: 0.009936939822116759
Position 7642: 0.009730591442289186
Position 7318: 0.009570580761829135
Position 8839: 0.009451169969491052
Position 40398: 0.008825554544647483
Position 8080: 0.008362430421267178
Position 9938: 0.008163848925873645
Position 31688: 0.007823390649106891
Position 5940: 0.007656034817019456
Position 3323: 0.0076263251845704585
Position 27821: 0.007440935376089155
Position 6769: 0.007419183968838334
Position 5903: 0.007106344923977553
Position 27193: 0.006647499468398273
Position 34060: 0.005620346092099636
Position 3378: 0.005398268324845202
Position 5855: 0.005291228447953844
Position 14043: 0.00527194690803618
Position 13743: 0.0052033314409390035
Position 40641: 0.005201813810519995
Position 40876: 0.005161690844202188
Position 40823: 0.005034211193956316
Position 27989: 0.004911760086145754
Position 6783: 0.004795282792010986
Position 32077: 0.0046646893321544555
Position 27219: 0.004434962600015994
Position 34664: 0.0038016054209123917
Position 22163: 0.003776240519136782
Position 40337: 0.00373851021106318
Position 5218: 0.0035923105255810913
Position 3235: 0.003498423538704232
Position 14874: 0.0034675740620962892
Position 11261: 0.0034358020592100864
Position 14353: 0.003420629380626675
Position 6863: 0.00335386840289269
Position 26844: 0.003306075398386024
Position 37643: 0.003264099619500606
Position 40628: 0.0030440523064587375
Position 31444: 0.0030072384119455508
Position 34403: 0.0026726344739476347
Position 7970: 0.002655803695184298
Position 38756: 0.002640342600180273
Position 33687: 0.0025252341960518288
Position 31535: 0.002521672904980701
Position 40662: 0.0025090279052287032
Position 3161: 0.00250187192736052
Position 2056: 0.002489951162149853
Position 20949: 0.0024579053076632736
Position 4326: 0.0023660296553184375
Position 16532: 0.002363893365055977
Position 39683: 0.0023272994124591004
Position 9907: 0.0022806424272375386
Position 20387: 0.002167766852270849
Position 3328: 0.002160912396348798
Position 40024: 0.0020602134395752607
Position 4583: 0.0018918179291413557
Position 10787: 0.0018570344141787137
Position 36806: 0.001820286576523514
Position 30392: 0.001807101335882819
Position 20722: 0.0018023234067232343
Position 7618: 0.001748013356955052
Position 27652: 0.001745994960266293
Position 14927: 0.0017324269689667701
Position 10866: 0.0017197953273076984
Position 5917: 0.0016714948619920458
Position 31665: 0.0016691486471950762
Position 8681: 0.0016608926550170302
Position 5698: 0.001588631341785273
Position 30406: 0.0015456930149160988
Position 975: 0.0015064156398376053
Position 31390: 0.001479760129448568
Position 29690: 0.0014414494536880854
Position 40289: 0.0013602439941829841
Position 1317: 0.001327874295309242
Position 33502: 0.00132311174600911
Position 11726: 0.0012077730132149908
Position 5251: 0.0011914228962352912
Position 6527: 0.0011099458992589264
Position 9649: 0.0011064268917709106
Position 10559: 0.001100088466894886
Position 14117: 0.0010831669182267425
Position 34094: 0.0010742733112391039
Position 41015: 0.0010648605833681413
Position 3185: 0.00105593625918186
Position 5183: 0.0010513167703672297
Position 8658: 0.001038580043063936
Position 40452: 0.0010369672147295893
Position 8857: 0.0010286950263637587
Position 13665: 0.0010031088107385195
Position 30444: 0.0009234724314685733
Position 40248: 0.0008444202012296316
Position 561: 0.0008312918893032844
Position 32740: 0.0007134793427834165
Position 40852: 0.0006906777499386626
Position 32754: 0.0006662571399960091
Position 30467: 0.0006425667234794569
Position 5131: 0.0006409761184701228
Position 942: 0.0006328721510399296
Position 7061: 0.000614684210666552
Position 5684: 0.0006074052418111949
Position 30004: 0.0005455487204520191
Position 14982: 0.0005404857816314271
Position 2022: 0.0005345626850784414
Position 3420: 0.0005307437001925047
Position 747: 0.0005100018284340311
Position 3353: 0.0005098249472670425
Position 31581: 0.0004981917763759036
Position 1685: 0.0004720817930780461
Position 15152: 0.00046867575945043114
Position 37509: 0.00046429710673963386
Position 35437: 0.00046005473000936047
Position 21649: 0.00042133085770549195
Position 5140: 0.00041305391224345583
Position 5582: 0.00040614014599513957
Position 30527: 0.0003799217522161728
Position 8851: 0.00037143569418558443
Position 6999: 0.00035529156128869096
Position 35520: 0.00033249140941710896
Position 6699: 0.00033082883798704165
Position 788: 0.0003274024568560967
Position 4916: 0.000319087828785351
Position 30308: 0.0003110350173504948
Position 4580: 0.00031098243215914144
Position 40319: 0.000303019125345148
Position 3463: 0.00029017518595671703
Position 7760: 0.0002854572798146105
Position 5159: 0.0002846088886538305
Position 5086: 0.00028176706666409985
Position 16636: 0.0002691416829862237
Position 5000: 0.0002668660256762851
Position 4956: 0.0002467432756553616
Position 567: 0.00024302540104949522
Position 36640: 0.00024091966044996482
Position 15515: 0.00023529866613268942
Position 40843: 0.0002325799243819003
Position 35650: 0.00023084864917437338
Position 613: 0.00022515491185707176
Position 40136: 0.00022434429772512802
Position 6910: 0.0002195158444673508
Position 34382: 0.00020106098918595383
Position 2130: 0.00018484596335628743
Position 1846: 0.00018096012139263892
Position 31339: 0.0001791514927055742
Position 5741: 0.00017673314537615688
Position 7238: 0.0001754714541686841
Position 3396: 0.00014969695424454728
Position 588: 0.00014151991595583123
Position 22124: 0.0001383437079229373
Position 5122: 0.00013238252747553358
Position 29955: 0.00012469474530784385
Position 451: 0.00011542205301009236
Position 4900: 0.00011528448840862184
Position 39828: 0.00010961904624299504
Position 6871: 0.00010368949951571573
Position 4504: 0.00010044036371146507
Position 1849: 9.795847139449259e-05
Position 40167: 9.305514069616943e-05
Position 5117: 9.017601210940984e-05
Position 1313: 8.342863292272392e-05
Position 6805: 7.051715181105678e-05
Position 640: 6.88587321516296e-05
Position 34432: 6.139883099177807e-05
Position 415: 5.9019367168182094e-05
Position 2025: 5.455275341676099e-05
Position 27209: 5.0699133011605646e-05
Position 31061: 4.6097702552900834e-05
Position 4724: 4.3147291218547485e-05
Position 1015: 4.177700182338375e-05
Position 1926: 3.892124306959089e-05
Position 6959: 3.882390707458448e-05
Position 1940: 3.435313046972833e-05
Position 563: 2.677171368330255e-05
Position 695: 2.4308221974456985e-05
Position 4543: 2.2829662607304445e-05
Position 2957: 2.2228328941980935e-05
Position 791: 2.003726621909269e-05
Position 29986: 1.8437217150324635e-05
Position 30792: 1.6981377257529156e-05
Position 31077: 1.5486133019176315e-05
Position 37375: 1.4848678780555183e-05
Position 723: 1.2499242639253613e-05
Position 30053: 9.946390384632626e-06
Position 30478: 8.628571829014156e-06
Position 4787: 7.033827287829544e-06
Position 1627: 6.855065684221593e-06
Position 2947: 5.746083778882347e-06
Position 2913: 4.8575369453646165e-06
Position 30924: 4.111078622568718e-06
Position 8119: 3.657488412308654e-06
Position 2932: 3.1272670525958055e-06
Position 3049: 2.9385135414318998e-06
Position 1652: 2.873615118588265e-06
Position 1875: 2.4091356423466278e-06
Position 1274: 2.313998326576364e-06
Position 3697: 2.235499817313951e-06
Position 1335: 2.18035616748468e-06
Position 1826: 1.9333714191058365e-06
Position 2904: 1.7436122313673662e-06
Position 1105: 1.732188108634595e-06
Position 1708: 1.6283842254546464e-06
Position 947: 1.4061233200403735e-06
Position 1691: 1.1819844938619103e-06
Position 697: 1.1533632065313937e-06
Position 701: 1.100394814884569e-06
Position 1079: 1.0930182932972437e-06
Position 34601: 1.0548892431823477e-06
Position 767: 9.914017855199003e-07
Position 2150: 8.772072689348191e-07
Position 888: 6.135104326527019e-07
Position 32989: 5.415493432634207e-07
Position 4072: 1.7033603092532502e-07
Position 186: 1.6569079146828995e-07
Position 4039: 5.7768946825150204e-08
Position 3492: 4.941311954529186e-08
Position 3533: 1.9778324474123232e-08
Position 2544: 1.8075938284564142e-08
Position 2563: 1.7661817569800173e-08
Position 2470: 1.468040861801281e-08
Position 30659: 1.2650566302203018e-08
Position 30578: 1.1141475605647006e-08
Position 2071: 9.724207099293043e-10
Position 953: 1.437647418438556e-10
Position 654: 1.3147567938310843e-10
