Gene = PCP4L1
Position 213: 5.459530419634215e-06
Position 281: 4.713974391604814e-06
Position 802: 4.675111215906375e-06
Position 1149: 3.4022861125522134e-06
Position 763: 3.2519302261872615e-06
Position 3477: 2.9265610955814996e-06
Position 450: 1.4520648692638133e-06
Position 1181: 1.430932230682755e-06
Position 664: 1.420046352242893e-06
Position 1250: 8.440459110468533e-07
Position 1256: 7.131037535106805e-07
Position 1230: 6.529263931893997e-07
Position 990: 2.0126734083905775e-07
Position 172: 7.025986291449817e-08
Position 461: 2.7803529960843567e-08
Position 1226: 9.120153562442855e-09
Position 1008: 6.338352265541972e-09
Position 569: 3.311586227384122e-09
Position 622: 5.125666995582259e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 637: 0.42584460864163776
Position 396: 0.2844354775023559
Position 1011: 0.23301824544439118
Position 2389: 0.20976415743408844
Position 2362: 0.17599171559056292
Position 8794: 0.1644505432831393
Position 6767: 0.13780788421462403
Position 9846: 0.12141387789006801
Position 10612: 0.10535753978298817
Position 10160: 0.10171216469956001
Position 6394: 0.09055211494071631
Position 9627: 0.07934436049917946
Position 1362: 0.06796727719110204
Position 2257: 0.06044156445328286
Position 9871: 0.03925853550251258
Position 2230: 0.03629564995474853
Position 3827: 0.02595499092669147
Position 7427: 0.024352471710782867
Position 863: 0.024310298692062922
Position 9001: 0.02014796125153273
Position 2476: 0.01610014786990813
Position 4354: 0.01579836462408814
Position 10623: 0.015397987729301578
Position 14023: 0.01525844516649076
Position 2295: 0.012035597141186783
Position 7549: 0.011363949570620252
Position 667: 0.009764694649723385
Position 1734: 0.008454829107357592
Position 8574: 0.008182879354272216
Position 3955: 0.007456405893571696
Position 8480: 0.00684958041044944
Position 13517: 0.005956661373547953
Position 5042: 0.005827765596830833
Position 4879: 0.005605285661304698
Position 5203: 0.0055803656040494766
Position 1761: 0.005528959879894132
Position 723: 0.005315562362462351
Position 4899: 0.005177082385841562
Position 3918: 0.004870731445992234
Position 2887: 0.004422748407042143
Position 7056: 0.004117177134384983
Position 1647: 0.003941491835251111
Position 754: 0.0038968033295469105
Position 7037: 0.003841575889555654
Position 6455: 0.003597299965659769
Position 218: 0.003418609871700921
Position 1585: 0.0031575156169400768
Position 3431: 0.0030282375550281407
Position 1779: 0.002956578486345794
Position 2748: 0.002817375798579036
Position 8735: 0.002390711695775488
Position 934: 0.0023193783337931433
Position 3801: 0.002226435073014083
Position 2516: 0.002205387135162964
Position 2537: 0.0018017163803539303
Position 2814: 0.0016264528441485985
Position 3289: 0.0013926379631760079
Position 1606: 0.0011924740209047083
Position 1728: 0.0011916625696248087
Position 1948: 0.0010166858648594159
Position 450: 0.0009729249543547228
Position 846: 0.0009646184805369339
Position 169: 0.000852891821298471
Position 9005: 0.0007794950607887843
Position 3240: 0.000767669869943192
Position 374: 0.0007605988782221835
Position 401: 0.0007507102346787873
Position 499: 0.0007323876503715519
Position 8759: 0.0006922019360815634
Position 326: 0.0006720762561611532
Position 727: 0.0006190872012544627
Position 2005: 0.0005737736520035448
Position 2957: 0.0005526994451183026
Position 4195: 0.0005517564026864871
Position 152: 0.0005363095733733955
Position 435: 0.0005351044756465076
Position 1108: 0.0005241023733787941
Position 2708: 0.0005182779190123141
Position 3062: 0.0004800146400860681
Position 4551: 0.00042359428855795944
Position 2664: 0.0004195035904311691
Position 2168: 0.00038056493939523056
Position 7033: 0.0003751880441275882
Position 288: 0.0003615654763050809
Position 3835: 0.0002796652003888194
Position 1017: 0.00027310805190523905
Position 1614: 0.00023284760907809485
Position 2367: 0.00020398931488707154
Position 974: 0.00019215018227511984
Position 1819: 0.00018588506317436255
Position 5367: 0.00017487657293158154
Position 832: 0.00014729529382940477
Position 875: 0.00014718670725050143
Position 1571: 0.00011997830481643447
Position 900: 0.00011833539958358207
Position 4257: 0.00011223191420958209
Position 1153: 0.00010950342638325462
Position 4109: 9.703726764651052e-05
Position 1844: 8.399969120605763e-05
Position 1791: 6.433323650456997e-05
Position 987: 5.4521623870526923e-05
Position 1886: 5.375975048262558e-05
Position 2008: 4.846505354602191e-05
Position 1029: 4.716398788664701e-05
Position 1298: 4.3869869232977144e-05
Position 1442: 3.473467821546976e-05
Position 529: 3.275976804962768e-05
Position 134: 2.812551733187435e-05
Position 789: 2.665755670896685e-05
Position 906: 2.2924037032193507e-05
Position 191: 1.811642306716371e-05
Position 1036: 1.3605261676226648e-05
Position 703: 1.1676911877498754e-05
Position 2209: 8.507036136529868e-06
Position 3163: 7.406523770501781e-06
Position 154: 7.355635540491998e-06
Position 345: 5.546154721499286e-06
Position 364: 5.048503096695479e-06
Position 646: 4.8590763897492205e-06
Position 758: 4.608724708531875e-06
Position 583: 3.9906608972487775e-06
Position 501: 3.5824273030602425e-06
Position 827: 3.19988438367402e-06
Position 184: 3.110211545056018e-06
Position 792: 1.6092435236639923e-06
Position 247: 1.4421644310778844e-06
Position 330: 1.1961797124481691e-06
Position 678: 9.399534030023625e-07
Position 971: 6.963775344779744e-07
Position 356: 6.372958022338294e-07
Position 349: 3.965909022768197e-07
Position 339: 3.778939125184423e-07
Position 536: 3.677382594794806e-07
Position 335: 3.6192788764609145e-07
Position 341: 2.979148998159952e-07
Position 976: 2.458156019823533e-07
Position 1485: 1.1919750647589547e-07
Position 303: 6.183132450116014e-08
Position 509: 2.0787985933639527e-08
Position 252: 1.8660497569847218e-08
Position 522: 1.3466191241949658e-08
Position 256: 1.8363343879565892e-09
Position 100: 1.7126244112725163e-09
Position 802: 7.830772880936569e-10
Position 261: 3.9043693007408196e-10
