Gene = LSM5
Position 4025: 0.07272003915268851
Position 3806: 0.057438647236020955
Position 885: 0.05382690005923241
Position 3788: 0.03977871639200745
Position 4992: 0.037188560759044746
Position 4374: 0.02505276176756528
Position 1094: 0.0232723900734053
Position 2787: 0.021000146076424083
Position 3357: 0.02071733228356984
Position 2444: 0.020409721277468984
Position 3272: 0.018911157604157774
Position 3948: 0.01674732710987384
Position 4340: 0.012774636384268644
Position 3767: 0.01162245723173999
Position 3513: 0.00959548496758344
Position 1765: 0.008783380031142523
Position 3181: 0.008180493543316023
Position 3968: 0.007550326818375875
Position 4664: 0.006988750303466216
Position 2878: 0.006753439336141598
Position 3308: 0.006633273058971205
Position 3823: 0.006317333823155367
Position 3409: 0.006276893116330558
Position 1269: 0.005543202173143545
Position 631: 0.004179624605277724
Position 3770: 0.003915276176954103
Position 3254: 0.003770142158193904
Position 4937: 0.003763186329207476
Position 4692: 0.0031975709952784797
Position 4479: 0.002979221558669281
Position 614: 0.002374006713862088
Position 2993: 0.002292251828610507
Position 2841: 0.0021792813135115387
Position 1303: 0.0021533556777325754
Position 1151: 0.001986096080439668
Position 4718: 0.0019047752166167378
Position 287: 0.0018478690072689364
Position 4577: 0.001845636161985869
Position 2585: 0.0016170145559047157
Position 4103: 0.0013796741792818658
Position 313: 0.0013186734217051827
Position 2698: 0.0013186311649270332
Position 2554: 0.001139880828578465
Position 3976: 0.0010881604457348047
Position 4528: 0.001073749732855778
Position 1075: 0.0010404145999700692
Position 175: 0.0010185956770981189
Position 1280: 0.0009977066798854304
Position 4481: 0.0009089287208384998
Position 2674: 0.0008908955191560938
Position 250: 0.00084341122723986
Position 2457: 0.0008240690427603558
Position 2410: 0.0008204818745572584
Position 2117: 0.000819050592783756
Position 577: 0.0007952479961191514
Position 863: 0.0007753674347858667
Position 1838: 0.0007408205589860278
Position 1562: 0.0006325035398877152
Position 691: 0.0005978441867837528
Position 898: 0.0005845320041107084
Position 2796: 0.00047724259823910247
Position 3277: 0.0004536052380337232
Position 1395: 0.000436158673298362
Position 434: 0.00042451768528059807
Position 3694: 0.00039502589746885023
Position 4200: 0.00037261799604334806
Position 247: 0.00036301582815437673
Position 205: 0.0003628315794358556
Position 2957: 0.0003239933427486974
Position 4220: 0.0003001228330972537
Position 1305: 0.00025909836059539857
Position 2919: 0.0002554083169738052
Position 1648: 0.00024838437689538576
Position 1842: 0.00023264963292999647
Position 947: 0.0002295383509984166
Position 914: 0.000196752557888159
Position 2505: 0.00017555758289166371
Position 840: 0.00016079354208898248
Position 2852: 0.00014127177704282857
Position 3852: 0.00012272412493521937
Position 2677: 0.00011463813293971304
Position 171: 8.629997436700251e-05
Position 1427: 8.498346184908734e-05
Position 235: 6.20104504620541e-05
Position 1184: 5.982055788755013e-05
Position 2291: 5.468099824412038e-05
Position 1319: 4.720737261907875e-05
Position 1328: 3.3195890340695e-05
Position 2703: 3.215641538029826e-05
Position 329: 3.175506265343142e-05
Position 552: 3.075381068786336e-05
Position 2282: 2.9403674295617856e-05
Position 2953: 2.5834786210920115e-05
Position 469: 2.1778293751271724e-05
Position 2217: 1.7586827001597287e-05
Position 393: 1.634359080231055e-05
Position 523: 1.6290134178881535e-05
Position 555: 1.5262421096008893e-05
Position 187: 1.4807538358622888e-05
Position 228: 1.3763625841581528e-05
Position 1945: 1.3588403352805948e-05
Position 292: 1.3350155067343219e-05
Position 439: 1.1244995247981865e-05
Position 1907: 9.767160303703734e-06
Position 639: 9.743651451363524e-06
Position 1170: 9.315229370389931e-06
Position 826: 8.301696205975414e-06
Position 341: 7.978799944846268e-06
Position 385: 7.719799292018756e-06
Position 1580: 5.999506399354516e-06
Position 723: 5.095312788183964e-06
Position 1911: 4.8348624892282956e-06
Position 1530: 4.8008880122061214e-06
Position 955: 4.6857050777387436e-06
Position 933: 4.496160101740621e-06
Position 1345: 4.480873221672041e-06
Position 669: 4.052709763505401e-06
Position 1120: 4.035175517335025e-06
Position 828: 3.6788684930909646e-06
Position 1199: 3.6412963272003166e-06
Position 2326: 3.2697738241060646e-06
Position 730: 2.6217234188705477e-06
Position 643: 2.529847346285665e-06
Position 696: 2.1445793471898776e-06
Position 1444: 9.934245463062206e-07
Position 1973: 9.57092853807702e-07
Position 1005: 9.370747598576457e-07
Position 1001: 8.788327871263358e-07
Position 713: 7.70513788745042e-07
Position 372: 7.546567029465491e-07
Position 1606: 7.269488972809555e-07
Position 413: 6.461339728985828e-07
Position 653: 6.41592620309438e-07
Position 757: 5.872223443173702e-07
Position 702: 4.6773271380173724e-07
Position 732: 1.8078460712298343e-07
Position 497: 1.609881289576717e-07
Position 1101: 1.37293511388457e-07
Position 666: 1.2882522609878616e-07
Position 508: 1.0747334370576257e-07
Position 1122: 9.582787892889628e-08
Position 1211: 9.361248020596841e-08
Position 1231: 3.923082760237295e-08
Position 443: 2.3426281293634285e-08
Position 1360: 1.5323445298368915e-08
Position 397: 5.7330710243380535e-09
Position 648: 5.6510427901098514e-09
Position 651: 3.5698944536027365e-09
Position 1223: 3.3629567320052825e-09
Position 741: 2.791203888927452e-09
Position 123: 2.4191658406414046e-11
Position 400: 1.271496788454499e-11
Position 98: 7.670976916975649e-12
Position 144: 4.944342016013046e-12
Position 85: 1.5972719652537691e-12
Position 129: 5.8006884563542575e-15
Position 158: 3.2867921840508693e-15
Position 120: 9.25557778852591e-17
Position 133: 3.3373757386639043e-19
