Gene = FAM120AOS
Position 1552: 2.1292070205238386e-07
Position 167: 7.55554798283356e-08
Position 537: 2.010981532395641e-08
Position 1730: 7.337567327079095e-09
Position 1638: 2.9929687719373657e-09
Position 797: 1.7266231900524134e-09
Position 840: 1.814766646242098e-10
Position 677: 1.025611923457403e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5894: 0.7253852382171805
Position 1364: 0.2051883379096078
Position 1586: 0.19567465067875003
Position 6488: 0.15710343420151088
Position 2992: 0.11149742682911742
Position 1541: 0.07203274604667563
Position 6173: 0.04799300022369831
Position 5685: 0.04641987921445405
Position 6798: 0.03127633838633948
Position 731: 0.023161933991687134
Position 6206: 0.020916071408053332
Position 6457: 0.02040461579615383
Position 5760: 0.01991727498540829
Position 6096: 0.019628215081719008
Position 1850: 0.01899194153467925
Position 5742: 0.015688586552023785
Position 1601: 0.014935610210961636
Position 6438: 0.013125202197001858
Position 5102: 0.012900565201792233
Position 3803: 0.011585019250007334
Position 5126: 0.010227927046326024
Position 3206: 0.008818234990669376
Position 1395: 0.007648837858153126
Position 3004: 0.007646830242988193
Position 2201: 0.006597515693363301
Position 2905: 0.006365463845423608
Position 5665: 0.006178704695220606
Position 954: 0.005928859689982059
Position 6714: 0.005252663727076364
Position 5176: 0.004890260381612896
Position 5645: 0.0042242415208499995
Position 5708: 0.004173222858059989
Position 5408: 0.004160528786933971
Position 7005: 0.004159689305956615
Position 2473: 0.003977032295742559
Position 1610: 0.0038911506711013875
Position 1053: 0.0031600958758065366
Position 5989: 0.003014512878306159
Position 5648: 0.0027761581749472324
Position 3737: 0.0027423303294415837
Position 3840: 0.0025494394477099187
Position 1538: 0.0023229385083649995
Position 5722: 0.0022278560781351232
Position 3026: 0.001638366440723351
Position 4159: 0.0015592218875289437
Position 2504: 0.0014473355348861398
Position 6127: 0.001283328278618945
Position 992: 0.0012790115711137585
Position 6550: 0.0012748448037839162
Position 4371: 0.0011824610701883487
Position 3337: 0.001145289682580372
Position 5902: 0.001060022423655901
Position 664: 0.00098139320491166
Position 2768: 0.0008955316218980607
Position 2468: 0.0008919436303961181
Position 1485: 0.0007898615775813748
Position 1989: 0.0007846775218756477
Position 788: 0.0007467531621921242
Position 1392: 0.0007268145104778601
Position 5437: 0.0006408419103645935
Position 4618: 0.0006353327530784856
Position 5152: 0.0006286365141226841
Position 4703: 0.0006012406724797359
Position 1425: 0.0005898653596256146
Position 3304: 0.000556919925412114
Position 6861: 0.0005276184352254454
Position 1215: 0.0004860710416933949
Position 1422: 0.00048588264688839255
Position 4295: 0.00047892710120066707
Position 1638: 0.00047270635949678085
Position 1107: 0.0004652450221462244
Position 1783: 0.0004525512506092333
Position 881: 0.0004242808500138489
Position 2945: 0.00041457717664978113
Position 3041: 0.0004091444159780865
Position 3474: 0.0004071817966837686
Position 2863: 0.0004009490202028055
Position 2005: 0.0003969999858261071
Position 6586: 0.00034218062021130926
Position 1379: 0.00033644222603340163
Position 2717: 0.00032798557962228033
Position 2658: 0.00031626258127121756
Position 2597: 0.00031260785868855723
Position 7055: 0.0003072960961575207
Position 642: 0.000265416800844771
Position 2647: 0.00026436988086222103
Position 3681: 0.0002495756740053751
Position 4549: 0.0002485072696216008
Position 5503: 0.0002484569552545713
Position 644: 0.0002441425421345157
Position 2771: 0.00023907032103157329
Position 5500: 0.0002364994098187319
Position 6077: 0.00023568281704100234
Position 2591: 0.00022943627383371454
Position 2814: 0.00022507970675816476
Position 1251: 0.0002204623305987053
Position 1445: 0.00021871666975469074
Position 1239: 0.00020787965708521947
Position 739: 0.00018719167550343885
Position 1145: 0.00018665993084035807
Position 4681: 0.00016332117086228118
Position 1547: 0.0001589150472776802
Position 6499: 0.0001566213897147491
Position 962: 0.00015639398361937665
Position 3012: 0.0001522339077674753
Position 2002: 0.00013136551493749286
Position 2245: 0.0001306421639080308
Position 1494: 0.00012117004734922229
Position 3561: 8.346332580638674e-05
Position 6317: 6.82553618008005e-05
Position 716: 6.31104790791158e-05
Position 4398: 5.8749710662900593e-05
Position 1497: 5.627361062038715e-05
Position 713: 5.470710715013127e-05
Position 2299: 5.2503810989387985e-05
Position 5022: 4.9351621732975286e-05
Position 608: 4.9080784100405086e-05
Position 2520: 4.770887339185903e-05
Position 4652: 4.0653903428899804e-05
Position 2627: 4.0300587344308745e-05
Position 3523: 3.8804927012911403e-05
Position 998: 3.875540084250643e-05
Position 4317: 3.765159289643853e-05
Position 1067: 3.697460980712052e-05
Position 424: 3.641918035939887e-05
Position 4207: 3.541348142131297e-05
Position 1653: 3.4083023465365005e-05
Position 3226: 3.146474580750505e-05
Position 352: 3.10375029375539e-05
Position 1262: 2.6556227347968164e-05
Position 3052: 2.6454518670381663e-05
Position 639: 2.2925848827921395e-05
Position 814: 2.0325352904387644e-05
Position 846: 1.911513280235149e-05
Position 852: 1.64380258376946e-05
Position 243: 1.6246343508814363e-05
Position 2296: 1.563775627244264e-05
Position 809: 1.4033809670384356e-05
Position 1269: 1.3814993678050952e-05
Position 2156: 1.336368277168061e-05
Position 622: 1.2811849960441147e-05
Position 2431: 8.648754135952934e-06
Position 1153: 8.522626968263369e-06
Position 543: 7.135198867471043e-06
Position 2320: 7.085068948425625e-06
Position 1229: 6.488678822628091e-06
Position 2325: 6.002851624035354e-06
Position 574: 5.654716338436836e-06
Position 1517: 5.621869710062824e-06
Position 2918: 5.0772868541396025e-06
Position 702: 4.882546403590208e-06
Position 2517: 4.465283251373085e-06
Position 487: 4.368541728822644e-06
Position 443: 3.892405665834841e-06
Position 2291: 3.7373544556086402e-06
Position 3009: 2.7256064042669324e-06
Position 2470: 2.1124603219752484e-06
Position 2926: 2.053250100464753e-06
Position 510: 1.9512930503545835e-06
Position 610: 1.7094208830248432e-06
Position 580: 1.3255851432516758e-06
Position 1018: 1.1505356600636831e-06
Position 1401: 1.1408354705362727e-06
Position 2207: 1.1381000870304086e-06
Position 2888: 1.040983263452345e-06
Position 1082: 1.0363813379347126e-06
Position 1436: 9.955532073364678e-07
Position 649: 8.603876676999836e-07
Position 278: 8.169598967080012e-07
Position 1223: 5.757679342351642e-07
Position 175: 5.746051905856617e-07
Position 1403: 5.224224264921462e-07
Position 516: 4.380818096820632e-07
Position 365: 3.4897668333690654e-07
Position 1004: 2.2905474051559384e-07
Position 284: 1.1291233980265285e-07
Position 409: 7.806861710097207e-08
Position 829: 7.568562219730183e-08
Position 305: 5.066889865615174e-08
Position 1506: 4.2033175891182584e-08
Position 584: 4.1398270029973986e-08
Position 1521: 3.8108567387196864e-08
Position 1449: 2.1209510791088064e-08
Position 833: 1.647598967854865e-08
Position 262: 1.3787458429322888e-08
Position 329: 1.3737382320860174e-08
Position 217: 1.0309005313246053e-08
Position 212: 6.0259267354283155e-09
Position 196: 4.073363869692809e-09
Position 824: 2.6839078832893334e-10
Position 311: 1.7348085685482158e-10
Position 331: 2.0268775785024153e-11
Position 192: 1.9163071668128166e-11
Position 203: 9.310713049517805e-12
Position 313: 5.068564863750578e-13
