Gene = RARRES2
Position 755: 2.8172652763526343e-08
Position 724: 2.3605414782998045e-08
Position 2784: 1.8094703185814748e-08
Position 678: 1.2763398547019758e-08
Position 1735: 1.2555224648640706e-08
Position 1532: 1.1437424588639551e-08
Position 617: 1.1147830846091773e-08
Position 367: 1.0402838690821264e-08
Position 421: 1.0301314437530978e-08
Position 351: 9.654397947532894e-09
Position 1749: 9.409265619415754e-09
Position 371: 9.257494194660617e-09
Position 325: 9.182158358165355e-09
Position 365: 6.362731124534917e-09
Position 736: 5.867120785245024e-09
Position 1741: 5.764705239763029e-09
Position 331: 4.6540999020453714e-09
Position 405: 2.591261271170941e-09
Position 704: 2.4147540343641186e-09
Position 400: 2.001257348779306e-09
Position 1708: 1.2290657506381618e-09
Position 1769: 2.5810745220145483e-10
Position 680: 5.1959482748327746e-11
Position 1544: 1.1239122344845567e-11
Position 1564: 7.197037170345008e-12
Position 709: 5.904646569081779e-12
Position 1553: 3.0468419035450944e-12
Position 707: 1.928932471742227e-12
Position 335: 2.174921835336548e-14
Position 337: 5.479808254900664e-15
