Gene = DBR1
Position 1076: 1.3684408165861536e-05
Position 699: 1.2515640443529852e-05
Position 517: 9.701863044532815e-06
Position 1144: 9.078151697725128e-06
Position 1110: 8.931193000239227e-06
Position 110: 8.750645134386151e-06
Position 11724: 8.395968284522842e-06
Position 1244: 8.00135372420056e-06
Position 12032: 7.518479493878547e-06
Position 3761: 7.449603512340458e-06
Position 12102: 7.1929146362171025e-06
Position 3236: 6.499582559811343e-06
Position 12168: 6.4668605489505695e-06
Position 510: 6.372464530911057e-06
Position 466: 5.239193315706771e-06
Position 815: 4.70278215361055e-06
Position 3263: 4.5938346297564395e-06
Position 34: 4.592365344441733e-06
Position 3209: 4.4404870026345795e-06
Position 527: 3.084525489259999e-06
Position 3384: 2.7312376651445906e-06
Position 1460: 1.963380589312455e-06
Position 765: 1.8289931423448755e-06
Position 1541: 1.7505541664519209e-06
Position 3804: 1.6849799670999372e-06
Position 12112: 1.5387745823342785e-06
Position 107: 1.5169208077993757e-06
Position 1087: 1.2667615017973548e-06
Position 4921: 1.2154714526631186e-06
Position 12854: 1.214184445516924e-06
Position 3904: 1.211601157384073e-06
Position 3245: 1.198720870247374e-06
Position 3516: 1.1244282536816678e-06
Position 637: 1.0670752254421626e-06
Position 771: 1.046984860303031e-06
Position 743: 9.796354294027894e-07
Position 3723: 8.453132513890577e-07
Position 4047: 7.956814182356295e-07
Position 1862: 7.813788214798831e-07
Position 3695: 7.66402966541098e-07
Position 1323: 7.353224765216346e-07
Position 2611: 7.214618434410399e-07
Position 723: 6.90466734417623e-07
Position 4063: 6.50016622647731e-07
Position 1975: 6.444646509254403e-07
Position 1404: 6.246902654284808e-07
Position 422: 6.206552461815484e-07
Position 3665: 6.156443930248834e-07
Position 2027: 5.805931131434447e-07
Position 399: 5.746321603982369e-07
Position 1142: 5.742012977442871e-07
Position 777: 5.690906747674666e-07
Position 166: 5.501467149088993e-07
Position 3172: 5.318241779854577e-07
Position 3661: 4.769299200680436e-07
Position 3275: 4.09779735216026e-07
Position 555: 3.7788789882277673e-07
Position 4847: 3.6421628627529946e-07
Position 258: 3.248952359571936e-07
Position 7976: 3.215927148276548e-07
Position 3996: 2.3176019058344369e-07
Position 329: 2.2168790502617815e-07
Position 2484: 2.1625198524947698e-07
Position 494: 1.6366773126291787e-07
Position 1522: 1.5586637876318372e-07
Position 1610: 8.461220258370664e-08
Position 1552: 7.24000998037582e-08
Position 4904: 6.415470852682789e-08
Position 3225: 4.2001691587040775e-08
Position 1945: 4.130831862869487e-08
Position 9625: 1.7691079719423425e-08
Position 1514: 1.1407606010063369e-08
Position 1524: 7.48470705962378e-09
Position 1464: 2.813055522984687e-09
Position 313: 2.4126863966504044e-09
Position 774: 7.063426865566717e-10
Position 639: 9.348151731892941e-11
Position 119: 2.659288490236719e-11
Position 244: 4.1300815838634234e-12
Position 594: 8.884129536144906e-13
Position 444: 5.733263974641893e-13
Position 438: 2.908030665196495e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 11454: 0.9466804557279114
Position 1322: 0.9440562667722905
Position 11689: 0.7236025046350875
Position 3235: 0.6083584359676355
Position 4710: 0.5720441515304713
Position 11090: 0.5068429011924616
Position 4756: 0.17768116074977314
Position 12366: 0.1654034371506272
Position 7643: 0.10170198046365904
Position 3141: 0.0950469548709567
Position 3480: 0.06623309865745573
Position 13105: 0.05782989163664362
Position 5580: 0.03694628685197623
Position 11035: 0.031170052298503625
Position 12704: 0.027840005446958624
Position 13547: 0.027559024279460477
Position 3209: 0.026196106035421416
Position 10989: 0.025530249776202444
Position 11399: 0.025165659436743835
Position 4633: 0.021262372967907162
Position 11528: 0.021047528473721867
Position 4166: 0.01752380121090307
Position 2878: 0.015076447429657084
Position 5716: 0.014848075148114483
Position 432: 0.014516645374408573
Position 12557: 0.014208205423674902
Position 3882: 0.013373858554654575
Position 4796: 0.010693603464262054
Position 13530: 0.00957675885853279
Position 8394: 0.009428424127649182
Position 3001: 0.008867400154560381
Position 11797: 0.00868765524834536
Position 935: 0.008474894317959102
Position 13857: 0.008231030463122223
Position 2975: 0.007961516688807587
Position 12477: 0.00690909016595592
Position 4338: 0.006771867151496754
Position 5480: 0.0067483485593470465
Position 4172: 0.006563113117372844
Position 12324: 0.006503529571053144
Position 13130: 0.006449583311312352
Position 783: 0.0062734310878234225
Position 4224: 0.006120207432640781
Position 3476: 0.004926421737874584
Position 2680: 0.0044305533716753375
Position 5688: 0.003694904099806211
Position 11884: 0.0031008351442539752
Position 13604: 0.0030519624617010147
Position 5504: 0.002628718999689274
Position 2721: 0.002626830823652046
Position 9753: 0.002517850990513647
Position 7609: 0.0023917956347067133
Position 10036: 0.0021189939118249255
Position 1750: 0.0020250112103099172
Position 4718: 0.001911637609279781
Position 12262: 0.0018505014807231402
Position 12831: 0.0016767825618372047
Position 709: 0.0016262960103882722
Position 7770: 0.0014474972406462385
Position 5585: 0.0013526708041263155
Position 9756: 0.0013499065272261958
Position 3035: 0.0012864752290509048
Position 12570: 0.0012414485412516085
Position 11995: 0.0011001764341326105
Position 1447: 0.0010576656465026998
Position 12510: 0.0010118740676295275
Position 580: 0.0009865671188828335
Position 4732: 0.0009728185482361816
Position 9728: 0.0009640029381526618
Position 3348: 0.0009213368233747679
Position 635: 0.0008677038796609533
Position 276: 0.0007953542258963079
Position 3181: 0.000753095504961114
Position 11696: 0.0006950850295836843
Position 12450: 0.0006704940868022339
Position 3793: 0.0006690624911046393
Position 4090: 0.0006594463766854685
Position 4662: 0.0006580037879053059
Position 13180: 0.0006449010778382785
Position 13666: 0.0006171936511105943
Position 5379: 0.0006081930140372955
Position 2729: 0.0006022806480754207
Position 5023: 0.0005842489709397741
Position 3101: 0.0005671308340238954
Position 955: 0.0005520913253194146
Position 4557: 0.0004963105510991763
Position 12617: 0.0004939913426623004
Position 12891: 0.0004914561940159918
Position 2685: 0.00047461597029251106
Position 12577: 0.00043282382874518303
Position 7712: 0.0004217841256274406
Position 2381: 0.00041424772833148585
Position 13912: 0.00041248456524324616
Position 2431: 0.0004027452793217889
Position 2795: 0.00039056144141546927
Position 11858: 0.0003807493211046348
Position 3262: 0.00036387366721919224
Position 11721: 0.0003623936823018594
Position 223: 0.0003589161403505512
Position 7649: 0.0003548760120447072
Position 3640: 0.0003494287290896897
Position 786: 0.0003006989318024935
Position 2209: 0.00025554664784292297
Position 11773: 0.000241595645871418
Position 723: 0.00022130350728491403
Position 13321: 0.00020969108963158993
Position 13267: 0.00019319543031637767
Position 5235: 0.0001887236410162773
Position 8314: 0.00018735101261189595
Position 6431: 0.00017753346450614607
Position 12292: 0.00017697392498312723
Position 11937: 0.00016787723621798257
Position 13893: 0.00016720784139791133
Position 3424: 0.00016181837484242537
Position 13031: 0.00015992237951362073
Position 12622: 0.00014698870388588206
Position 144: 0.00013962120220763373
Position 4047: 0.00013345091779108856
Position 2903: 0.00013050308511343336
Position 2357: 0.00012946209488629527
Position 3643: 0.00011898679978739834
Position 743: 0.00011829033277804174
Position 2280: 0.0001176607549952994
Position 4178: 0.0001158298005071374
Position 931: 0.00010629760407217119
Position 13694: 0.000103339978760741
Position 12946: 9.089750258733996e-05
Position 13795: 8.891170125131266e-05
Position 12653: 8.372393104999216e-05
Position 12020: 8.232232735985273e-05
Position 9227: 7.560814452062832e-05
Position 2080: 7.40094145086567e-05
Position 3551: 7.31276818741921e-05
Position 2558: 7.303551617141657e-05
Position 6599: 7.264821520314285e-05
Position 3190: 7.18621208487713e-05
Position 4258: 6.224660241472386e-05
Position 483: 6.150435390931428e-05
Position 2288: 6.080223590548558e-05
Position 13349: 5.820871045209014e-05
Position 2798: 5.592695130794883e-05
Position 564: 5.558685596501707e-05
Position 115: 5.470702760498896e-05
Position 12378: 5.3983283470212555e-05
Position 11951: 4.924019210601965e-05
Position 2225: 4.6115838082509446e-05
Position 13111: 4.607532398043963e-05
Position 2942: 4.0502855698505244e-05
Position 1798: 4.0303700278040366e-05
Position 6402: 3.9576418819998344e-05
Position 152: 3.9518505632999524e-05
Position 3316: 3.6034705466422775e-05
Position 5181: 3.347859596136301e-05
Position 4402: 3.1854848658168144e-05
Position 5263: 3.0245616286640087e-05
Position 3886: 2.9937112111204978e-05
Position 1344: 2.9069520566697627e-05
Position 1076: 2.7579607747795023e-05
Position 12433: 2.6840696856131265e-05
Position 125: 2.5449670393424452e-05
Position 588: 2.315074992324135e-05
Position 1130: 2.306738030604168e-05
Position 5019: 2.136990954817142e-05
Position 1079: 2.053150247875846e-05
Position 2813: 1.973050801260123e-05
Position 2052: 1.9135204161728334e-05
Position 189: 1.802776099429609e-05
Position 7004: 1.746542725958096e-05
Position 2186: 1.6128908226225366e-05
Position 5210: 1.5639618551823782e-05
Position 1812: 1.555478875490783e-05
Position 2455: 1.5479063349677184e-05
Position 1975: 1.3357306585990473e-05
Position 6159: 1.2908921788240446e-05
Position 2193: 1.2863820287917685e-05
Position 2692: 1.2540664578735822e-05
Position 1514: 1.2289745407764766e-05
Position 10490: 1.1690283165183645e-05
Position 2534: 1.0644946285375408e-05
Position 1105: 9.59826368732884e-06
Position 1931: 9.116625941888042e-06
Position 6457: 8.328082079066844e-06
Position 2625: 7.88614019707648e-06
Position 1639: 7.81299791139589e-06
Position 534: 7.389769522636429e-06
Position 12303: 7.3652004431840385e-06
Position 1729: 6.6681947114207915e-06
Position 4511: 6.332187877697604e-06
Position 12523: 6.3210761120845086e-06
Position 687: 4.531496208487324e-06
Position 538: 4.408802106773122e-06
Position 3364: 4.407843902702005e-06
Position 5989: 4.209866474309685e-06
Position 555: 3.979590689666367e-06
Position 225: 3.881045630913712e-06
Position 1691: 3.7007879494628662e-06
Position 2031: 3.4921873113269005e-06
Position 815: 3.051174079794111e-06
Position 1945: 2.8872312638706915e-06
Position 5880: 2.4806519323815807e-06
Position 198: 2.457795832794996e-06
Position 937: 1.896127387595516e-06
Position 5277: 1.812010174087708e-06
Position 1012: 1.6338824295092951e-06
Position 877: 1.5750168025414187e-06
Position 2846: 1.4673064588331135e-06
Position 129: 1.3868295643082824e-06
Position 681: 9.833912544386057e-07
Position 2946: 9.74078583915818e-07
Position 4842: 9.458838129130184e-07
Position 1029: 8.580964641137673e-07
Position 3723: 5.797311607688764e-07
Position 350: 5.486035857083526e-07
Position 645: 5.315016507548114e-07
Position 3012: 4.2203256257722013e-07
Position 667: 3.9159804064681116e-07
Position 3669: 3.7365155193580933e-07
Position 674: 3.614879826314409e-07
Position 5184: 3.166196198452495e-07
Position 1081: 2.9940266311898353e-07
Position 3482: 2.558505742780614e-07
Position 207: 2.0359527617624213e-07
Position 791: 1.7065089770738928e-07
Position 1244: 1.6369209641695209e-07
Position 3575: 1.3660805171473887e-07
Position 1158: 7.569446344861306e-08
Position 1172: 7.39134878785633e-08
Position 1198: 2.9566106633525643e-08
Position 1384: 2.428235685575661e-08
Position 2362: 2.242641248625065e-08
Position 1776: 1.770193346995874e-08
Position 9526: 1.769107971942342e-08
Position 1215: 1.561741331915398e-08
Position 1492: 1.1092294453418565e-08
Position 2128: 4.823461294244124e-09
Position 1402: 4.736701634241767e-09
Position 1761: 4.727492999700128e-09
Position 2332: 4.363747654981447e-09
Position 1336: 1.876857926998801e-09
Position 1351: 1.809474881706099e-09
Position 1192: 1.5800105009047763e-09
Position 1338: 1.188087196655971e-09
Position 671: 1.066357665412682e-09
Position 517: 9.918561331505513e-10
Position 691: 9.740555137653434e-10
Position 490: 6.163702381531144e-10
Position 291: 5.200571501453066e-10
Position 848: 3.1544195750825747e-10
Position 1591: 2.2811714042749768e-10
Position 324: 1.7446753508039885e-10
Position 1952: 1.2026345259940328e-10
Position 494: 1.0137191641338765e-10
Position 89: 4.888522470822529e-12
Position 653: 2.9949764811946427e-12
Position 1494: 1.9333132440630326e-12
Position 82: 4.8365134745927313e-14
Position 355: 2.1682263571170433e-14
Position 500: 2.1292294079899004e-14
Position 883: 5.948687374381969e-16
