Gene = SSBP1
Position 6944: 0.00028320904875456335
Position 8878: 0.0002809482345308938
Position 378: 0.00026721214950643546
Position 3399: 0.00026690427041215777
Position 512: 0.00026297088863295304
Position 4795: 0.00025994072914031535
Position 9742: 0.0002489933944853559
Position 6224: 0.0002474356820811146
Position 621: 0.0002473219923186677
Position 9989: 0.0002459648537777308
Position 5116: 0.00024199694403354008
Position 4886: 0.0002414336483978338
Position 766: 0.00024065348054328026
Position 278: 0.00023233908030748947
Position 6246: 0.00021487843355557002
Position 7138: 0.0001885898823268465
Position 9429: 0.00018555239772664745
Position 8759: 0.00018345741489415477
Position 3820: 0.00018227949074947159
Position 8209: 0.00017412310071199851
Position 9061: 0.00017251831882741985
Position 644: 0.00017020541677886493
Position 6555: 0.00016365947035605976
Position 420: 0.0001615049438137352
Position 4652: 0.00015366490231341168
Position 869: 0.00015312461976309125
Position 2181: 0.00014626096817589197
Position 3975: 0.00014618256241226348
Position 591: 0.00014038161754230762
Position 5203: 0.00014030179569772506
Position 4554: 0.00013952446545411774
Position 7694: 0.00013325681497663362
Position 7422: 0.00013096601181893257
Position 457: 0.0001305452614667708
Position 3517: 0.00013015575745317417
Position 5611: 0.00012793654695967077
Position 10148: 0.000125287388775055
Position 438: 0.00012433679576322174
Position 8278: 0.000118347251217638
Position 526: 0.00010915476987522773
Position 357: 0.00010503535304468843
Position 476: 0.00010343721454573524
Position 3461: 0.0001015385542481023
Position 5794: 0.00010061584595076376
Position 172: 9.804404454541191e-05
Position 5476: 9.592243635481012e-05
Position 4525: 8.983716599320205e-05
Position 4473: 7.970339624519695e-05
Position 5455: 7.007935334459254e-05
Position 1748: 6.761303703057279e-05
Position 6439: 6.683214264669024e-05
Position 5740: 6.165579168899755e-05
Position 7596: 5.911550703282285e-05
Position 1776: 5.8915989679586825e-05
Position 5998: 5.339168012963145e-05
Position 6879: 5.186070321283821e-05
Position 4856: 4.962118313060811e-05
Position 351: 4.8077583514428786e-05
Position 724: 4.7312146969437715e-05
Position 6297: 4.634316192592301e-05
Position 4257: 4.5603656759650065e-05
Position 372: 4.3540108039948224e-05
Position 1821: 4.171194866703288e-05
Position 544: 3.7716596599849136e-05
Position 5590: 3.7470904459112645e-05
Position 3906: 3.7301375765285133e-05
Position 7374: 3.642784636668303e-05
Position 661: 3.523336079811822e-05
Position 4286: 3.430215971658956e-05
Position 2573: 3.3823693355381144e-05
Position 5927: 3.335360797565751e-05
Position 1914: 3.101015437501296e-05
Position 6095: 2.9996724219815508e-05
Position 6449: 2.7314289522525688e-05
Position 385: 2.506929530387508e-05
Position 467: 2.4249840900119066e-05
Position 1207: 2.2307897069884306e-05
Position 5631: 2.205184514250195e-05
Position 1640: 1.878048542849222e-05
Position 5415: 1.7672548472001953e-05
Position 669: 1.651162701252848e-05
Position 6952: 1.6146331358176555e-05
Position 1372: 1.3847516988397191e-05
Position 6946: 1.376786210738892e-05
Position 648: 1.187134951748516e-05
Position 4696: 1.0525016881450412e-05
Position 640: 9.037521001633749e-06
Position 2474: 7.488643520397422e-06
Position 1006: 6.133950041884975e-06
Position 2102: 5.67131682627164e-06
Position 312: 5.511934633250921e-06
Position 392: 5.240509600902041e-06
Position 2294: 3.7383337544405585e-06
Position 216: 3.6927327025898683e-06
Position 2305: 3.6108583947323846e-06
Position 7599: 3.3559644922229637e-06
Position 6032: 3.073441945562638e-06
Position 2033: 2.8090863166639403e-06
Position 2257: 2.2636033178033628e-06
Position 595: 2.1149052159376128e-06
Position 938: 1.7232694798658284e-06
Position 5933: 1.6928938209648253e-06
Position 912: 1.1906953220901589e-06
Position 1694: 1.0431972283066002e-06
Position 5896: 8.926677644112562e-07
Position 5743: 8.913742219416609e-07
Position 6274: 8.840900665428417e-07
Position 5666: 8.159647829245282e-07
Position 5750: 7.402430149472351e-07
Position 5442: 7.324511237164364e-07
Position 897: 6.288385248306512e-07
Position 5878: 5.890537120593763e-07
Position 961: 5.556012946700217e-07
Position 5638: 5.280282444953347e-07
Position 6162: 4.202859274944295e-07
Position 7351: 3.794565879973661e-07
Position 5857: 3.7327003801617064e-07
Position 5901: 2.876050018218105e-07
Position 5910: 2.1026242784131258e-07
Position 5980: 2.0750043169468417e-07
Position 5767: 1.8513368970271495e-07
Position 918: 1.1529222153484398e-07
Position 856: 9.389443154770178e-08
Position 5712: 7.412721537660596e-08
Position 1320: 7.110071284629534e-08
Position 1130: 3.826326679382036e-08
Position 5942: 2.4179496806235735e-08
Position 736: 1.968371704477014e-08
Position 4265: 1.4110631924094793e-08
Position 4060: 6.942426700559056e-09
Position 6261: 6.449041730099157e-09
Position 3978: 5.896022637175392e-09
Position 728: 3.38061067252284e-09
Position 840: 1.319705778855326e-09
Position 3947: 9.769675075284857e-10
Position 361: 6.853248388162718e-10
Position 123: 3.1494292283143964e-11
Position 119: 1.5123415342828613e-11
Position 102: 1.3914111329110297e-11
Position 108: 6.6435713804200324e-12
Position 131: 5.626839687024851e-12
Position 112: 1.2058833112737246e-13
Position 98: 1.4574674110272454e-20
Position 94: 2.6891033314500507e-22
