Gene = IQCC
Position 1426: 5.964303684358549e-09
Position 1860: 4.076207192978252e-09
Position 1393: 3.4725167968623217e-09
Position 1578: 5.979416338089738e-11
Position 479: 6.357300841637371e-24

Sorted 3' Splice Sites (High to Low Probability):
Position 1340: 0.9766328669268423
Position 1578: 0.8190022688188452
Position 847: 0.5697587408652872
Position 492: 0.5498812738665609
Position 1036: 0.17113550434449706
Position 388: 0.11300547669131822
Position 850: 0.10848904847638696
Position 1651: 0.06257976976086997
Position 1014: 0.039312700908339916
Position 525: 0.0381611825570035
Position 1541: 0.02064455172473475
Position 531: 0.01942161320472969
Position 1343: 0.014119869843265472
Position 1968: 0.011908734228977473
Position 782: 0.0092513624982109
Position 2631: 0.005864763213101978
Position 2510: 0.005603060897564908
Position 2012: 0.005152226877286382
Position 932: 0.005018545911695071
Position 2233: 0.004637113767488047
Position 1787: 0.004490641559664226
Position 462: 0.004424334502479162
Position 2358: 0.004182789867392849
Position 1892: 0.004164023022811931
Position 1910: 0.0038532336894990145
Position 2549: 0.0033165136924271786
Position 2216: 0.0030279833892013813
Position 1538: 0.0029061585540055626
Position 1308: 0.002756256693172348
Position 2252: 0.002714684953220938
Position 2689: 0.002700306617762226
Position 1368: 0.002539882017856329
Position 2027: 0.001769777955590213
Position 2362: 0.0015205336067988383
Position 1001: 0.0014413030312894807
Position 2098: 0.0009394097352726425
Position 2191: 0.0008736305137336094
Position 2090: 0.0008623963445725225
Position 1045: 0.0007598014538136116
Position 878: 0.0007493828261508515
Position 1795: 0.0007099411073437709
Position 1005: 0.0007081265228943853
Position 976: 0.0006967671453610574
Position 1856: 0.0006850248639786292
Position 423: 0.0006715326107269528
Position 2255: 0.0005794468841673307
Position 1023: 0.0005682304822396484
Position 1349: 0.0005266201560261129
Position 1042: 0.00047604921010170744
Position 1665: 0.00046483211182816005
Position 2823: 0.0004581990883881281
Position 1769: 0.0004578799512134482
Position 281: 0.00043866418379072695
Position 2706: 0.0004080167136142311
Position 2076: 0.00036451173043909824
Position 2031: 0.00032568349437125634
Position 865: 0.0003230602529639426
Position 1016: 0.0002912274931248755
Position 2238: 0.00028745812575384585
Position 2061: 0.0002813922218212159
Position 1683: 0.0002612746024458582
Position 934: 0.0002377851366976523
Position 1612: 0.00023699683121780534
Position 1896: 0.00022482030011095646
Position 157: 0.0002242253005572157
Position 899: 0.0002051275449711532
Position 1628: 0.000202341437261168
Position 3009: 0.00019546646423500045
Position 885: 0.000187343337455189
Position 2152: 0.00017582404061099147
Position 137: 0.00017279864167406823
Position 2869: 0.00016617676370859328
Position 2421: 0.00015953246725978917
Position 1836: 0.00015590154136910708
Position 2125: 0.00012687329046262916
Position 700: 0.0001211229287654006
Position 1707: 0.00011978842168114309
Position 1292: 0.00011622823008975263
Position 1378: 0.00010805178998955683
Position 3020: 0.00010505030552892476
Position 1989: 9.680671163415943e-05
Position 428: 9.580934719057035e-05
Position 881: 9.448210685326804e-05
Position 1713: 9.270778063359098e-05
Position 946: 9.105538300643772e-05
Position 1841: 8.702826670363213e-05
Position 980: 8.694631040698968e-05
Position 1059: 8.600014553265626e-05
Position 1494: 8.594208497259314e-05
Position 796: 8.471698885988451e-05
Position 723: 8.32691368591978e-05
Position 2914: 7.770132933542448e-05
Position 355: 7.671285157367717e-05
Position 904: 7.544972280948748e-05
Position 2872: 7.093756095468501e-05
Position 1225: 7.007972722572242e-05
Position 1050: 6.993209841307323e-05
Position 973: 6.409264604412274e-05
Position 2428: 6.205979285417336e-05
Position 961: 6.146760994997937e-05
Position 1860: 6.130059240291172e-05
Position 2797: 5.7932085896533207e-05
Position 987: 5.585351214557728e-05
Position 2285: 5.26745410131102e-05
Position 2654: 5.163260088614197e-05
Position 2667: 5.112179283532121e-05
Position 2193: 5.0671199580912896e-05
Position 2261: 4.9598190719984566e-05
Position 339: 4.936296782881359e-05
Position 2878: 4.709381269705817e-05
Position 1997: 4.5915285804694035e-05
Position 2829: 4.100102206732857e-05
Position 1727: 3.8935680548365667e-05
Position 1721: 3.8134173285126656e-05
Position 1921: 3.77431121142797e-05
Position 617: 3.5579867342485525e-05
Position 2850: 3.542967992430789e-05
Position 2407: 2.8010772414639043e-05
Position 814: 2.7612679875734838e-05
Position 2036: 2.5722976238672382e-05
Position 1799: 2.5596381592674204e-05
Position 1604: 2.3821975676775335e-05
Position 1694: 2.2094679786124932e-05
Position 958: 2.014720975035942e-05
Position 875: 1.9725252593199048e-05
Position 2472: 1.9235282834926555e-05
Position 2298: 1.9101307279819213e-05
Position 362: 1.8371029941198386e-05
Position 1927: 1.8209947944890723e-05
Position 725: 1.778494200625862e-05
Position 212: 1.7134255993860745e-05
Position 2129: 1.6926513561386024e-05
Position 2304: 1.4887478379136242e-05
Position 2307: 1.4483926556452358e-05
Position 1404: 1.2760919616932407e-05
Position 1941: 1.2750470327154208e-05
Position 2926: 1.22790033181872e-05
Position 807: 1.211281308359944e-05
Position 2477: 1.0535412309049709e-05
Position 217: 1.041748087763638e-05
Position 2371: 9.114523113878936e-06
Position 594: 8.96043900350722e-06
Position 141: 8.247603531494259e-06
Position 992: 7.748895550457747e-06
Position 634: 6.7922423363490515e-06
Position 2592: 6.576677869333656e-06
Position 707: 6.510934571341959e-06
Position 2331: 5.945447699523419e-06
Position 567: 5.5219075317818545e-06
Position 2324: 5.259605525296366e-06
Position 349: 4.607677301035582e-06
Position 729: 4.390344937075082e-06
Position 1438: 4.324778571300293e-06
Position 573: 4.2604543540918365e-06
Position 1151: 4.051015241004313e-06
Position 2107: 4.03948667188003e-06
Position 437: 3.7235731761432023e-06
Position 185: 3.6397467417726957e-06
Position 533: 3.5736779830543406e-06
Position 2079: 3.522113677358369e-06
Position 1744: 2.924007930812169e-06
Position 1630: 2.8814869923506578e-06
Position 103: 2.694152380507371e-06
Position 940: 2.57304688747391e-06
Position 1064: 2.2001644857092054e-06
Position 1165: 2.1336670482306686e-06
Position 1393: 2.1103846714680595e-06
Position 1246: 2.1092713005885853e-06
Position 983: 2.0191174784598478e-06
Position 1069: 1.865961317996581e-06
Position 732: 1.5902049438905195e-06
Position 1280: 1.51734031310306e-06
Position 1385: 1.2905820899926048e-06
Position 1356: 1.2634940019827376e-06
Position 320: 1.2298099913713007e-06
Position 1184: 1.1706276460018114e-06
Position 901: 1.1612434116991095e-06
Position 944: 9.507980642191731e-07
Position 1116: 8.453640271327228e-07
Position 1269: 7.478441925264575e-07
Position 1275: 7.26541778180125e-07
Position 1251: 6.192891706747077e-07
Position 293: 5.875836702460472e-07
Position 890: 4.679929995632811e-07
Position 1066: 2.4721370622555963e-07
Position 302: 2.325079218084302e-07
Position 1449: 2.1505543313340163e-07
Position 541: 1.8996119248492938e-07
Position 546: 1.4349095566822394e-07
Position 565: 1.2175374750282735e-07
Position 603: 1.1582973963535509e-07
Position 552: 8.645637539951156e-08
Position 1086: 8.286178346559233e-08
Position 1387: 8.01976214508039e-08
Position 1093: 6.076935645190449e-08
Position 1173: 3.922645706166244e-08
Position 1167: 3.3381845337901296e-08
Position 295: 2.4408597536164683e-08
Position 1189: 1.4754189372893057e-08
Position 2043: 9.98022149015684e-09
Position 1121: 7.471154129102974e-09
Position 310: 7.129109142918801e-09
Position 1501: 2.5609162201244018e-09
Position 307: 2.5349738080224977e-10
Position 1456: 1.7091279363969031e-10
Position 679: 1.666692383625174e-11
Position 640: 1.0538289019799034e-11
Position 89: 5.774630414399047e-12
