Gene = HEG1
Position 2694: 5.886460722099012e-05
Position 6154: 5.336061008841464e-05
Position 14255: 5.245476400489476e-05
Position 527: 4.995543803951926e-05
Position 2253: 4.907868878064744e-05
Position 1441: 4.641053469447615e-05
Position 309: 3.880281100451661e-05
Position 2932: 3.8085523147635216e-05
Position 685: 3.639551927412445e-05
Position 2751: 3.006370552021455e-05
Position 2105: 2.995239816131016e-05
Position 839: 2.6731768031393666e-05
Position 12505: 2.3273769964595912e-05
Position 1774: 2.174612352804419e-05
Position 369: 2.0150876111404194e-05
Position 1701: 1.9581215648329808e-05
Position 2013: 1.9266556025968454e-05
Position 1990: 1.7551783156137443e-05
Position 1034: 1.2132944633113366e-05
Position 1039: 1.2084463517044904e-05
Position 893: 1.168598653316357e-05
Position 9262: 1.0432771203772834e-05
Position 1403: 1.0308642241141774e-05
Position 1298: 9.743926105174137e-06
Position 11912: 9.196824222791299e-06
Position 1263: 8.889826095539459e-06
Position 2273: 8.74175583082989e-06
Position 2096: 7.89178415669626e-06
Position 315: 7.623114923194019e-06
Position 7105: 7.551045592330768e-06
Position 11024: 6.344089140323937e-06
Position 4654: 5.576969788961945e-06
Position 1857: 5.556644434490327e-06
Position 1277: 5.118683446308786e-06
Position 8736: 4.972404676791614e-06
Position 2035: 4.379578841255334e-06
Position 572: 4.063035023430064e-06
Position 1946: 3.62066812937962e-06
Position 1356: 3.0967302124980387e-06
Position 1114: 2.7706889525031432e-06
Position 1391: 2.625520911541077e-06
Position 544: 2.5547686998209275e-06
Position 232: 2.408057796429493e-06
Position 9097: 2.3931425343107763e-06
Position 280: 1.6304856774786193e-06
Position 2877: 1.4800149270114958e-06
Position 1281: 1.4075979823423808e-06
Position 1246: 1.267135844436793e-06
Position 1884: 1.2250524134998687e-06
Position 5548: 1.1917305116070132e-06
Position 2919: 9.854242971977052e-07
Position 846: 5.643082249907752e-07
Position 256: 4.681623925335312e-07
Position 857: 3.0104500688298664e-07
Position 3470: 2.2033283238795752e-07
Position 935: 2.0181181131395926e-07
Position 941: 1.7258942940726515e-07
Position 329: 1.1722913172555725e-07
Position 195: 7.906202418952029e-08
Position 1316: 7.287615986265002e-08
Position 250: 6.791487255054522e-08
Position 898: 4.4105056301642655e-08
Position 226: 4.095649219348226e-08
Position 1036: 3.228063462037375e-08
Position 215: 3.0520723190679604e-08
Position 343: 2.549914772356229e-08
Position 2497: 2.5000587982173746e-08
Position 371: 1.0605616414309842e-08
Position 417: 8.628326661567938e-09
Position 951: 6.631245231571303e-10
Position 238: 2.385110838642011e-10
Position 378: 2.8519097864881603e-11
Position 325: 1.1024912964515033e-11
Position 392: 2.1493048824740128e-12
Position 394: 9.823269778585779e-13
Position 388: 5.0940762543268926e-14
