Gene = SYNC
Position 9608: 0.0001281317341020822
Position 5215: 0.00012236020543477213
Position 1789: 0.00012146213998248133
Position 9208: 0.00011594212943104948
Position 5300: 0.00011383137795614943
Position 2112: 0.00010926844453688827
Position 7648: 0.00010801129895725119
Position 2920: 0.0001024775779465508
Position 9049: 9.660822021377093e-05
Position 1344: 9.057412176053695e-05
Position 4973: 8.787400925147335e-05
Position 2224: 7.955319250175095e-05
Position 9453: 7.950219564709699e-05
Position 5407: 7.934338318462117e-05
Position 855: 7.600176172282104e-05
Position 1617: 6.919297091083514e-05
Position 6625: 6.867702628465038e-05
Position 3249: 6.564659301914657e-05
Position 1555: 6.556064980908951e-05
Position 3297: 6.475243575508456e-05
Position 1123: 6.440473577697203e-05
Position 7214: 6.29039141997145e-05
Position 2590: 5.9079767134087016e-05
Position 5978: 5.854424860964343e-05
Position 2669: 5.844391107170708e-05
Position 5265: 5.7996702106779804e-05
Position 5923: 4.836066285911112e-05
Position 3303: 4.795932926295429e-05
Position 2295: 4.689346808130608e-05
Position 5841: 4.67563123873291e-05
Position 1493: 4.320775783529084e-05
Position 829: 4.154072630485658e-05
Position 2278: 3.626278338800571e-05
Position 5761: 3.6106025459066546e-05
Position 4090: 3.552607428200869e-05
Position 4766: 3.4546865105478645e-05
Position 2836: 3.34392558158708e-05
Position 2115: 3.2076626590561015e-05
Position 5483: 3.097202793804656e-05
Position 3138: 2.971730350613106e-05
Position 7190: 2.745268484998971e-05
Position 3050: 2.744713385578673e-05
Position 4677: 2.7354504611547662e-05
Position 1296: 2.380195998278992e-05
Position 5553: 2.1332080213527106e-05
Position 5459: 2.0969435638554302e-05
Position 4550: 2.063322805244394e-05
Position 789: 1.9550391475923205e-05
Position 3415: 1.7335883147176397e-05
Position 4609: 1.5921156801924657e-05
Position 2775: 1.4847287189812823e-05
Position 456: 1.330457327376459e-05
Position 4769: 1.313413479162636e-05
Position 4003: 1.1398784230753635e-05
Position 1728: 1.1376866683660095e-05
Position 3676: 1.0312202128477542e-05
Position 1677: 9.772939963810606e-06
Position 4701: 9.602257272595105e-06
Position 1760: 9.145136013034445e-06
Position 2072: 8.642182479708716e-06
Position 3919: 8.625113760198338e-06
Position 4073: 8.308989831682555e-06
Position 3435: 7.787883516551075e-06
Position 1955: 6.279551314044927e-06
Position 1560: 5.642351533654222e-06
Position 1250: 4.340168530764016e-06
Position 2306: 4.10459887299762e-06
Position 1736: 3.7731160265332566e-06
Position 1475: 3.7501097780008945e-06
Position 322: 2.0935287053802545e-06
Position 2157: 1.801148688962236e-06
Position 259: 1.2768452192597361e-06
Position 2683: 6.503598477443295e-07
Position 865: 3.955715889320095e-07
Position 376: 3.764451220858327e-07
Position 883: 2.642730665317204e-07
Position 1049: 2.0021059260622174e-07
Position 2616: 1.9399255067590854e-07
Position 403: 1.9379182582240167e-07
Position 997: 1.427334413559596e-07
Position 1430: 1.2198252372686587e-07
Position 1350: 1.1093017601472991e-07
Position 861: 4.917090353573494e-08
Position 927: 4.851788359187673e-08
Position 466: 4.6323890420950794e-08
Position 503: 2.620523557852054e-08
Position 399: 2.2043373924216718e-08
Position 1500: 2.1427934177995127e-08
Position 644: 1.2885525713931837e-08
Position 157: 1.1551744840843167e-08
Position 1888: 1.0235247258708457e-08
Position 815: 9.465342192114546e-09
Position 897: 9.086261115895756e-09
Position 990: 8.471390564906453e-09
Position 112: 8.087016260460214e-09
Position 617: 7.879856248483123e-09
Position 770: 7.821392434646067e-09
Position 1078: 5.218615008563907e-09
Position 473: 4.774073313563169e-09
Position 867: 3.923458439279349e-09
Position 1064: 3.5326293435265005e-09
Position 1192: 2.4436170564513844e-09
Position 1154: 1.7162194883223717e-09
Position 911: 1.6183351680734002e-09
Position 253: 6.478213807639005e-10
Position 169: 4.512002106399667e-10
Position 209: 3.4508727162541966e-10
Position 215: 3.044262254912327e-10
Position 656: 2.8437174074346313e-10
Position 511: 1.5985722187895674e-10
Position 153: 1.4056478516458288e-10
Position 553: 5.78840996023083e-11
Position 205: 5.678830249890137e-11
Position 625: 4.4214315791958666e-11
Position 195: 3.959927226756121e-11
Position 515: 2.9508339181847426e-11
Position 520: 1.5375911582109804e-11
Position 166: 4.971082636717258e-12
Position 179: 4.871654160992789e-12
Position 164: 4.500798720089814e-12
Position 184: 3.4642989908102507e-12
Position 93: 8.043686548094539e-13
