Gene = CTNNBIP1
Position 60163: 0.03119958959574745
Position 16364: 0.02822106760604855
Position 54896: 0.027588489746034436
Position 56962: 0.025843037609418577
Position 39621: 0.018968421889749537
Position 22964: 0.018590942978285285
Position 19284: 0.016623329892347424
Position 19358: 0.01660960380993225
Position 56916: 0.015717449168162534
Position 21128: 0.015601008065210207
Position 23153: 0.015512373127605672
Position 635: 0.012602881037353282
Position 59576: 0.011814172480544357
Position 20708: 0.010587373032703823
Position 56841: 0.009858086528694073
Position 57189: 0.009380671799377235
Position 25776: 0.009264590245816502
Position 51087: 0.008990547990187869
Position 18707: 0.008990470624548368
Position 25706: 0.008548357687109842
Position 40305: 0.007528031834782583
Position 19550: 0.0073369154347148495
Position 16469: 0.005944081707186114
Position 40377: 0.005585498382833586
Position 1283: 0.0055465835477102885
Position 41940: 0.004829612013109418
Position 39891: 0.003667744711410512
Position 56745: 0.0036292149868227515
Position 1081: 0.0029141271676880252
Position 40291: 0.002857351974643254
Position 1066: 0.002418999463950035
Position 43289: 0.002221142419703625
Position 42573: 0.0020599189631063347
Position 38660: 0.001996023266783792
Position 778: 0.0016358523241778017
Position 795: 0.0016004156674857923
Position 40645: 0.001585846193565462
Position 20685: 0.0015392503011687616
Position 38256: 0.0013158641452875313
Position 39358: 0.0012840698409170676
Position 21287: 0.0009701280345544974
Position 20447: 0.0009263632475028403
Position 1513: 0.0007586489567602162
Position 1056: 0.0007284058360081244
Position 20234: 0.0007249387239617001
Position 20217: 0.0006456957618379282
Position 155: 0.0005759405607627679
Position 38814: 0.00045268167607556665
Position 18675: 0.00041195025242964285
Position 23381: 0.00040893182376191097
Position 42154: 0.0004086341132204589
Position 25229: 0.00039680820607235906
Position 2739: 0.0003856317775115599
Position 20254: 0.00038121784253621847
Position 45144: 0.00034458640453903803
Position 879: 0.0003441453879973249
Position 23553: 0.0002873665458292045
Position 676: 0.000278238756901422
Position 404: 0.00022085276343583482
Position 1073: 0.0002039746002668311
Position 39569: 0.00020296828932584606
Position 1258: 0.0001998246442115474
Position 1106: 0.0001907793700577798
Position 39746: 0.0001772920247363001
Position 38535: 0.00015748858093175345
Position 447: 0.00011942812805801333
Position 981: 0.0001139574515031184
Position 642: 0.00010197738104102666
Position 38825: 9.708003868375353e-05
Position 1194: 9.490246615757328e-05
Position 1317: 6.928259768604821e-05
Position 1182: 5.678318953403073e-05
Position 843: 4.365207319611572e-05
Position 38652: 2.943124886332201e-05
Position 1184: 1.9916636604174026e-05
Position 39081: 1.4882758574603708e-05
Position 39518: 1.4181311289804496e-05
Position 329: 1.2109112102184356e-05
Position 44925: 1.1074108027317609e-05
Position 1347: 1.0874895154406113e-05
Position 1077: 8.97668511933932e-06
Position 39612: 7.546476668712788e-06
Position 1393: 6.706307843838164e-06
Position 39031: 5.550257473841941e-06
Position 6: 5.335196488471362e-06
Position 39599: 4.045864088547819e-06
Position 39678: 1.821902579005033e-06
Position 441: 1.6573276259857311e-06
Position 463: 1.6558078785047824e-06
Position 38929: 1.5279397237608774e-06
Position 39028: 1.5278794340360878e-06
Position 39114: 1.4210659076391543e-06
Position 406: 1.311300549441945e-06
Position 39133: 7.531688676968194e-07
Position 252: 5.035122601789875e-07
Position 39563: 4.3376240679958103e-07
Position 391: 2.401059079617339e-07
Position 39682: 1.8778097665784774e-07
Position 39583: 6.62942916586216e-08
Position 594: 5.5899735516365707e-08
Position 575: 3.044568904185979e-08
Position 946: 7.3571983505513015e-09
Position 874: 7.099286409368272e-09
Position 424: 6.990546315700333e-09
Position 948: 2.9653982926181054e-09
Position 39174: 2.1409006575937274e-09
Position 453: 7.739910903699365e-10
Position 856: 4.68914699870056e-10
Position 909: 4.380453569550436e-10
Position 927: 3.7005939412082897e-10
Position 994: 3.6637328167238283e-10
Position 578: 4.953042811358311e-11
Position 865: 4.144828654172574e-11
Position 674: 1.9067207949008444e-13
Position 591: 1.838589869588303e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 38174: 0.9997700383114999
Position 32273: 0.955124856963978
Position 17170: 0.9149431634020846
Position 50928: 0.8609889573788889
Position 59486: 0.8512132508941848
Position 38985: 0.829886974870031
Position 26524: 0.7537617226639293
Position 16316: 0.6879991062263524
Position 47243: 0.6811690741714614
Position 49422: 0.6253570193899249
Position 39229: 0.5701574157904546
Position 51367: 0.5695202820031291
Position 16156: 0.5098071522165967
Position 60011: 0.41339368056542714
Position 16019: 0.4065555628615861
Position 26300: 0.3596263471613711
Position 19448: 0.328763889747378
Position 38466: 0.3074272154815144
Position 61707: 0.23011053842278653
Position 16348: 0.20195086909849544
Position 38446: 0.2008316663019539
Position 54635: 0.1978000844106333
Position 51492: 0.18996157378776654
Position 54617: 0.18760349034629806
Position 57826: 0.18061372440334442
Position 38969: 0.15763069546626673
Position 40397: 0.15357419213079748
Position 35255: 0.1383114540925929
Position 25579: 0.13313553857156768
Position 34500: 0.1320953001299383
Position 39432: 0.1281154097512672
Position 25928: 0.12779271865621708
Position 34529: 0.1188974827423031
Position 20565: 0.1104656518914787
Position 19476: 0.10305060939290046
Position 43404: 0.08037581233577334
Position 39471: 0.07818107851884266
Position 1475: 0.07095970124864961
Position 37469: 0.06473034035039484
Position 39502: 0.05993385870011463
Position 56690: 0.05983450357820705
Position 19189: 0.05934420690934985
Position 20911: 0.05323004448562247
Position 5258: 0.05191188150820109
Position 23552: 0.0506348720948831
Position 48561: 0.0464101423460935
Position 21094: 0.04539533304492895
Position 41764: 0.04333592675658778
Position 16635: 0.04195983855244953
Position 41739: 0.04046307198311644
Position 578: 0.039814931189244646
Position 23454: 0.03670282478598494
Position 39444: 0.035315997977498244
Position 20033: 0.03175756036797129
Position 19931: 0.028849429058153974
Position 17110: 0.027538235938391206
Position 19896: 0.0273940410217991
Position 19249: 0.027192660198253626
Position 51452: 0.02665340078056154
Position 39283: 0.02379087849059426
Position 22850: 0.022999684350870693
Position 5137: 0.02159007988432111
Position 17140: 0.02030372312250455
Position 17198: 0.019709686532942194
Position 356: 0.019325292173342664
Position 23267: 0.019057744254741688
Position 20495: 0.017981468983392798
Position 403: 0.017915796971897494
Position 18782: 0.01695562275853572
Position 16249: 0.016871830577838653
Position 9056: 0.01630681449567058
Position 19153: 0.015030773078981187
Position 19383: 0.014492086064696591
Position 20533: 0.01444504100584119
Position 57018: 0.013743636635965664
Position 18962: 0.01335384877586278
Position 19451: 0.011956719087215116
Position 3965: 0.01150165950139191
Position 23028: 0.011103631755020266
Position 40507: 0.010464824705371452
Position 19416: 0.010295940834945547
Position 1414: 0.010074283208794015
Position 43445: 0.009844327993221427
Position 40147: 0.009760575697917212
Position 3731: 0.00965116986651815
Position 8955: 0.009604166311458783
Position 26152: 0.00950223753838371
Position 39145: 0.00949856384786439
Position 20908: 0.009269138701605444
Position 8951: 0.008870723483038566
Position 40304: 0.008648195643272951
Position 21185: 0.007981910259887657
Position 3951: 0.007838958468429079
Position 40467: 0.007694755701225966
Position 25677: 0.007508396888328495
Position 1023: 0.007079307449723034
Position 59810: 0.006696779391211979
Position 17176: 0.006203841880328839
Position 3869: 0.005556233776980843
Position 23248: 0.0055527099573710915
Position 3872: 0.005221937723811936
Position 59689: 0.00506787749646494
Position 16584: 0.00503588258440872
Position 18868: 0.004695757393350943
Position 4061: 0.004597927488656101
Position 20513: 0.0044336223312461615
Position 17136: 0.004385447115695423
Position 52465: 0.004339056450089435
Position 3992: 0.004329954857958672
Position 3923: 0.004038095188046075
Position 19642: 0.004009557798629723
Position 38472: 0.003930472727535161
Position 40416: 0.003453424699755976
Position 58043: 0.0033967906933342782
Position 18514: 0.0033379793520705307
Position 5099: 0.0031009192344317585
Position 18557: 0.003085571173568104
Position 39539: 0.003066168790017696
Position 57285: 0.0030626164709601513
Position 1130: 0.0030593638270328396
Position 19226: 0.002914775916992256
Position 313: 0.0029070544466176518
Position 38939: 0.002864344717430691
Position 17081: 0.0026829466589535916
Position 40165: 0.0025662736914184433
Position 53927: 0.002454136249498375
Position 18989: 0.0024110986153289124
Position 19667: 0.0024095191546166794
Position 43170: 0.0022669037962011703
Position 39720: 0.0022432074459153247
Position 42408: 0.001988591196402203
Position 38946: 0.0019664778729417544
Position 39542: 0.0018578259802672413
Position 39025: 0.0017565976877490501
Position 19510: 0.0016958356847965917
Position 52017: 0.0016703378555313275
Position 9090: 0.0015169245206801518
Position 3558: 0.0015167493684135323
Position 18581: 0.0014274505085057516
Position 38992: 0.0014086477067045025
Position 5217: 0.001358435592753946
Position 21101: 0.0013358752084750849
Position 4028: 0.001311632860756052
Position 20947: 0.0012871413846669917
Position 3898: 0.0012773626641346006
Position 1118: 0.0012771337792085566
Position 19283: 0.0012744086506262687
Position 19420: 0.0012442414095862467
Position 19205: 0.001167769015434849
Position 39681: 0.001129464926209418
Position 3706: 0.001063379975517776
Position 39149: 0.0010337992831429554
Position 20111: 0.001030569411022132
Position 20091: 0.0010102233096855508
Position 1390: 0.0008401318378998643
Position 19263: 0.0008303384701237277
Position 38594: 0.000798146414975118
Position 1477: 0.0007971708824799634
Position 18620: 0.0007683327058242346
Position 1441: 0.0007600297249042812
Position 4036: 0.0007491016233836424
Position 40224: 0.000632725736143041
Position 5290: 0.0006266531922615928
Position 18697: 0.0006185289536671871
Position 54122: 0.0006104175627609909
Position 878: 0.0006072510519602483
Position 40031: 0.0005809638332259324
Position 38928: 0.0005702884271789366
Position 18646: 0.0005571255623331416
Position 38402: 0.0005270296772589625
Position 3806: 0.0004826940434596722
Position 45041: 0.00047855354751086206
Position 39766: 0.0004389724504182388
Position 41960: 0.00043874459055233227
Position 57386: 0.0004338634124303726
Position 19047: 0.00040985158358740765
Position 16989: 0.0004075778195379885
Position 38920: 0.00040187595097747835
Position 53144: 0.00039979514924737286
Position 39497: 0.00039765395304713517
Position 25069: 0.0003968082060723592
Position 19576: 0.0003760656870556206
Position 40221: 0.0003759500303713084
Position 1393: 0.0003510870470449657
Position 41792: 0.00032385266489362054
Position 54874: 0.00032323982315350566
Position 19936: 0.00031692752636343786
Position 18736: 0.0003046947452883542
Position 20596: 0.00029803240634105395
Position 52248: 0.0002854305833779358
Position 3380: 0.0002615022652847108
Position 50262: 0.00025532245466487996
Position 2615: 0.0002526861572073868
Position 18670: 0.0002278651678942343
Position 20357: 0.00022348743490477438
Position 53958: 0.0002182664476696779
Position 865: 0.00021583334423213506
Position 55897: 0.00021495546454770227
Position 44666: 0.0002087521824666825
Position 20242: 0.00020163720859264252
Position 19303: 0.00019916415792152118
Position 19689: 0.00019854896911163187
Position 1282: 0.00018841294399354343
Position 38524: 0.00018738120871636106
Position 19057: 0.0001771881328939835
Position 18674: 0.00017375973308816382
Position 38378: 0.00016955608881198802
Position 51217: 0.0001666621568149262
Position 19848: 0.00015679035501114239
Position 38714: 0.0001547767845516968
Position 19357: 0.00015421641245583987
Position 54921: 0.00015070946134616126
Position 19216: 0.00014943690126581295
Position 52779: 0.00014636217950343117
Position 39381: 0.0001460538431276278
Position 19321: 0.00014437743436279235
Position 42495: 0.00012554248713508672
Position 39447: 0.0001229477960773382
Position 38371: 0.0001226659874565484
Position 38488: 0.00011560288614285767
Position 39555: 0.00011141405622986849
Position 19485: 0.00010896211872053372
Position 1496: 0.00010729773910273465
Position 1261: 0.00010385317533846294
Position 39191: 9.989490705617262e-05
Position 1173: 9.138967672902709e-05
Position 1427: 8.314313495130406e-05
Position 38573: 7.720972874851894e-05
Position 634: 7.109652493822264e-05
Position 38996: 6.876231978808974e-05
Position 1146: 6.580864514009493e-05
Position 39185: 6.130027898549905e-05
Position 37841: 5.660326171190074e-05
Position 18527: 5.628228477438241e-05
Position 18567: 5.5600225236484e-05
Position 39746: 5.2370347319603384e-05
Position 622: 5.190173937970915e-05
Position 40180: 4.649983327934418e-05
Position 2353: 4.453781663513238e-05
Position 39451: 4.222271215546138e-05
Position 38842: 4.2118628271341655e-05
Position 1229: 4.074216016982868e-05
Position 39006: 3.9934236506663836e-05
Position 38744: 3.921573238229322e-05
Position 39231: 3.590778888761751e-05
Position 2564: 3.440795546692341e-05
Position 19769: 3.377344793886074e-05
Position 39201: 3.299292500255096e-05
Position 19747: 3.188873091257479e-05
Position 38861: 3.0394968470849778e-05
Position 43495: 2.97424913967814e-05
Position 981: 2.9336112562694305e-05
Position 39213: 2.871038054602708e-05
Position 1194: 2.745558407674718e-05
Position 847: 2.59809471748073e-05
Position 19645: 2.2928699333261173e-05
Position 38762: 2.2828989899604644e-05
Position 45454: 2.1210473585383117e-05
Position 925: 2.0659609662333133e-05
Position 973: 2.036447100253314e-05
Position 38867: 1.9440116044812113e-05
Position 2705: 1.8083435068779156e-05
Position 519: 1.7807836972537895e-05
Position 38847: 1.6391925843742292e-05
Position 883: 1.5923815910367585e-05
Position 2569: 1.4170488929416374e-05
Position 39038: 1.3557195974816547e-05
Position 1376: 1.1229663633384666e-05
Position 2406: 1.0995407908749098e-05
Position 43516: 1.097335654256129e-05
Position 2332: 1.0750516295173061e-05
Position 3625: 9.019627456330233e-06
Position 3489: 8.73209606704474e-06
Position 38809: 7.776715773230052e-06
Position 1491: 7.709206364577087e-06
Position 39154: 5.484088409836604e-06
Position 38768: 5.080133102965799e-06
Position 19120: 4.655470019420398e-06
Position 42971: 4.442706516650762e-06
Position 38702: 3.9477607766570635e-06
Position 39075: 3.7480257666993765e-06
Position 38803: 3.1876841823842052e-06
Position 38620: 2.828135156442236e-06
Position 1133: 2.4397324224742213e-06
Position 38674: 2.3556934368740182e-06
Position 3572: 2.2585098088812163e-06
Position 39240: 2.2579075129987693e-06
Position 41849: 2.098554992627671e-06
Position 38601: 2.041975928156609e-06
Position 1071: 2.017164934008972e-06
Position 794: 1.700431405393343e-06
Position 1095: 1.4845108369792042e-06
Position 808: 1.3995037857268504e-06
Position 38657: 1.3742823525071884e-06
Position 264: 1.3224009893124236e-06
Position 943: 1.2371907838341118e-06
Position 709: 9.608294524490732e-07
Position 38749: 9.536143270755453e-07
Position 818: 9.367002308256485e-07
Position 1100: 8.651435757908511e-07
Position 1250: 8.552065769209119e-07
Position 1085: 7.845551113569547e-07
Position 39204: 7.679320244691973e-07
Position 991: 7.344824643818662e-07
Position 39160: 6.921215549824676e-07
Position 1065: 6.155915276106681e-07
Position 38625: 3.402025932410001e-07
Position 39331: 2.1370946343276468e-07
Position 894: 1.8144143442453903e-07
Position 39449: 1.4303421635854338e-07
Position 786: 1.2996594601784492e-07
Position 927: 1.234888894006205e-07
Position 39579: 1.0948178818708067e-07
Position 39770: 1.0795504374157164e-07
Position 1231: 3.761658334572996e-08
Position 1258: 3.115979015777183e-08
Position 277: 1.3173737392714916e-09
Position 245: 1.1613199029555631e-09
Position 275: 7.326748021632851e-10
Position 73: 5.289541924597111e-12
Position 238: 3.5720806857425165e-12
Position 862: 1.8958912186872825e-12
