Gene = FNDC9
Position 61: 1.1120121429063803e-09
Position 418: 2.5325787749469707e-13
Position 358: 2.9698670650441396e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2177: 0.7049697683122579
Position 1318: 0.6284100925851949
Position 767: 0.45450880020888473
Position 3934: 0.12620331432105794
Position 2441: 0.10611460985212134
Position 2978: 0.10216918756902518
Position 2560: 0.08509050891357582
Position 3714: 0.08027033791250984
Position 3357: 0.0725420693278281
Position 3041: 0.06643045445746833
Position 817: 0.05843724258939217
Position 2324: 0.04946496092111922
Position 2586: 0.04923348044358069
Position 3470: 0.04442764833081768
Position 2282: 0.03833718810191661
Position 1959: 0.03765393847944212
Position 3474: 0.036842667602628575
Position 1859: 0.02488306117625985
Position 1332: 0.022670123495680247
Position 1360: 0.020042229472761658
Position 3524: 0.019828375050300218
Position 2218: 0.019611487914466107
Position 1151: 0.01749847611161984
Position 2627: 0.016035104156461776
Position 367: 0.013799713395015305
Position 3493: 0.010876130844348296
Position 274: 0.009356702614315402
Position 925: 0.00928544078748884
Position 2811: 0.009275332453711387
Position 770: 0.008013535529431551
Position 1272: 0.007031285357327322
Position 3451: 0.006941972162146718
Position 340: 0.00647283774235565
Position 1905: 0.005819955165784925
Position 2937: 0.005422320552675626
Position 1663: 0.004746500874870285
Position 2414: 0.004544001727244359
Position 1201: 0.004222336106443482
Position 3012: 0.003599177978130456
Position 1261: 0.0035748095267513274
Position 748: 0.0034713289088176428
Position 3586: 0.003027509761555895
Position 649: 0.0030245640519759166
Position 246: 0.00290022389492262
Position 3646: 0.0019461480697003674
Position 698: 0.001886755676118872
Position 1083: 0.0017251185274688389
Position 243: 0.0017013304691316682
Position 2143: 0.0015559260935075244
Position 2065: 0.0015040290307032603
Position 2694: 0.0014250514721579884
Position 1416: 0.0014009577135144621
Position 4069: 0.001397433951892381
Position 3770: 0.001073952374455463
Position 410: 0.0009148984820059214
Position 264: 0.0008628334713772913
Position 1518: 0.0008476418825889096
Position 740: 0.0008333964528125274
Position 2514: 0.0008142950604919817
Position 1281: 0.000806027206750528
Position 2890: 0.0007687932511872857
Position 298: 0.0006623098874075255
Position 3603: 0.0006344102135102436
Position 1597: 0.0006250339300190082
Position 122: 0.0006163416249498426
Position 2742: 0.0006163374576582593
Position 1050: 0.00043393430572348285
Position 2495: 0.00042379306551301683
Position 1617: 0.00040066156741573177
Position 3857: 0.00038615978014961674
Position 1592: 0.0003790795314400672
Position 286: 0.0003738741594979476
Position 1982: 0.00036840417643206754
Position 414: 0.0003346123293227741
Position 300: 0.00031818500650309035
Position 2247: 0.0003031962323588892
Position 2221: 0.0002476165260358632
Position 2297: 0.00022980641599133504
Position 1731: 0.00021942461322442205
Position 2033: 0.0001950062835957379
Position 1484: 0.00016076394475931385
Position 1215: 0.00015981747633443785
Position 1703: 0.00015682691490278097
Position 779: 0.00014561163536651035
Position 464: 0.00012642979925387826
Position 2506: 0.00012431096442554432
Position 2259: 0.0001162513558190421
Position 392: 0.00011013020986863125
Position 1131: 0.00010828601536794957
Position 150: 8.76698286987281e-05
Position 1171: 8.264543417282935e-05
Position 501: 8.046630518209056e-05
Position 1669: 7.907744633835626e-05
Position 1487: 6.894817161739361e-05
Position 937: 5.974393315310242e-05
Position 1386: 5.6588393604887935e-05
Position 2610: 5.448884935220941e-05
Position 490: 5.434766349224024e-05
Position 1913: 5.434103985700669e-05
Position 546: 5.193026584620559e-05
Position 557: 5.030050002457643e-05
Position 944: 4.3655763582905464e-05
Position 2475: 4.1349650609417855e-05
Position 2700: 4.0940360233712066e-05
Position 2343: 3.9979651721552726e-05
Position 708: 3.9433577225007464e-05
Position 1379: 3.8997364765774626e-05
Position 371: 3.7763202627283426e-05
Position 831: 3.5270978311972915e-05
Position 716: 2.9193172295922968e-05
Position 1365: 2.7110964907724098e-05
Position 524: 2.675093559906091e-05
Position 1693: 2.6114829150527047e-05
Position 1594: 2.4842295307011812e-05
Position 1988: 2.3274639346918538e-05
Position 1288: 2.319125961943075e-05
Position 2196: 2.1651344133750176e-05
Position 997: 2.01534575572892e-05
Position 1917: 2.007586458718518e-05
Position 1719: 1.99923818097695e-05
Position 869: 1.8874216277619643e-05
Position 1299: 1.814588121543421e-05
Position 458: 1.634687379516036e-05
Position 786: 1.6309545676137775e-05
Position 145: 1.457588368967566e-05
Position 1600: 1.3547918391170817e-05
Position 317: 9.677256797952923e-06
Position 720: 9.529589927615162e-06
Position 304: 8.203992255740878e-06
Position 2750: 6.8261577522134904e-06
Position 1612: 6.588420757691177e-06
Position 896: 4.108725159594181e-06
Position 582: 3.588715383906395e-06
Position 1683: 3.141675747937098e-06
Position 882: 3.141379279369899e-06
Position 180: 2.9492023419646625e-06
Position 1173: 2.8317719383846688e-06
Position 1006: 2.692056197039361e-06
Position 1093: 2.416477342208428e-06
Position 854: 1.954731869232535e-06
Position 345: 1.8155217242658905e-06
Position 589: 1.7182382060794288e-06
Position 279: 1.6311299226790626e-06
Position 418: 1.5340705944266036e-06
Position 852: 1.5161911593423036e-06
Position 95: 1.2411995956112859e-06
Position 576: 1.2236366235913448e-06
Position 424: 1.1818356100890524e-06
Position 428: 1.1493391895691866e-06
Position 866: 1.0864342946195754e-06
Position 152: 8.322025685494466e-07
Position 1686: 6.984053546015502e-07
Position 604: 6.780555464780494e-07
Position 1004: 5.643447026725892e-07
Position 1626: 4.443114719165532e-07
Position 321: 4.436733183936503e-07
Position 1001: 3.6867718839107364e-07
Position 600: 3.25612841043552e-07
Position 1737: 3.052944982937374e-07
Position 1096: 1.7404960010675766e-07
Position 174: 1.69108665307552e-07
Position 107: 1.5100858979907234e-07
Position 92: 1.1788738837821868e-07
Position 162: 9.103691169675967e-08
Position 432: 1.876926557345282e-08
Position 193: 1.4438102279200561e-08
Position 104: 1.0386267270896805e-08
Position 97: 8.54295394484931e-09
Position 437: 6.670867249704127e-09
Position 100: 3.831666301932761e-09
Position 591: 3.289419356534325e-10
Position 886: 4.0741835552900226e-11
Position 185: 1.5871502371673152e-11
Position 439: 1.0199044495167272e-11
