Gene = LDLRAD2
Position 2597: 0.0007622609803672646
Position 6515: 0.0006364403245901094
Position 632: 0.0005899868976287158
Position 1214: 0.0005560725043458071
Position 4516: 0.0005348650828682647
Position 11681: 0.0004915646220717938
Position 1120: 0.0004800385297942541
Position 8351: 0.00047650841811423236
Position 3774: 0.00047488355646045085
Position 3481: 0.0004595250576187977
Position 4188: 0.0004536987278297392
Position 1145: 0.00044032512495911796
Position 2111: 0.0004350493825312505
Position 3886: 0.0004266120555344137
Position 665: 0.0004191159963772875
Position 1283: 0.00041108538620008135
Position 5102: 0.0003822622620758443
Position 4407: 0.0003754915816085277
Position 4848: 0.0003385366348738745
Position 2158: 0.0003256059184468697
Position 2995: 0.0002894335720215076
Position 5628: 0.00024857264554246504
Position 3566: 0.00024334311748204916
Position 1651: 0.00022170019549009294
Position 6449: 0.00021138641411830823
Position 3729: 0.00021124509254135082
Position 761: 0.00020282623699622874
Position 1550: 0.00019905575238304062
Position 5122: 0.00019381959007569596
Position 536: 0.00019078425243335774
Position 241: 0.00018428807160427517
Position 5652: 0.0001717060010042139
Position 1107: 0.00016208751611541562
Position 3797: 0.0001571937222893612
Position 1523: 0.00014897249824076517
Position 2622: 0.0001454216297266177
Position 3905: 0.00014418101776133186
Position 3939: 0.00014089375896853687
Position 4593: 0.00013013615629631014
Position 4504: 0.00012839017862253295
Position 689: 0.00011526438285429292
Position 736: 0.00010916024789662738
Position 3407: 9.858240287833387e-05
Position 2505: 8.725133516829323e-05
Position 4680: 8.272432701831425e-05
Position 5260: 7.925689215020616e-05
Position 442: 7.797317330083682e-05
Position 6214: 7.168897045164847e-05
Position 955: 6.951571170419265e-05
Position 7827: 6.936460211880385e-05
Position 1597: 6.877381366771251e-05
Position 2653: 6.598176854050464e-05
Position 4656: 5.949186487811706e-05
Position 916: 5.875469883096717e-05
Position 6475: 5.7707341657584306e-05
Position 4214: 5.6892357406139024e-05
Position 2515: 5.621762948064771e-05
Position 2540: 5.491790903133806e-05
Position 2563: 5.377867308773795e-05
Position 4784: 5.1976802332807945e-05
Position 3070: 4.889890276651852e-05
Position 2078: 4.839874419702006e-05
Position 1341: 4.3848185542613e-05
Position 221: 4.366290540711336e-05
Position 9289: 4.322070782304257e-05
Position 1162: 3.878757884581314e-05
Position 3045: 3.486763450099281e-05
Position 1700: 3.46450004308049e-05
Position 2398: 3.088737519888303e-05
Position 598: 2.8187147545757123e-05
Position 3264: 2.782007772872449e-05
Position 2017: 2.715056075765137e-05
Position 5632: 2.6532907699859096e-05
Position 210: 2.605696384400264e-05
Position 176: 1.9482716813674492e-05
Position 3448: 1.8777458312294e-05
Position 1787: 1.7650950534729258e-05
Position 1570: 1.4757634333085477e-05
Position 1633: 1.3512690417422412e-05
Position 1724: 1.3213195153571246e-05
Position 649: 1.263027964783263e-05
Position 1416: 1.1764074282329034e-05
Position 1001: 1.1203489345963786e-05
Position 1677: 1.11384240215721e-05
Position 128: 9.944240504174654e-06
Position 351: 9.700741462955104e-06
Position 1841: 9.438259553003791e-06
Position 800: 8.183386424516366e-06
Position 1790: 7.918776627645966e-06
Position 1442: 7.206433747501301e-06
Position 2599: 6.653563538640784e-06
Position 2575: 6.603362742646495e-06
Position 3457: 6.073701160166574e-06
Position 2261: 5.142803523458242e-06
Position 3845: 4.376914860032965e-06
Position 1125: 4.352441454037678e-06
Position 267: 3.8004030935391117e-06
Position 179: 3.7352810954893608e-06
Position 3959: 3.6966871679589534e-06
Position 3964: 3.312377466820357e-06
Position 3484: 3.2947850110826087e-06
Position 453: 3.250664675199228e-06
Position 347: 2.793926395940115e-06
Position 549: 2.0243899878388343e-06
Position 1915: 1.924782057075256e-06
Position 3908: 1.8398974753252837e-06
Position 1816: 1.7432053917638717e-06
Position 1432: 1.5146049153094485e-06
Position 119: 1.500532722816259e-06
Position 2167: 1.1852592686609592e-06
Position 468: 1.077297100176974e-06
Position 1012: 1.0556333958808313e-06
Position 2071: 9.998984960236333e-07
Position 1557: 9.282355522642465e-07
Position 1554: 9.084155022098801e-07
Position 479: 8.949130329651033e-07
Position 330: 8.256995092913504e-07
Position 1986: 7.644732574837278e-07
Position 500: 5.884480609576071e-07
Position 2032: 5.588459857894609e-07
Position 1567: 5.531228695958507e-07
Position 2083: 5.478520780508506e-07
Position 959: 4.993112863940686e-07
Position 884: 4.3695134829894617e-07
Position 1748: 4.288434689304835e-07
Position 972: 4.2736107722848886e-07
Position 4352: 4.104485203307264e-07
Position 937: 4.103509916505504e-07
Position 4293: 3.8383225672265023e-07
Position 1792: 3.7376538409049237e-07
Position 3807: 3.53421585060489e-07
Position 476: 3.3544433226966086e-07
Position 933: 2.833603924282643e-07
Position 4149: 2.388213827098951e-07
Position 4377: 2.2567100106350551e-07
Position 965: 2.106061131125226e-07
Position 482: 1.9179263767426635e-07
Position 554: 1.8233222674280832e-07
Position 372: 1.6808786145458e-07
Position 927: 1.6145279857196018e-07
Position 816: 1.2559814145710148e-07
Position 512: 1.2300486355412415e-07
Position 708: 1.1572172724558639e-07
Position 382: 1.1398027231064763e-07
Position 130: 8.439083926263559e-08
Position 1032: 7.101328051824903e-08
Position 138: 7.037041691070377e-08
Position 1049: 6.620146469129919e-08
Position 551: 6.490883927658798e-08
Position 4338: 6.110258983446772e-08
Position 2026: 5.380202995211575e-08
Position 1399: 4.8067060337761543e-08
Position 144: 4.478740844684528e-08
Position 1868: 3.876297025341057e-08
Position 1345: 3.8540750584468815e-08
Position 271: 2.193119613365607e-08
Position 2638: 2.0376714743245745e-08
Position 694: 1.9651824032824508e-08
Position 192: 1.662438085480601e-08
Position 307: 1.4290849120450625e-08
Position 181: 1.3841976934217653e-08
Position 1736: 1.1812559808579125e-08
Position 1421: 1.0100854867882968e-08
Position 1663: 9.574905732673061e-09
Position 4060: 8.848709770726902e-09
Position 4067: 6.926753452663999e-09
Position 1444: 6.663861330429696e-09
Position 830: 3.6779496971623094e-09
Position 505: 3.5660331207992635e-09
Position 304: 1.888917936758358e-09
Position 391: 1.2515913183309846e-09
Position 699: 9.37970294004331e-10
Position 1018: 8.825233984436878e-10
Position 332: 5.97335984239928e-10
Position 940: 3.5332311531929973e-10
Position 1295: 9.220094987821609e-11
Position 1369: 2.3271569854911143e-11
Position 485: 2.539482684907854e-15
Position 824: 1.49202056235451e-16
Position 282: 1.7313332791963418e-18
Position 276: 9.992409883493517e-19
